topic_words3,EKRE,Isamaa,difference
kirik kiriku maarja,0.0,0.0,
kinnitamise paevakorra paevakord,0.0,0.0,
keskkonnaameti uhendamine uhendamise,0.0,0.0,
keeleoskust oskuse keeleoskuse,0.0,0.0,
karistuse karistus tingimisi,0.0,0.0,
kandideerima ametikohale kandidaatide,0.0,0.0,
kandidaadi kandidaati kandidaat,0.0,0.0,
energiaagentuur agentuuri agentuur,0.0,0.0,
kala kalurid kalurite,0.0,0.0,
jalitustegevuse jalitustoimingu sideandmete,0.0,0.0,
hoiu pangad pankade,0.0,0.0,
hiv narkomaania epideemia,0.0,0.0,
hansson ardo panga,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
haalte kandidaatidele haaletamisest,0.0,0.0,
haale valimispaeval valimiste,0.0,0.0,
fie fuusilisest isikust,0.0,0.0,
etv saateid pbk,0.0,0.0,
virumaale virumaa toostusalade,0.0,0.0,
