topic_words3,Keskerakond,Reformierakond,difference
salvestisi salvestised salvestiste,0.0075973409306742,0.0475059382422802,-525.2969121140185
missiooni missioonile missioon,0.0047483380816714,0.0308788598574821,-550.3087885985751
arengufond arengufondi arengufondis,0.0123456790123456,0.0403800475059382,-227.07838479810155
untso missioonide liikmesusest,0.0018993352326685,0.0237529691211401,-1150.5938242280697
apteeke apteegid apteekide,0.0037986704653371,0.0213776722090261,-462.7672209026168
krimmi agressiooni ukraina,0.0056980056980056,0.0213776722090261,-275.1781472684145
moisteid moiste moisted,0.0056980056980056,0.0190023752969121,-233.4916864608131
teenuseid teenused teenust,0.0066476733143399,0.0190023752969121,-185.85001696640978
valimisea valimisiga valimisoiguse,0.0018993352326685,0.01187648456057,-525.2969121140322
tapsustatakse ajakohastatakse nouete,0.0018993352326685,0.01187648456057,-525.2969121140322
kohtunike kohtususteem kohtuniku,0.0104463437796771,0.0237529691211401,-127.3806953141869
reklaami reklaam alkoholireklaam,0.0056980056980056,0.0166270783847981,-191.80522565321166
kaasne lisakulutusi riigieelarvele,0.0028490028490028,0.01187648456057,-316.8646080760142
pensionifondide pensionifondid fondid,0.0094966761633428,0.0213776722090261,-125.10688836104553
suuria euroopasse turgis,0.0047483380816714,0.014251781472684,-200.14251781472598
valispoliitika valispoliitikas diplomaatia,0.0018993352326685,0.009501187648456,-400.2375296912258
kaitseliit kaitseliidule kaitseliidu,0.0075973409306742,0.0166270783847981,-118.85391923990683
elatisraha elatisabi elatise,0.0028490028490028,0.009501187648456,-233.49168646081134
treenerite spordi sport,0.0066476733143399,0.014251781472684,-114.3875127248062
eelarvele kulude riigieelarvele,0.0018993352326685,0.007125890736342,-275.17814726841937
toonadalal istungid taiendaval,0.0018993352326685,0.007125890736342,-275.17814726841937
riigiabi komisjonilt loa,0.0009496676163342,0.004750593824228,-400.2375296912521
ootuse oigusparase oiguskindluse,0.0009496676163342,0.004750593824228,-400.2375296912521
salastatud valisteabe riigisaladuse,0.0009496676163342,0.004750593824228,-400.2375296912521
ametiuhingute tooandjate keskliit,0.0009496676163342,0.004750593824228,-400.2375296912521
opositsiooni koalitsioonil opositsioonil,0.0009496676163342,0.004750593824228,-400.2375296912521
kandidaati kandidaat valituks,0.0028490028490028,0.007125890736342,-150.1187648456085
soita jalakaija konniteel,0.0028490028490028,0.007125890736342,-150.1187648456085
valijate erakonda valijaid,0.0047483380816714,0.009501187648456,-100.095011876484
riigikontrolli auditi auditit,0.0066476733143399,0.01187648456057,-78.65626060400517
arengukavad arengukavade pohialuste,0.0066476733143399,0.01187648456057,-78.65626060400517
sularaha kommertspangad pangad,0.0066476733143399,0.01187648456057,-78.65626060400517
riigiloivude riigiloivud riigiloivu,0.0018993352326685,0.004750593824228,-150.11876484561287
inimarengu aruanne aruandes,0.0018993352326685,0.004750593824228,-150.11876484561287
etv saateid pbk,0.0037986704653371,0.007125890736342,-87.58907363420472
joustumine joustuma joustada,0.0094966761633428,0.014251781472684,-50.07125890736298
teadus teaduse arendustegevuse,0.0075973409306742,0.01187648456057,-56.32422802850393
efsf esm kreekale,0.0142450142450142,0.0190023752969121,-33.396674584323364
iive sundimus iibe,0.0009496676163342,0.002375296912114,-150.11876484562606
liiklussurmade liikluses hukkunute,0.0009496676163342,0.002375296912114,-150.11876484562606
vagivalla naistevastase perevagivalla,0.0009496676163342,0.002375296912114,-150.11876484562606
kasvavad tuleval kasv,0.0009496676163342,0.002375296912114,-150.11876484562606
keskkonnaameti uhendamine uhendamise,0.0009496676163342,0.002375296912114,-150.11876484562606
lahususe voimude lahusus,0.0009496676163342,0.002375296912114,-150.11876484562606
talupidajate kaubanduskoja kaubanduskoda,0.0009496676163342,0.002375296912114,-150.11876484562606
piirikontrolli schengeni valispiiri,0.0009496676163342,0.002375296912114,-150.11876484562606
direktiivi direktiiv ulevotmise,0.0009496676163342,0.002375296912114,-150.11876484562606
vagivallale vihakone ohutamine,0.0047483380816714,0.007125890736342,-50.07125890736298
uliopilased uliopilastele uliopilaste,0.0047483380816714,0.007125890736342,-50.07125890736298
id mobiil kaardi,0.0047483380816714,0.007125890736342,-50.07125890736298
kohtla jarve johvi,0.0028490028490028,0.004750593824228,-66.74584323040567
tooandja tervisesse maksuvabalt,0.0028490028490028,0.004750593824228,-66.74584323040567
piirilepingu piirileping piirilepingut,0.0028490028490028,0.004750593824228,-66.74584323040567
korterelamute kortermajade kredexi,0.0028490028490028,0.004750593824228,-66.74584323040567
huvigruppe huvigruppide kaasatud,0.0113960113960113,0.014251781472684,-25.059382422803157
volakirjade keskpank volakirju,0.0037986704653371,0.004750593824228,-25.05938242280315
tootuid tootute tootu,0.0037986704653371,0.004750593824228,-25.05938242280315
katteallikas katteallikaid katteallikat,0.0037986704653371,0.004750593824228,-25.05938242280315
borsile ipo enefit,0.0037986704653371,0.004750593824228,-25.05938242280315
prokuratuur prokuratuuri prokuror,0.0037986704653371,0.004750593824228,-25.05938242280315
oigusloome oigusloomes oiguspoliitika,0.0018993352326685,0.002375296912114,-25.059382422806454
aasia aasias saatkonna,0.0018993352326685,0.002375296912114,-25.059382422806454
fie fuusilisest isikust,0.0018993352326685,0.002375296912114,-25.059382422806454
oigusriik oigusriigi oigusriigist,0.0018993352326685,0.002375296912114,-25.059382422806454
kantsler kantsleri riigisekretar,0.0018993352326685,0.002375296912114,-25.059382422806454
hoiu pangad pankade,0.0018993352326685,0.002375296912114,-25.059382422806454
tarbijakaitse amet ametile,0.0018993352326685,0.002375296912114,-25.059382422806454
kala kalurid kalurite,0.0018993352326685,0.002375296912114,-25.059382422806454
ulikooliga kbfi instituudi,0.0018993352326685,0.002375296912114,-25.059382422806454
piirivalve valvamise valvamine,0.0018993352326685,0.002375296912114,-25.059382422806454
vabatahtlike komandode paasteameti,0.0085470085470085,0.009501187648456,-11.163895486935822
noukogudesse ariuhingute noukogudes,0.0085470085470085,0.009501187648456,-11.163895486935822
toovoimereformi toovoimega toovoimereform,0.0085470085470085,0.009501187648456,-11.163895486935822
valimisliitude volikogusse volikokku,0.0066476733143399,0.007125890736342,-7.193756362403097
erimargistatud kutust kutuse,0.0066476733143399,0.007125890736342,-7.193756362403097
maksuamet tolliamet tolliameti,0.0047483380816714,0.004750593824228,-0.04750593824199674
teenistuse teenistuses avalikus,0.0028490028490028,0.002375296912114,16.62707838479717
pensioniiga pensioniea eluiga,0.0028490028490028,0.002375296912114,16.62707838479717
samba sammas sambasse,0.0028490028490028,0.002375296912114,16.62707838479717
tervist tervis tervisega,0.0028490028490028,0.002375296912114,16.62707838479717
jaatmeid liigiti prugi,0.0028490028490028,0.002375296912114,16.62707838479717
jarviku jarvik maaeluministri,0.0056980056980056,0.004750593824228,16.62707838479717
taanis saksamaal hollandis,0.0056980056980056,0.004750593824228,16.62707838479717
riigipuha puhade tahtpaevade,0.0085470085470085,0.007125890736342,16.62707838479814
slovakkia ungari portugal,0.0085470085470085,0.007125890736342,16.62707838479814
psuhhiaatri alaealine psuhhiaatrilist,0.0066476733143399,0.004750593824228,28.53749575839793
korterid kortereid korterit,0.0037986704653371,0.002375296912114,37.47030878859842
ajakirjandus ajakirjanduse ajakirjandust,0.0037986704653371,0.002375296912114,37.47030878859842
terviseandmed isikuandmeid terviseandmeid,0.0037986704653371,0.002375296912114,37.47030878859842
kodakondsust kodakondsuse kodanikuks,0.0037986704653371,0.002375296912114,37.47030878859842
metsa metsade mets,0.0037986704653371,0.002375296912114,37.47030878859842
pohiseadusega riigikohus oiguskantsler,0.0094966761633428,0.007125890736342,24.964370546318506
kinnisasja maad maa,0.0123456790123456,0.009501187648456,23.040380047505906
pagulasi pagulased pagulaste,0.0180436847103513,0.014251781472684,21.015126890861495
palgalohe soolist meeste,0.0075973409306742,0.004750593824228,37.47030878859842
riigipalgaliste riigisektoris koondada,0.0085470085470085,0.004750593824228,44.418052256532086
abielu kooselu samasooliste,0.0056980056980056,0.002375296912114,58.313539192398586
karistuse karistus tingimisi,0.0056980056980056,0.002375296912114,58.313539192398586
pensioni pension sammas,0.0123456790123456,0.007125890736342,42.28028503562943
elektri elektrit taastuvenergia,0.0132953466286799,0.007125890736342,46.40312181879885
pollumeestele pollumehi pollumehed,0.0132953466286799,0.007125890736342,46.40312181879885
maavalitsuste maavalitsused maakonna,0.0066476733143399,0.002375296912114,64.26874787919897
piima toorpiima toodangut,0.0075973409306742,0.002375296912114,68.73515439429922
valismaale valjarande valjaranne,0.0075973409306742,0.002375296912114,68.73515439429922
opositsioonis koalitsiooni opositsiooni,0.0151946818613485,0.007125890736342,53.10273159144913
korteriuhistu korteriomanike korteriuhistute,0.0085470085470085,0.002375296912114,72.20902612826605
teede teehoiuks teedele,0.0085470085470085,0.002375296912114,72.20902612826605
elamisluba elamisloa viisa,0.0094966761633428,0.002375296912114,74.98812351543951
leping ratifitseerida lepinguga,0.0094966761633428,0.002375296912114,74.98812351543951
eriarstide eriarstiabi eriarsti,0.0132953466286799,0.004750593824228,64.26874787919924
koolilouna koolitoidu koolitoit,0.017094017094017,0.007125890736342,58.31353919239907
tulubaasi omavalitsustele omavalitsuste,0.0142450142450142,0.004750593824228,66.65083135391934
eelarves riigieelarves reservist,0.0142450142450142,0.004750593824228,66.65083135391934
sigade katku katk,0.0123456790123456,0.002375296912114,80.76009501187647
tulumaksuvaba maksususteemi tulumaksu,0.0322886989553656,0.014251781472684,55.86139443901098
kaibemaksu kaibemaks kaibemaksumaara,0.0151946818613485,0.002375296912114,84.36757719714971
alkoholi kange lahja,0.037037037037037,0.014251781472684,61.520190023753166
palgatousu opetajate palgatous,0.0322886989553656,0.007125890736342,77.93069721950549
koolis kooli opilased,0.0455840455840455,0.01187648456057,73.94596199524952
tulubaasi tasandusfondi tulumaksuosa,0.0104463437796771,0.0,100.0
omandireformi tagastatud omandireform,0.0104463437796771,0.0,100.0
lasteaia lasteaias lasteaiakoha,0.0094966761633428,0.0,100.0
virumaale virumaa toostusalade,0.0075973409306742,0.0,100.0
rahvuse rahvust rahvusriik,0.0075973409306742,0.0,100.0
vallaga vald sauga,0.0066476733143399,0.0,100.0
keeleoskust oskuse keeleoskuse,0.0066476733143399,0.0,100.0
hoone rkas hoonet,0.0056980056980056,0.0,100.0
hambaravi hammaste hambad,0.0047483380816714,0.0,100.0
koolituse koolitus koolitusele,0.0047483380816714,0.0,100.0
post posti omniva,0.0047483380816714,0.0,100.0
pensionitous pensionitousu pension,0.0047483380816714,0.0,100.0
oiglase virumaale ulemineku,0.0047483380816714,0.0,100.0
haale valimispaeval valimiste,0.0047483380816714,0.0,100.0
estonian air airi,0.0047483380816714,0.0,100.0
lapsetoetust lapsetoetus lapsetoetuse,0.0037986704653371,0.0,100.0
idapiiri piiririba valjaehitamine,0.0037986704653371,0.0,100.0
riigikontrolor karis riigikontrolori,0.0037986704653371,0.0,100.0
teekasutustasu autode autod,0.0037986704653371,0.0,100.0
maantee neljarealiseks ppp,0.0037986704653371,0.0,100.0
ulejaagis struktuurses struktuurse,0.0037986704653371,0.0,100.0
president ilves presidendi,0.0037986704653371,0.0,100.0
hanke hankija riigihangete,0.0037986704653371,0.0,100.0
otsevalimise presidenti presidendi,0.0037986704653371,0.0,100.0
nord stream streami,0.0028490028490028,0.0,100.0
muuseum muuseumi muuseumide,0.0028490028490028,0.0,100.0
normitehnika mojude eeskiri,0.0028490028490028,0.0,100.0
kirik kiriku maarja,0.0028490028490028,0.0,100.0
loomi loomade loomad,0.0028490028490028,0.0,100.0
koneleja konsensuslikud repliigi,0.0028490028490028,0.0,100.0
kolledz kolledzi turi,0.0028490028490028,0.0,100.0
uuring uuringut uuringu,0.0028490028490028,0.0,100.0
