topic_words3,Keskerakond,Sotsiaaldemokraadid,difference
palgalohe soolist meeste,0.0075973409306742,0.075187969924812,-889.6616541353463
psuhhiaatri alaealine psuhhiaatrilist,0.0066476733143399,0.0413533834586466,-522.07303974222
lapsetoetust lapsetoetus lapsetoetuse,0.0037986704653371,0.037593984962406,-889.6616541353463
elatisraha elatisabi elatise,0.0028490028490028,0.0263157894736842,-823.6842105263312
joustumine joustuma joustada,0.0094966761633428,0.0300751879699248,-216.69172932330915
elektri elektrit taastuvenergia,0.0132953466286799,0.0338345864661654,-154.48442534908807
terviseandmed isikuandmeid terviseandmeid,0.0037986704653371,0.018796992481203,-394.83082706767317
vagivalla naistevastase perevagivalla,0.0009496676163342,0.018796992481203,-1879.3233082708489
erimargistatud kutust kutuse,0.0066476733143399,0.0225563909774436,-239.31256713212
riigimetsa majandamise noukokku,0.0018993352326685,0.0150375939849624,-691.7293233082979
kaasne lisakulutusi riigieelarvele,0.0028490028490028,0.0150375939849624,-427.8195488721893
moisteid moiste moisted,0.0056980056980056,0.018796992481203,-229.88721804511832
abielu kooselu samasooliste,0.0056980056980056,0.018796992481203,-229.88721804511832
untso missioonide liikmesusest,0.0018993352326685,0.0112781954887218,-493.79699248122347
valispoliitika valispoliitikas diplomaatia,0.0018993352326685,0.0112781954887218,-493.79699248122347
tooandja tervisesse maksuvabalt,0.0028490028490028,0.0112781954887218,-295.864661654142
jaatmeid liigiti prugi,0.0028490028490028,0.0112781954887218,-295.864661654142
krimmi agressiooni ukraina,0.0056980056980056,0.0150375939849624,-163.90977443609464
vaesuses suhtelises vaesuse,0.0009496676163342,0.0075187969924812,-691.7293233083395
teenuseid teenused teenust,0.0066476733143399,0.0150375939849624,-126.20837808808001
pohiseadusega riigikohus oiguskantsler,0.0094966761633428,0.018796992481203,-97.9323308270682
eelarvele kulude riigieelarvele,0.0018993352326685,0.0075187969924812,-295.8646616541489
riigiloivude riigiloivud riigiloivu,0.0018993352326685,0.0075187969924812,-295.8646616541489
kohtunike kohtususteem kohtuniku,0.0104463437796771,0.018796992481203,-79.93848257006168
ametiuhingute tooandjate keskliit,0.0009496676163342,0.0037593984962406,-295.8646616541698
piirikontrolli schengeni valispiiri,0.0009496676163342,0.0037593984962406,-295.8646616541698
kohanimenoukogu vonnu mulgi,0.0009496676163342,0.0037593984962406,-295.8646616541698
kasvavad tuleval kasv,0.0009496676163342,0.0037593984962406,-295.8646616541698
kandidaadi kandidaati kandidaat,0.0009496676163342,0.0037593984962406,-295.8646616541698
iive sundimus iibe,0.0009496676163342,0.0037593984962406,-295.8646616541698
tooandja tooandjal tootaja,0.0009496676163342,0.0037593984962406,-295.8646616541698
arengukavad arengukavade pohialuste,0.0066476733143399,0.0112781954887218,-69.65628356606001
valimisliitude volikogusse volikokku,0.0066476733143399,0.0112781954887218,-69.65628356606001
treenerite spordi sport,0.0066476733143399,0.0112781954887218,-69.65628356606001
katteallikas katteallikaid katteallikat,0.0037986704653371,0.0075187969924812,-97.93233082706925
pollumeestele pollumehi pollumehed,0.0132953466286799,0.018796992481203,-41.38023630504894
salvestisi salvestised salvestiste,0.0075973409306742,0.0112781954887218,-48.449248120301945
oiglase virumaale ulemineku,0.0047483380816714,0.0075187969924812,-58.345864661654566
maksuamet tolliamet tolliameti,0.0047483380816714,0.0075187969924812,-58.345864661654566
estonian air airi,0.0047483380816714,0.0075187969924812,-58.345864661654566
hadaolukorda eriolukord eriolukorra,0.0018993352326685,0.0037593984962406,-97.93233082707448
ulikooliga kbfi instituudi,0.0018993352326685,0.0037593984962406,-97.93233082707448
fie fuusilisest isikust,0.0018993352326685,0.0037593984962406,-97.93233082707448
hooldekodus hoolduse hooldekodu,0.0018993352326685,0.0037593984962406,-97.93233082707448
tarbijakaitse amet ametile,0.0018993352326685,0.0037593984962406,-97.93233082707448
oigusloome oigusloomes oiguspoliitika,0.0018993352326685,0.0037593984962406,-97.93233082707448
toonadalal istungid taiendaval,0.0018993352326685,0.0037593984962406,-97.93233082707448
valimisea valimisiga valimisoiguse,0.0018993352326685,0.0037593984962406,-97.93233082707448
tapsustatakse ajakohastatakse nouete,0.0018993352326685,0.0037593984962406,-97.93233082707448
huvigruppe huvigruppide kaasatud,0.0113960113960113,0.0150375939849624,-31.95488721804618
