topic_words3,Fraktsioonitud,Reformierakond,difference
salvestisi salvestised salvestiste,0.0107238605898123,0.0475059382422802,-342.9928741092642
arengufond arengufondi arengufondis,0.0107238605898123,0.0403800475059382,-276.5439429928749
kohtunike kohtususteem kohtuniku,0.0053619302949061,0.0237529691211401,-342.9928741092683
missiooni missioonile missioon,0.0107238605898123,0.0308788598574821,-187.94536817102147
moisteid moiste moisted,0.002680965147453,0.0190023752969121,-608.7885985748433
pensionifondide pensionifondid fondid,0.0053619302949061,0.0213776722090261,-298.6935866983417
apteeke apteegid apteekide,0.0080428954423592,0.0213776722090261,-165.7957244655595
kaitseliit kaitseliidule kaitseliidu,0.0053619302949061,0.0166270783847981,-210.09501187648837
sularaha kommertspangad pangad,0.002680965147453,0.01187648456057,-342.99287410927474
tapsustatakse ajakohastatakse nouete,0.002680965147453,0.01187648456057,-342.99287410927474
efsf esm kreekale,0.0080428954423592,0.0190023752969121,-136.2628661916086
kulukuse krediidi kiirlaenude,0.0053619302949061,0.014251781472684,-165.79572446555986
relva relvade relvaluba,0.002680965147453,0.009501187648456,-254.39429928741978
elatisraha elatisabi elatise,0.002680965147453,0.009501187648456,-254.39429928741978
kinnisasja maad maa,0.002680965147453,0.009501187648456,-254.39429928741978
kaasne lisakulutusi riigieelarvele,0.0053619302949061,0.01187648456057,-121.49643705463322
arengukavad arengukavade pohialuste,0.0053619302949061,0.01187648456057,-121.49643705463322
pohiseadusega riigikohus oiguskantsler,0.002680965147453,0.007125890736342,-165.79572446556483
pensioni pension sammas,0.002680965147453,0.007125890736342,-165.79572446556483
erimargistatud kutust kutuse,0.002680965147453,0.007125890736342,-165.79572446556483
vagivallale vihakone ohutamine,0.002680965147453,0.007125890736342,-165.79572446556483
id mobiil kaardi,0.002680965147453,0.007125890736342,-165.79572446556483
untso missioonide liikmesusest,0.0160857908847185,0.0237529691211401,-47.66429136975429
noukogudesse ariuhingute noukogudes,0.0053619302949061,0.009501187648456,-77.19714964370658
valispoliitika valispoliitikas diplomaatia,0.0053619302949061,0.009501187648456,-77.19714964370658
riigiabi komisjonilt loa,0.002680965147453,0.004750593824228,-77.1971496437099
katteallikas katteallikaid katteallikat,0.002680965147453,0.004750593824228,-77.1971496437099
kusimusena tahtsa tahtsusega,0.002680965147453,0.004750593824228,-77.1971496437099
kohtla jarve johvi,0.002680965147453,0.004750593824228,-77.1971496437099
inimarengu aruanne aruandes,0.002680965147453,0.004750593824228,-77.1971496437099
ametiuhingute tooandjate keskliit,0.002680965147453,0.004750593824228,-77.1971496437099
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.002680965147453,0.004750593824228,-77.1971496437099
opositsiooni koalitsioonil opositsioonil,0.002680965147453,0.004750593824228,-77.1971496437099
borsile ipo enefit,0.002680965147453,0.004750593824228,-77.1971496437099
volakirjade keskpank volakirju,0.002680965147453,0.004750593824228,-77.1971496437099
jarviku jarvik maaeluministri,0.002680965147453,0.004750593824228,-77.1971496437099
alkoholi kange lahja,0.0107238605898123,0.014251781472684,-32.8978622327787
