topic_words3,Isamaa,Sotsiaaldemokraadid,difference
koolis kooli opilased,0.018808777429467,0.0940325497287522,-399.9397227245348
palgalohe soolist meeste,0.006269592476489,0.0542495479204339,-765.2802893309246
loomi loomade loomad,0.006269592476489,0.0433996383363472,-592.2242314647409
untso missioonide liikmesusest,0.0031347962382445,0.023508137432188,-649.9095840868005
vanemahuvitist vanemahuvitise vanemahuvitis,0.006269592476489,0.0198915009041591,-217.2694394213391
missiooni missioonile missioon,0.0031347962382445,0.0108499095840868,-246.11211573237046
vagivallale vihakone ohutamine,0.0031347962382445,0.0108499095840868,-246.11211573237046
joustumine joustuma joustada,0.006269592476489,0.0144665461121157,-130.74141048824646
lasteaia lasteaias lasteaiakoha,0.0031347962382445,0.0090415913200723,-188.42676311030766
arengukavad arengukavade pohialuste,0.006269592476489,0.0126582278481012,-101.89873417721505
rahvuse rahvust rahvusriik,0.0031347962382445,0.0072332730560578,-130.74141048824487
koolilouna koolitoidu koolitoit,0.0031347962382445,0.0072332730560578,-130.74141048824487
elamisluba elamisloa viisa,0.0031347962382445,0.0054249547920434,-73.05605786618521
teadus teaduse arendustegevuse,0.0031347962382445,0.0054249547920434,-73.05605786618521
poolte kokkuleppel huvitise,0.0031347962382445,0.0054249547920434,-73.05605786618521
piirilepingu piirileping piirilepingut,0.0031347962382445,0.0054249547920434,-73.05605786618521
pohiseadusega riigikohus oiguskantsler,0.0031347962382445,0.0054249547920434,-73.05605786618521
kutsehariduse kutseharidus kutsehariduses,0.0031347962382445,0.0054249547920434,-73.05605786618521
treenerite spordi sport,0.0031347962382445,0.0054249547920434,-73.05605786618521
piima toorpiima toodangut,0.0031347962382445,0.0054249547920434,-73.05605786618521
riigireformi riigireformist riigireform,0.006269592476489,0.0090415913200723,-44.21338155515383
huvigruppe huvigruppide kaasatud,0.012539184952978,0.0162748643761302,-29.792043399638924
valimisliitude volikogusse volikokku,0.012539184952978,0.0162748643761302,-29.792043399638924
soita jalakaija konniteel,0.0094043887147335,0.0126582278481012,-34.59915611814337
valispoliitika valispoliitikas diplomaatia,0.0031347962382445,0.0036166365280289,-15.370705244122426
slovakkia ungari portugal,0.0031347962382445,0.0036166365280289,-15.370705244122426
toovoimereformi toovoimega toovoimereform,0.0031347962382445,0.0036166365280289,-15.370705244122426
apteeke apteegid apteekide,0.0031347962382445,0.0036166365280289,-15.370705244122426
hoiu pangad pankade,0.0031347962382445,0.0036166365280289,-15.370705244122426
pealinnast tallinnast viljandisse,0.0031347962382445,0.0036166365280289,-15.370705244122426
eelarves riigieelarves reservist,0.0031347962382445,0.0036166365280289,-15.370705244122426
krimmi agressiooni ukraina,0.0031347962382445,0.0036166365280289,-15.370705244122426
leping ratifitseerida lepinguga,0.0031347962382445,0.0036166365280289,-15.370705244122426
reklaami reklaam alkoholireklaam,0.0156739811912225,0.0162748643761302,-3.8336347197111444
kasvavad tuleval kasv,0.0094043887147335,0.0090415913200723,3.857745629897437
virumaale virumaa toostusalade,0.0094043887147335,0.0090415913200723,3.857745629897437
magustatud suhkrut joogi,0.0094043887147335,0.0090415913200723,3.857745629897437
metsa metsade mets,0.0626959247648902,0.0614828209764918,1.934900542495465
etv saateid pbk,0.006269592476489,0.0054249547920434,13.47197106690739
oigusriik oigusriigi oigusriigist,0.006269592476489,0.0054249547920434,13.47197106690739
korterid kortereid korterit,0.006269592476489,0.0054249547920434,13.47197106690739
kinnisasja maad maa,0.018808777429467,0.0162748643761302,13.471971066907376
abielu kooselu samasooliste,0.0094043887147335,0.0072332730560578,23.086196503918377
lahususe voimude lahusus,0.0031347962382445,0.0018083182640144,42.31464737794038
riigipuha puhade tahtpaevade,0.0031347962382445,0.0018083182640144,42.31464737794038
haale valimispaeval valimiste,0.0031347962382445,0.0018083182640144,42.31464737794038
tooandja tooandjal tootaja,0.0031347962382445,0.0018083182640144,42.31464737794038
ooteala piiriuletuse piiripunkti,0.0031347962382445,0.0018083182640144,42.31464737794038
tsernoboli represseeritud oigusvastaselt,0.0031347962382445,0.0018083182640144,42.31464737794038
ts parvlaeva parvlaevad,0.0031347962382445,0.0018083182640144,42.31464737794038
prokuratuur prokuratuuri prokuror,0.0031347962382445,0.0018083182640144,42.31464737794038
pensionitous pensionitousu pension,0.0031347962382445,0.0018083182640144,42.31464737794038
erimargistatud kutust kutuse,0.0031347962382445,0.0018083182640144,42.31464737794038
kauguhendus avaksite ettekandjalt,0.0031347962382445,0.0018083182640144,42.31464737794038
arengufond arengufondi arengufondis,0.012539184952978,0.0090415913200723,27.893309222423085
palgatousu opetajate palgatous,0.006269592476489,0.0036166365280289,42.31464737793878
lng terminali gaasi,0.006269592476489,0.0036166365280289,42.31464737793878
eripensioni valjateenitud staazi,0.006269592476489,0.0036166365280289,42.31464737793878
miili baasvorgu lairiba,0.006269592476489,0.0036166365280289,42.31464737793878
inimarengu aruanne aruandes,0.006269592476489,0.0036166365280289,42.31464737793878
tulumaksuvaba maksususteemi tulumaksu,0.006269592476489,0.0036166365280289,42.31464737793878
liiklussurmade liikluses hukkunute,0.0094043887147335,0.0054249547920434,42.31464737793825
opositsioonis koalitsiooni opositsiooni,0.0094043887147335,0.0054249547920434,42.31464737793825
otsevalimise presidenti presidendi,0.006269592476489,0.0018083182640144,71.15732368897018
eelarvele kulude riigieelarvele,0.006269592476489,0.0018083182640144,71.15732368897018
riigiloivude riigiloivud riigiloivu,0.006269592476489,0.0018083182640144,71.15732368897018
kodakondsust kodakondsuse kodanikuks,0.006269592476489,0.0018083182640144,71.15732368897018
ajakirjandus ajakirjanduse ajakirjandust,0.006269592476489,0.0018083182640144,71.15732368897018
oigusloome oigusloomes oiguspoliitika,0.006269592476489,0.0018083182640144,71.15732368897018
ootuse oigusparase oiguskindluse,0.006269592476489,0.0018083182640144,71.15732368897018
korterelamute kortermajade kredexi,0.006269592476489,0.0018083182640144,71.15732368897018
uhistranspordi uhistransport uhistransporti,0.0094043887147335,0.0036166365280289,61.543098251959194
moisteid moiste moisted,0.0094043887147335,0.0036166365280289,61.543098251959194
direktiivi direktiiv ulevotmise,0.0094043887147335,0.0036166365280289,61.543098251959194
kohtunike kohtususteem kohtuniku,0.0094043887147335,0.0036166365280289,61.543098251959194
kantsler kantsleri riigisekretar,0.0094043887147335,0.0018083182640144,80.77154912598013
teekasutustasu autode autod,0.012539184952978,0.0036166365280289,71.1573236889694
vallaga vald sauga,0.0156739811912225,0.0054249547920434,65.38878842676296
rail trassi balticu,0.0156739811912225,0.0054249547920434,65.38878842676296
ametiuhingute tooandjate keskliit,0.0156739811912225,0.0036166365280289,76.92585895117551
elektri elektrit taastuvenergia,0.0250783699059561,0.0090415913200723,63.946654611211684
alkoholi kange lahja,0.0846394984326018,0.0524412296564195,38.041658294822824
maksuamet tolliamet tolliameti,0.018808777429467,0.0018083182640144,90.38577456299006
karistuse karistus tingimisi,0.0219435736677116,0.0036166365280289,83.51847067941115
vaikesaarte saarte pusiasustusega,0.0219435736677116,0.0018083182640144,91.7592353397058
maavalitsuste maavalitsused maakonna,0.0250783699059561,0.0054249547920434,78.36799276672693
