topic_words3,EKRE,Sotsiaaldemokraadid,difference
samba sammas sambasse,0.0144092219020172,0.0677200902934537,-369.9774266365717
pensionitous pensionitousu pension,0.0086455331412103,0.0428893905191873,-396.08728367193737
palgatousu opetajate palgatous,0.0057636887608069,0.0383747178329571,-565.8013544018077
loomi loomade loomad,0.0057636887608069,0.0338600451467268,-487.4717832957117
jarviku jarvik maaeluministri,0.0345821325648415,0.0654627539503386,-89.29646350639577
arengukavad arengukavade pohialuste,0.0057636887608069,0.0248306997742663,-330.81264108352156
riigireformi riigireformist riigireform,0.0028818443804034,0.0203160270880361,-604.9661399548668
apteeke apteegid apteekide,0.0057636887608069,0.0225733634311512,-291.6478555304745
korterelamute kortermajade kredexi,0.0028818443804034,0.0158013544018058,-448.3069977426724
pollumeestele pollumehi pollumehed,0.0086455331412103,0.0225733634311512,-161.09857035365113
toonadalal istungid taiendaval,0.0028818443804034,0.0112866817155756,-291.64785553048125
kantsler kantsleri riigisekretar,0.0028818443804034,0.0090293453724604,-213.31828442438226
lipu laevu kaubalaeva,0.0028818443804034,0.0090293453724604,-213.31828442438226
ulejaagis struktuurses struktuurse,0.0057636887608069,0.0112866817155756,-95.82392776523724
metsa metsade mets,0.0028818443804034,0.0067720090293453,-134.98871331828667
taanis saksamaal hollandis,0.0028818443804034,0.0067720090293453,-134.98871331828667
hoone rkas hoonet,0.0028818443804034,0.0067720090293453,-134.98871331828667
virumaale virumaa toostusalade,0.0057636887608069,0.0090293453724604,-56.65914221218841
huvigruppe huvigruppide kaasatud,0.0086455331412103,0.0112866817155756,-30.549285176825556
pensionifondide pensionifondid fondid,0.0028818443804034,0.0045146726862302,-56.659142212191114
skais arendused infosusteemide,0.0028818443804034,0.0045146726862302,-56.659142212191114
teadus teaduse arendustegevuse,0.0115273775216138,0.0135440180586907,-17.494356659142163
pensioni pension sammas,0.0057636887608069,0.0067720090293453,-17.494356659141307
valispoliitika valispoliitikas diplomaatia,0.0057636887608069,0.0067720090293453,-17.494356659141307
jahimehed jahimeeste jahti,0.0057636887608069,0.0067720090293453,-17.494356659141307
tulumaksuvaba maksususteemi tulumaksu,0.0057636887608069,0.0067720090293453,-17.494356659141307
psuhhiaatri alaealine psuhhiaatrilist,0.0057636887608069,0.0067720090293453,-17.494356659141307
louis freeh kremli,0.0028818443804034,0.0022573363431151,21.670428893904443
vanemahuvitist vanemahuvitise vanemahuvitis,0.0028818443804034,0.0022573363431151,21.670428893904443
jaatmeid liigiti prugi,0.0028818443804034,0.0022573363431151,21.670428893904443
noukogudesse ariuhingute noukogudes,0.0028818443804034,0.0022573363431151,21.670428893904443
volitust kaasuses jarvik,0.0028818443804034,0.0022573363431151,21.670428893904443
iive sundimus iibe,0.0028818443804034,0.0022573363431151,21.670428893904443
eelarvele kulude riigieelarvele,0.0028818443804034,0.0022573363431151,21.670428893904443
inflatsiooni inflatsioon hinnatous,0.0028818443804034,0.0022573363431151,21.670428893904443
kinnisasja maad maa,0.0028818443804034,0.0022573363431151,21.670428893904443
kutsehariduse kutseharidus kutsehariduses,0.0028818443804034,0.0022573363431151,21.670428893904443
valimisliitude volikogusse volikokku,0.0057636887608069,0.0045146726862302,21.670428893905797
direktiivi direktiiv ulevotmise,0.0057636887608069,0.0045146726862302,21.670428893905797
valimisea valimisiga valimisoiguse,0.0086455331412103,0.0067720090293453,21.67042889390536
pohiseadusega riigikohus oiguskantsler,0.0086455331412103,0.0067720090293453,21.67042889390536
valijate erakonda valijaid,0.0086455331412103,0.0067720090293453,21.67042889390536
joustumine joustuma joustada,0.0086455331412103,0.0067720090293453,21.67042889390536
