topic_words3,Keskerakond,Reformierakond,difference
alkoholi kange lahja,0.0267175572519083,0.0614035087719298,-129.82456140350953
kodakondsust kodakondsuse kodanikuks,0.0114503816793893,0.0360623781676413,-214.94476933073437
samba sammas sambasse,0.0190839694656488,0.0389863547758284,-104.28849902534141
ulejaagis struktuurses struktuurse,0.0114503816793893,0.0282651072124756,-146.84860298895384
teadus teaduse arendustegevuse,0.0038167938931297,0.0107212475633528,-180.89668615984857
volitust kaasuses jarvik,0.0038167938931297,0.0107212475633528,-180.89668615984857
valijate erakonda valijaid,0.0038167938931297,0.0087719298245614,-129.82456140351292
kohtunike kohtususteem kohtuniku,0.0038167938931297,0.0087719298245614,-129.82456140351292
palgatousu opetajate palgatous,0.0038167938931297,0.0077972709551656,-104.2884990253425
direktiivi direktiiv ulevotmise,0.0038167938931297,0.0077972709551656,-104.2884990253425
prokuratuur prokuratuuri prokuror,0.0076335877862595,0.0116959064327485,-53.21637426900618
eriarstide eriarstiabi eriarsti,0.0038167938931297,0.0068226120857699,-78.7524366471747
ajakirjandus ajakirjanduse ajakirjandust,0.0038167938931297,0.0068226120857699,-78.7524366471747
maksuamet tolliamet tolliameti,0.0038167938931297,0.0068226120857699,-78.7524366471747
oigusriik oigusriigi oigusriigist,0.0076335877862595,0.0107212475633528,-40.44834307992245
karistuse karistus tingimisi,0.0038167938931297,0.0058479532163742,-53.216374269006884
riigiloivude riigiloivud riigiloivu,0.0038167938931297,0.0058479532163742,-53.216374269006884
teede teehoiuks teedele,0.0038167938931297,0.0048732943469785,-27.68031189083907
iive sundimus iibe,0.0038167938931297,0.0048732943469785,-27.68031189083907
krimmi agressiooni ukraina,0.0076335877862595,0.0087719298245614,-14.912280701754966
opositsioonis koalitsiooni opositsiooni,0.0267175572519083,0.0282651072124756,-5.792258423837636
opositsiooni koalitsioonil opositsioonil,0.0114503816793893,0.0116959064327485,-2.144249512670335
hadaolukorda eriolukord eriolukorra,0.0038167938931297,0.0038986354775828,-2.144249512671251
valismaale valjarande valjaranne,0.0038167938931297,0.0038986354775828,-2.144249512671251
miili baasvorgu lairiba,0.0038167938931297,0.0038986354775828,-2.144249512671251
liitlaste ohutorje keskmaa,0.0038167938931297,0.0038986354775828,-2.144249512671251
moisteid moiste moisted,0.0038167938931297,0.0038986354775828,-2.144249512671251
kandidaadi kandidaati kandidaat,0.0076335877862595,0.0068226120857699,10.623781676413815
terviseandmed isikuandmeid terviseandmeid,0.0076335877862595,0.0068226120857699,10.623781676413815
missiooni missioonile missioon,0.0076335877862595,0.0068226120857699,10.623781676413815
salvestisi salvestised salvestiste,0.0076335877862595,0.0068226120857699,10.623781676413815
keeleoskust oskuse keeleoskuse,0.0038167938931297,0.0029239766081871,23.391812865496554
efsf esm kreekale,0.0038167938931297,0.0029239766081871,23.391812865496554
vaesuses suhtelises vaesuse,0.0076335877862595,0.0058479532163742,23.391812865497556
pohiseadusega riigikohus oiguskantsler,0.0114503816793893,0.0087719298245614,23.39181286549703
pensioni pension sammas,0.0114503816793893,0.0087719298245614,23.39181286549703
toonadalal istungid taiendaval,0.015267175572519,0.0116959064327485,23.39181286549691
ulikooliga kbfi instituudi,0.0038167938931297,0.0019493177387914,48.927875243664374
ts parvlaeva parvlaevad,0.0038167938931297,0.0019493177387914,48.927875243664374
