topic_words3,EKRE,Isamaa,difference
apteeke apteegid apteekide,0.0057636887608069,0.0361990950226244,-528.0542986425353
skais arendused infosusteemide,0.0028818443804034,0.0226244343891402,-685.0678733031808
eelarves riigieelarves reservist,0.0057636887608069,0.0226244343891402,-292.53393665158364
lipu laevu kaubalaeva,0.0028818443804034,0.0180995475113122,-528.0542986425461
toonadalal istungid taiendaval,0.0028818443804034,0.0180995475113122,-528.0542986425461
alkoholi kange lahja,0.069164265129683,0.1018099547511312,-47.20022624434384
samba sammas sambasse,0.0144092219020172,0.0339366515837104,-135.52036199095164
ulejaagis struktuurses struktuurse,0.0057636887608069,0.0180995475113122,-214.02714932126764
korterelamute kortermajade kredexi,0.0028818443804034,0.0135746606334841,-371.04072398190783
huvigruppe huvigruppide kaasatud,0.0086455331412103,0.0203619909502262,-135.52036199095173
palgatousu opetajate palgatous,0.0057636887608069,0.0158371040723981,-174.77375565610782
kinnisasja maad maa,0.0028818443804034,0.0090497737556561,-214.02714932127304
riigipalgaliste riigisektoris koondada,0.0028818443804034,0.0090497737556561,-214.02714932127304
terviseandmed isikuandmeid terviseandmeid,0.0028818443804034,0.0090497737556561,-214.02714932127304
elektri elektrit taastuvenergia,0.0057636887608069,0.0113122171945701,-96.26696832579182
leping ratifitseerida lepinguga,0.0028818443804034,0.006787330316742,-135.52036199095215
pensionifondide pensionifondid fondid,0.0028818443804034,0.006787330316742,-135.52036199095215
tulumaksuvaba maksususteemi tulumaksu,0.0057636887608069,0.0090497737556561,-57.0135746606338
arengukavad arengukavade pohialuste,0.0057636887608069,0.0090497737556561,-57.0135746606338
salvestisi salvestised salvestiste,0.0086455331412103,0.0113122171945701,-30.844645550528615
kaitseliit kaitseliidule kaitseliidu,0.0028818443804034,0.004524886877828,-57.01357466063478
fie fuusilisest isikust,0.0028818443804034,0.004524886877828,-57.01357466063478
tarbijakaitse amet ametile,0.0028818443804034,0.004524886877828,-57.01357466063478
valimisliitude volikogusse volikokku,0.0057636887608069,0.006787330316742,-17.760180995474045
vallaga vald sauga,0.0057636887608069,0.006787330316742,-17.760180995474045
riigiabi komisjonilt loa,0.0086455331412103,0.0090497737556561,-4.675716440423126
joustumine joustuma joustada,0.0086455331412103,0.0090497737556561,-4.675716440423126
opositsioonis koalitsiooni opositsiooni,0.0288184438040345,0.0294117647058823,-2.058823529411869
riigireformi riigireformist riigireform,0.0028818443804034,0.002262443438914,21.49321266968261
president ilves presidendi,0.0028818443804034,0.002262443438914,21.49321266968261
noukogudesse ariuhingute noukogudes,0.0028818443804034,0.002262443438914,21.49321266968261
ammendumiseni kaheni pikendada,0.0028818443804034,0.002262443438914,21.49321266968261
volitust kaasuses jarvik,0.0028818443804034,0.002262443438914,21.49321266968261
kutsehariduse kutseharidus kutsehariduses,0.0028818443804034,0.002262443438914,21.49321266968261
louis freeh kremli,0.0028818443804034,0.002262443438914,21.49321266968261
metsa metsade mets,0.0028818443804034,0.002262443438914,21.49321266968261
vagivalla naistevastase perevagivalla,0.0028818443804034,0.002262443438914,21.49321266968261
inimarengu aruanne aruandes,0.0028818443804034,0.002262443438914,21.49321266968261
kaibemaksu kaibemaks kaibemaksumaara,0.0028818443804034,0.002262443438914,21.49321266968261
eelarvele kulude riigieelarvele,0.0028818443804034,0.002262443438914,21.49321266968261
rahapesu terrorismi andmeburoo,0.0028818443804034,0.002262443438914,21.49321266968261
taanis saksamaal hollandis,0.0028818443804034,0.002262443438914,21.49321266968261
slovakkia ungari portugal,0.0057636887608069,0.004524886877828,21.49321266968397
kandidaadi kandidaati kandidaat,0.0057636887608069,0.004524886877828,21.49321266968397
uuring uuringut uuringu,0.0057636887608069,0.004524886877828,21.49321266968397
virumaale virumaa toostusalade,0.0057636887608069,0.004524886877828,21.49321266968397
valispoliitika valispoliitikas diplomaatia,0.0057636887608069,0.004524886877828,21.49321266968397
loomi loomade loomad,0.0057636887608069,0.004524886877828,21.49321266968397
kaasne lisakulutusi riigieelarvele,0.0057636887608069,0.004524886877828,21.49321266968397
pensionitous pensionitousu pension,0.0086455331412103,0.006787330316742,21.49321266968353
untso missioonide liikmesusest,0.0086455331412103,0.006787330316742,21.49321266968353
volakirjade keskpank volakirju,0.0086455331412103,0.006787330316742,21.49321266968353
kasvavad tuleval kasv,0.0086455331412103,0.006787330316742,21.49321266968353
laari laar kandidatuuri,0.0115273775216138,0.0090497737556561,21.493212669683096
teadus teaduse arendustegevuse,0.0115273775216138,0.0090497737556561,21.493212669683096
kohtunike kohtususteem kohtuniku,0.0115273775216138,0.006787330316742,41.11990950226298
valijate erakonda valijaid,0.0086455331412103,0.004524886877828,47.66214177978902
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0086455331412103,0.004524886877828,47.66214177978902
otsevalimise presidenti presidendi,0.0086455331412103,0.004524886877828,47.66214177978902
valimisea valimisiga valimisoiguse,0.0086455331412103,0.004524886877828,47.66214177978902
rahvuse rahvust rahvusriik,0.0172910662824207,0.0113122171945701,34.57767722473606
vabatahtlike komandode paasteameti,0.0057636887608069,0.002262443438914,60.74660633484198
moisteid moiste moisted,0.0057636887608069,0.002262443438914,60.74660633484198
jahimehed jahimeeste jahti,0.0057636887608069,0.002262443438914,60.74660633484198
rongi rongide rongid,0.0057636887608069,0.002262443438914,60.74660633484198
kaitsekulud kaitsekulutused kaitsekulude,0.0057636887608069,0.002262443438914,60.74660633484198
arengufond arengufondi arengufondis,0.0057636887608069,0.002262443438914,60.74660633484198
pensioni pension sammas,0.0057636887608069,0.002262443438914,60.74660633484198
oigusriik oigusriigi oigusriigist,0.0144092219020172,0.006787330316742,52.89592760181022
vagivallale vihakone ohutamine,0.0115273775216138,0.004524886877828,60.74660633484198
kandidaati kandidaat valituks,0.0115273775216138,0.004524886877828,60.74660633484198
pohiseadusega riigikohus oiguskantsler,0.0086455331412103,0.002262443438914,73.8310708898945
uliopilased uliopilastele uliopilaste,0.0201729106628242,0.0090497737556561,55.13897866839046
