topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
kasvavad tuleval kasv,0.008645533141210375,0.0,0.0,0.006787330316742082,0.015267175572519083,0.001949317738791423,0.002257336343115124
katteallikas katteallikaid katteallikat,0.0,0.0,0.0,0.020361990950226245,0.003816793893129771,0.001949317738791423,0.002257336343115124
kauguhendus avaksite ettekandjalt,0.0,0.0,0.010416666666666666,0.006787330316742082,0.011450381679389313,0.001949317738791423,0.006772009029345372
keeleoskust oskuse keeleoskuse,0.0,0.00625,0.0,0.013574660633484163,0.003816793893129771,0.0029239766081871343,0.0
keskkonnaameti uhendamine uhendamise,0.0,0.01875,0.0,0.01809954751131222,0.0,0.004873294346978557,0.009029345372460496
kinnisasja maad maa,0.002881844380403458,0.00625,0.0,0.00904977375565611,0.007633587786259542,0.003898635477582846,0.002257336343115124
kinnitamise paevakorra paevakord,0.0,0.0,0.0,0.0022624434389140274,0.003816793893129771,0.0,0.0
kirik kiriku maarja,0.0,0.01875,0.0,0.0022624434389140274,0.0,0.0009746588693957114,0.006772009029345372
kodakondsust kodakondsuse kodanikuks,0.0345821325648415,0.00625,0.03125,0.00904977375565611,0.011450381679389313,0.036062378167641324,0.01580135440180587
kodualuse maamaksu maamaksust,0.0,0.0,0.0,0.0022624434389140274,0.0,0.001949317738791423,0.004514672686230248
kohanimenoukogu vonnu mulgi,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0
kohtla jarve johvi,0.005763688760806916,0.01875,0.010416666666666666,0.0,0.0,0.003898635477582846,0.002257336343115124
kohtunike kohtususteem kohtuniku,0.011527377521613832,0.00625,0.0,0.006787330316742082,0.003816793893129771,0.008771929824561403,0.002257336343115124
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0,0.0,0.0022624434389140274,0.0,0.003898635477582846,0.0
kolledz kolledzi turi,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0
koneleja konsensuslikud repliigi,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
konkurss konkursi konkurssi,0.0,0.0,0.0,0.0,0.007633587786259542,0.001949317738791423,0.0
kontrollin haaled kandidaadi,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
koolis kooli opilased,0.05475504322766571,0.025,0.0,0.03167420814479638,0.07251908396946564,0.06335282651072124,0.03611738148984198
korrata stenogrammist vabandan,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0
korruptsiooni korruptsioon korruptsiooniga,0.002881844380403458,0.0125,0.0,0.0,0.0,0.0009746588693957114,0.0
korterelamute kortermajade kredexi,0.002881844380403458,0.0,0.0,0.013574660633484163,0.0,0.003898635477582846,0.01580135440180587
korterid kortereid korterit,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0
korteriuhistu korteriomanike korteriuhistute,0.0,0.00625,0.0,0.0022624434389140274,0.0,0.0029239766081871343,0.0
krimmi agressiooni ukraina,0.020172910662824207,0.0375,0.041666666666666664,0.006787330316742082,0.007633587786259542,0.008771929824561403,0.0
kusija vastaja vastasin,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
kusimusena tahtsa tahtsusega,0.0,0.0,0.0,0.0,0.003816793893129771,0.0009746588693957114,0.002257336343115124
kutsehariduse kutseharidus kutsehariduses,0.002881844380403458,0.0,0.010416666666666666,0.0022624434389140274,0.0,0.0,0.002257336343115124
laari laar kandidatuuri,0.011527377521613832,0.0,0.0,0.00904977375565611,0.0,0.005847953216374269,0.002257336343115124
lae korgepalgaliste lagi,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0009746588693957114,0.0
lahususe voimude lahusus,0.0,0.0,0.010416666666666666,0.00904977375565611,0.0,0.001949317738791423,0.004514672686230248
lapsetoetust lapsetoetus lapsetoetuse,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.004514672686230248
lasteaia lasteaias lasteaiakoha,0.0,0.0,0.0,0.0,0.011450381679389313,0.001949317738791423,0.004514672686230248
leping ratifitseerida lepinguga,0.002881844380403458,0.00625,0.020833333333333332,0.006787330316742082,0.0,0.004873294346978557,0.0
liiklussurmade liikluses hukkunute,0.0,0.0,0.010416666666666666,0.0,0.0,0.0009746588693957114,0.004514672686230248
liitlaste ohutorje keskmaa,0.011527377521613832,0.0,0.0,0.0,0.003816793893129771,0.003898635477582846,0.0
lipu laevu kaubalaeva,0.002881844380403458,0.00625,0.052083333333333336,0.01809954751131222,0.007633587786259542,0.0029239766081871343,0.009029345372460496
lipud lippude lipp,0.0,0.0,0.0,0.0022624434389140274,0.0,0.005847953216374269,0.002257336343115124
lisaeelarve lisaeelarves lisaeelarvega,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
lng terminali gaasi,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0
loomi loomade loomad,0.005763688760806916,0.0,0.020833333333333332,0.004524886877828055,0.007633587786259542,0.003898635477582846,0.033860045146726865
louis freeh kremli,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.0,0.001949317738791423,0.002257336343115124
maantee neljarealiseks ppp,0.0,0.0,0.0,0.00904977375565611,0.0,0.014619883040935672,0.004514672686230248
maavalitsuste maavalitsused maakonna,0.0,0.0125,0.0,0.0,0.003816793893129771,0.0,0.0
magustatud suhkrut joogi,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0009746588693957114,0.0
majandusaasta koondaruanne raamatupidamise,0.0,0.0,0.0,0.013574660633484163,0.0,0.001949317738791423,0.002257336343115124
maksuamet tolliamet tolliameti,0.0,0.00625,0.020833333333333332,0.004524886877828055,0.003816793893129771,0.00682261208576998,0.0
mes maale maaelu,0.0,0.0,0.010416666666666666,0.0,0.0,0.0009746588693957114,0.009029345372460496
metsa metsade mets,0.002881844380403458,0.01875,0.0,0.0022624434389140274,0.003816793893129771,0.0009746588693957114,0.006772009029345372
miili baasvorgu lairiba,0.0,0.0,0.0,0.0,0.003816793893129771,0.003898635477582846,0.002257336343115124
missiooni missioonile missioon,0.020172910662824207,0.01875,0.010416666666666666,0.004524886877828055,0.007633587786259542,0.00682261208576998,0.006772009029345372
moisteid moiste moisted,0.005763688760806916,0.03125,0.010416666666666666,0.0022624434389140274,0.003816793893129771,0.003898635477582846,0.002257336343115124
muundatud geneetiliselt gmo,0.0,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0
muuseum muuseumi muuseumide,0.0,0.00625,0.0,0.0,0.0,0.0,0.0
nord stream streami,0.0,0.0,0.010416666666666666,0.0022624434389140274,0.0,0.0009746588693957114,0.0
normitehnika mojude eeskiri,0.0,0.0,0.0,0.0022624434389140274,0.0,0.005847953216374269,0.009029345372460496
noukogudesse ariuhingute noukogudes,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.0,0.001949317738791423,0.002257336343115124
objekti anu raua,0.0,0.0,0.0,0.0,0.003816793893129771,0.001949317738791423,0.0
oiglase virumaale ulemineku,0.005763688760806916,0.0,0.0,0.0,0.0,0.0009746588693957114,0.002257336343115124
oigusloome oigusloomes oiguspoliitika,0.0,0.0,0.0,0.0022624434389140274,0.003816793893129771,0.001949317738791423,0.004514672686230248
oigusriik oigusriigi oigusriigist,0.01440922190201729,0.0125,0.0,0.006787330316742082,0.007633587786259542,0.010721247563352826,0.002257336343115124
ooteala piiriuletuse piiripunkti,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.0
ootuse oigusparase oiguskindluse,0.0,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0
operatsioonil sojalisel panustamisel,0.002881844380403458,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0
opositsiooni koalitsioonil opositsioonil,0.023054755043227664,0.00625,0.0,0.00904977375565611,0.011450381679389313,0.011695906432748537,0.004514672686230248
opositsioonis koalitsiooni opositsiooni,0.02881844380403458,0.0125,0.010416666666666666,0.029411764705882353,0.026717557251908396,0.028265107212475632,0.011286681715575621
oppelaenu sugava puudega,0.0,0.0,0.0,0.0,0.0,0.0,0.009029345372460496
otsevalimise presidenti presidendi,0.008645533141210375,0.00625,0.0,0.004524886877828055,0.0,0.001949317738791423,0.002257336343115124
pagulasi pagulased pagulaste,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.002257336343115124
palgalohe soolist meeste,0.0,0.0,0.0,0.004524886877828055,0.007633587786259542,0.0029239766081871343,0.004514672686230248
palgatousu opetajate palgatous,0.005763688760806916,0.0,0.020833333333333332,0.01583710407239819,0.003816793893129771,0.007797270955165692,0.03837471783295711
pealinnast tallinnast viljandisse,0.0,0.0,0.0,0.004524886877828055,0.0,0.0009746588693957114,0.002257336343115124
pensioni pension sammas,0.005763688760806916,0.0,0.0,0.0022624434389140274,0.011450381679389313,0.008771929824561403,0.006772009029345372
pensionifondide pensionifondid fondid,0.002881844380403458,0.0,0.0,0.006787330316742082,0.0,0.014619883040935672,0.004514672686230248
pensioniiga pensioniea eluiga,0.0,0.0,0.0,0.0022624434389140274,0.0,0.003898635477582846,0.002257336343115124
pensionitous pensionitousu pension,0.008645533141210375,0.0,0.03125,0.006787330316742082,0.05725190839694656,0.02631578947368421,0.04288939051918736
piima toorpiima toodangut,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
piirikontrolli schengeni valispiiri,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0
piirilepingu piirileping piirilepingut,0.023054755043227664,0.0,0.010416666666666666,0.004524886877828055,0.003816793893129771,0.0009746588693957114,0.002257336343115124
piirivalve valvamise valvamine,0.002881844380403458,0.0,0.010416666666666666,0.0,0.0,0.0,0.0
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,0.0,0.0,0.0,0.001949317738791423,0.0
pohiseadusega riigikohus oiguskantsler,0.008645533141210375,0.0125,0.0,0.0022624434389140274,0.011450381679389313,0.008771929824561403,0.006772009029345372
pollumeestele pollumehi pollumehed,0.008645533141210375,0.01875,0.0,0.0,0.003816793893129771,0.0009746588693957114,0.022573363431151242
poolte kokkuleppel huvitise,0.0,0.0,0.0,0.0,0.0,0.0,0.004514672686230248
post posti omniva,0.0,0.0,0.0,0.0,0.0,0.0009746588693957114,0.002257336343115124
president ilves presidendi,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.0,0.001949317738791423,0.0
prokuratuur prokuratuuri prokuror,0.02881844380403458,0.0,0.0,0.0,0.007633587786259542,0.011695906432748537,0.002257336343115124
psuhhiaatri alaealine psuhhiaatrilist,0.005763688760806916,0.00625,0.010416666666666666,0.0,0.003816793893129771,0.0009746588693957114,0.006772009029345372
puude raskusastme puuet,0.0,0.00625,0.010416666666666666,0.0022624434389140274,0.0,0.0009746588693957114,0.004514672686230248
raamatukogu pimedate raamatukogude,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.002257336343115124
rahapesu terrorismi andmeburoo,0.002881844380403458,0.0125,0.020833333333333332,0.0022624434389140274,0.0,0.0009746588693957114,0.0
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0009746588693957114,0.0
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.008645533141210375,0.0,0.020833333333333332,0.004524886877828055,0.011450381679389313,0.0,0.002257336343115124
rahvuse rahvust rahvusriik,0.01729106628242075,0.0,0.0,0.011312217194570135,0.0,0.010721247563352826,0.004514672686230248
rail trassi balticu,0.0,0.025,0.0,0.006787330316742082,0.0,0.005847953216374269,0.002257336343115124
reklaami reklaam alkoholireklaam,0.0,0.00625,0.0,0.0,0.003816793893129771,0.0,0.002257336343115124
relva relvade relvaluba,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0
riigiabi komisjonilt loa,0.008645533141210375,0.00625,0.0,0.00904977375565611,0.0,0.0029239766081871343,0.0
riigikontrolli auditi auditit,0.002881844380403458,0.025,0.020833333333333332,0.0,0.003816793893129771,0.001949317738791423,0.0
riigiloivude riigiloivud riigiloivu,0.01729106628242075,0.0,0.0,0.0022624434389140274,0.003816793893129771,0.005847953216374269,0.0
riigipalgaliste riigisektoris koondada,0.002881844380403458,0.0,0.010416666666666666,0.00904977375565611,0.0,0.004873294346978557,0.0
riigireformi riigireformist riigireform,0.002881844380403458,0.06875,0.0,0.0022624434389140274,0.015267175572519083,0.003898635477582846,0.020316027088036117
rongi rongide rongid,0.005763688760806916,0.0,0.0,0.0022624434389140274,0.0,0.003898635477582846,0.0
salastatud valisteabe riigisaladuse,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.002257336343115124
salvestisi salvestised salvestiste,0.008645533141210375,0.01875,0.0,0.011312217194570135,0.007633587786259542,0.00682261208576998,0.004514672686230248
samba sammas sambasse,0.01440922190201729,0.0,0.0,0.033936651583710405,0.019083969465648856,0.03898635477582846,0.06772009029345373
sigade katku katk,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,0.0
skais arendused infosusteemide,0.002881844380403458,0.025,0.010416666666666666,0.02262443438914027,0.0,0.012670565302144249,0.004514672686230248
slovakkia ungari portugal,0.005763688760806916,0.0,0.020833333333333332,0.004524886877828055,0.011450381679389313,0.003898635477582846,0.002257336343115124
soita jalakaija konniteel,0.0,0.0,0.03125,0.006787330316742082,0.007633587786259542,0.0009746588693957114,0.006772009029345372
sularaha kommertspangad pangad,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.002257336343115124
taanis saksamaal hollandis,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.011450381679389313,0.0009746588693957114,0.006772009029345372
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0009746588693957114,0.0
tantsupeo laulu traditsiooni,0.0,0.0125,0.0,0.0,0.0,0.0009746588693957114,0.004514672686230248
tapsustatakse ajakohastatakse nouete,0.008645533141210375,0.0,0.0,0.0,0.019083969465648856,0.0009746588693957114,0.002257336343115124
tarbijakaitse amet ametile,0.002881844380403458,0.0,0.0,0.004524886877828055,0.0,0.0,0.0
teadus teaduse arendustegevuse,0.011527377521613832,0.04375,0.020833333333333332,0.00904977375565611,0.003816793893129771,0.010721247563352826,0.013544018058690745
teatri teater rahvusooper,0.005763688760806916,0.0,0.010416666666666666,0.0,0.0,0.0,0.002257336343115124
teede teehoiuks teedele,0.0,0.0,0.0,0.0,0.003816793893129771,0.004873294346978557,0.002257336343115124
teenistuse teenistuses avalikus,0.0,0.00625,0.0,0.004524886877828055,0.0,0.004873294346978557,0.009029345372460496
teenuseid teenused teenust,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.002257336343115124
terviseandmed isikuandmeid terviseandmeid,0.002881844380403458,0.01875,0.020833333333333332,0.00904977375565611,0.007633587786259542,0.00682261208576998,0.0
tervist tervis tervisega,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0
tooandja tervisesse maksuvabalt,0.0,0.0,0.0,0.0,0.0,0.0,0.004514672686230248
tooandja tooandjal tootaja,0.0,0.0,0.010416666666666666,0.004524886877828055,0.0,0.0009746588693957114,0.0
toonadalal istungid taiendaval,0.002881844380403458,0.01875,0.0,0.01809954751131222,0.015267175572519083,0.011695906432748537,0.011286681715575621
tootuid tootute tootu,0.0,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0
toovoimereformi toovoimega toovoimereform,0.0,0.0,0.0,0.0,0.0,0.001949317738791423,0.004514672686230248
treenerite spordi sport,0.0,0.0,0.0,0.006787330316742082,0.011450381679389313,0.005847953216374269,0.01580135440180587
ts parvlaeva parvlaevad,0.0,0.0,0.010416666666666666,0.0,0.003816793893129771,0.001949317738791423,0.002257336343115124
tulubaasi omavalitsustele omavalitsuste,0.0,0.00625,0.0,0.004524886877828055,0.011450381679389313,0.001949317738791423,0.0
tulubaasi tasandusfondi tulumaksuosa,0.0,0.0,0.010416666666666666,0.004524886877828055,0.011450381679389313,0.0009746588693957114,0.002257336343115124
tulumaksuvaba maksususteemi tulumaksu,0.005763688760806916,0.03125,0.010416666666666666,0.00904977375565611,0.06870229007633588,0.024366471734892786,0.006772009029345372
ugri rahvaste polisrahvaste,0.0,0.00625,0.0,0.0,0.0,0.0,0.0
uhistranspordi uhistransport uhistransporti,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0
ulejaagis struktuurses struktuurse,0.005763688760806916,0.0,0.0,0.01809954751131222,0.011450381679389313,0.028265107212475632,0.011286681715575621
ulikooliga kbfi instituudi,0.0,0.0125,0.0,0.00904977375565611,0.003816793893129771,0.001949317738791423,0.0
uliopilased uliopilastele uliopilaste,0.020172910662824207,0.025,0.0,0.00904977375565611,0.022900763358778626,0.011695906432748537,0.004514672686230248
untso missioonide liikmesusest,0.008645533141210375,0.0,0.020833333333333332,0.006787330316742082,0.007633587786259542,0.004873294346978557,0.004514672686230248
utah jordaania energia,0.0,0.0,0.0,0.0,0.0,0.001949317738791423,0.002257336343115124
uuring uuringut uuringu,0.005763688760806916,0.00625,0.0,0.004524886877828055,0.0,0.00682261208576998,0.002257336343115124
vabatahtlike komandode paasteameti,0.005763688760806916,0.0,0.010416666666666666,0.0022624434389140274,0.0,0.0029239766081871343,0.002257336343115124
vaesuses suhtelises vaesuse,0.0,0.00625,0.0,0.0,0.007633587786259542,0.005847953216374269,0.01805869074492099
vagivalla naistevastase perevagivalla,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.0,0.0029239766081871343,0.0
vagivallale vihakone ohutamine,0.011527377521613832,0.0,0.0,0.004524886877828055,0.0,0.007797270955165692,0.004514672686230248
vaikesaarte saarte pusiasustusega,0.0,0.0,0.0,0.0,0.0,0.001949317738791423,0.0
valdkonnad laekumisest fikseeritakse,0.0,0.0,0.0,0.0022624434389140274,0.0,0.001949317738791423,0.0
valijate erakonda valijaid,0.008645533141210375,0.0,0.0,0.004524886877828055,0.003816793893129771,0.008771929824561403,0.006772009029345372
valimisea valimisiga valimisoiguse,0.008645533141210375,0.0,0.0,0.004524886877828055,0.0,0.0009746588693957114,0.006772009029345372
valimisliitude volikogusse volikokku,0.005763688760806916,0.0125,0.0,0.006787330316742082,0.011450381679389313,0.00682261208576998,0.004514672686230248
valismaale valjarande valjaranne,0.008645533141210375,0.0,0.0,0.0,0.003816793893129771,0.003898635477582846,0.0
valispoliitika valispoliitikas diplomaatia,0.005763688760806916,0.00625,0.020833333333333332,0.004524886877828055,0.022900763358778626,0.001949317738791423,0.006772009029345372
valitsemisalade katteallikaks riigieelarves,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0
vallaga vald sauga,0.005763688760806916,0.03125,0.03125,0.006787330316742082,0.003816793893129771,0.0,0.0
vanemahuvitist vanemahuvitise vanemahuvitis,0.002881844380403458,0.00625,0.0,0.0,0.003816793893129771,0.0009746588693957114,0.002257336343115124
veb fondi uurimiskomisjon,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0
viirust vaktsineeritud viiruse,0.0,0.00625,0.0,0.0022624434389140274,0.007633587786259542,0.0,0.0
virumaale virumaa toostusalade,0.005763688760806916,0.01875,0.010416666666666666,0.004524886877828055,0.015267175572519083,0.0,0.009029345372460496
volakirjade keskpank volakirju,0.008645533141210375,0.00625,0.0,0.006787330316742082,0.0,0.0009746588693957114,0.0
volitust kaasuses jarvik,0.002881844380403458,0.0,0.0,0.0022624434389140274,0.003816793893129771,0.010721247563352826,0.002257336343115124
