topic_words3,Keskerakond,Sotsiaaldemokraadid,difference
kaitsekulud kaitsekulutused kaitsekulude,0.0019255455712451,0.0033898305084745,-76.0451977401169
keskkonnaameti uhendamine uhendamise,0.0019255455712451,0.0033898305084745,-76.0451977401169
untso missioonide liikmesusest,0.0019255455712451,0.0033898305084745,-76.0451977401169
liiklussurmade liikluses hukkunute,0.0012836970474967,0.0022598870056497,-76.04519774012405
teenistuse teenistuses avalikus,0.0012836970474967,0.0022598870056497,-76.04519774012405
salvestisi salvestised salvestiste,0.0032092426187419,0.0045197740112994,-40.83615819209267
krimmi agressiooni ukraina,0.0134788189987163,0.015819209039548,-17.36346516007519
vallaga vald sauga,0.0064184852374839,0.007909604519774,-23.231638418079953
samba sammas sambasse,0.0006418485237483,0.0011299435028248,-76.04519774012999
riigipuha puhade tahtpaevade,0.0006418485237483,0.0011299435028248,-76.04519774012999
valimiskomisjon proteste valimiskasti,0.0006418485237483,0.0011299435028248,-76.04519774012999
haalte kandidaatidele haaletamisest,0.0006418485237483,0.0011299435028248,-76.04519774012999
jalitustegevuse jalitustoimingu sideandmete,0.0006418485237483,0.0011299435028248,-76.04519774012999
valispoliitika valispoliitikas diplomaatia,0.0006418485237483,0.0011299435028248,-76.04519774012999
aituma infotundi jahimehed,0.0006418485237483,0.0011299435028248,-76.04519774012999
oigusriik oigusriigi oigusriigist,0.0006418485237483,0.0011299435028248,-76.04519774012999
kasvavad tuleval kasv,0.0006418485237483,0.0011299435028248,-76.04519774012999
mes maale maaelu,0.0006418485237483,0.0011299435028248,-76.04519774012999
loomi loomade loomad,0.0025673940949935,0.0033898305084745,-32.03389830508597
virumaale virumaa toostusalade,0.0025673940949935,0.0033898305084745,-32.03389830508597
rongi rongide rongid,0.0025673940949935,0.0033898305084745,-32.03389830508597
aasia aasias saatkonna,0.0025673940949935,0.0033898305084745,-32.03389830508597
korterelamute kortermajade kredexi,0.0038510911424903,0.0045197740112994,-17.363465160076615
elatisraha elatisabi elatise,0.0019255455712451,0.0022598870056497,-17.363465160079667
teenuseid teenused teenust,0.0019255455712451,0.0022598870056497,-17.363465160079667
tulumaksuvaba maksususteemi tulumaksu,0.0134788189987163,0.0135593220338983,-0.5972558514931151
maksuamet tolliamet tolliameti,0.0089858793324775,0.0090395480225988,-0.5972558514927376
vabatahtlike komandode paasteameti,0.0044929396662387,0.0045197740112994,-0.597255851493864
valijate erakonda valijaid,0.0057766367137355,0.0056497175141242,2.1971123666045305
leping ratifitseerida lepinguga,0.0070603337612323,0.0067796610169491,3.9753466872111605
kodualuse maamaksu maamaksust,0.0070603337612323,0.0067796610169491,3.9753466872111605
kala kalurid kalurite,0.0012836970474967,0.0011299435028248,11.977401129941857
poolte kokkuleppel huvitise,0.0012836970474967,0.0011299435028248,11.977401129941857
tootuna arvele ariuhingu,0.0012836970474967,0.0011299435028248,11.977401129941857
vanemahuvitist vanemahuvitise vanemahuvitis,0.0012836970474967,0.0011299435028248,11.977401129941857
hoiu pangad pankade,0.0012836970474967,0.0011299435028248,11.977401129941857
puude raskusastme puuet,0.0012836970474967,0.0011299435028248,11.977401129941857
omandireformi tagastatud omandireform,0.0012836970474967,0.0011299435028248,11.977401129941857
pensioniiga pensioniea eluiga,0.0012836970474967,0.0011299435028248,11.977401129941857
elamisluba elamisloa viisa,0.0012836970474967,0.0011299435028248,11.977401129941857
kolledz kolledzi turi,0.0012836970474967,0.0011299435028248,11.977401129941857
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0025673940949935,0.0022598870056497,11.977401129941391
vee monopolide veeteenuse,0.0038510911424903,0.0033898305084745,11.977401129943836
estonian air airi,0.0038510911424903,0.0033898305084745,11.977401129943836
kaasne lisakulutusi riigieelarvele,0.0038510911424903,0.0033898305084745,11.977401129943836
pohiseadusega riigikohus oiguskantsler,0.0121951219512195,0.0112994350282485,7.344632768362204
terviseandmed isikuandmeid terviseandmeid,0.0051347881899871,0.0045197740112994,11.977401129943116
treenerite spordi sport,0.0064184852374839,0.0056497175141242,11.97740112994423
sularaha kommertspangad pangad,0.0064184852374839,0.0056497175141242,11.97740112994423
arengufond arengufondi arengufondis,0.0077021822849807,0.0067796610169491,11.97740112994367
alkoholi kange lahja,0.0128369704749679,0.0112994350282485,11.977401129944125
majandusaasta koondaruanne raamatupidamise,0.0044929396662387,0.0033898305084745,24.552058111380713
toonadalal istungid taiendaval,0.0070603337612323,0.0056497175141242,19.979455572676677
kutsehariduse kutseharidus kutsehariduses,0.0032092426187419,0.0022598870056497,29.581920903953662
tooandja tervisesse maksuvabalt,0.0019255455712451,0.0011299435028248,41.31826741996276
annetused annetusi annetuste,0.0019255455712451,0.0011299435028248,41.31826741996276
opositsioonis koalitsiooni opositsiooni,0.014762516046213,0.0124293785310734,15.804470646032694
kohtla jarve johvi,0.0115532734274711,0.0090395480225988,21.75768989328361
pensionitous pensionitousu pension,0.0038510911424903,0.0022598870056497,41.3182674199617
normitehnika mojude eeskiri,0.0038510911424903,0.0022598870056497,41.3182674199617
etv saateid pbk,0.0038510911424903,0.0022598870056497,41.3182674199617
borsile ipo enefit,0.0038510911424903,0.0022598870056497,41.3182674199617
sigade katku katk,0.0025673940949935,0.0011299435028248,55.98870056497264
riigipalgaliste riigisektoris koondada,0.0025673940949935,0.0011299435028248,55.98870056497264
iive sundimus iibe,0.0025673940949935,0.0011299435028248,55.98870056497264
kauguhendus avaksite ettekandjalt,0.0025673940949935,0.0011299435028248,55.98870056497264
vagivallale vihakone ohutamine,0.0025673940949935,0.0011299435028248,55.98870056497264
jarviku jarvik maaeluministri,0.0025673940949935,0.0011299435028248,55.98870056497264
korteriuhistu korteriomanike korteriuhistute,0.0044929396662387,0.0022598870056497,49.70137207425307
riigikontrolli auditi auditit,0.0032092426187419,0.0011299435028248,64.79096045197838
idapiiri piiririba valjaehitamine,0.0032092426187419,0.0011299435028248,64.79096045197838
slovakkia ungari portugal,0.0070603337612323,0.0033898305084745,51.98767334360629
riigiloivude riigiloivud riigiloivu,0.0038510911424903,0.0011299435028248,70.65913370998214
erimargistatud kutust kutuse,0.0102695763799743,0.0056497175141242,44.98587570621545
piirivalve valvamise valvamine,0.0057766367137355,0.0022598870056497,60.87884494664147
pollumeestele pollumehi pollumehed,0.0121951219512195,0.0067796610169491,44.406779661017325
ajakirjandus ajakirjanduse ajakirjandust,0.0044929396662387,0.0011299435028248,74.85068603712764
reklaami reklaam alkoholireklaam,0.0096277278562259,0.0045197740112994,53.05461393597008
matusetoetust matusetoetus matusetoetuse,0.0051347881899871,0.0011299435028248,77.99435028248675
tootuid tootute tootu,0.0051347881899871,0.0011299435028248,77.99435028248675
karistuse karistus tingimisi,0.0102695763799743,0.0045197740112994,55.988700564971985
jaatmeid liigiti prugi,0.0070603337612323,0.0022598870056497,67.99178222907038
vaesuses suhtelises vaesuse,0.0070603337612323,0.0022598870056497,67.99178222907038
lasteaia lasteaias lasteaiakoha,0.0121951219512195,0.0056497175141242,53.67231638418152
palgatousu opetajate palgatous,0.0089858793324775,0.0033898305084745,62.27602905569077
tulubaasi tasandusfondi tulumaksuosa,0.0077021822849807,0.0022598870056497,70.65913370998122
elektri elektrit taastuvenergia,0.0160462130937098,0.007909604519774,50.70734463276817
koolis kooli opilased,0.0295250320924261,0.0180790960451977,38.76688774256935
kulukuse krediidi kiirlaenude,0.0064184852374839,0.0011299435028248,82.39548022598946
efsf esm kreekale,0.0064184852374839,0.0011299435028248,82.39548022598946
eelarves riigieelarves reservist,0.0224646983311938,0.0124293785310734,44.67150928167889
tulubaasi omavalitsustele omavalitsuste,0.0186136071887034,0.0090395480225988,51.43580751996903
piirilepingu piirileping piirilepingut,0.0089858793324775,0.0022598870056497,74.8506860371268
valismaale valjarande valjaranne,0.0077021822849807,0.0011299435028248,85.32956685499127
uhistranspordi uhistransport uhistransporti,0.0083440308087291,0.0011299435028248,86.45806171229964
korterid kortereid korterit,0.0083440308087291,0.0011299435028248,86.45806171229964
koolilouna koolitoidu koolitoit,0.0218228498074454,0.007909604519774,63.75540046527083
prokuratuur prokuratuuri prokuror,0.0166880616174582,0.0033898305084745,79.68709256844886
toovoimereformi toovoimega toovoimereform,0.0372272143774069,0.015819209039548,57.506331579972745
eriarstide eriarstiabi eriarsti,0.0231065468549422,0.0022598870056497,90.21971123666046
teede teehoiuks teedele,0.0397946084724005,0.0056497175141242,85.80280663386208
inimarengu aruanne aruandes,0.0070603337612323,0.0,100.0
lipu laevu kaubalaeva,0.0057766367137355,0.0,100.0
hooldekodus hoolduse hooldekodu,0.0057766367137355,0.0,100.0
piima toorpiima toodangut,0.0057766367137355,0.0,100.0
hoone rkas hoonet,0.0051347881899871,0.0,100.0
ametiuhingute tooandjate keskliit,0.0051347881899871,0.0,100.0
kohtunike kohtususteem kohtuniku,0.0044929396662387,0.0,100.0
pensioni pension sammas,0.0038510911424903,0.0,100.0
maantee neljarealiseks ppp,0.0038510911424903,0.0,100.0
hanke hankija riigihangete,0.0038510911424903,0.0,100.0
volakirjade keskpank volakirju,0.0032092426187419,0.0,100.0
korruptsiooni korruptsioon korruptsiooniga,0.0032092426187419,0.0,100.0
keeleoskust oskuse keeleoskuse,0.0032092426187419,0.0,100.0
kantsler kantsleri riigisekretar,0.0032092426187419,0.0,100.0
inflatsiooni inflatsioon hinnatous,0.0032092426187419,0.0,100.0
vaikesaarte saarte pusiasustusega,0.0032092426187419,0.0,100.0
piirikontrolli schengeni valispiiri,0.0025673940949935,0.0,100.0
id mobiil kaardi,0.0025673940949935,0.0,100.0
riigikontrolor karis riigikontrolori,0.0025673940949935,0.0,100.0
miili baasvorgu lairiba,0.0019255455712451,0.0,100.0
pealinnast tallinnast viljandisse,0.0019255455712451,0.0,100.0
kandideerima ametikohale kandidaatide,0.0019255455712451,0.0,100.0
kinnitamise paevakorra paevakord,0.0019255455712451,0.0,100.0
otsevalimise presidenti presidendi,0.0012836970474967,0.0,100.0
ooteala piiriuletuse piiripunkti,0.0012836970474967,0.0,100.0
veb fondi uurimiskomisjon,0.0012836970474967,0.0,100.0
eripensioni valjateenitud staazi,0.0012836970474967,0.0,100.0
oiglase virumaale ulemineku,0.0012836970474967,0.0,100.0
skais arendused infosusteemide,0.0012836970474967,0.0,100.0
nord stream streami,0.0012836970474967,0.0,100.0
lng terminali gaasi,0.0012836970474967,0.0,100.0
muraste kase kompleksi,0.0012836970474967,0.0,100.0
lae korgepalgaliste lagi,0.0012836970474967,0.0,100.0
salastatud valisteabe riigisaladuse,0.0012836970474967,0.0,100.0
kohtutaiturite kohtutaitur kohtutaituri,0.0012836970474967,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0012836970474967,0.0,100.0
laari laar kandidatuuri,0.0012836970474967,0.0,100.0
aardla pria pealtnagija,0.0012836970474967,0.0,100.0
riigireformi riigireformist riigireform,0.0006418485237483,0.0,100.0
korrata stenogrammist vabandan,0.0006418485237483,0.0,100.0
kirik kiriku maarja,0.0006418485237483,0.0,100.0
koneleja konsensuslikud repliigi,0.0006418485237483,0.0,100.0
utah jordaania energia,0.0006418485237483,0.0,100.0
koolituse koolitus koolitusele,0.0006418485237483,0.0,100.0
oppelaenu sugava puudega,0.0006418485237483,0.0,100.0
pagulasi pagulased pagulaste,0.0006418485237483,0.0,100.0
planeeringu keskkonnamoju keskkonnamojude,0.0006418485237483,0.0,100.0
raamatukogu pimedate raamatukogude,0.0006418485237483,0.0,100.0
ugri rahvaste polisrahvaste,0.0006418485237483,0.0,100.0
muuseum muuseumi muuseumide,0.0006418485237483,0.0,100.0
muugimaksu muugimaks paadimaksu,0.0006418485237483,0.0,100.0
liibanonis missioonil pikendamine,0.0006418485237483,0.0,100.0
direktiivi direktiiv ulevotmise,0.0006418485237483,0.0,100.0
kohanimenoukogu vonnu mulgi,0.0006418485237483,0.0,100.0
annetus erjk annetuse,0.0006418485237483,0.0,100.0
kusimusena tahtsa tahtsusega,0.0006418485237483,0.0,100.0
ulikooliga kbfi instituudi,0.0006418485237483,0.0,100.0
haale valimispaeval valimiste,0.0006418485237483,0.0,100.0
tsernoboli represseeritud oigusvastaselt,0.0006418485237483,0.0,100.0
hansson ardo panga,0.0006418485237483,0.0,100.0
huvihariduse huvitegevuse huviharidus,0.0006418485237483,0.0,100.0
humni humn laulda,0.0006418485237483,0.0,100.0
viirust vaktsineeritud viiruse,0.0006418485237483,0.0,100.0
tervist tervis tervisega,0.0006418485237483,0.0,100.0
tantsupeo laulu traditsiooni,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
tarbijakaitse amet ametile,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
danske filiaali rahapesu,0.0,0.0,
kusija vastaja vastasin,0.0,0.0,
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
erso teatri kontserdi,0.0,0.0,
relva relvade relvaluba,0.0,0.0,
pensionifondide pensionifondid fondid,0.0,0.0,
operatsioonil sojalisel panustamisel,0.0,0.0,
ene ergma aplaus,0.0,0.0,
muundatud geneetiliselt gmo,0.0,0.0,
objekti anu raua,0.0,0.0,
ammendumiseni kaheni pikendada,0.0,0.0,
volitust kaasuses jarvik,0.0,0.0011299435028248,-inf
konkurss konkursi konkurssi,0.0,0.0033898305084745,-inf
jahimehed jahimeeste jahti,0.0,0.0022598870056497,-inf
koosoleku elektrooniline koosolekut,0.0,0.0011299435028248,-inf
oigusloome oigusloomes oiguspoliitika,0.0,0.0033898305084745,-inf
post posti omniva,0.0,0.0011299435028248,-inf
domeenide domeeni interneti,0.0,0.0011299435028248,-inf
president ilves presidendi,0.0,0.0011299435028248,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0022598870056497,-inf
riigimetsa majandamise noukokku,0.0,0.0011299435028248,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0011299435028248,-inf
rahapesu terrorismi andmeburoo,0.0,0.0011299435028248,-inf
teekasutustasu autode autod,0.0,0.0011299435028248,-inf
tootuli lepitaja ametiuhingute,0.0,0.0022598870056497,-inf
valdkonnad laekumisest fikseeritakse,0.0,0.0011299435028248,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0033898305084745,-inf
suuria euroopasse turgis,0.0,0.0011299435028248,-inf
teatri teater rahvusooper,0.0,0.0,
