,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
suhtlema,0.7770960927009583,0.0107954605720287,10,0,8.959129333496094,8.673911094665527,125
toimetama,0.7753614783287048,0.0124765152821113,10,0,8.90068244934082,8.318093299865723,99
lasteaias,0.7740980982780457,0.0123818737584521,3,12,8.78708553314209,4.46394157409668,548
lasteta,0.7728695869445801,0.0128845036410452,17,14,9.341429710388184,5.012075901031494,43
kriminaalpolitsei,0.771713376045227,0.0127681439193136,12,-1,9.965222358703613,3.2671618461608887,44
selgel,0.7713866233825684,0.0131374116830539,12,2,7.732521057128906,3.455421209335327,47
planeerima,0.770392656326294,0.0125403696733458,10,0,9.48730182647705,7.961069583892822,90
opereerima,0.7694716453552246,0.0130136054277606,13,0,8.826166152954102,8.238037109375,25
tulenema,0.7691754102706909,0.0122230727698118,13,0,8.069429397583008,8.160447120666504,25
pettuma,0.768896222114563,0.0131804243688634,13,0,8.932609558105469,8.646782875061035,26
vajalikul,0.7685220241546631,0.0122407593601371,17,3,7.772186279296875,3.4133806228637695,126
eriolukorrast,0.7660226225852966,0.0130760757418985,12,-1,4.421481132507324,2.790523052215576,73
kiirustama,0.7655187845230103,0.0135905175060304,10,0,8.769464492797852,8.728093147277832,45
esmatasandil,0.7635520100593567,0.0119374199162122,17,16,10.192100524902344,3.8905742168426514,67
kogumist,0.7629429697990417,0.0121538125690102,12,-1,8.91662311553955,2.793501138687134,146
jõudmist,0.7612500786781311,0.012059733662407,12,-1,8.467177391052246,2.8122758865356445,121
proovima,0.7609193325042725,0.013538281718547,10,0,9.33637523651123,7.82980489730835,64
heakskiitmist,0.7606504559516907,0.0134770938752987,12,11,8.503666877746582,2.5393447875976562,55
odavamaks,0.7606015205383301,0.0139355581905729,4,6,6.344044208526611,3.9893343448638916,282
omandama,0.7604884505271912,0.0134189008390738,10,0,9.418707847595215,7.453768253326416,120
tõenäoliseks,0.7598706483840942,0.0120331344343377,5,4,12.33641242980957,5.929162502288818,82
ületama,0.7591332793235779,0.0127183228595979,10,0,9.427621841430664,8.191751480102539,64
covid,0.7588585019111633,0.0132767356738993,8,-1,10.047627449035645,4.388704299926758,412
piisavaks,0.7587761878967285,0.0136840776352502,5,4,12.291546821594238,5.898438930511475,62
reguleerimist,0.7584384679794312,0.0129226068167395,7,9,8.57691478729248,1.642971396446228,153
sõlmima,0.7581253051757812,0.0132918200307441,10,0,9.334446907043457,8.176434516906738,138
muretsema,0.7578549385070801,0.0134553559751348,11,0,9.078712463378906,8.439676284790039,303
tervisekontrolli,0.7569255232810974,0.0131453549978007,17,17,9.507622718811035,3.285677671432495,122
valmistuma,0.7566415071487427,0.0139173056529322,10,0,9.059157371520996,7.970354080200195,64
süvenema,0.7555974125862122,0.0133393244232952,10,0,8.847434997558594,7.387681007385254,44
kohtunikuks,0.7525482773780823,0.0137084483158335,17,-1,9.378941535949707,4.278989791870117,93
eraldamisest,0.7517699599266052,0.0134061834250932,12,15,9.098453521728516,3.1927897930145264,25
kuritarvitama,0.7515194416046143,0.0154628132936305,13,0,9.837916374206543,7.746496200561523,25
võrdsustatud,0.7512467503547668,0.0131705415959968,17,-1,8.679461479187012,5.312588691711426,80
ravile,0.7498563528060913,0.015913889992185,17,13,10.137482643127441,4.556535243988037,99
muretseda,0.7494879961013794,0.0138425634171344,12,-1,8.310338020324707,2.625925064086914,182
osutama,0.7492870688438416,0.014496424854431,11,0,9.3121337890625,7.800349712371826,239
lisama,0.7490440011024475,0.0150436262061381,11,0,8.679239273071289,7.771266460418701,107
säästma,0.7484100461006165,0.0144189222931958,10,0,9.37554931640625,7.136144638061523,50
varase,0.7478421926498413,0.0138516574893137,12,-1,9.325440406799316,3.2686221599578857,37
võimalikuks,0.746672511100769,0.0139946749348689,5,4,12.302129745483398,5.899946689605713,506
vähese,0.7465488910675049,0.0146867768215736,14,5,7.3297119140625,4.139655113220215,298
juulit,0.7461506724357605,0.0166703200858954,12,11,8.274785995483398,2.6371750831604004,89
õpetajalt,0.7458317279815674,0.0160043049600749,12,15,9.201566696166992,3.7570979595184326,22
rõhutama,0.7449320554733276,0.0151305554125745,16,0,9.287237167358398,8.857575416564941,93
puutuma,0.7439265847206116,0.0155467148043499,13,0,8.706357955932617,8.872145652770996,28
eos,0.7438069581985474,0.0146561788862805,12,0,7.292880535125732,4.621912479400635,90
automatiseeritud,0.7437402606010437,0.014402723544577,12,-1,9.337796211242676,2.828601837158203,35
kõrvaldama,0.7432095408439636,0.014300269591839,13,0,9.504866600036621,7.816722869873047,28
koguma,0.7431727051734924,0.0145805847468661,11,0,9.963573455810547,7.577077388763428,230
rajama,0.7425913214683533,0.0152876202859451,10,0,9.838142395019531,7.55292272567749,77
tagasipöördumist,0.7421261668205261,0.014726590070343,12,11,8.474272727966309,2.969203233718872,25
lõpetamist,0.74186110496521,0.01658772120646,7,11,8.530305862426758,2.7134366035461426,479
integreerima,0.7410354614257812,0.0156196542060422,19,0,9.411649703979492,7.082613945007324,20
sulgema,0.7410112023353577,0.0144253380841321,11,0,9.49413013458252,7.540417194366455,117
jõudma,0.7405732870101929,0.0139705624032131,9,0,8.258675575256348,7.255819320678711,673
tekitama,0.7403571605682373,0.0147536822535782,16,0,9.327568054199219,8.197792053222656,116
kaasnema,0.7391087412834167,0.0162931272725808,10,0,8.615772247314453,8.747564315795898,50
toimima,0.7383440136909485,0.0144575938765939,9,0,8.103067398071289,8.279013633728027,522
käsitlemist,0.738149881362915,0.0159391181754309,7,9,8.492084503173828,1.54598069190979,231
nõustama,0.7346986532211304,0.0168890607088481,19,0,9.364121437072754,6.741683483123779,28
jõuab,0.7333998084068298,0.0168253421859169,1,8,8.193887710571289,6.423524379730225,1927
käivitub,0.7323950529098511,0.0172168834566643,1,8,7.885737895965576,6.053708076477051,148
eriarstiabi,0.7315934300422668,0.0159741750157782,8,18,10.2119722366333,3.8130993843078613,317
noores,0.7307482361793518,0.0165197875912868,4,1,7.192197799682617,4.774458885192871,41
kaasama,0.7305948138237,0.0171882392327522,11,0,9.086613655090332,7.102258682250977,115
tavakoolides,0.7305479049682617,0.0166913957822286,12,-1,9.347254753112793,4.286141872406006,23
testima,0.7303902506828308,0.017220125124175,19,0,9.820516586303711,7.029653549194336,31
esitamist,0.7297735810279846,0.0160784198286612,7,11,8.667396545410156,2.6112709045410156,597
arvutama,0.7281038761138916,0.0153993575109701,10,0,9.427048683166504,8.540486335754395,65
rakenduma,0.7277985215187073,0.0162481278668624,16,0,8.119329452514648,8.08213996887207,84
edukaks,0.7258908152580261,0.016090412480551,4,-1,12.110021591186523,5.783847808837891,153
mitmekihiline,0.7256835699081421,0.0168715762498508,15,2,6.895237445831299,5.481220245361328,29
mõõtma,0.7246485352516174,0.0178546326482486,10,0,9.83421516418457,7.910011291503906,75
nakkuse,0.724534809589386,0.0172276164881167,17,-1,9.983373641967773,4.313470363616943,130
tellima,0.7243169546127319,0.0179503907700347,10,0,9.689692497253418,7.784476280212402,76
jäetakse,0.7242469787597656,0.0175086060755155,1,8,8.27122974395752,6.098598003387451,560
põhjalikku,0.7225340008735657,0.0179135591501049,7,9,8.465985298156738,1.7211724519729614,369
oskama,0.7218335866928101,0.017590904959602,10,0,9.178512573242188,8.26488971710205,162
rahuldama,0.7205498814582825,0.0174421962531818,13,0,8.972698211669922,8.070098876953125,23
viipekeeletõlkide,0.7199015617370605,0.0167403800038458,17,-1,9.49919605255127,3.846956729888916,42
väljenduma,0.718378484249115,0.0181074846617319,13,0,8.310723304748535,8.24988842010498,29
tunnetama,0.7183421850204468,0.0184400961870047,13,0,9.251667976379395,8.282442092895508,30
likvideerimist,0.7181285619735718,0.0178545697587095,12,-1,8.855688095092773,2.5994162559509277,51
kärpima,0.7177988290786743,0.0188390468468091,11,0,9.613950729370117,7.736348628997803,185
usaldama,0.7172524929046631,0.0191098961186162,11,0,9.301424026489258,7.141537189483643,82
leevendama,0.7166150808334351,0.0185176339590432,13,0,9.720475196838379,8.115370750427246,58
karantiini,0.714631974697113,0.0166080572055612,17,-1,10.001803398132324,4.746937274932861,117
lisaanalüüsi,0.7144132256507874,0.0202415963144566,12,9,8.54870891571045,1.6361175775527954,26
lastehoidu,0.7109932899475098,0.0179257134997002,12,14,9.26794147491455,4.800359725952148,20
asjakohaseks,0.710752546787262,0.0204760360828031,19,4,12.347412109375,5.921946048736572,24
remontima,0.7098418474197388,0.0201482273567936,13,0,9.811624526977539,7.6550092697143555,30
saavutama,0.7095921635627747,0.0187170253060501,16,0,9.103473663330078,8.148693084716797,117
algama,0.7095309495925903,0.0181827544392229,16,0,7.975587844848633,8.21042251586914,70
problemaatiliseks,0.7089380621910095,0.0192292678230365,4,4,12.2936372756958,5.893123626708984,25
tuvastama,0.7086289525032043,0.0199934471687713,13,0,9.761207580566406,7.519276142120361,46
kooliks,0.7081424593925476,0.0193973625805676,17,12,8.849403381347656,4.259740829467773,60
ebatõenäoline,0.7072876691818237,0.0192017518937316,15,2,6.687815189361572,5.184711456298828,40
erandlikel,0.7061578631401062,0.0202078821574037,12,-1,6.880458354949951,4.69644832611084,29
hoolekannet,0.7059409022331238,0.0197089278253812,12,-1,9.151405334472656,3.4813954830169678,21
kurioosne,0.7056861519813538,0.0186507510778789,15,2,6.675237655639648,5.349982261657715,48
seisukohale,0.7056391835212708,0.0192698775192876,18,4,8.555153846740723,6.768975257873535,626
loogiliseks,0.7055847644805908,0.0194933838693943,19,4,12.312389373779297,5.918892860412598,20
haigekassaga,0.7052832841873169,0.0201071875788412,17,18,10.563126564025879,3.3817625045776367,99
vaktsineerima,0.7049484252929688,0.0203607041472929,13,0,9.64724063873291,6.767610549926758,132
kukkuma,0.7045413255691528,0.0213299288164234,13,0,8.28587818145752,8.477486610412598,41
sealtkaudu,0.70449298620224,0.0192291785039016,12,13,9.145195007324219,5.394765377044678,67
täiendavaid,0.7043485641479492,0.02078296191458,17,5,7.037156105041504,3.366107940673828,1107
nägema,0.7042277455329895,0.0187536527513664,6,0,8.78905963897705,8.010176658630371,598
varases,0.7033650875091553,0.0188306548989808,4,1,7.197546482086182,4.709542274475098,79
eelnema,0.7029415965080261,0.0191124062071609,10,0,8.417268753051758,8.429971694946289,45
muudatuseks,0.702306866645813,0.0201569179449112,4,4,12.192438125610352,5.855164051055908,41
perearstina,0.7019126415252686,0.0203915594853295,12,-1,8.846166610717773,4.182876110076904,22
praktilistel,0.701316773891449,0.0201315870163729,12,-1,7.201693534851074,4.510496616363525,26
sotsiaalkindlustusameti,0.7010402083396912,0.0202439171529211,8,18,10.287388801574707,3.5336833000183105,306
ettevõtjaks,0.7009889483451843,0.0221206475887215,13,0,9.935866355895996,7.157759666442871,50
mõistlikuks,0.7002379298210144,0.0217524055485681,5,4,12.343759536743164,5.881085395812988,496
mitteseotud,0.6999441981315613,0.0200046441849308,12,8,8.383421897888184,5.457289218902588,36
korrigeerimist,0.6998070478439331,0.0206801876744386,12,9,8.468306541442871,1.6107945442199707,39
märkima,0.6997700333595276,0.0219566036717002,16,0,9.251298904418945,8.922893524169922,100
põhjusel,0.6996975541114807,0.0206678756682698,4,-1,8.611617088317871,6.589395046234131,2620
professionaalsel,0.6994029879570007,0.0188786580388623,12,3,7.706513404846191,3.4665398597717285,26
huvitavaks,0.6993488669395447,0.0204784621266833,4,7,6.207376480102539,4.439860820770264,30
ilmuma,0.6991446614265442,0.0206979839696652,13,0,8.35276985168457,8.221488952636719,26
pelgama,0.6990445852279663,0.0217301423146148,13,0,9.076864242553711,8.506582260131836,21
kergesti,0.6988860964775085,0.0203676317155716,4,7,6.491366863250732,4.561698913574219,230
pikendama,0.6986060738563538,0.0215527530638791,10,0,9.623152732849121,8.175103187561035,46
eeldame,0.6981553435325623,0.0213585322348877,12,0,8.701836585998535,6.581369876861572,346
raskemaks,0.6964909434318542,0.0213113813783279,4,6,6.363595008850098,3.961153507232666,130
tutvuma,0.6960301399230957,0.0217339939504078,19,0,8.747406959533691,8.839470863342285,42
suunama,0.6946896910667419,0.0223522108274156,11,0,8.957930564880371,7.060966491699219,198
kiireks,0.6946143507957458,0.0214765563168712,4,7,6.316399574279785,4.487944602966309,130
laienema,0.6939720511436462,0.0209794318510964,10,0,8.508987426757812,8.205276489257812,55
konsulteerima,0.6935983300209045,0.0214455903379298,19,0,9.070369720458984,8.612188339233398,23
õiglaseks,0.6932931542396545,0.0217962945409182,5,4,12.341877937316895,5.937393665313721,87
tööle,0.6930202841758728,0.0213298191002718,0,0,9.859198570251465,6.4033331871032715,4317
eeldatakse,0.6927744746208191,0.0234601224297221,12,8,8.504165649414062,6.346938133239746,210
koondatakse,0.6924554109573364,0.0209669571578351,17,8,8.595682144165039,5.89734411239624,159
säilima,0.6924037337303162,0.0221672660532489,16,0,8.256190299987793,8.375631332397461,97
sundima,0.691891074180603,0.0230364802248118,13,0,9.31973648071289,7.0248188972473145,34
rahastama,0.6906862258911133,0.0233653509772397,11,0,9.337749481201172,7.680576324462891,149
lõpetama,0.6899067163467407,0.0218226290218066,16,0,8.964264869689941,8.71185302734375,219
lõppema,0.689656138420105,0.0215220136055422,16,0,8.089778900146484,8.154959678649902,191
kahjustatud,0.6896130442619324,0.0221223322112887,17,-1,9.252548217773438,4.13820219039917,88
sisustama,0.6888516545295715,0.023252552871856,13,0,9.655156135559082,8.264509201049805,41
raviga,0.6888389587402344,0.0220690801992941,17,-1,10.486976623535156,3.129359245300293,54
suvepuhkust,0.6887860894203186,0.0245058493853194,12,11,8.431877136230469,2.6793668270111084,25
magistrikraadiga,0.6886232495307922,0.0222799187616654,12,-1,9.253731727600098,4.33413028717041,21
magistrikraadi,0.6880296468734741,0.0224627135903059,17,-1,8.579574584960938,3.708950996398926,45
perearstiga,0.6868730783462524,0.0218989141927685,12,16,10.604368209838867,3.3355233669281006,30
esitama,0.6867702007293701,0.0234616019773233,6,0,10.069839477539062,8.003706932067871,905
tagantjärgi,0.685483992099762,0.0262131460983876,12,-1,7.3430023193359375,4.576821804046631,47
õpinguid,0.6851971745491028,0.022774581357813,3,-1,8.592408180236816,3.5894901752471924,133
eeldama,0.6849473118782043,0.0214228464022329,10,0,8.999011039733887,8.430392265319824,38
hooldusõiguse,0.6849196553230286,0.0225598689529137,17,17,9.715529441833496,3.557199478149414,49
kutseaasta,0.6846714019775391,0.0217808913910365,17,15,9.31128215789795,3.6701467037200928,34
käimist,0.6840602159500122,0.0228316472398809,17,-1,8.712725639343262,3.687007427215576,62
kriminaalmenetlusi,0.6840348839759827,0.0232669005430277,12,-1,3.9711999893188477,0.7884581089019775,22
tänuväärt,0.684013307094574,0.0230100330986501,15,2,6.786369800567627,5.385331153869629,38
kujunema,0.683731734752655,0.0230122555446051,16,0,8.3575439453125,8.099603652954102,82
dikteerima,0.6833601593971252,0.0214594572501377,13,0,9.140701293945312,8.061485290527344,21
haigete,0.6832303404808044,0.0228577729383205,17,-1,9.95841121673584,4.2523579597473145,91
eksisteerima,0.6829218864440918,0.0232738803480222,13,0,8.351961135864258,8.399255752563477,26
hätta,0.682788610458374,0.0230510930207779,3,13,9.764325141906738,5.186604976654053,310
loomulikuks,0.6824890375137329,0.023610637675045,5,4,12.305030822753906,5.91036319732666,55
võimaldama,0.6822584271430969,0.0230517633406096,11,0,8.88982105255127,8.114731788635254,160
eestist,0.6819355487823486,0.0223529464141921,17,13,9.102633476257324,5.334780216217041,1797
mainima,0.6815177798271179,0.022997890819573,16,0,9.219929695129395,8.89394474029541,84
residentuuri,0.6814787983894348,0.0229381223048577,17,-1,8.747530937194824,3.6127212047576904,90
värskemaid,0.6813724040985107,0.0241239350511138,12,5,7.006704330444336,3.5275113582611084,27
sotsiaalpedagoogi,0.6806731820106506,0.0240058957060473,17,-1,9.464519500732422,4.101325988769531,32
päästeteenistuses,0.680143415927887,0.0230018207149941,12,-1,9.969244003295898,3.5718066692352295,23
märkama,0.6799967288970947,0.0252625403054411,10,0,9.467803001403809,7.358214855194092,48
puudega,0.6796122193336487,0.0205284385557341,3,14,9.694156646728516,4.71085262298584,1483
pingutama,0.6789000630378723,0.0247742898440872,11,0,9.107319831848145,7.395805358886719,312
kajastuma,0.6785419583320618,0.0246665185467814,16,0,8.298903465270996,8.389443397521973,72
hiv-i,0.6785287261009216,0.0226999503562709,17,-1,10.058830261230469,4.312551975250244,63
tõstmist,0.677844226360321,0.0233600262537279,1,-1,8.843583106994629,2.8562569618225098,400
kehvade,0.6767331957817078,0.0235873455613045,12,-1,9.655537605285645,4.693782806396484,21
ehis-e,0.676729142665863,0.0234462752932803,17,-1,10.23331069946289,3.4965736865997314,34
tõdema,0.6762454509735107,0.0235683160163976,16,0,9.224376678466797,8.85453987121582,266
tajuma,0.6758107542991638,0.0260334563866105,13,0,9.270002365112305,8.393160820007324,32
korrastama,0.6756414175033569,0.0243896266483426,13,0,9.64229679107666,7.858307838439941,39
ehitus-,0.6753811240196228,0.0240130075974956,17,-1,9.770994186401367,2.939765453338623,67
patsiendi,0.6753718256950378,0.0221991728187902,8,-1,10.295172691345215,3.956293821334839,377
ministeeriumidelt,0.6729050278663635,0.0246186228002457,12,9,9.113363265991211,2.8948850631713867,47
sundkorras,0.6728681325912476,0.0246478066435974,19,0,9.312543869018555,6.795436382293701,35
piirama,0.6726080775260925,0.0249648124792405,11,0,9.712427139282227,8.06224250793457,209
komplitseeritud,0.6710091829299927,0.0239861721688188,15,2,6.815776824951172,5.245936870574951,82
vanemliku,0.6707307696342468,0.0268868217291099,17,14,9.44975471496582,4.906188488006592,56
eneseisolatsiooni,0.6706631779670715,0.0254474614627132,12,13,9.92248249053955,4.945685863494873,40
konkureerima,0.6698242425918579,0.025335302288974,10,0,8.907691955566406,8.5662202835083,85
erivajadusega,0.6693649888038635,0.0262768728965597,3,14,9.53793716430664,4.678823947906494,634
eritingimusi,0.6693336367607117,0.0268996710760083,12,15,9.569541931152344,3.822343111038208,40
