,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
hoiakuga,-0.7273101806640625,0.9823718969662314,10,2,12.431605339050293,11.483415603637695,40
initsiatiiv,-0.7271459102630615,0.9831967439734102,1,-1,7.9083251953125,10.763999938964844,305
paketis,-0.7261201739311218,0.9825978867585756,3,10,8.395478248596191,11.933094024658203,99
moraal,-0.72590571641922,0.9834024433625688,1,28,8.80095386505127,11.547300338745117,51
laulda,-0.7257264852523804,0.98221312581707,5,4,3.8610379695892334,10.707006454467773,60
saal,-0.72541344165802,0.9821542748207024,12,28,9.064204216003418,11.687302589416504,663
hüpoteegiga,-0.7249863743782043,0.9834738359815298,10,2,12.175942420959473,11.07589054107666,34
tunneli,-0.7249010801315308,0.9839823456394023,2,8,5.620694160461426,9.588418006896973,64
turg,-0.7242555618286133,0.9822225474807702,7,31,8.082945823669434,9.880072593688965,742
jõul,-0.7239596247673035,0.9826486035922464,17,19,10.04517936706543,12.156183242797852,82
rõõmuga,-0.7238962650299072,0.9827615125283244,10,2,12.399625778198242,11.400303840637207,131
jõhkralt,-0.7236826419830322,0.981388648196383,4,6,10.216798782348633,13.601428985595703,83
härjal,-0.7235018014907837,0.9818136150967826,17,19,10.005054473876953,12.215353012084961,27
korea,-0.7231853604316711,0.9837670286213376,4,-1,8.903229713439941,11.150590896606445,27
esindajana,-0.7225608825683594,0.9821368755292772,14,12,10.223886489868164,8.975626945495605,1314
seisukoht,-0.7218805551528931,0.983847286816334,12,-1,7.730038166046143,11.168949127197266,10144
põllumees,-0.7218746542930603,0.9824139483183516,4,-1,9.259597778320312,10.370759963989258,178
väina,-0.7217931747436523,0.9832388955791068,3,5,10.664867401123047,9.50341796875,21
tuluga,-0.721486508846283,0.9830124584539928,13,2,10.807538986206055,11.07004451751709,54
tamm,-0.7211911082267761,0.9824988246549684,9,30,8.544721603393555,7.555184364318848,1579
bilansis,-0.7203702926635742,0.9828203024778426,3,10,8.526189804077148,12.14759349822998,40
maailm,-0.7198184728622437,0.9821551758357808,7,-1,8.186287879943848,10.124258995056152,862
väljaanne,-0.7195859551429749,0.9803258762635592,1,28,7.156473159790039,8.293017387390137,63
tagasilöök,-0.7189915776252747,0.9823423892185634,19,24,7.083982944488525,10.818708419799805,36
märk,-0.7189880013465881,0.9822940318135012,12,28,7.163840293884277,10.773662567138672,378
sõnum,-0.7189545035362244,0.9813586568477728,12,28,7.9239182472229,11.286604881286621,1234
trahv,-0.7189096808433533,0.9834947427886768,0,-1,7.254588603973389,9.711153030395508,198
savisaar,-0.7181954979896545,0.982640930448519,8,30,8.925004959106445,8.087406158447266,555
looga,-0.7180602550506592,0.9819569567143854,13,2,12.195233345031738,11.656472206115723,31
laev,-0.7177631855010986,0.9807334777177396,16,23,7.548715114593506,9.126118659973145,323
käsil,-0.717741847038269,0.9818985716679056,17,19,9.713787078857422,12.371768951416016,167
võit,-0.7176828384399414,0.9823781064857718,7,28,5.950150966644287,10.63007926940918,291
pult,-0.7174509763717651,0.9826698073126392,0,6,10.11046314239502,13.138287544250488,23
kaardil,-0.7169625163078308,0.9819623497120944,17,19,9.786934852600098,12.096662521362305,63
tunnel,-0.7169250845909119,0.9806891709975354,2,8,5.6763505935668945,9.623834609985352,28
süüdistus,-0.7167752981185913,0.9826983982463404,1,28,5.556020736694336,10.924590110778809,172
idanaabri,-0.716164231300354,0.9817663948336728,4,20,9.23454761505127,9.975743293762207,54
maatükke,-0.7147822976112366,0.9818168942525476,0,23,7.580380916595459,9.48521614074707,38
saba,-0.7147372961044312,0.9803516693216928,4,-1,8.284835815429688,9.627988815307617,83
postiga,-0.7146976590156555,0.9814138048369768,13,2,12.387381553649902,11.13741683959961,22
puhata,-0.7144147753715515,0.9818895236592085,5,4,3.8873484134674072,10.025376319885254,43
müüri,-0.714270830154419,0.9806798912405396,0,22,7.219249725341797,8.64963436126709,57
orkester,-0.7141572833061218,0.9813982345774924,9,-1,8.588763236999512,8.405068397521973,64
kobar,-0.7138292193412781,0.980427867601475,1,-1,8.513801574707031,8.294654846191406,31
loota,-0.713705837726593,0.980520042053095,5,4,4.219554424285889,10.166757583618164,785
lennundus,-0.7135698199272156,0.981134747625165,1,21,7.67463493347168,9.603994369506836,25
ajalugu,-0.7131122946739197,0.9811106005989096,1,-1,7.780580043792725,10.985132217407227,799
tuhinas,-0.71272873878479,0.9813851947664968,3,10,8.2623872756958,12.308218002319336,36
sammuna,-0.7123438119888306,0.980927499839748,3,5,11.153907775878906,11.018921852111816,129
loogikaviga,-0.7113568186759949,0.9813764827500384,10,2,12.161727905273438,11.615105628967285,39
eeskiri,-0.7108797430992126,0.9809483346278066,1,28,8.953006744384766,12.481842994689941,42
visioon,-0.7106191515922546,0.9805584583742228,7,24,8.136065483093262,10.871813774108887,260
sammuga,-0.7104705572128296,0.9793269248397748,10,2,11.97266960144043,11.429737091064453,181
singapuris,-0.710440993309021,0.9807114918876516,4,10,8.492969512939453,12.183550834655762,41
mäleta,-0.7104302048683167,0.9815452679871932,2,-1,4.911759376525879,9.971317291259766,738
juhiluba,-0.7102121710777283,0.9805842286035484,14,12,10.182964324951172,8.551129341125488,73
respekt,-0.7101592421531677,0.9808409841358582,1,28,7.644186019897461,10.723695755004883,25
mäng,-0.7101104855537415,0.9809847157596884,1,-1,4.8227410316467285,11.074065208435059,182
kreml,-0.7091482281684875,0.9802561701574748,19,-1,9.095006942749023,10.225830078125,34
liberalism,-0.7091329097747803,0.9822388529743424,4,-1,9.017633438110352,10.351099014282227,29
rohepööre,-0.7089095115661621,0.9801897243640956,19,31,8.232380867004395,9.753080368041992,143
teerulliga,-0.7088422179222107,0.980378728508794,10,2,12.233677864074707,11.417459487915039,78
näpuga,-0.707785427570343,0.9801688746104046,10,2,12.363161087036133,11.57968807220459,319
katta,-0.7077451944351196,0.9813264900625188,5,4,3.916167736053467,10.152212142944336,891
allkiri,-0.7076036930084229,0.981527676832722,1,28,8.945502281188965,12.601363182067871,156
abiprogramm,-0.7072287797927856,0.979887895105731,1,28,8.570247650146484,11.30885124206543,20
nägu,-0.7070710062980652,0.9804661554151048,2,-1,6.280780792236328,10.315784454345703,426
auke,-0.7068684101104736,0.9795511872002016,4,-1,7.104548454284668,9.84926986694336,80
toodang,-0.7068507671356201,0.9816108794044768,1,-1,8.471038818359375,11.012810707092285,80
know-how,-0.7067439556121826,0.9801444269299644,19,-1,8.705906867980957,10.317633628845215,22
kalda,-0.7063162326812744,0.9803619807759564,5,4,4.541423320770264,9.772287368774414,204
tunnus,-0.7059100866317749,0.9798060417519016,12,28,6.91592264175415,11.659746170043945,145
199,-0.7054787278175354,0.9791663135862206,11,1,-4.896012306213379,8.627215385437012,47
brutopalk,-0.7054649591445923,0.9807660200926468,4,18,9.610946655273438,11.013104438781738,61
templit,-0.7054250836372375,0.9803808409970572,4,-1,9.71125602722168,11.205206871032715,23
sõitsin,-0.7053521275520325,0.9804292049538428,6,3,5.410282611846924,8.284276008605957,67
värvikalt,-0.7053387761116028,0.9793507289592904,4,6,10.25187873840332,13.647601127624512,24
huvita,-0.7049529552459717,0.9799936584835875,15,4,4.551800727844238,9.92819881439209,318
rõõmusta,-0.704534649848938,0.9787685378522304,19,4,6.185533046722412,11.929082870483398,24
kinkida,-0.704319179058075,0.980334355757838,5,4,3.849601984024048,10.567947387695312,53
usus,-0.7032130360603333,0.9797577156212846,7,28,6.987764835357666,11.800238609313965,181
pilvre,-0.7031065821647644,0.9806145457314448,4,-1,8.571209907531738,8.904559135437012,130
1991,-0.7023152112960815,0.9788968647307288,11,1,-4.863354682922363,8.6597318649292,76
olnudki,-0.7022520303726196,0.9799241131812296,19,4,5.16899299621582,10.143519401550293,273
peakorter,-0.7014076709747314,0.9794539230613756,1,21,9.339792251586914,8.909614562988281,24
arvutis,-0.7010670304298401,0.9811351540638223,3,10,8.19910717010498,11.88699722290039,65
juhil,-0.7008676528930664,0.9790627620863842,14,12,10.204133033752441,8.530632019042969,83
ungaris,-0.7007760405540466,0.9789181785568593,3,10,8.53518009185791,12.028923034667969,107
kandepind,-0.7007648944854736,0.978663292238102,1,-1,7.560007095336914,8.095726013183594,22
kalur,-0.6996163725852966,0.9783652457583598,9,26,7.996583938598633,8.33879280090332,29
reiljan,-0.6995168924331665,0.9806546217011984,6,3,5.323343753814697,8.407005310058594,34
