,female_effect_size,female_p_value,clust_ag,cluster_hdb,x,y,count
lennart,-0.7229634523391724,0.9815997948845918,3,12,-0.1481112241744995,1.009371280670166,154
veendumusega,-0.721815824508667,0.981731867725462,1,24,2.4985575675964355,-0.761495053768158,26
ohjad,-0.7218116521835327,0.9829300063885732,1,-1,2.0254430770874023,0.3150263726711273,20
presidendina,-0.7190003991127014,0.9826993369786532,1,-1,0.6150935888290405,0.9413097500801086,47
seistes,-0.7182058691978455,0.9814507492146468,1,24,2.1521384716033936,2.525996208190918,87
taasiseseisvumise,-0.7182019352912903,0.9817059438762052,4,23,0.5599586963653564,-0.5933029651641846,53
pildilt,-0.7173993587493896,0.9792225828951274,1,-1,1.5887287855148315,0.978251039981842,20
ettekandega,-0.716385543346405,0.9808097644961083,5,22,1.1524341106414795,1.7259811162948608,188
huumoriga,-0.713736891746521,0.980539686864696,1,-1,1.1540491580963135,1.428084135055542,25
ossinovskil,-0.7129382491111755,0.9831177750605044,16,6,-1.0189086198806763,1.4965773820877075,48
ridades,-0.7117776274681091,0.981126738165636,1,15,1.2121219635009766,0.6591340899467468,46
avalikkusega,-0.7114382386207581,0.9811868537277552,1,-1,3.0150487422943115,0.11514095216989517,62
stenogramm,-0.7103928327560425,0.9801270158948676,16,22,0.8612316250801086,1.7070705890655518,78
neljapäevast,-0.7090526223182678,0.9802714084426244,5,22,0.8336620926856995,2.160410165786743,253
võrklaev,-0.7088603973388672,0.9794632160983544,14,0,-1.3821638822555542,1.035856008529663,319
võrdlemisi,-0.7088342308998108,0.981065214107775,13,14,2.126110315322876,-1.8333557844161987,397
spiikri,-0.7077815532684326,0.9804129134390168,16,-1,0.4401942491531372,1.6310652494430542,24
keskpaigani,-0.7073522806167603,0.979933399262668,1,22,1.097292184829712,2.4523627758026123,23
kaja,-0.705439031124115,0.980961833647442,0,10,-0.7844460010528564,2.231221914291382,1519
rahval,-0.7054262757301331,0.98038070471332,4,23,1.0205942392349243,0.027144428342580795,227
tugevus,-0.7031777501106262,0.9809554561254732,4,23,0.9788490533828735,-0.5383702516555786,114
tegemistest,-0.7028027772903442,0.9794925478439104,1,-1,4.332075595855713,2.7219290733337402,43
julgetud,-0.7025240063667297,0.9806542962556116,1,3,2.7068941593170166,2.312464714050293,26
reformikava,-0.7006786465644836,0.9802423843222692,1,-1,2.0660057067871094,0.22579343616962433,59
elevus,-0.7003534436225891,0.9797128787844732,16,8,1.6576941013336182,1.13498854637146,47
tunnustada,-0.6992874145507812,0.9796334702647468,10,17,2.3520925045013428,1.8973180055618286,591
valitsusvastutust,-0.6991679668426514,0.9776542690633496,1,15,1.6013069152832031,0.82024747133255,33
kõnetoolis,-0.6990251541137695,0.9805764037416652,8,-1,0.9094415903091431,1.6376826763153076,264
pööraselt,-0.6978492736816406,0.9786485332005808,1,-1,1.8595976829528809,-1.2511261701583862,27
mõtlemises,-0.6954402923583984,0.9792710733447356,1,23,1.2625830173492432,0.2388043850660324,27
koka,-0.6952396035194397,0.978086909296826,11,5,-1.5960001945495605,1.7431477308273315,247
sten,-0.6932830810546875,0.9781614081636272,6,13,-0.4732504189014435,1.7437920570373535,46
üleliia,-0.6921176314353943,0.9779119925813085,1,14,2.1028876304626465,-1.7877870798110962,67
meelsust,-0.6913030743598938,0.9771410251261946,2,-1,2.346064805984497,0.2695549428462982,90
vastuargumente,-0.6908194422721863,0.9770142590470872,17,4,3.606776475906372,0.7403380870819092,107
punaseid,-0.6904537677764893,0.9782088822413856,1,4,3.333829402923584,0.7590324282646179,32
kalev,-0.6889783143997192,0.9775182914353094,0,10,-0.7530868053436279,2.373523235321045,1319
laarile,-0.6887985467910767,0.9768516239781284,16,0,-1.3630757331848145,0.9659349918365479,20
kandsin,-0.6881867051124573,0.9756247483862388,1,1,2.491975784301758,3.1671574115753174,41
laar,-0.6878340244293213,0.9770680728322592,14,0,-1.3678008317947388,0.9714093208312988,246
randver,-0.6874086856842041,0.978362259834148,6,7,-1.5012431144714355,2.206505060195923,198
austada,-0.6872451305389404,0.9764189039744868,1,-1,2.531601667404175,1.7733476161956787,120
meeleavaldustel,-0.6871628761291504,0.9774326271695438,1,11,0.9447287321090698,0.9393826723098755,25
hämmastavalt,-0.6870948672294617,0.9753267982038272,1,14,2.160430431365967,-1.841398000717163,25
skepsist,-0.6870288252830505,0.9770036679905344,1,23,2.0959291458129883,-0.04358305409550667,21
eesistujana,-0.6862050890922546,0.9770304720872336,1,23,0.8497455716133118,-0.3494698703289032,67
suuga,-0.6852827072143555,0.978009756839414,1,24,2.49141788482666,-0.7296048402786255,41
hävitanud,-0.684026300907135,0.9762239918788336,1,23,1.8484830856323242,1.3971843719482422,29
merest,-0.6831567287445068,0.976282585225585,1,-1,2.6537036895751953,0.9016193747520447,36
rask,-0.6823983192443848,0.9766200057058074,6,13,-0.4205654263496399,1.531456708908081,51
tahetagi,-0.6821516156196594,0.9765315012383932,1,3,2.7038960456848145,2.4190826416015625,21
huviga,-0.6818071603775024,0.9779504727373136,5,24,2.575878143310547,-0.8173656463623047,315
sõerdi,-0.681797444820404,0.9767756813471692,11,5,-1.5765531063079834,1.66505765914917,228
lohutuseks,-0.6811874508857727,0.9762890436677164,1,-1,2.2063891887664795,1.1117085218429565,41
tüki,-0.680888831615448,0.9766168706114904,1,16,2.483863115310669,-0.6971580982208252,97
ideid,-0.6793528199195862,0.9754335549314294,17,4,3.504411220550537,0.6877874135971069,492
eelkäijate,-0.6787473559379578,0.9758357910056876,1,23,1.5908302068710327,0.5159112215042114,35
seisad,-0.6787066459655762,0.9756232750507704,1,-1,1.9788073301315308,2.665982961654663,33
keskpangal,-0.6780916452407837,0.9772527641975972,1,23,2.684112548828125,0.1930919736623764,30
templit,-0.6769924759864807,0.9763427732735328,1,-1,2.2267708778381348,0.3352479338645935,23
aseesimehe,-0.6769378781318665,0.9772442164549836,8,21,0.5126307010650635,1.7621692419052124,439
käsilased,-0.6769269704818726,0.9754817879128442,1,23,0.8441630005836487,0.07966748625040054,20
tõendamiskoormus,-0.6763331890106201,0.9766410596275372,1,23,1.5287035703659058,-1.0045264959335327,20
valges,-0.6760286092758179,0.975468295359556,16,8,1.608880639076233,1.0985225439071655,61
