topic_words3,EKRE,Reformierakond,difference
arengukavad arengukavade pohialuste,0.0100719424460431,0.0140485312899106,-39.481846378399005
koosoleku elektrooniline koosolekut,0.0043165467625899,0.0070242656449553,-62.728820774798834
uliopilased uliopilastele uliopilaste,0.0043165467625899,0.0070242656449553,-62.728820774798834
valismaale valjarande valjaranne,0.0014388489208633,0.0031928480204342,-121.90293742017835
riigikontrolor karis riigikontrolori,0.0014388489208633,0.0031928480204342,-121.90293742017835
kandidaadi kandidaati kandidaat,0.0014388489208633,0.0031928480204342,-121.90293742017835
lisaeelarve lisaeelarves lisaeelarvega,0.0043165467625899,0.0063856960408684,-47.93529161345223
maksuamet tolliamet tolliameti,0.0028776978417266,0.0044699872286079,-55.33205619412552
uuring uuringut uuringu,0.0028776978417266,0.0044699872286079,-55.33205619412552
riigiabi komisjonilt loa,0.0014388489208633,0.0025542784163473,-77.5223499361385
valimiskomisjon proteste valimiskasti,0.0014388489208633,0.0025542784163473,-77.5223499361385
pollumeestele pollumehi pollumehed,0.0071942446043165,0.0089399744572158,-24.26564495530042
riigireformi riigireformist riigireform,0.0028776978417266,0.003831417624521,-33.14176245210562
alkoholi kange lahja,0.0028776978417266,0.003831417624521,-33.14176245210562
palgalohe soolist meeste,0.0028776978417266,0.003831417624521,-33.14176245210562
krimmi agressiooni ukraina,0.0158273381294964,0.0178799489144316,-12.968768141181494
soita jalakaija konniteel,0.0100719424460431,0.0114942528735632,-14.121510673235358
teenistuse teenistuses avalikus,0.0014388489208633,0.0019157088122605,-33.14176245210562
kusimusena tahtsa tahtsusega,0.0014388489208633,0.0019157088122605,-33.14176245210562
keeleoskust oskuse keeleoskuse,0.0014388489208633,0.0019157088122605,-33.14176245210562
kandidaati kandidaat valituks,0.0014388489208633,0.0019157088122605,-33.14176245210562
pealinnast tallinnast viljandisse,0.0014388489208633,0.0019157088122605,-33.14176245210562
miili baasvorgu lairiba,0.0014388489208633,0.0019157088122605,-33.14176245210562
vaesuses suhtelises vaesuse,0.0014388489208633,0.0019157088122605,-33.14176245210562
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0014388489208633,0.0019157088122605,-33.14176245210562
uhistranspordi uhistransport uhistransporti,0.0014388489208633,0.0019157088122605,-33.14176245210562
valispoliitika valispoliitikas diplomaatia,0.0043165467625899,0.0051085568326947,-18.34823329076131
rahvuse rahvust rahvusriik,0.0086330935251798,0.0095785440613026,-10.951468710089165
toonadalal istungid taiendaval,0.0201438848920863,0.0210727969348659,-4.6113847837987345
hoone rkas hoonet,0.0028776978417266,0.0031928480204342,-10.951468710089173
relva relvade relvaluba,0.0028776978417266,0.0031928480204342,-10.951468710089173
normitehnika mojude eeskiri,0.0028776978417266,0.0031928480204342,-10.951468710089173
eelarvele kulude riigieelarvele,0.0028776978417266,0.0031928480204342,-10.951468710089173
salvestisi salvestised salvestiste,0.0071942446043165,0.0076628352490421,-6.513409961685879
volakirjade keskpank volakirju,0.0043165467625899,0.0044699872286079,-3.5547041294170163
elektri elektrit taastuvenergia,0.0071942446043165,0.0070242656449553,2.362707535120698
kala kalurid kalurite,0.0014388489208633,0.0012771392081736,11.238825031934232
rongi rongide rongid,0.0014388489208633,0.0012771392081736,11.238825031934232
varude varud varu,0.0014388489208633,0.0012771392081736,11.238825031934232
iive sundimus iibe,0.0014388489208633,0.0012771392081736,11.238825031934232
jahimehed jahimeeste jahti,0.0014388489208633,0.0012771392081736,11.238825031934232
teenuseid teenused teenust,0.0014388489208633,0.0012771392081736,11.238825031934232
riigimetsa majandamise noukokku,0.0014388489208633,0.0012771392081736,11.238825031934232
kaibemaksu kaibemaks kaibemaksumaara,0.0014388489208633,0.0012771392081736,11.238825031934232
noukogudesse ariuhingute noukogudes,0.0028776978417266,0.0025542784163473,11.23882503193075
riigipalgaliste riigisektoris koondada,0.0028776978417266,0.0025542784163473,11.23882503193075
riigikontrolli auditi auditit,0.0043165467625899,0.003831417624521,11.23882503192959
direktiivi direktiiv ulevotmise,0.0086330935251798,0.0076628352490421,11.238825031928435
elamisluba elamisloa viisa,0.0043165467625899,0.0031928480204342,26.032354193273882
hanke hankija riigihangete,0.0043165467625899,0.0031928480204342,26.032354193273882
ulikooliga kbfi instituudi,0.0043165467625899,0.0031928480204342,26.032354193273882
taanis saksamaal hollandis,0.0043165467625899,0.0031928480204342,26.032354193273882
lipu laevu kaubalaeva,0.0043165467625899,0.0031928480204342,26.032354193273882
valimisliitude volikogusse volikokku,0.0043165467625899,0.0031928480204342,26.032354193273882
etv saateid pbk,0.0115107913669064,0.0095785440613026,16.786398467433127
teadus teaduse arendustegevuse,0.0115107913669064,0.0095785440613026,16.786398467433127
korteriuhistu korteriomanike korteriuhistute,0.0028776978417266,0.0019157088122605,33.429118773947195
haale valimispaeval valimiste,0.0028776978417266,0.0019157088122605,33.429118773947195
korruptsiooni korruptsioon korruptsiooniga,0.0028776978417266,0.0019157088122605,33.429118773947195
tapsustatakse ajakohastatakse nouete,0.0028776978417266,0.0019157088122605,33.429118773947195
katteallikas katteallikaid katteallikat,0.0014388489208633,0.0006385696040868,55.61941251596711
hoiu pangad pankade,0.0014388489208633,0.0006385696040868,55.61941251596711
oigusloome oigusloomes oiguspoliitika,0.0014388489208633,0.0006385696040868,55.61941251596711
sigade katku katk,0.0014388489208633,0.0006385696040868,55.61941251596711
ootuse oigusparase oiguskindluse,0.0014388489208633,0.0006385696040868,55.61941251596711
puude raskusastme puuet,0.0014388489208633,0.0006385696040868,55.61941251596711
liiklussurmade liikluses hukkunute,0.0014388489208633,0.0006385696040868,55.61941251596711
keskkonnaameti uhendamine uhendamise,0.0071942446043165,0.0051085568326947,28.991060025543213
kauguhendus avaksite ettekandjalt,0.0043165467625899,0.0025542784163473,40.8258833546205
tooandja tooandjal tootaja,0.0043165467625899,0.0025542784163473,40.8258833546205
lahususe voimude lahusus,0.0043165467625899,0.0025542784163473,40.8258833546205
poolte kokkuleppel huvitise,0.0028776978417266,0.0012771392081736,55.61941251596711
korterid kortereid korterit,0.0028776978417266,0.0012771392081736,55.61941251596711
jalitustegevuse jalitustoimingu sideandmete,0.0028776978417266,0.0012771392081736,55.61941251596711
kohtunike kohtususteem kohtuniku,0.0043165467625899,0.0019157088122605,55.6194125159648
tarbijakaitse amet ametile,0.0071942446043165,0.003831417624521,46.743295019157756
annetused annetusi annetuste,0.0028776978417266,0.0006385696040868,77.80970625798356
president ilves presidendi,0.0028776978417266,0.0006385696040868,77.80970625798356
kohanimenoukogu vonnu mulgi,0.0028776978417266,0.0006385696040868,77.80970625798356
lapsetoetust lapsetoetus lapsetoetuse,0.0028776978417266,0.0006385696040868,77.80970625798356
pagulasi pagulased pagulaste,0.0028776978417266,0.0006385696040868,77.80970625798356
vabatahtlike komandode paasteameti,0.0028776978417266,0.0006385696040868,77.80970625798356
kirik kiriku maarja,0.0028776978417266,0.0006385696040868,77.80970625798356
hooldekodus hoolduse hooldekodu,0.0028776978417266,0.0006385696040868,77.80970625798356
hadaolukorda eriolukord eriolukorra,0.0359712230215827,0.0274584929757343,23.66538952745857
otsevalimise presidenti presidendi,0.0043165467625899,0.0012771392081736,70.41294167731141
joustumine joustuma joustada,0.014388489208633,0.0083014048531289,42.305236270753774
salastatud valisteabe riigisaladuse,0.0043165467625899,0.0006385696040868,85.2064708386557
piirilepingu piirileping piirilepingut,0.0043165467625899,0.0006385696040868,85.2064708386557
aituma infotundi jahimehed,0.0043165467625899,0.0006385696040868,85.2064708386557
ts parvlaeva parvlaevad,0.0043165467625899,0.0006385696040868,85.2064708386557
riigipuha puhade tahtpaevade,0.0043165467625899,0.0006385696040868,85.2064708386557
karistuse karistus tingimisi,0.0100719424460431,0.0044699872286079,55.61941251596414
loomi loomade loomad,0.0086330935251798,0.0031928480204342,63.01617709663694
oigusriik oigusriigi oigusriigist,0.0057553956834532,0.0012771392081736,77.80970625798356
ugri rahvaste polisrahvaste,0.0057553956834532,0.0012771392081736,77.80970625798356
vallaga vald sauga,0.0071942446043165,0.0019157088122605,73.37164750957888
eripensioni valjateenitud staazi,0.0057553956834532,0.0006385696040868,88.90485312899177
kinnisasja maad maa,0.0057553956834532,0.0006385696040868,88.90485312899177
untso missioonide liikmesusest,0.0071942446043165,0.0012771392081736,82.24776500638684
konkurss konkursi konkurssi,0.0086330935251798,0.0006385696040868,92.60323541932786
prokuratuur prokuratuuri prokuror,0.0172661870503597,0.0070242656449553,59.317794806300526
slovakkia ungari portugal,0.0115107913669064,0.0031928480204342,72.2621328224777
liitlaste ohutorje keskmaa,0.0129496402877697,0.003831417624521,70.41294167730987
vagivallale vihakone ohutamine,0.018705035971223,0.0076628352490421,59.033303860890264
valijate erakonda valijaid,0.0115107913669064,0.0025542784163473,77.80970625798268
opositsioonis koalitsiooni opositsiooni,0.0302158273381294,0.0153256704980842,49.279328589673554
kaitseliit kaitseliidule kaitseliidu,0.0115107913669064,0.0019157088122605,83.3572796934868
missiooni missioonile missioon,0.0115107913669064,0.0019157088122605,83.3572796934868
danske filiaali rahapesu,0.014388489208633,0.003831417624521,73.37164750957888
moisteid moiste moisted,0.014388489208633,0.0031928480204342,77.80970625798216
psuhhiaatri alaealine psuhhiaatrilist,0.014388489208633,0.0025542784163473,82.24776500638615
pohiseadusega riigikohus oiguskantsler,0.0244604316546762,0.0070242656449553,71.28314927503561
kodakondsust kodakondsuse kodanikuks,0.0215827338129496,0.0019157088122605,91.123882503193
apteeke apteegid apteekide,0.0417266187050359,0.0140485312899106,66.33196811555902
abielu kooselu samasooliste,0.0359712230215827,0.0070242656449553,80.47254150702426
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0589928057553956,0.0089399744572158,84.84565305423175
laari laar kandidatuuri,0.0057553956834532,0.0,100.0
veb fondi uurimiskomisjon,0.0057553956834532,0.0,100.0
rahapesu terrorismi andmeburoo,0.0028776978417266,0.0,100.0
piirivalve valvamise valvamine,0.0028776978417266,0.0,100.0
lae korgepalgaliste lagi,0.0014388489208633,0.0,100.0
raamatukogu pimedate raamatukogude,0.0014388489208633,0.0,100.0
korrata stenogrammist vabandan,0.0014388489208633,0.0,100.0
tsernoboli represseeritud oigusvastaselt,0.0014388489208633,0.0,100.0
liibanonis missioonil pikendamine,0.0014388489208633,0.0,100.0
kasvavad tuleval kasv,0.0014388489208633,0.0,100.0
kohtla jarve johvi,0.0014388489208633,0.0,100.0
valdkonnad laekumisest fikseeritakse,0.0014388489208633,0.0,100.0
mes maale maaelu,0.0014388489208633,0.0,100.0
objekti anu raua,0.0014388489208633,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0014388489208633,0.0,100.0
koolilouna koolitoidu koolitoit,0.0014388489208633,0.0,100.0
post posti omniva,0.0,0.0,
muraste kase kompleksi,0.0,0.0,
muugimaksu muugimaks paadimaksu,0.0,0.0,
ooteala piiriuletuse piiripunkti,0.0,0.0,
piirikontrolli schengeni valispiiri,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
riigiloivude riigiloivud riigiloivu,0.0,0.0,
magustatud suhkrut joogi,0.0,0.0,
suuria euroopasse turgis,0.0,0.0,
tootuna arvele ariuhingu,0.0,0.0,
vagivalla naistevastase perevagivalla,0.0,0.0,
valimisea valimisiga valimisoiguse,0.0,0.0,
memorandumi moistmise memorandum,0.0,0.0,
kulukuse krediidi kiirlaenude,0.0,0.0,
lipud lippude lipp,0.0,0.0,
kutsehariduse kutseharidus kutsehariduses,0.0,0.0,
koondaruande majandusaasta koondaruanne,0.0,0.0,
kinnitamise paevakorra paevakord,0.0,0.0,
kandideerima ametikohale kandidaatide,0.0,0.0,
id mobiil kaardi,0.0,0.0,
humni humn laulda,0.0,0.0,
haaletamissedel haaletamiskasti sedeli,0.0,0.0,
est kavatsuste for,0.0,0.0,
domeenide domeeni interneti,0.0,0.0,
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0,
ametipalkade riigiteenijate korgemate,0.0,0.0,
aardla pria pealtnagija,0.0,0.0,
huvihariduse huvitegevuse huviharidus,0.0,0.0,
volitust kaasuses jarvik,0.0,0.0031928480204342,-inf
erso teatri kontserdi,0.0,0.0012771392081736,-inf
nord stream streami,0.0,0.0006385696040868,-inf
pensioniiga pensioniea eluiga,0.0,0.0031928480204342,-inf
reklaami reklaam alkoholireklaam,0.0,0.0019157088122605,-inf
oppelaenu sugava puudega,0.0,0.0006385696040868,-inf
omandireformi tagastatud omandireform,0.0,0.0006385696040868,-inf
inflatsiooni inflatsioon hinnatous,0.0,0.0006385696040868,-inf
skais arendused infosusteemide,0.0,0.0006385696040868,-inf
idapiiri piiririba valjaehitamine,0.0,0.0012771392081736,-inf
sularaha kommertspangad pangad,0.0,0.0012771392081736,-inf
tantsupeo laulu traditsiooni,0.0,0.0012771392081736,-inf
teede teehoiuks teedele,0.0,0.0031928480204342,-inf
hiv narkomaania epideemia,0.0,0.0012771392081736,-inf
hansson ardo panga,0.0,0.0006385696040868,-inf
teekasutustasu autode autod,0.0,0.0006385696040868,-inf
hambaravi hammaste hambad,0.0,0.0006385696040868,-inf
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0025542784163473,-inf
tervist tervis tervisega,0.0,0.0019157088122605,-inf
fie fuusilisest isikust,0.0,0.0031928480204342,-inf
tooandja tervisesse maksuvabalt,0.0,0.0019157088122605,-inf
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0012771392081736,-inf
kantsler kantsleri riigisekretar,0.0,0.0006385696040868,-inf
erimargistatud kutust kutuse,0.0,0.0012771392081736,-inf
tulubaasi tasandusfondi tulumaksuosa,0.0,0.0051085568326947,-inf
estonian air airi,0.0,0.0012771392081736,-inf
kodualuse maamaksu maamaksust,0.0,0.0025542784163473,-inf
muuseum muuseumi muuseumide,0.0,0.0006385696040868,-inf
borsile ipo enefit,0.0,0.0031928480204342,-inf
treenerite spordi sport,0.0,0.0051085568326947,-inf
elatisraha elatisabi elatise,0.0,0.0006385696040868,-inf
toovoimereformi toovoimega toovoimereform,0.0,0.0012771392081736,-inf
muundatud geneetiliselt gmo,0.0,0.0006385696040868,-inf
kolledz kolledzi turi,0.0,0.0012771392081736,-inf
majandusaasta koondaruanne raamatupidamise,0.0,0.0089399744572158,-inf
utah jordaania energia,0.0,0.0006385696040868,-inf
vaikesaarte saarte pusiasustusega,0.0,0.0012771392081736,-inf
maavalitsuste maavalitsused maakonna,0.0,0.0006385696040868,-inf
ammendumiseni kaheni pikendada,0.0,0.0012771392081736,-inf
vanemahuvitist vanemahuvitise vanemahuvitis,0.0,0.0019157088122605,-inf
vee monopolide veeteenuse,0.0,0.0006385696040868,-inf
koolituse koolitus koolitusele,0.0,0.0012771392081736,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0019157088122605,-inf
lng terminali gaasi,0.0,0.0006385696040868,-inf
energiaagentuur agentuuri agentuur,0.0,0.0012771392081736,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0,
