topic_words3,Fraktsioonitud,Isamaa,difference
hadaolukorda eriolukord eriolukorra,0.0111111111111111,0.0316091954022988,-184.48275862068948
metsa metsade mets,0.0111111111111111,0.0172413793103448,-55.17241379310336
haiguspaevade haiguspaevi haiguspaeva,0.0111111111111111,0.014367816091954,-29.31034482758614
joustumine joustuma joustada,0.0111111111111111,0.014367816091954,-29.31034482758614
fie fuusilisest isikust,0.0111111111111111,0.0100574712643678,9.482758620689701
tulumaksuvaba maksususteemi tulumaksu,0.0111111111111111,0.0086206896551724,22.41379310344832
arengukavad arengukavade pohialuste,0.0222222222222222,0.0186781609195402,15.94827586206901
krimmi agressiooni ukraina,0.0111111111111111,0.007183908045977,35.344827586206925
tulubaasi omavalitsustele omavalitsuste,0.0111111111111111,0.007183908045977,35.344827586206925
huvigruppe huvigruppide kaasatud,0.0111111111111111,0.007183908045977,35.344827586206925
noukogudesse ariuhingute noukogudes,0.0111111111111111,0.0057471264367816,48.275862068965544
teadus teaduse arendustegevuse,0.0111111111111111,0.0057471264367816,48.275862068965544
kasvavad tuleval kasv,0.0111111111111111,0.0057471264367816,48.275862068965544
virumaale virumaa toostusalade,0.0111111111111111,0.0043103448275862,61.20689655172416
tooandja tooandjal tootaja,0.0111111111111111,0.0043103448275862,61.20689655172416
katteallikas katteallikaid katteallikat,0.0111111111111111,0.0028735632183908,74.13793103448278
ajakirjandus ajakirjanduse ajakirjandust,0.0111111111111111,0.0028735632183908,74.13793103448278
hoone rkas hoonet,0.0111111111111111,0.0028735632183908,74.13793103448278
vagivallale vihakone ohutamine,0.0333333333333333,0.0186781609195402,43.965517241379345
toonadalal istungid taiendaval,0.0222222222222222,0.0100574712643678,54.741379310344854
relva relvade relvaluba,0.0111111111111111,0.0014367816091954,87.06896551724138
korterid kortereid korterit,0.0111111111111111,0.0014367816091954,87.06896551724138
eripensioni valjateenitud staazi,0.0111111111111111,0.0014367816091954,87.06896551724138
otsevalimise presidenti presidendi,0.0111111111111111,0.0014367816091954,87.06896551724138
lasteaia lasteaias lasteaiakoha,0.0222222222222222,0.007183908045977,67.67241379310347
abielu kooselu samasooliste,0.0222222222222222,0.007183908045977,67.67241379310347
pohiseadusega riigikohus oiguskantsler,0.0222222222222222,0.0057471264367816,74.13793103448278
lapsetoetust lapsetoetus lapsetoetuse,0.0222222222222222,0.0057471264367816,74.13793103448278
apteeke apteegid apteekide,0.0333333333333333,0.0129310344827586,61.206896551724164
arengufond arengufondi arengufondis,0.0222222222222222,0.0043103448275862,80.60344827586208
valispoliitika valispoliitikas diplomaatia,0.0222222222222222,0.0043103448275862,80.60344827586208
hoiu pangad pankade,0.0222222222222222,0.0043103448275862,80.60344827586208
jaatmeid liigiti prugi,0.0222222222222222,0.0043103448275862,80.60344827586208
rahvuse rahvust rahvusriik,0.0222222222222222,0.0043103448275862,80.60344827586208
louis freeh kremli,0.0222222222222222,0.0014367816091954,93.5344827586207
valimiskomisjon proteste valimiskasti,0.0333333333333333,0.0014367816091954,95.6896551724138
etv saateid pbk,0.0333333333333333,0.0014367816091954,95.6896551724138
soita jalakaija konniteel,0.0333333333333333,0.007183908045977,78.44827586206898
kodakondsust kodakondsuse kodanikuks,0.0333333333333333,0.0057471264367816,82.75862068965519
jarviku jarvik maaeluministri,0.0333333333333333,0.0028735632183908,91.37931034482759
