topic_words3,EKRE,Isamaa,difference
lae korgepalgaliste lagi,0.0014388489208633,0.0014367816091954,0.1436781609190625
iive sundimus iibe,0.0014388489208633,0.0014367816091954,0.1436781609190625
tootuid tootute tootu,0.0014388489208633,0.0014367816091954,0.1436781609190625
korrata stenogrammist vabandan,0.0014388489208633,0.0014367816091954,0.1436781609190625
valdkonnad laekumisest fikseeritakse,0.0014388489208633,0.0014367816091954,0.1436781609190625
objekti anu raua,0.0014388489208633,0.0014367816091954,0.1436781609190625
kusimusena tahtsa tahtsusega,0.0014388489208633,0.0014367816091954,0.1436781609190625
valimiskomisjon proteste valimiskasti,0.0014388489208633,0.0014367816091954,0.1436781609190625
varude varud varu,0.0014388489208633,0.0014367816091954,0.1436781609190625
pealinnast tallinnast viljandisse,0.0014388489208633,0.0014367816091954,0.1436781609190625
efsf esm kreekale,0.0028776978417266,0.0028735632183908,0.1436781609190625
hooldekodus hoolduse hooldekodu,0.0028776978417266,0.0028735632183908,0.1436781609190625
vabatahtlike komandode paasteameti,0.0028776978417266,0.0028735632183908,0.1436781609190625
hoone rkas hoonet,0.0028776978417266,0.0028735632183908,0.1436781609190625
elamisluba elamisloa viisa,0.0043165467625899,0.0043103448275862,0.14367816091905744
tooandja tooandjal tootaja,0.0043165467625899,0.0043103448275862,0.14367816091905744
valispoliitika valispoliitikas diplomaatia,0.0043165467625899,0.0043103448275862,0.14367816091905744
valimisliitude volikogusse volikokku,0.0043165467625899,0.0043103448275862,0.14367816091905744
salvestisi salvestised salvestiste,0.0071942446043165,0.007183908045977,0.14367816091905344
untso missioonide liikmesusest,0.0071942446043165,0.007183908045977,0.14367816091905344
joustumine joustuma joustada,0.014388489208633,0.014367816091954,0.14367816091905344
vagivallale vihakone ohutamine,0.018705035971223,0.0186781609195402,0.14367816091958224
volakirjade keskpank volakirju,0.0043165467625899,0.0028735632183908,33.429118773946044
kauguhendus avaksite ettekandjalt,0.0043165467625899,0.0028735632183908,33.429118773946044
salastatud valisteabe riigisaladuse,0.0043165467625899,0.0028735632183908,33.429118773946044
hadaolukorda eriolukord eriolukorra,0.0359712230215827,0.0316091954022988,12.126436781609252
annetus erjk annetuse,0.0028776978417266,0.0014367816091954,50.07183908045953
kirik kiriku maarja,0.0028776978417266,0.0014367816091954,50.07183908045953
tapsustatakse ajakohastatakse nouete,0.0028776978417266,0.0014367816091954,50.07183908045953
relva relvade relvaluba,0.0028776978417266,0.0014367816091954,50.07183908045953
korterid kortereid korterit,0.0028776978417266,0.0014367816091954,50.07183908045953
rail trassi balticu,0.0028776978417266,0.0014367816091954,50.07183908045953
riigireformi riigireformist riigireform,0.0028776978417266,0.0014367816091954,50.07183908045953
eriarstide eriarstiabi eriarsti,0.0028776978417266,0.0014367816091954,50.07183908045953
riigipalgaliste riigisektoris koondada,0.0028776978417266,0.0014367816091954,50.07183908045953
uuring uuringut uuringu,0.0028776978417266,0.0014367816091954,50.07183908045953
soita jalakaija konniteel,0.0100719424460431,0.007183908045977,28.674055829227896
tarbijakaitse amet ametile,0.0071942446043165,0.0043103448275862,40.08620689655144
kinnisasja maad maa,0.0057553956834532,0.0028735632183908,50.07183908045953
ajakirjandus ajakirjanduse ajakirjandust,0.0057553956834532,0.0028735632183908,50.07183908045953
oigusriik oigusriigi oigusriigist,0.0057553956834532,0.0028735632183908,50.07183908045953
missiooni missioonile missioon,0.0115107913669064,0.007183908045977,37.58979885057441
karistuse karistus tingimisi,0.0100719424460431,0.0057471264367816,42.93924466338232
riigipuha puhade tahtpaevade,0.0043165467625899,0.0014367816091954,66.71455938697302
taanis saksamaal hollandis,0.0043165467625899,0.0014367816091954,66.71455938697302
otsevalimise presidenti presidendi,0.0043165467625899,0.0014367816091954,66.71455938697302
riigikontrolli auditi auditit,0.0043165467625899,0.0014367816091954,66.71455938697302
louis freeh kremli,0.0043165467625899,0.0014367816091954,66.71455938697302
loomi loomade loomad,0.0086330935251798,0.0043103448275862,50.071839080459526
konkurss konkursi konkurssi,0.0086330935251798,0.0043103448275862,50.071839080459526
direktiivi direktiiv ulevotmise,0.0086330935251798,0.0043103448275862,50.071839080459526
rahvuse rahvust rahvusriik,0.0086330935251798,0.0043103448275862,50.071839080459526
jarviku jarvik maaeluministri,0.0071942446043165,0.0028735632183908,60.057471264367635
valijate erakonda valijaid,0.0115107913669064,0.0057471264367816,50.07183908045953
teadus teaduse arendustegevuse,0.0115107913669064,0.0057471264367816,50.07183908045953
eripensioni valjateenitud staazi,0.0057553956834532,0.0014367816091954,75.03591954022977
veb fondi uurimiskomisjon,0.0057553956834532,0.0014367816091954,75.03591954022977
ugri rahvaste polisrahvaste,0.0057553956834532,0.0014367816091954,75.03591954022977
keskkonnaameti uhendamine uhendamise,0.0071942446043165,0.0014367816091954,80.02873563218381
vallaga vald sauga,0.0071942446043165,0.0014367816091954,80.02873563218381
krimmi agressiooni ukraina,0.0158273381294964,0.007183908045977,54.610762800418044
toonadalal istungid taiendaval,0.0201438848920863,0.0100574712643678,50.07183908045978
psuhhiaatri alaealine psuhhiaatrilist,0.014388489208633,0.0057471264367816,60.057471264367635
kaitseliit kaitseliidule kaitseliidu,0.0115107913669064,0.0028735632183908,75.03591954022977
opositsioonis koalitsiooni opositsiooni,0.0302158273381294,0.0158045977011494,47.69430760810064
koolis kooli opilased,0.0230215827338129,0.0100574712643678,56.312859195402275
liitlaste ohutorje keskmaa,0.0129496402877697,0.0028735632183908,77.80970625798201
slovakkia ungari portugal,0.0115107913669064,0.0014367816091954,87.51795977011487
etv saateid pbk,0.0115107913669064,0.0014367816091954,87.51795977011487
moisteid moiste moisted,0.014388489208633,0.0028735632183908,80.02873563218381
prokuratuur prokuratuuri prokuror,0.0172661870503597,0.0043103448275862,75.03591954022991
kodakondsust kodakondsuse kodanikuks,0.0215827338129496,0.0057471264367816,73.37164750957854
pohiseadusega riigikohus oiguskantsler,0.0244604316546762,0.0057471264367816,76.50439486139283
apteeke apteegid apteekide,0.0417266187050359,0.0129310344827586,69.01010701545779
abielu kooselu samasooliste,0.0359712230215827,0.007183908045977,80.02873563218392
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0589928057553956,0.0014367816091954,97.56447995514438
danske filiaali rahapesu,0.014388489208633,0.0,100.0
laari laar kandidatuuri,0.0057553956834532,0.0,100.0
aituma infotundi jahimehed,0.0043165467625899,0.0,100.0
uliopilased uliopilastele uliopilaste,0.0043165467625899,0.0,100.0
koosoleku elektrooniline koosolekut,0.0043165467625899,0.0,100.0
lahususe voimude lahusus,0.0043165467625899,0.0,100.0
ts parvlaeva parvlaevad,0.0043165467625899,0.0,100.0
ulikooliga kbfi instituudi,0.0043165467625899,0.0,100.0
kohtunike kohtususteem kohtuniku,0.0043165467625899,0.0,100.0
piirilepingu piirileping piirilepingut,0.0043165467625899,0.0,100.0
pagulasi pagulased pagulaste,0.0028776978417266,0.0,100.0
jalitustegevuse jalitustoimingu sideandmete,0.0028776978417266,0.0,100.0
normitehnika mojude eeskiri,0.0028776978417266,0.0,100.0
president ilves presidendi,0.0028776978417266,0.0,100.0
piirivalve valvamise valvamine,0.0028776978417266,0.0,100.0
palgalohe soolist meeste,0.0028776978417266,0.0,100.0
kohtutaiturite kohtutaitur kohtutaituri,0.0028776978417266,0.0,100.0
korruptsiooni korruptsioon korruptsiooniga,0.0028776978417266,0.0,100.0
korteriuhistu korteriomanike korteriuhistute,0.0028776978417266,0.0,100.0
aasia aasias saatkonna,0.0028776978417266,0.0,100.0
liiklussurmade liikluses hukkunute,0.0014388489208633,0.0,100.0
sigade katku katk,0.0014388489208633,0.0,100.0
kandidaadi kandidaati kandidaat,0.0014388489208633,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0014388489208633,0.0,100.0
jahimehed jahimeeste jahti,0.0014388489208633,0.0,100.0
teenistuse teenistuses avalikus,0.0014388489208633,0.0,100.0
riigimetsa majandamise noukokku,0.0014388489208633,0.0,100.0
koolilouna koolitoidu koolitoit,0.0014388489208633,0.0,100.0
tsernoboli represseeritud oigusvastaselt,0.0014388489208633,0.0,100.0
rongi rongide rongid,0.0014388489208633,0.0,100.0
raamatukogu pimedate raamatukogude,0.0014388489208633,0.0,100.0
riigikontrolor karis riigikontrolori,0.0014388489208633,0.0,100.0
keeleoskust oskuse keeleoskuse,0.0014388489208633,0.0,100.0
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0014388489208633,0.0,100.0
vaesuses suhtelises vaesuse,0.0014388489208633,0.0,100.0
puude raskusastme puuet,0.0014388489208633,0.0,100.0
piima toorpiima toodangut,0.0014388489208633,0.0,100.0
oiglase virumaale ulemineku,0.0014388489208633,0.0,100.0
kohtla jarve johvi,0.0014388489208633,0.0,100.0
ootuse oigusparase oiguskindluse,0.0014388489208633,0.0,100.0
liibanonis missioonil pikendamine,0.0014388489208633,0.0,100.0
valismaale valjarande valjaranne,0.0014388489208633,0.0,100.0
oigusloome oigusloomes oiguspoliitika,0.0014388489208633,0.0,100.0
tantsupeo laulu traditsiooni,0.0,0.0,
oppelaenu sugava puudega,0.0,0.0,
pensioniiga pensioniea eluiga,0.0,0.0,
piirikontrolli schengeni valispiiri,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
reklaami reklaam alkoholireklaam,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
skais arendused infosusteemide,0.0,0.0,
est kavatsuste for,0.0,0.0,
tootuna arvele ariuhingu,0.0,0.0,
toovoimereformi toovoimega toovoimereform,0.0,0.0,
treenerite spordi sport,0.0,0.0,
utah jordaania energia,0.0,0.0,
vaikesaarte saarte pusiasustusega,0.0,0.0,
haaletamissedel haaletamiskasti sedeli,0.0,0.0,
omandireformi tagastatud omandireform,0.0,0.0,
ooteala piiriuletuse piiripunkti,0.0,0.0,
hambaravi hammaste hambad,0.0,0.0,
nord stream streami,0.0,0.0,
muundatud geneetiliselt gmo,0.0,0.0,
energiaagentuur agentuuri agentuur,0.0,0.0,
hansson ardo panga,0.0,0.0,
hiv narkomaania epideemia,0.0,0.0,
idapiiri piiririba valjaehitamine,0.0,0.0,
inflatsiooni inflatsioon hinnatous,0.0,0.0,
kandideerima ametikohale kandidaatide,0.0,0.0,
kantsler kantsleri riigisekretar,0.0,0.0,
kolledz kolledzi turi,0.0,0.0,
kutsehariduse kutseharidus kutsehariduses,0.0,0.0,
lipud lippude lipp,0.0,0.0,
maavalitsuste maavalitsused maakonna,0.0,0.0,
magustatud suhkrut joogi,0.0,0.0,
memorandumi moistmise memorandum,0.0,0.0,
muraste kase kompleksi,0.0,0.0,
muugimaksu muugimaks paadimaksu,0.0,0.0,
erso teatri kontserdi,0.0,0.0,
aardla pria pealtnagija,0.0,0.0014367816091954,-inf
elatisraha elatisabi elatise,0.0,0.0,
tervist tervis tervisega,0.0,0.0014367816091954,-inf
teede teehoiuks teedele,0.0,0.0014367816091954,-inf
suuria euroopasse turgis,0.0,0.0014367816091954,-inf
sularaha kommertspangad pangad,0.0,0.0014367816091954,-inf
post posti omniva,0.0,0.0028735632183908,-inf
haiguspaevade haiguspaevi haiguspaeva,0.0,0.014367816091954,-inf
muuseum muuseumi muuseumide,0.0,0.0014367816091954,-inf
majandusaasta koondaruanne raamatupidamise,0.0,0.0057471264367816,-inf
lng terminali gaasi,0.0,0.0028735632183908,-inf
kulukuse krediidi kiirlaenude,0.0,0.0014367816091954,-inf
koondaruande majandusaasta koondaruanne,0.0,0.0014367816091954,-inf
koolituse koolitus koolitusele,0.0,0.0014367816091954,-inf
kodualuse maamaksu maamaksust,0.0,0.0043103448275862,-inf
kinnitamise paevakorra paevakord,0.0,0.0014367816091954,-inf
id mobiil kaardi,0.0,0.0028735632183908,-inf
huvihariduse huvitegevuse huviharidus,0.0,0.0014367816091954,-inf
teekasutustasu autode autod,0.0,0.0014367816091954,-inf
tooandja tervisesse maksuvabalt,0.0,0.0057471264367816,-inf
domeenide domeeni interneti,0.0,0.0,
tulubaasi tasandusfondi tulumaksuosa,0.0,0.007183908045977,-inf
ammendumiseni kaheni pikendada,0.0,0.0,
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0,
humni humn laulda,0.0,0.0014367816091954,-inf
ametipalkade riigiteenijate korgemate,0.0,0.0028735632183908,-inf
erimargistatud kutust kutuse,0.0,0.0100574712643678,-inf
borsile ipo enefit,0.0,0.007183908045977,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0014367816091954,-inf
estonian air airi,0.0,0.0028735632183908,-inf
volitust kaasuses jarvik,0.0,0.0043103448275862,-inf
fie fuusilisest isikust,0.0,0.0100574712643678,-inf
riigiloivude riigiloivud riigiloivu,0.0,0.0014367816091954,-inf
vanemahuvitist vanemahuvitise vanemahuvitis,0.0,0.0100574712643678,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0028735632183908,-inf
valimisea valimisiga valimisoiguse,0.0,0.0043103448275862,-inf
vagivalla naistevastase perevagivalla,0.0,0.0014367816091954,-inf
vee monopolide veeteenuse,0.0,0.0,
