topic_words3,Fraktsioonitud,Keskerakond,difference
ulejaagis struktuurses struktuurse,0.0066889632107023,0.0114025085518814,-70.46750285062798
uhistranspordi uhistransport uhistransporti,0.0033444816053511,0.0068415051311288,-104.56100342075545
karistuse karistus tingimisi,0.0033444816053511,0.0068415051311288,-104.56100342075545
hoone rkas hoonet,0.0033444816053511,0.0068415051311288,-104.56100342075545
efsf esm kreekale,0.0100334448160535,0.0148232611174458,-47.738502470543324
pohiseadusega riigikohus oiguskantsler,0.0066889632107023,0.0102622576966932,-53.42075256556428
muuseum muuseumi muuseumide,0.0033444816053511,0.0045610034207525,-36.37400228050262
tootuid tootute tootu,0.0033444816053511,0.0045610034207525,-36.37400228050262
jarviku jarvik maaeluministri,0.0033444816053511,0.0045610034207525,-36.37400228050262
konkurss konkursi konkurssi,0.0033444816053511,0.0045610034207525,-36.37400228050262
normitehnika mojude eeskiri,0.0033444816053511,0.0045610034207525,-36.37400228050262
kohtla jarve johvi,0.0033444816053511,0.0045610034207525,-36.37400228050262
lasteaia lasteaias lasteaiakoha,0.0066889632107023,0.0079817559863169,-19.32725199543838
teadus teaduse arendustegevuse,0.0033444816053511,0.0034207525655644,-2.2805017103777234
rail trassi balticu,0.0033444816053511,0.0034207525655644,-2.2805017103777234
hooldekodus hoolduse hooldekodu,0.0033444816053511,0.0034207525655644,-2.2805017103777234
ootuse oigusparase oiguskindluse,0.0033444816053511,0.0034207525655644,-2.2805017103777234
psuhhiaatri alaealine psuhhiaatrilist,0.0033444816053511,0.0034207525655644,-2.2805017103777234
leping ratifitseerida lepinguga,0.0033444816053511,0.0034207525655644,-2.2805017103777234
treenerite spordi sport,0.0033444816053511,0.0034207525655644,-2.2805017103777234
maavalitsuste maavalitsused maakonna,0.0033444816053511,0.0034207525655644,-2.2805017103777234
laari laar kandidatuuri,0.0033444816053511,0.0034207525655644,-2.2805017103777234
kodualuse maamaksu maamaksust,0.0033444816053511,0.0034207525655644,-2.2805017103777234
virumaale virumaa toostusalade,0.0033444816053511,0.0022805017103762,31.812998859750174
metsa metsade mets,0.0033444816053511,0.0022805017103762,31.812998859750174
kohtutaiturite kohtutaitur kohtutaituri,0.0033444816053511,0.0022805017103762,31.812998859750174
erimargistatud kutust kutuse,0.0033444816053511,0.0022805017103762,31.812998859750174
jalitustegevuse jalitustoimingu sideandmete,0.0033444816053511,0.0022805017103762,31.812998859750174
piirivalve valvamise valvamine,0.0033444816053511,0.0022805017103762,31.812998859750174
valimisea valimisiga valimisoiguse,0.0033444816053511,0.0022805017103762,31.812998859750174
majandusaasta koondaruanne raamatupidamise,0.0033444816053511,0.0022805017103762,31.812998859750174
valispoliitika valispoliitikas diplomaatia,0.0033444816053511,0.0022805017103762,31.812998859750174
aasia aasias saatkonna,0.0066889632107023,0.0045610034207525,31.812998859749715
korterid kortereid korterit,0.0066889632107023,0.0045610034207525,31.812998859749715
korteriuhistu korteriomanike korteriuhistute,0.0066889632107023,0.0045610034207525,31.812998859749715
soita jalakaija konniteel,0.0100334448160535,0.0068415051311288,31.81299885974955
taanis saksamaal hollandis,0.0167224080267558,0.0125427594070695,24.99429874572415
lapsetoetust lapsetoetus lapsetoetuse,0.0234113712374581,0.0182440136830102,22.071998696856113
mes maale maaelu,0.0033444816053511,0.0011402508551881,65.9064994298751
piirikontrolli schengeni valispiiri,0.0033444816053511,0.0011402508551881,65.9064994298751
liitlaste ohutorje keskmaa,0.0033444816053511,0.0011402508551881,65.9064994298751
kodakondsust kodakondsuse kodanikuks,0.0033444816053511,0.0011402508551881,65.9064994298751
etv saateid pbk,0.0033444816053511,0.0011402508551881,65.9064994298751
pensioniiga pensioniea eluiga,0.0033444816053511,0.0011402508551881,65.9064994298751
vaikesaarte saarte pusiasustusega,0.0033444816053511,0.0011402508551881,65.9064994298751
elatisraha elatisabi elatise,0.0033444816053511,0.0011402508551881,65.9064994298751
missiooni missioonile missioon,0.0066889632107023,0.0034207525655644,48.85974914481191
vee monopolide veeteenuse,0.0066889632107023,0.0034207525655644,48.85974914481191
joustumine joustuma joustada,0.0100334448160535,0.0057012542759407,43.17749904979095
kinnisasja maad maa,0.0167224080267558,0.0102622576966932,38.63169897377447
estonian air airi,0.020066889632107,0.0125427594070695,37.49524895477025
inimarengu aruanne aruandes,0.0100334448160535,0.0045610034207525,54.54199923983336
terviseandmed isikuandmeid terviseandmeid,0.0066889632107023,0.0022805017103762,65.90649942987561
hanke hankija riigihangete,0.0066889632107023,0.0022805017103762,65.90649942987561
varude varud varu,0.0066889632107023,0.0022805017103762,65.90649942987561
piirilepingu piirileping piirilepingut,0.0066889632107023,0.0022805017103762,65.90649942987561
krimmi agressiooni ukraina,0.0066889632107023,0.0022805017103762,65.90649942987561
kala kalurid kalurite,0.0066889632107023,0.0022805017103762,65.90649942987561
sularaha kommertspangad pangad,0.0066889632107023,0.0022805017103762,65.90649942987561
maantee neljarealiseks ppp,0.0066889632107023,0.0022805017103762,65.90649942987561
rongi rongide rongid,0.0066889632107023,0.0022805017103762,65.90649942987561
untso missioonide liikmesusest,0.0066889632107023,0.0022805017103762,65.90649942987561
riigikontrolli auditi auditit,0.0133779264214046,0.0057012542759407,57.383124287343
salvestisi salvestised salvestiste,0.0100334448160535,0.0034207525655644,65.90649942987477
moisteid moiste moisted,0.0100334448160535,0.0034207525655644,65.90649942987477
katteallikas katteallikaid katteallikat,0.0100334448160535,0.0034207525655644,65.90649942987477
opositsioonis koalitsiooni opositsiooni,0.0100334448160535,0.0034207525655644,65.90649942987477
id mobiil kaardi,0.0066889632107023,0.0011402508551881,82.95324971493781
valijate erakonda valijaid,0.0066889632107023,0.0011402508551881,82.95324971493781
tarbijakaitse amet ametile,0.0066889632107023,0.0011402508551881,82.95324971493781
oigusriik oigusriigi oigusriigist,0.0066889632107023,0.0011402508551881,82.95324971493781
kohtunike kohtususteem kohtuniku,0.0100334448160535,0.0022805017103762,77.27099961991718
veb fondi uurimiskomisjon,0.0100334448160535,0.0011402508551881,88.63549980995859
teekasutustasu autode autod,0.0100334448160535,0.0011402508551881,88.63549980995859
maksuamet tolliamet tolliameti,0.0234113712374581,0.0102622576966932,56.16549926698172
jaatmeid liigiti prugi,0.0133779264214046,0.0022805017103762,82.95324971493781
valimisliitude volikogusse volikokku,0.0434782608695652,0.0205245153933865,52.79361459521104
arengufond arengufondi arengufondis,0.020066889632107,0.0034207525655644,82.95324971493739
noukogudesse ariuhingute noukogudes,0.0234113712374581,0.0045610034207525,80.51799967421425
palgalohe soolist meeste,0.0234113712374581,0.0045610034207525,80.51799967421425
jahimehed jahimeeste jahti,0.0267558528428093,0.0068415051311288,74.42987457240605
ooteala piiriuletuse piiripunkti,0.0301003344481605,0.0022805017103762,92.42366653997239
elektri elektrit taastuvenergia,0.0702341137123745,0.0171037628278221,75.64749959276756
kaitseliit kaitseliidule kaitseliidu,0.0167224080267558,0.0,100.0
ts parvlaeva parvlaevad,0.0133779264214046,0.0,100.0
fie fuusilisest isikust,0.0100334448160535,0.0,100.0
volitust kaasuses jarvik,0.0066889632107023,0.0,100.0
ametipalkade riigiteenijate korgemate,0.0033444816053511,0.0,100.0
loomi loomade loomad,0.0033444816053511,0.0,100.0
keskkonnaameti uhendamine uhendamise,0.0033444816053511,0.0,100.0
tooandja tooandjal tootaja,0.0033444816053511,0.0,100.0
toovoimereformi toovoimega toovoimereform,0.0033444816053511,0.0,100.0
hoiu pangad pankade,0.0033444816053511,0.0,100.0
kusimusena tahtsa tahtsusega,0.0033444816053511,0.0,100.0
vagivallale vihakone ohutamine,0.0033444816053511,0.0,100.0
lipu laevu kaubalaeva,0.0033444816053511,0.0,100.0
kauguhendus avaksite ettekandjalt,0.0033444816053511,0.0,100.0
borsile ipo enefit,0.0033444816053511,0.0,100.0
annetus erjk annetuse,0.0033444816053511,0.0,100.0
tantsupeo laulu traditsiooni,0.0,0.0,
riigimetsa majandamise noukokku,0.0,0.0,
salastatud valisteabe riigisaladuse,0.0,0.0,
samba sammas sambasse,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
sigade katku katk,0.0,0.0,
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0,
ugri rahvaste polisrahvaste,0.0,0.0,
teenuseid teenused teenust,0.0,0.0,
tooandja tervisesse maksuvabalt,0.0,0.0,
tootuli lepitaja ametiuhingute,0.0,0.0,
president ilves presidendi,0.0,0.0,
utah jordaania energia,0.0,0.0,
vabatahtlike komandode paasteameti,0.0,0.0,
vagivalla naistevastase perevagivalla,0.0,0.0,
valdkonnad laekumisest fikseeritakse,0.0,0.0,
raamatukogu pimedate raamatukogude,0.0,0.0,
muugimaksu muugimaks paadimaksu,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
pensionifondide pensionifondid fondid,0.0,0.0,
aituma infotundi jahimehed,0.0,0.0,
annetused annetusi annetuste,0.0,0.0,
eripensioni valjateenitud staazi,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
hansson ardo panga,0.0,0.0,
hiv narkomaania epideemia,0.0,0.0,
koneleja konsensuslikud repliigi,0.0,0.0,
kusija vastaja vastasin,0.0,0.0,
lahususe voimude lahusus,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
magustatud suhkrut joogi,0.0,0.0,
miili baasvorgu lairiba,0.0,0.0,
nord stream streami,0.0,0.0,
oigusloome oigusloomes oiguspoliitika,0.0,0.0,
oppelaenu sugava puudega,0.0,0.0,
kandidaati kandidaat valituks,0.0,0.0,
aardla pria pealtnagija,0.0,0.0011402508551881,-inf
lipud lippude lipp,0.0,0.0011402508551881,-inf
pensionitous pensionitousu pension,0.0,0.0045610034207525,-inf
teenistuse teenistuses avalikus,0.0,0.0011402508551881,-inf
suuria euroopasse turgis,0.0,0.0011402508551881,-inf
toonadalal istungid taiendaval,0.0,0.0102622576966932,-inf
riigiloivude riigiloivud riigiloivu,0.0,0.0011402508551881,-inf
riigikontrolor karis riigikontrolori,0.0,0.0022805017103762,-inf
piima toorpiima toodangut,0.0,0.0011402508551881,-inf
poolte kokkuleppel huvitise,0.0,0.0011402508551881,-inf
kandideerima ametikohale kandidaatide,0.0,0.0011402508551881,-inf
pensioni pension sammas,0.0,0.0022805017103762,-inf
pealinnast tallinnast viljandisse,0.0,0.0022805017103762,-inf
post posti omniva,0.0,0.0011402508551881,-inf
pagulasi pagulased pagulaste,0.0,0.0022805017103762,-inf
prokuratuur prokuratuuri prokuror,0.0,0.0057012542759407,-inf
opositsiooni koalitsioonil opositsioonil,0.0,0.0022805017103762,-inf
kandidaadi kandidaati kandidaat,0.0,0.0034207525655644,-inf
kantsler kantsleri riigisekretar,0.0,0.0011402508551881,-inf
abielu kooselu samasooliste,0.0,0.0022805017103762,-inf
korterelamute kortermajade kredexi,0.0,0.0011402508551881,-inf
riigipalgaliste riigisektoris koondada,0.0,0.0011402508551881,-inf
riigireformi riigireformist riigireform,0.0,0.0034207525655644,-inf
lae korgepalgaliste lagi,0.0,0.0022805017103762,-inf
kutsehariduse kutseharidus kutsehariduses,0.0,0.0102622576966932,-inf
skais arendused infosusteemide,0.0,0.0011402508551881,-inf
kulukuse krediidi kiirlaenude,0.0,0.0102622576966932,-inf
korruptsiooni korruptsioon korruptsiooniga,0.0,0.0011402508551881,-inf
kasvavad tuleval kasv,0.0,0.0022805017103762,-inf
lng terminali gaasi,0.0,0.0011402508551881,-inf
koolituse koolitus koolitusele,0.0,0.0011402508551881,-inf
kirik kiriku maarja,0.0,0.0011402508551881,-inf
pollumeestele pollumehi pollumehed,0.0,0.0011402508551881,-inf
keeleoskust oskuse keeleoskuse,0.0,0.0011402508551881,-inf
teatri teater rahvusooper,0.0,0.0011402508551881,-inf
louis freeh kremli,0.0,0.0011402508551881,-inf
omandireformi tagastatud omandireform,0.0,0.0022805017103762,-inf
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0,0.0034207525655644,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0011402508551881,-inf
ene ergma aplaus,0.0,0.0011402508551881,-inf
valismaale valjarande valjaranne,0.0,0.0045610034207525,-inf
elamisluba elamisloa viisa,0.0,0.0148232611174458,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0011402508551881,-inf
danske filiaali rahapesu,0.0,0.0011402508551881,-inf
haalte kandidaatidele haaletamisest,0.0,0.0011402508551881,-inf
huvihariduse huvitegevuse huviharidus,0.0,0.0045610034207525,-inf
muraste kase kompleksi,0.0,0.0011402508551881,-inf
apteeke apteegid apteekide,0.0,0.0091220068415051,-inf
viirust vaktsineeritud viiruse,0.0,0.0022805017103762,-inf
inflatsiooni inflatsioon hinnatous,0.0,0.0011402508551881,-inf
ametiuhingute tooandjate keskliit,0.0,0.0022805017103762,-inf
ajakirjandus ajakirjanduse ajakirjandust,0.0,0.0022805017103762,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0011402508551881,-inf
valimiskomisjon proteste valimiskasti,0.0,0.0011402508551881,-inf
vaesuses suhtelises vaesuse,0.0,0.0068415051311288,-inf
uuring uuringut uuringu,0.0,0.0022805017103762,-inf
uliopilased uliopilastele uliopilaste,0.0,0.0011402508551881,-inf
hambaravi hammaste hambad,0.0,0.0045610034207525,-inf
haaletamissedel haaletamiskasti sedeli,0.0,0.0011402508551881,-inf
arengukavad arengukavade pohialuste,0.0,0.0034207525655644,-inf
tapsustatakse ajakohastatakse nouete,0.0,0.0022805017103762,-inf
kaitsekulud kaitsekulutused kaitsekulude,0.0,0.0011402508551881,-inf
objekti anu raua,0.0,0.0022805017103762,-inf
volakirjade keskpank volakirju,0.0,0.0022805017103762,-inf
riigiabi komisjonilt loa,0.0,0.0022805017103762,-inf
matusetoetust matusetoetus matusetoetuse,0.0,0.0182440136830102,-inf
memorandumi moistmise memorandum,0.0,0.0034207525655644,-inf
relva relvade relvaluba,0.0,0.0022805017103762,-inf
reklaami reklaam alkoholireklaam,0.0,0.0057012542759407,-inf
rahvuse rahvust rahvusriik,0.0,0.0034207525655644,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0,
