topic_words3,Reformierakond,Sotsiaaldemokraadid,difference
korteriuhistu korteriomanike korteriuhistute,0.0099009900990099,0.0032948929159802,66.72158154859997
kinnisasja maad maa,0.0264026402640264,0.014827018121911,43.842668863262084
pensionifondide pensionifondid fondid,0.0082508250825082,0.0016474464579901,80.03294892915986
teede teehoiuks teedele,0.0247524752475247,0.0131795716639209,46.75453047775945
otsevalimise presidenti presidendi,0.0181518151815181,0.0082372322899505,54.62033847536348
taanis saksamaal hollandis,0.0231023102310231,0.0115321252059308,50.08237232289954
karistuse karistus tingimisi,0.0165016501650165,0.0065897858319604,60.06589785831997
lahususe voimude lahusus,0.0115511551155115,0.0032948929159802,71.47564132737129
prokuratuur prokuratuuri prokuror,0.0099009900990099,0.0016474464579901,83.3607907743
kaasne lisakulutusi riigieelarvele,0.0099009900990099,0.0016474464579901,83.3607907743
inimarengu aruanne aruandes,0.0132013201320132,0.0032948929159802,75.04118616144999
moisteid moiste moisted,0.0132013201320132,0.0032948929159802,75.04118616144999
vee monopolide veeteenuse,0.0165016501650165,0.0016474464579901,90.01647446458
maksuamet tolliamet tolliameti,0.0445544554455445,0.0065897858319604,85.20959179937776
direktiivi direktiiv ulevotmise,0.0132013201320132,0.0,100.0
terviseandmed isikuandmeid terviseandmeid,0.0132013201320132,0.0,100.0
estonian air airi,0.0115511551155115,0.0,100.0
kohtla jarve johvi,0.0099009900990099,0.0,100.0
kasvavad tuleval kasv,0.0082508250825082,0.0,100.0
reklaami reklaam alkoholireklaam,0.0082508250825082,0.0,100.0
korterid kortereid korterit,0.0049504950495049,0.0,100.0
keskkonnaameti uhendamine uhendamise,0.0049504950495049,0.0,100.0
jalitustegevuse jalitustoimingu sideandmete,0.0049504950495049,0.0,100.0
oppelaenu sugava puudega,0.0033003300330033,0.0,100.0
pealinnast tallinnast viljandisse,0.0033003300330033,0.0,100.0
volitust kaasuses jarvik,0.0033003300330033,0.0,100.0
keeleoskust oskuse keeleoskuse,0.0033003300330033,0.0,100.0
kauguhendus avaksite ettekandjalt,0.0033003300330033,0.0,100.0
objekti anu raua,0.0033003300330033,0.0,100.0
hoiu pangad pankade,0.0033003300330033,0.0,100.0
psuhhiaatri alaealine psuhhiaatrilist,0.0016501650165016,0.0,100.0
piima toorpiima toodangut,0.0016501650165016,0.0,100.0
vagivalla naistevastase perevagivalla,0.0016501650165016,0.0,100.0
pagulasi pagulased pagulaste,0.0016501650165016,0.0,100.0
etv saateid pbk,0.0016501650165016,0.0,100.0
memorandumi moistmise memorandum,0.0016501650165016,0.0,100.0
magustatud suhkrut joogi,0.0016501650165016,0.0,100.0
maantee neljarealiseks ppp,0.0016501650165016,0.0,100.0
lipud lippude lipp,0.0016501650165016,0.0,100.0
kusija vastaja vastasin,0.0016501650165016,0.0,100.0
kohtunike kohtususteem kohtuniku,0.0016501650165016,0.0,100.0
erimargistatud kutust kutuse,0.0016501650165016,0.0,100.0
ooteala piiriuletuse piiripunkti,0.0016501650165016,0.0,100.0
deklaratsiooni deklaratsioone deklaratsioonis,0.0016501650165016,0.0,100.0
apteeke apteegid apteekide,0.0016501650165016,0.0,100.0
sularaha kommertspangad pangad,0.0016501650165016,0.0,100.0
muugimaksu muugimaks paadimaksu,0.0016501650165016,0.0,100.0
valimisea valimisiga valimisoiguse,0.0016501650165016,0.0,100.0
tootuli lepitaja ametiuhingute,0.0016501650165016,0.0,100.0
hadaolukorda eriolukord eriolukorra,0.0,0.0,
treenerite spordi sport,0.0,0.0,
valdkonnad laekumisest fikseeritakse,0.0,0.0,
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0,
valimiskomisjon proteste valimiskasti,0.0,0.0,
varude varud varu,0.0,0.0,
toovoimereformi toovoimega toovoimereform,0.0,0.0,
riigipalgaliste riigisektoris koondada,0.0,0.0,
danske filiaali rahapesu,0.0,0.0,
suuria euroopasse turgis,0.0,0.0,
haaletamissedel haaletamiskasti sedeli,0.0,0.0,
eripensioni valjateenitud staazi,0.0,0.0,
hansson ardo panga,0.0,0.0,
huvihariduse huvitegevuse huviharidus,0.0,0.0,
ene ergma aplaus,0.0,0.0,
elatisraha elatisabi elatise,0.0,0.0,
inflatsiooni inflatsioon hinnatous,0.0,0.0,
kaitsekulud kaitsekulutused kaitsekulude,0.0,0.0,
kandideerima ametikohale kandidaatide,0.0,0.0,
kirik kiriku maarja,0.0,0.0,
koneleja konsensuslikud repliigi,0.0,0.0,
koolituse koolitus koolitusele,0.0,0.0,
korruptsiooni korruptsioon korruptsiooniga,0.0,0.0,
lae korgepalgaliste lagi,0.0,0.0,
lng terminali gaasi,0.0,0.0,
louis freeh kremli,0.0,0.0,
muraste kase kompleksi,0.0,0.0,
piirivalve valvamise valvamine,0.0,0.0,
rahvuse rahvust rahvusriik,0.0,0.0,
relva relvade relvaluba,0.0,0.0,
riigimetsa majandamise noukokku,0.0,0.0,
rongi rongide rongid,0.0,0.0,
skais arendused infosusteemide,0.0,0.0,
haalte kandidaatidele haaletamisest,0.0,0.0,
aardla pria pealtnagija,0.0,0.0016474464579901,-inf
kaitseliit kaitseliidule kaitseliidu,0.0,0.0049423393739703,-inf
jarviku jarvik maaeluministri,0.0,0.0065897858319604,-inf
elamisluba elamisloa viisa,0.0,0.0016474464579901,-inf
kandidaati kandidaat valituks,0.0,0.0049423393739703,-inf
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0016474464579901,-inf
konkurss konkursi konkurssi,0.0,0.0082372322899505,-inf
id mobiil kaardi,0.0,0.0032948929159802,-inf
koolilouna koolitoidu koolitoit,0.0,0.0016474464579901,-inf
korterelamute kortermajade kredexi,0.0,0.0065897858319604,-inf
hooldekodus hoolduse hooldekodu,0.0,0.0016474464579901,-inf
vaesuses suhtelises vaesuse,0.0,0.0032948929159802,-inf
hiv narkomaania epideemia,0.0,0.0016474464579901,-inf
hambaravi hammaste hambad,0.0,0.0032948929159802,-inf
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0016474464579901,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0016474464579901,-inf
matusetoetust matusetoetus matusetoetuse,0.0,0.0016474464579901,-inf
vanemahuvitist vanemahuvitise vanemahuvitis,0.0,0.0115321252059308,-inf
uhistranspordi uhistransport uhistransporti,0.0,0.0049423393739703,-inf
nord stream streami,0.0,0.0016474464579901,-inf
palgatousu opetajate palgatous,0.0,0.0082372322899505,-inf
rail trassi balticu,0.0,0.0049423393739703,-inf
post posti omniva,0.0,0.0016474464579901,-inf
veb fondi uurimiskomisjon,0.0,0.0016474464579901,-inf
tulubaasi tasandusfondi tulumaksuosa,0.0,0.0082372322899505,-inf
pensioni pension sammas,0.0,0.0016474464579901,-inf
piirilepingu piirileping piirilepingut,0.0,0.0016474464579901,-inf
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0065897858319604,-inf
ugri rahvaste polisrahvaste,0.0,0.0016474464579901,-inf
teatri teater rahvusooper,0.0,0.0016474464579901,-inf
seksuaalse vangistusega vaarkohtlemise,0.0,0.0016474464579901,-inf
sigade katku katk,0.0,0.0032948929159802,-inf
tootuid tootute tootu,0.0,0.0049423393739703,-inf
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0016474464579901,-inf
tantsupeo laulu traditsiooni,0.0,0.0016474464579901,-inf
tarbijakaitse amet ametile,0.0,0.0016474464579901,-inf
viirust vaktsineeritud viiruse,0.0,0.0,
