topic_words3,Keskerakond,Reformierakond,difference
untso missioonide liikmesusest,0.0022805017103762,0.0016501650165016,27.64026402640221
majandusaasta koondaruanne raamatupidamise,0.0022805017103762,0.0016501650165016,27.64026402640221
ooteala piiriuletuse piiripunkti,0.0022805017103762,0.0016501650165016,27.64026402640221
pagulasi pagulased pagulaste,0.0022805017103762,0.0016501650165016,27.64026402640221
erimargistatud kutust kutuse,0.0022805017103762,0.0016501650165016,27.64026402640221
volakirjade keskpank volakirju,0.0022805017103762,0.0016501650165016,27.64026402640221
maantee neljarealiseks ppp,0.0022805017103762,0.0016501650165016,27.64026402640221
valimisea valimisiga valimisoiguse,0.0022805017103762,0.0016501650165016,27.64026402640221
memorandumi moistmise memorandum,0.0034207525655644,0.0016501650165016,51.76017601760289
maavalitsuste maavalitsused maakonna,0.0034207525655644,0.0016501650165016,51.76017601760289
ootuse oigusparase oiguskindluse,0.0034207525655644,0.0016501650165016,51.76017601760289
kandidaadi kandidaati kandidaat,0.0034207525655644,0.0016501650165016,51.76017601760289
riigireformi riigireformist riigireform,0.0034207525655644,0.0016501650165016,51.76017601760289
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0034207525655644,0.0016501650165016,51.76017601760289
psuhhiaatri alaealine psuhhiaatrilist,0.0034207525655644,0.0016501650165016,51.76017601760289
tulubaasi omavalitsustele omavalitsuste,0.0171037628278221,0.0115511551155115,32.46424642464268
hoone rkas hoonet,0.0068415051311288,0.0033003300330033,51.760176017601424
pensionitous pensionitousu pension,0.0045610034207525,0.0016501650165016,63.8201320132019
valismaale valjarande valjaranne,0.0045610034207525,0.0016501650165016,63.8201320132019
muuseum muuseumi muuseumide,0.0045610034207525,0.0016501650165016,63.8201320132019
eelarvele kulude riigieelarvele,0.0079817559863169,0.0033003300330033,58.651579443658186
vallaga vald sauga,0.0136830102622576,0.0066006600660066,51.760176017601424
liiklussurmade liikluses hukkunute,0.0091220068415051,0.0033003300330033,63.82013201320119
toonadalal istungid taiendaval,0.0102622576966932,0.0033003300330033,67.84011734506761
teede teehoiuks teedele,0.0387685290763968,0.0247524752475247,36.15317414094363
lasteaia lasteaias lasteaiakoha,0.0079817559863169,0.0016501650165016,79.32578972182972
iive sundimus iibe,0.0091220068415051,0.0016501650165016,81.91006600660114
apteeke apteegid apteekide,0.0091220068415051,0.0016501650165016,81.91006600660114
haale valimispaeval valimiste,0.0171037628278221,0.0066006600660066,61.40814081408136
lapsetoetust lapsetoetus lapsetoetuse,0.0182440136830102,0.0066006600660066,63.82013201320119
alkoholi kange lahja,0.0136830102622576,0.0033003300330033,75.88008800880071
tulumaksuvaba maksususteemi tulumaksu,0.0216647662485746,0.0082508250825082,61.91592843494884
efsf esm kreekale,0.0148232611174458,0.0016501650165016,88.86773292713917
kaibemaksu kaibemaks kaibemaksumaara,0.0216647662485746,0.0066006600660066,69.53274274795889
eelarves riigieelarves reservist,0.0239452679589509,0.0066006600660066,72.43438629577236
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0216647662485746,0.0049504950495049,77.1495570609694
eriarstide eriarstiabi eriarsti,0.0387685290763968,0.0016501650165016,95.7435449427297
koolis kooli opilased,0.04903078677309,0.0115511551155115,76.4410161946428
tulubaasi tasandusfondi tulumaksuosa,0.0228050171037628,0.0,100.0
matusetoetust matusetoetus matusetoetuse,0.0182440136830102,0.0,100.0
palgatousu opetajate palgatous,0.0159635119726339,0.0,100.0
koolilouna koolitoidu koolitoit,0.0148232611174458,0.0,100.0
elamisluba elamisloa viisa,0.0148232611174458,0.0,100.0
vanemahuvitist vanemahuvitise vanemahuvitis,0.0091220068415051,0.0,100.0
uhistranspordi uhistransport uhistransporti,0.0068415051311288,0.0,100.0
vaesuses suhtelises vaesuse,0.0068415051311288,0.0,100.0
tootuid tootute tootu,0.0045610034207525,0.0,100.0
jarviku jarvik maaeluministri,0.0045610034207525,0.0,100.0
konkurss konkursi konkurssi,0.0045610034207525,0.0,100.0
huvihariduse huvitegevuse huviharidus,0.0045610034207525,0.0,100.0
hambaravi hammaste hambad,0.0045610034207525,0.0,100.0
rail trassi balticu,0.0034207525655644,0.0,100.0
rahvuse rahvust rahvusriik,0.0034207525655644,0.0,100.0
treenerite spordi sport,0.0034207525655644,0.0,100.0
hooldekodus hoolduse hooldekodu,0.0034207525655644,0.0,100.0
rongi rongide rongid,0.0022805017103762,0.0,100.0
varude varud varu,0.0022805017103762,0.0,100.0
relva relvade relvaluba,0.0022805017103762,0.0,100.0
piirivalve valvamise valvamine,0.0022805017103762,0.0,100.0
piirilepingu piirileping piirilepingut,0.0022805017103762,0.0,100.0
pensioni pension sammas,0.0022805017103762,0.0,100.0
kohtutaiturite kohtutaitur kohtutaituri,0.0022805017103762,0.0,100.0
viirust vaktsineeritud viiruse,0.0022805017103762,0.0,100.0
lae korgepalgaliste lagi,0.0022805017103762,0.0,100.0
abipolitseinik abipolitseiniku abipolitseinike,0.0011402508551881,0.0,100.0
teatri teater rahvusooper,0.0011402508551881,0.0,100.0
aardla pria pealtnagija,0.0011402508551881,0.0,100.0
elatisraha elatisabi elatise,0.0011402508551881,0.0,100.0
ene ergma aplaus,0.0011402508551881,0.0,100.0
muraste kase kompleksi,0.0011402508551881,0.0,100.0
koolituse koolitus koolitusele,0.0011402508551881,0.0,100.0
korruptsiooni korruptsioon korruptsiooniga,0.0011402508551881,0.0,100.0
korterelamute kortermajade kredexi,0.0011402508551881,0.0,100.0
kandideerima ametikohale kandidaatide,0.0011402508551881,0.0,100.0
kaitsekulud kaitsekulutused kaitsekulude,0.0011402508551881,0.0,100.0
lng terminali gaasi,0.0011402508551881,0.0,100.0
louis freeh kremli,0.0011402508551881,0.0,100.0
inflatsiooni inflatsioon hinnatous,0.0011402508551881,0.0,100.0
id mobiil kaardi,0.0011402508551881,0.0,100.0
tarbijakaitse amet ametile,0.0011402508551881,0.0,100.0
hadaolukorda eriolukord eriolukorra,0.0011402508551881,0.0,100.0
veb fondi uurimiskomisjon,0.0011402508551881,0.0,100.0
danske filiaali rahapesu,0.0011402508551881,0.0,100.0
valimiskomisjon proteste valimiskasti,0.0011402508551881,0.0,100.0
skais arendused infosusteemide,0.0011402508551881,0.0,100.0
kirik kiriku maarja,0.0011402508551881,0.0,100.0
haaletamissedel haaletamiskasti sedeli,0.0011402508551881,0.0,100.0
post posti omniva,0.0011402508551881,0.0,100.0
suuria euroopasse turgis,0.0011402508551881,0.0,100.0
haalte kandidaatidele haaletamisest,0.0011402508551881,0.0,100.0
riigipalgaliste riigisektoris koondada,0.0011402508551881,0.0,100.0
sigade katku katk,0.0,0.0,
koneleja konsensuslikud repliigi,0.0,0.0,
hansson ardo panga,0.0,0.0,
hiv narkomaania epideemia,0.0,0.0,
kaitseliit kaitseliidule kaitseliidu,0.0,0.0,
valdkonnad laekumisest fikseeritakse,0.0,0.0,
ugri rahvaste polisrahvaste,0.0,0.0,
kandidaati kandidaat valituks,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
tantsupeo laulu traditsiooni,0.0,0.0,
eripensioni valjateenitud staazi,0.0,0.0,
nord stream streami,0.0,0.0,
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0,
riigimetsa majandamise noukokku,0.0,0.0,
toovoimereformi toovoimega toovoimereform,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
volitust kaasuses jarvik,0.0,0.0033003300330033,-inf
samba sammas sambasse,0.0,0.0099009900990099,-inf
oppelaenu sugava puudega,0.0,0.0033003300330033,-inf
lipu laevu kaubalaeva,0.0,0.0016501650165016,-inf
loomi loomade loomad,0.0,0.0016501650165016,-inf
magustatud suhkrut joogi,0.0,0.0016501650165016,-inf
miili baasvorgu lairiba,0.0,0.0016501650165016,-inf
muugimaksu muugimaks paadimaksu,0.0,0.0016501650165016,-inf
oigusloome oigusloomes oiguspoliitika,0.0,0.0016501650165016,-inf
hoiu pangad pankade,0.0,0.0033003300330033,-inf
kusimusena tahtsa tahtsusega,0.0,0.0033003300330033,-inf
pensionifondide pensionifondid fondid,0.0,0.0082508250825082,-inf
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0016501650165016,-inf
keskkonnaameti uhendamine uhendamise,0.0,0.0049504950495049,-inf
raamatukogu pimedate raamatukogude,0.0,0.0016501650165016,-inf
salastatud valisteabe riigisaladuse,0.0,0.0016501650165016,-inf
fie fuusilisest isikust,0.0,0.0016501650165016,-inf
lahususe voimude lahusus,0.0,0.0115511551155115,-inf
kusija vastaja vastasin,0.0,0.0016501650165016,-inf
vagivalla naistevastase perevagivalla,0.0,0.0016501650165016,-inf
ametipalkade riigiteenijate korgemate,0.0,0.0016501650165016,-inf
annetused annetusi annetuste,0.0,0.0049504950495049,-inf
annetus erjk annetuse,0.0,0.0016501650165016,-inf
borsile ipo enefit,0.0,0.0033003300330033,-inf
tooandja tooandjal tootaja,0.0,0.0016501650165016,-inf
vabatahtlike komandode paasteameti,0.0,0.0016501650165016,-inf
utah jordaania energia,0.0,0.0033003300330033,-inf
ts parvlaeva parvlaevad,0.0,0.0033003300330033,-inf
kauguhendus avaksite ettekandjalt,0.0,0.0033003300330033,-inf
aituma infotundi jahimehed,0.0,0.0066006600660066,-inf
tootuli lepitaja ametiuhingute,0.0,0.0016501650165016,-inf
vagivallale vihakone ohutamine,0.0,0.0049504950495049,-inf
president ilves presidendi,0.0,0.0016501650165016,-inf
tooandja tervisesse maksuvabalt,0.0,0.0016501650165016,-inf
teenuseid teenused teenust,0.0,0.0016501650165016,-inf
valitsemisalade katteallikaks riigieelarves,0.0,0.0,
