topic_words3,Fraktsioonitud,Reformierakond,difference
maksuamet tolliamet tolliameti,0.0119284294234592,0.0434108527131782,-263.9276485788119
moisteid moiste moisted,0.0019880715705765,0.0170542635658914,-757.8294573643551
fie fuusilisest isikust,0.0019880715705765,0.013953488372093,-601.8604651162923
pohiseadusega riigikohus oiguskantsler,0.0079522862823061,0.0217054263565891,-172.94573643411007
tooandja tervisesse maksuvabalt,0.0019880715705765,0.0108527131782945,-445.89147286822464
hoone rkas hoonet,0.0019880715705765,0.0093023255813953,-367.90697674419323
lasteaia lasteaias lasteaiakoha,0.0019880715705765,0.0093023255813953,-367.90697674419323
tulumaksuvaba maksususteemi tulumaksu,0.025844930417495,0.0403100775193798,-55.968992248062044
joustumine joustuma joustada,0.0079522862823061,0.0170542635658914,-114.45736434108606
volakirjade keskpank volakirju,0.0059642147117296,0.013953488372093,-133.95348837209352
inimarengu aruanne aruandes,0.003976143141153,0.0108527131782945,-172.94573643411232
koolilouna koolitoidu koolitoit,0.0019880715705765,0.0077519379844961,-289.9224806201618
noukogudesse ariuhingute noukogudes,0.0019880715705765,0.0077519379844961,-289.9224806201618
ulejaagis struktuurses struktuurse,0.0139165009940357,0.0232558139534883,-67.10963455149552
kinnisasja maad maa,0.0119284294234592,0.0201550387596899,-68.9664082687343
korterelamute kortermajade kredexi,0.003976143141153,0.0093023255813953,-133.95348837209661
huvigruppe huvigruppide kaasatud,0.003976143141153,0.0093023255813953,-133.95348837209661
pensionifondide pensionifondid fondid,0.0019880715705765,0.0062015503875968,-211.93798449612547
teenistuse teenistuses avalikus,0.0019880715705765,0.0062015503875968,-211.93798449612547
kaasne lisakulutusi riigieelarvele,0.0019880715705765,0.0062015503875968,-211.93798449612547
ametipalkade riigiteenijate korgemate,0.0019880715705765,0.0062015503875968,-211.93798449612547
pensionitous pensionitousu pension,0.0019880715705765,0.0062015503875968,-211.93798449612547
vallaga vald sauga,0.0019880715705765,0.0062015503875968,-211.93798449612547
krimmi agressiooni ukraina,0.003976143141153,0.0077519379844961,-94.96124031008092
salvestisi salvestised salvestiste,0.003976143141153,0.0077519379844961,-94.96124031008092
valispoliitika valispoliitikas diplomaatia,0.0019880715705765,0.0046511627906976,-133.95348837209409
kandidaadi kandidaati kandidaat,0.0019880715705765,0.0046511627906976,-133.95348837209409
annetus erjk annetuse,0.0019880715705765,0.0046511627906976,-133.95348837209409
piima toorpiima toodangut,0.0019880715705765,0.0046511627906976,-133.95348837209409
ootuse oigusparase oiguskindluse,0.0019880715705765,0.0046511627906976,-133.95348837209409
palgalohe soolist meeste,0.0079522862823061,0.0124031007751937,-55.96899224806201
eelarves riigieelarves reservist,0.0059642147117296,0.0093023255813953,-55.96899224806177
pensioni pension sammas,0.0059642147117296,0.0093023255813953,-55.96899224806177
prokuratuur prokuratuuri prokuror,0.0059642147117296,0.0093023255813953,-55.96899224806177
kohtunike kohtususteem kohtuniku,0.0139165009940357,0.0186046511627906,-33.68770764119614
toonadalal istungid taiendaval,0.0099403578528827,0.013953488372093,-40.37209302325563
riigipuha puhade tahtpaevade,0.003976143141153,0.0062015503875968,-55.96899224806274
alkoholi kange lahja,0.003976143141153,0.0062015503875968,-55.96899224806274
arengukavad arengukavade pohialuste,0.0079522862823061,0.0108527131782945,-36.47286821705443
virumaale virumaa toostusalade,0.0019880715705765,0.0031007751937984,-55.96899224806274
uuring uuringut uuringu,0.0019880715705765,0.0031007751937984,-55.96899224806274
estonian air airi,0.0019880715705765,0.0031007751937984,-55.96899224806274
riigipalgaliste riigisektoris koondada,0.0019880715705765,0.0031007751937984,-55.96899224806274
omandireformi tagastatud omandireform,0.0019880715705765,0.0031007751937984,-55.96899224806274
oigusriik oigusriigi oigusriigist,0.0019880715705765,0.0031007751937984,-55.96899224806274
objekti anu raua,0.0019880715705765,0.0031007751937984,-55.96899224806274
kauguhendus avaksite ettekandjalt,0.0019880715705765,0.0031007751937984,-55.96899224806274
teadus teaduse arendustegevuse,0.0019880715705765,0.0031007751937984,-55.96899224806274
iive sundimus iibe,0.0019880715705765,0.0031007751937984,-55.96899224806274
arengufond arengufondi arengufondis,0.003976143141153,0.0046511627906976,-16.976744186047043
otsevalimise presidenti presidendi,0.003976143141153,0.0046511627906976,-16.976744186047043
inflatsiooni inflatsioon hinnatous,0.003976143141153,0.0046511627906976,-16.976744186047043
rahvuse rahvust rahvusriik,0.003976143141153,0.0046511627906976,-16.976744186047043
direktiivi direktiiv ulevotmise,0.003976143141153,0.0046511627906976,-16.976744186047043
