topic_words3,Keskerakond,Sotsiaaldemokraadid,difference
lapsetoetust lapsetoetus lapsetoetuse,0.0053428317008014,0.0349417637271214,-553.9933444259586
palgalohe soolist meeste,0.0062333036509349,0.0332778702163061,-433.8721178987475
tulubaasi tasandusfondi tulumaksuosa,0.0195903829029385,0.0449251247920133,-129.32234155195945
katteallikas katteallikaid katteallikat,0.0053428317008014,0.0199667221297836,-273.71048252911817
elektri elektrit taastuvenergia,0.0195903829029385,0.0399334442595673,-103.84208137951909
maavalitsuste maavalitsused maakonna,0.0035618878005342,0.016638935108153,-367.13810316140643
vanemahuvitist vanemahuvitise vanemahuvitis,0.0008904719501335,0.0149750415973377,-1581.6971713811574
vabatahtlike komandode paasteameti,0.0044523597506678,0.0149750415973377,-236.3394342762088
vagivalla naistevastase perevagivalla,0.0008904719501335,0.0099833610648918,-1021.1314475874383
missiooni missioonile missioon,0.0008904719501335,0.0099833610648918,-1021.1314475874383
vaikesaarte saarte pusiasustusega,0.0008904719501335,0.0099833610648918,-1021.1314475874383
untso missioonide liikmesusest,0.0017809439002671,0.0099833610648918,-460.56572379368765
huvigruppe huvigruppide kaasatud,0.0008904719501335,0.0083194675540765,-834.2762063228653
hoone rkas hoonet,0.0026714158504007,0.0099833610648918,-273.71048252911817
rail trassi balticu,0.0017809439002671,0.0083194675540765,-367.13810316140643
borsile ipo enefit,0.0008904719501335,0.0066555740432612,-647.4209650582922
maksuamet tolliamet tolliameti,0.0071237756010685,0.0149750415973377,-110.21214642262991
hooldekodus hoolduse hooldekodu,0.0026714158504007,0.0083194675540765,-211.42540210759847
riigiabi komisjonilt loa,0.0017809439002671,0.0066555740432612,-273.71048252912516
kantsler kantsleri riigisekretar,0.0017809439002671,0.0066555740432612,-273.71048252912516
valimisliitude volikogusse volikokku,0.0017809439002671,0.0066555740432612,-273.71048252912516
tooandja tervisesse maksuvabalt,0.0008904719501335,0.0049916805324459,-460.56572379371914
nord stream streami,0.0008904719501335,0.0049916805324459,-460.56572379371914
ootuse oigusparase oiguskindluse,0.0008904719501335,0.0049916805324459,-460.56572379371914
muuseum muuseumi muuseumide,0.0008904719501335,0.0049916805324459,-460.56572379371914
krimmi agressiooni ukraina,0.0035618878005342,0.0083194675540765,-133.56905158070322
metsa metsade mets,0.0035618878005342,0.0083194675540765,-133.56905158070322
fie fuusilisest isikust,0.0097951914514692,0.016638935108153,-69.86840114959972
korterelamute kortermajade kredexi,0.0026714158504007,0.0066555740432612,-149.14032168607875
karistuse karistus tingimisi,0.0017809439002671,0.0049916805324459,-180.28286189684385
teenistuse teenistuses avalikus,0.0017809439002671,0.0049916805324459,-180.28286189684385
lipu laevu kaubalaeva,0.0008904719501335,0.0033277870216306,-273.7104825291461
oigusloome oigusloomes oiguspoliitika,0.0008904719501335,0.0033277870216306,-273.7104825291461
teenuseid teenused teenust,0.0008904719501335,0.0033277870216306,-273.7104825291461
iive sundimus iibe,0.0008904719501335,0.0033277870216306,-273.7104825291461
valijate erakonda valijaid,0.0044523597506678,0.0083194675540765,-86.85524126456046
poolte kokkuleppel huvitise,0.0035618878005342,0.0066555740432612,-86.85524126456257
pollumeestele pollumehi pollumehed,0.0035618878005342,0.0066555740432612,-86.85524126456257
pohiseadusega riigikohus oiguskantsler,0.0106856634016028,0.0149750415973377,-40.1414309484193
virumaale virumaa toostusalade,0.0026714158504007,0.0049916805324459,-86.85524126455907
kaasne lisakulutusi riigieelarvele,0.0026714158504007,0.0049916805324459,-86.85524126455907
psuhhiaatri alaealine psuhhiaatrilist,0.0026714158504007,0.0049916805324459,-86.85524126455907
terviseandmed isikuandmeid terviseandmeid,0.0026714158504007,0.0049916805324459,-86.85524126455907
teede teehoiuks teedele,0.0053428317008014,0.0083194675540765,-55.71270105379923
uuring uuringut uuringu,0.0017809439002671,0.0033277870216306,-86.85524126456257
valispoliitika valispoliitikas diplomaatia,0.0017809439002671,0.0033277870216306,-86.85524126456257
oppelaenu sugava puudega,0.0017809439002671,0.0033277870216306,-86.85524126456257
ametiuhingute tooandjate keskliit,0.0017809439002671,0.0033277870216306,-86.85524126456257
kusimusena tahtsa tahtsusega,0.0017809439002671,0.0033277870216306,-86.85524126456257
ulejaagis struktuurses struktuurse,0.0115761353517364,0.0149750415973377,-29.361320875463587
korterid kortereid korterit,0.0044523597506678,0.0066555740432612,-49.48419301164837
kaitsekulud kaitsekulutused kaitsekulude,0.0035618878005342,0.0049916805324459,-40.14143094842192
eelarves riigieelarves reservist,0.0124666073018699,0.0149750415973377,-20.121226527216855
salastatud valisteabe riigisaladuse,0.0008904719501335,0.0016638935108153,-86.85524126457305
annetus erjk annetuse,0.0008904719501335,0.0016638935108153,-86.85524126457305
talupidajate kaubanduskoja kaubanduskoda,0.0008904719501335,0.0016638935108153,-86.85524126457305
puude raskusastme puuet,0.0008904719501335,0.0016638935108153,-86.85524126457305
riigimetsa majandamise noukokku,0.0008904719501335,0.0016638935108153,-86.85524126457305
hansson ardo panga,0.0008904719501335,0.0016638935108153,-86.85524126457305
eelarvele kulude riigieelarvele,0.0053428317008014,0.0066555740432612,-24.570160843039382
volakirjade keskpank volakirju,0.0053428317008014,0.0066555740432612,-24.570160843039382
riigikontrolli auditi auditit,0.0071237756010685,0.0083194675540765,-16.784525790349957
hanke hankija riigihangete,0.0071237756010685,0.0083194675540765,-16.784525790349957
direktiivi direktiiv ulevotmise,0.0026714158504007,0.0033277870216306,-24.570160843039382
arengufond arengufondi arengufondis,0.0026714158504007,0.0033277870216306,-24.570160843039382
riigiloivude riigiloivud riigiloivu,0.0026714158504007,0.0033277870216306,-24.570160843039382
leping ratifitseerida lepinguga,0.0044523597506678,0.0049916805324459,-12.113144758736272
taanis saksamaal hollandis,0.0062333036509349,0.0066555740432612,-6.774423579749183
erimargistatud kutust kutuse,0.0062333036509349,0.0066555740432612,-6.774423579749183
prokuratuur prokuratuuri prokuror,0.0080142475512021,0.0083194675540765,-3.8084673691994824
arengukavad arengukavade pohialuste,0.0080142475512021,0.0083194675540765,-3.8084673691994824
slovakkia ungari portugal,0.0080142475512021,0.0083194675540765,-3.8084673691994824
eriarstide eriarstiabi eriarsti,0.0267141585040071,0.0266222961730449,0.34387132556850303
oigusriik oigusriigi oigusriigist,0.0017809439002671,0.0016638935108153,6.572379367718716
kandidaadi kandidaati kandidaat,0.0017809439002671,0.0016638935108153,6.572379367718716
ene ergma aplaus,0.0017809439002671,0.0016638935108153,6.572379367718716
riigireformi riigireformist riigireform,0.0017809439002671,0.0016638935108153,6.572379367718716
reklaami reklaam alkoholireklaam,0.0017809439002671,0.0016638935108153,6.572379367718716
jalitustegevuse jalitustoimingu sideandmete,0.0017809439002671,0.0016638935108153,6.572379367718716
elatisraha elatisabi elatise,0.0017809439002671,0.0016638935108153,6.572379367718716
etv saateid pbk,0.0017809439002671,0.0016638935108153,6.572379367718716
normitehnika mojude eeskiri,0.0017809439002671,0.0016638935108153,6.572379367718716
jaatmeid liigiti prugi,0.0017809439002671,0.0016638935108153,6.572379367718716
kodakondsust kodakondsuse kodanikuks,0.0053428317008014,0.0049916805324459,6.572379367720468
uliopilased uliopilastele uliopilaste,0.0186999109528049,0.016638935108153,11.021313683543307
kinnisasja maad maa,0.0186999109528049,0.016638935108153,11.021313683543307
ajakirjandus ajakirjanduse ajakirjandust,0.0062333036509349,0.0049916805324459,19.919182315188117
vagivallale vihakone ohutamine,0.0044523597506678,0.0033277870216306,25.257903494175814
kohtunike kohtususteem kohtuniku,0.0044523597506678,0.0033277870216306,25.257903494175814
aasia aasias saatkonna,0.0044523597506678,0.0033277870216306,25.257903494175814
uhistranspordi uhistransport uhistransporti,0.0026714158504007,0.0016638935108153,37.71491957848031
samba sammas sambasse,0.0026714158504007,0.0016638935108153,37.71491957848031
abielu kooselu samasooliste,0.0026714158504007,0.0016638935108153,37.71491957848031
tulubaasi omavalitsustele omavalitsuste,0.0160284951024042,0.0133111480865224,16.953226104640418
joustumine joustuma joustada,0.0124666073018699,0.0099833610648918,19.919182315188763
kala kalurid kalurite,0.0071237756010685,0.0049916805324459,29.929284525790028
valismaale valjarande valjaranne,0.0071237756010685,0.0049916805324459,29.929284525790028
rahvuse rahvust rahvusriik,0.0035618878005342,0.0016638935108153,53.286189683859355
salvestisi salvestised salvestiste,0.0035618878005342,0.0016638935108153,53.286189683859355
opositsiooni koalitsioonil opositsioonil,0.0035618878005342,0.0016638935108153,53.286189683859355
riigipalgaliste riigisektoris koondada,0.0035618878005342,0.0016638935108153,53.286189683859355
kandidaati kandidaat valituks,0.0035618878005342,0.0016638935108153,53.286189683859355
piirilepingu piirileping piirilepingut,0.0080142475512021,0.0049916805324459,37.71491957848031
vallaga vald sauga,0.0080142475512021,0.0049916805324459,37.71491957848031
opositsioonis koalitsiooni opositsiooni,0.0106856634016028,0.0066555740432612,37.71491957848031
tsernoboli represseeritud oigusvastaselt,0.0044523597506678,0.0016638935108153,62.6289517470879
moisteid moiste moisted,0.0044523597506678,0.0016638935108153,62.6289517470879
