topic_words3,EKRE,Isamaa,difference
lng terminali gaasi,0.0171339563862928,0.0608365019011406,-255.06394745938493
annetused annetusi annetuste,0.0062305295950155,0.0304182509505703,-388.2129277566593
erimargistatud kutust kutuse,0.0038940809968847,0.0199619771863117,-412.62357414448906
pensionitous pensionitousu pension,0.0093457943925233,0.0275665399239543,-194.96197718631305
metsa metsade mets,0.0070093457943925,0.0228136882129277,-225.4752851711029
lapsetoetust lapsetoetus lapsetoetuse,0.0093457943925233,0.0247148288973384,-164.4486692015227
kodualuse maamaksu maamaksust,0.0023364485981308,0.0114068441064638,-388.2129277566592
opositsioonis koalitsiooni opositsiooni,0.0155763239875389,0.0304182509505703,-95.28517110266185
hanke hankija riigihangete,0.0031152647975077,0.0114068441064638,-266.15969581749835
elektri elektrit taastuvenergia,0.0350467289719626,0.0522813688212927,-49.17617237008859
opositsiooni koalitsioonil opositsioonil,0.0007788161993769,0.0076045627376425,-876.4258555133558
krimmi agressiooni ukraina,0.0568535825545171,0.0760456273764258,-33.756966508672306
vaikesaarte saarte pusiasustusega,0.0023364485981308,0.0085551330798479,-266.1596958174966
rail trassi balticu,0.0015576323987538,0.0066539923954372,-327.1863117870941
arengukavad arengukavade pohialuste,0.0062305295950155,0.0133079847908745,-113.59315589353834
tulubaasi omavalitsustele omavalitsuste,0.0031152647975077,0.0085551330798479,-174.61977186312535
hooldekodus hoolduse hooldekodu,0.0007788161993769,0.0047528517110266,-510.2661596958523
lisaeelarve lisaeelarves lisaeelarvega,0.0007788161993769,0.0047528517110266,-510.2661596958523
huvihariduse huvitegevuse huviharidus,0.0007788161993769,0.0047528517110266,-510.2661596958523
kaitsekulud kaitsekulutused kaitsekulude,0.0007788161993769,0.0047528517110266,-510.2661596958523
toonadalal istungid taiendaval,0.0249221183800623,0.0351711026615969,-41.124049429657575
kinnisasja maad maa,0.0031152647975077,0.0076045627376425,-144.10646387833114
volakirjade keskpank volakirju,0.0007788161993769,0.0038022813688212,-388.2129277566716
tulumaksuvaba maksususteemi tulumaksu,0.0007788161993769,0.0038022813688212,-388.2129277566716
salvestisi salvestised salvestiste,0.0046728971962616,0.0095057034220532,-103.42205323194204
raamatukogu pimedate raamatukogude,0.0015576323987538,0.0047528517110266,-205.13307984792618
vanemahuvitist vanemahuvitise vanemahuvitis,0.0023364485981308,0.0057034220532319,-144.1064638783296
korruptsiooni korruptsioon korruptsiooniga,0.0007788161993769,0.0028517110266159,-266.1596958175037
teadus teaduse arendustegevuse,0.0007788161993769,0.0028517110266159,-266.1596958175037
aituma infotundi jahimehed,0.0007788161993769,0.0028517110266159,-266.1596958175037
ts parvlaeva parvlaevad,0.0007788161993769,0.0028517110266159,-266.1596958175037
samba sammas sambasse,0.0007788161993769,0.0028517110266159,-266.1596958175037
fie fuusilisest isikust,0.0007788161993769,0.0028517110266159,-266.1596958175037
loomi loomade loomad,0.0015576323987538,0.0038022813688212,-144.1064638783358
palgatousu opetajate palgatous,0.0031152647975077,0.0057034220532319,-83.07984790874919
ulejaagis struktuurses struktuurse,0.0038940809968847,0.0066539923954372,-70.87452471482885
lasteaia lasteaias lasteaiakoha,0.0054517133956386,0.0085551330798479,-56.92558392178232
tootuid tootute tootu,0.0007788161993769,0.0019011406844106,-144.1064638783358
ooteala piiriuletuse piiripunkti,0.0007788161993769,0.0019011406844106,-144.1064638783358
pensioniiga pensioniea eluiga,0.0007788161993769,0.0019011406844106,-144.1064638783358
pensionifondide pensionifondid fondid,0.0007788161993769,0.0019011406844106,-144.1064638783358
nord stream streami,0.0007788161993769,0.0019011406844106,-144.1064638783358
tapsustatakse ajakohastatakse nouete,0.0007788161993769,0.0019011406844106,-144.1064638783358
haiguspaevade haiguspaevi haiguspaeva,0.0007788161993769,0.0019011406844106,-144.1064638783358
uhistranspordi uhistransport uhistransporti,0.0007788161993769,0.0019011406844106,-144.1064638783358
miili baasvorgu lairiba,0.0015576323987538,0.0028517110266159,-83.07984790875183
kaibemaksu kaibemaks kaibemaksumaara,0.0062305295950155,0.0085551330798479,-37.30988593156049
joustumine joustuma joustada,0.0062305295950155,0.0085551330798479,-37.30988593156049
kodakondsust kodakondsuse kodanikuks,0.0023364485981308,0.0038022813688212,-62.73764258555021
otsevalimise presidenti presidendi,0.0031152647975077,0.0047528517110266,-52.566539923958175
mes maale maaelu,0.0031152647975077,0.0047528517110266,-52.566539923958175
terviseandmed isikuandmeid terviseandmeid,0.0077881619937694,0.0095057034220532,-22.053231939164196
slovakkia ungari portugal,0.0054517133956386,0.0066539923954372,-22.05323193916301
koolilouna koolitoidu koolitoit,0.0031152647975077,0.0038022813688212,-22.053231939163968
tooandja tooandjal tootaja,0.0031152647975077,0.0038022813688212,-22.053231939163968
valijate erakonda valijaid,0.0023364485981308,0.0028517110266159,-22.05323193916265
vallaga vald sauga,0.0023364485981308,0.0028517110266159,-22.05323193916265
lipu laevu kaubalaeva,0.0023364485981308,0.0028517110266159,-22.05323193916265
katteallikas katteallikaid katteallikat,0.0015576323987538,0.0019011406844106,-22.053231939167897
riigiloivude riigiloivud riigiloivu,0.0015576323987538,0.0019011406844106,-22.053231939167897
poolte kokkuleppel huvitise,0.0015576323987538,0.0019011406844106,-22.053231939167897
jaatmeid liigiti prugi,0.0015576323987538,0.0019011406844106,-22.053231939167897
maksuamet tolliamet tolliameti,0.0007788161993769,0.0009505703422053,-22.053231939167897
teede teehoiuks teedele,0.0007788161993769,0.0009505703422053,-22.053231939167897
koolituse koolitus koolitusele,0.0007788161993769,0.0009505703422053,-22.053231939167897
sigade katku katk,0.0007788161993769,0.0009505703422053,-22.053231939167897
suuria euroopasse turgis,0.0007788161993769,0.0009505703422053,-22.053231939167897
riigikontrolli auditi auditit,0.0007788161993769,0.0009505703422053,-22.053231939167897
inimarengu aruanne aruandes,0.0007788161993769,0.0009505703422053,-22.053231939167897
pealinnast tallinnast viljandisse,0.0007788161993769,0.0009505703422053,-22.053231939167897
muundatud geneetiliselt gmo,0.0007788161993769,0.0009505703422053,-22.053231939167897
ammendumiseni kaheni pikendada,0.0007788161993769,0.0009505703422053,-22.053231939167897
tervist tervis tervisega,0.0007788161993769,0.0009505703422053,-22.053231939167897
oiglase virumaale ulemineku,0.0007788161993769,0.0009505703422053,-22.053231939167897
kauguhendus avaksite ettekandjalt,0.0062305295950155,0.0066539923954372,-6.7965779467683785
etv saateid pbk,0.0054517133956386,0.0057034220532319,-4.6170559478542685
prokuratuur prokuratuuri prokuror,0.0046728971962616,0.0047528517110266,-1.7110266159710268
eelarves riigieelarves reservist,0.0132398753894081,0.0133079847908745,-0.514426302840341
kala kalurid kalurite,0.0085669781931464,0.0085551330798479,0.13826477704793366
kaasne lisakulutusi riigieelarvele,0.0038940809968847,0.0038022813688212,2.3574144486707045
uliopilased uliopilastele uliopilaste,0.0202492211838006,0.0199619771863117,1.418543433752877
korterid kortereid korterit,0.0077881619937694,0.0076045627376425,2.3574144486694237
keskkonnaameti uhendamine uhendamise,0.0031152647975077,0.0028517110266159,8.460076045627025
soita jalakaija konniteel,0.0062305295950155,0.0057034220532319,8.460076045626876
piima toorpiima toodangut,0.0023364485981308,0.0019011406844106,18.631178707224898
huvigruppe huvigruppide kaasatud,0.0070093457943925,0.0057034220532319,18.631178707224617
alkoholi kange lahja,0.0070093457943925,0.0057034220532319,18.631178707224617
ulikooliga kbfi instituudi,0.0015576323987538,0.0009505703422053,38.97338403041605
reklaami reklaam alkoholireklaam,0.0015576323987538,0.0009505703422053,38.97338403041605
teenistuse teenistuses avalikus,0.0015576323987538,0.0009505703422053,38.97338403041605
veb fondi uurimiskomisjon,0.0015576323987538,0.0009505703422053,38.97338403041605
lipud lippude lipp,0.0015576323987538,0.0009505703422053,38.97338403041605
lahususe voimude lahusus,0.0038940809968847,0.0028517110266159,26.768060836503032
elamisluba elamisloa viisa,0.0054517133956386,0.0038022813688212,30.25529603476505
virumaale virumaa toostusalade,0.0046728971962616,0.0028517110266159,38.97338403041867
arengufond arengufondi arengufondis,0.0046728971962616,0.0028517110266159,38.97338403041867
kandideerima ametikohale kandidaatide,0.0023364485981308,0.0009505703422053,59.31558935361244
talupidajate kaubanduskoja kaubanduskoda,0.0023364485981308,0.0009505703422053,59.31558935361244
uuring uuringut uuringu,0.0023364485981308,0.0009505703422053,59.31558935361244
vagivalla naistevastase perevagivalla,0.0023364485981308,0.0009505703422053,59.31558935361244
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0023364485981308,0.0009505703422053,59.31558935361244
abielu kooselu samasooliste,0.0023364485981308,0.0009505703422053,59.31558935361244
karistuse karistus tingimisi,0.0062305295950155,0.0038022813688212,38.97338403041899
oigusriik oigusriigi oigusriigist,0.0038940809968847,0.0019011406844106,51.178707224335355
vabatahtlike komandode paasteameti,0.0093457943925233,0.0057034220532319,38.973384030418245
idapiiri piiririba valjaehitamine,0.0031152647975077,0.0009505703422053,69.486692015209
apteeke apteegid apteekide,0.0031152647975077,0.0009505703422053,69.486692015209
psuhhiaatri alaealine psuhhiaatrilist,0.0031152647975077,0.0009505703422053,69.486692015209
moisteid moiste moisted,0.0109034267912772,0.0066539923954372,38.973384030418494
taanis saksamaal hollandis,0.0046728971962616,0.0019011406844106,59.31558935361244
kaitseliit kaitseliidule kaitseliidu,0.0155763239875389,0.0095057034220532,38.97338403041829
kutsehariduse kutseharidus kutsehariduses,0.0038940809968847,0.0009505703422053,75.58935361216767
pollumeestele pollumehi pollumehed,0.0054517133956386,0.0019011406844106,65.12764801738253
valimisliitude volikogusse volikokku,0.0054517133956386,0.0019011406844106,65.12764801738253
iive sundimus iibe,0.0085669781931464,0.0038022813688212,55.617006567577896
keeleoskust oskuse keeleoskuse,0.0046728971962616,0.0009505703422053,79.65779467680622
leping ratifitseerida lepinguga,0.0046728971962616,0.0009505703422053,79.65779467680622
louis freeh kremli,0.0054517133956386,0.0009505703422053,82.56382400869126
koolis kooli opilased,0.0366043613707165,0.0247148288973384,32.481190842164864
direktiivi direktiiv ulevotmise,0.0202492211838006,0.0114068441064638,43.667739105001786
pohiseadusega riigikohus oiguskantsler,0.0070093457943925,0.0019011406844106,72.87705956907534
salastatud valisteabe riigisaladuse,0.0062305295950155,0.0009505703422053,84.74334600760474
normitehnika mojude eeskiri,0.0085669781931464,0.0019011406844106,77.80850328378894
hadaolukorda eriolukord eriolukorra,0.0132398753894081,0.0047528517110266,64.10199060612851
hoone rkas hoonet,0.0077881619937694,0.0009505703422053,87.79467680608384
eriarstide eriarstiabi eriarsti,0.0124610591900311,0.0038022813688212,69.48669201520974
tarbijakaitse amet ametile,0.0093457943925233,0.0009505703422053,89.82889733840321
jarviku jarvik maaeluministri,0.014018691588785,0.0038022813688212,72.87705956907534
viirust vaktsineeritud viiruse,0.0412772585669781,0.0228136882129277,44.73061195207693
inflatsiooni inflatsioon hinnatous,0.028816199376947,0.0133079847908745,53.81769602301924
rahvuse rahvust rahvusriik,0.0147975077881619,0.0028517110266159,80.72843706223769
pagulasi pagulased pagulaste,0.0342679127725856,0.0161596958174904,52.843069478050644
palgalohe soolist meeste,0.014018691588785,0.0019011406844106,86.43852978453768
missiooni missioonile missioon,0.0155763239875389,0.0028517110266159,81.69201520912587
piirivalve valvamise valvamine,0.0147975077881619,0.0019011406844106,87.15229137482513
vagivallale vihakone ohutamine,0.0194704049844236,0.0038022813688212,80.47148288973423
liitlaste ohutorje keskmaa,0.042834890965732,0.0180608365019011,57.836156239198075
piirilepingu piirileping piirilepingut,0.0218068535825545,0.0028517110266159,86.9228680065185
valismaale valjarande valjaranne,0.0077881619937694,0.0,100.0
ajakirjandus ajakirjanduse ajakirjandust,0.0070093457943925,0.0,100.0
relva relvade relvaluba,0.0031152647975077,0.0,100.0
varude varud varu,0.0031152647975077,0.0,100.0
humni humn laulda,0.0031152647975077,0.0,100.0
ugri rahvaste polisrahvaste,0.0031152647975077,0.0,100.0
kantsler kantsleri riigisekretar,0.0031152647975077,0.0,100.0
korterelamute kortermajade kredexi,0.0023364485981308,0.0,100.0
eripensioni valjateenitud staazi,0.0023364485981308,0.0,100.0
annetus erjk annetuse,0.0023364485981308,0.0,100.0
hiv narkomaania epideemia,0.0023364485981308,0.0,100.0
kohtunike kohtususteem kohtuniku,0.0023364485981308,0.0,100.0
piirikontrolli schengeni valispiiri,0.0023364485981308,0.0,100.0
maavalitsuste maavalitsused maakonna,0.0023364485981308,0.0,100.0
voidusamba vabadussoja uurimiskomisjon,0.0015576323987538,0.0,100.0
kandidaadi kandidaati kandidaat,0.0015576323987538,0.0,100.0
volitust kaasuses jarvik,0.0015576323987538,0.0,100.0
kohtla jarve johvi,0.0015576323987538,0.0,100.0
sularaha kommertspangad pangad,0.0015576323987538,0.0,100.0
matusetoetust matusetoetus matusetoetuse,0.0015576323987538,0.0,100.0
korrata stenogrammist vabandan,0.0015576323987538,0.0,100.0
jahimehed jahimeeste jahti,0.0007788161993769,0.0,100.0
kirik kiriku maarja,0.0007788161993769,0.0,100.0
utah jordaania energia,0.0007788161993769,0.0,100.0
valimiskomisjon proteste valimiskasti,0.0007788161993769,0.0,100.0
hoiu pangad pankade,0.0007788161993769,0.0,100.0
hansson ardo panga,0.0007788161993769,0.0,100.0
danske filiaali rahapesu,0.0007788161993769,0.0,100.0
vaesuses suhtelises vaesuse,0.0007788161993769,0.0,100.0
hambaravi hammaste hambad,0.0007788161993769,0.0,100.0
muuseum muuseumi muuseumide,0.0007788161993769,0.0,100.0
muraste kase kompleksi,0.0007788161993769,0.0,100.0
liiklussurmade liikluses hukkunute,0.0007788161993769,0.0,100.0
lae korgepalgaliste lagi,0.0007788161993769,0.0,100.0
koneleja konsensuslikud repliigi,0.0007788161993769,0.0,100.0
kolledz kolledzi turi,0.0007788161993769,0.0,100.0
kohtutaiturite kohtutaitur kohtutaituri,0.0007788161993769,0.0,100.0
tooandja tervisesse maksuvabalt,0.0007788161993769,0.0,100.0
pensioni pension sammas,0.0007788161993769,0.0,100.0
objekti anu raua,0.0,0.0,
skais arendused infosusteemide,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
riigipuha puhade tahtpaevade,0.0,0.0,
riigipalgaliste riigisektoris koondada,0.0,0.0,
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
kusija vastaja vastasin,0.0,0.0,
maantee neljarealiseks ppp,0.0,0.0,
kulukuse krediidi kiirlaenude,0.0,0.0,
haalte kandidaatidele haaletamisest,0.0,0.0,
erso teatri kontserdi,0.0,0.0,
efsf esm kreekale,0.0,0.0,
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0,
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0,
haale valimispaeval valimiste,0.0,0.0,
aardla pria pealtnagija,0.0,0.0019011406844106,-inf
id mobiil kaardi,0.0,0.0019011406844106,-inf
ametiuhingute tooandjate keskliit,0.0,0.0047528517110266,-inf
kandidaati kandidaat valituks,0.0,0.0019011406844106,-inf
