,female_effect_size,female_p_value
euroopa,0.2492380440235138,0.23929432773560078
seaduse,0.6398354172706604,0.032583537181610334
raha,0.061697233468294144,0.42754748573201296
eurot,0.2860109806060791,0.20411847384883264
küsimusi,-0.5471885204315186,0.9454684958593803
tänan,-0.5051427483558655,0.9285275598287475
kolleeg,-0.38566404581069946,0.8676138922179188
ettepaneku,0.23285824060440063,0.248330679082005
inimesi,0.04262729361653328,0.4594378203494399
fraktsiooni,-0.1638948917388916,0.6847140790726315
eesmärk,0.11100774258375168,0.3732244454005018
täpselt,-0.3115629553794861,0.8229170624193392
seisukoht,-0.11229294538497925,0.6226544552205264
tähelepanu,0.14787842333316803,0.337294189750476
esitatud,0.3166264593601227,0.18207977106455786
seadus,0.3550759255886078,0.1493500571871682
minutit,-0.11250713467597961,0.6308772545215691
seaduseelnõu,0.13419660925865173,0.3437336448494709
algatatud,-0.11763027310371399,0.6348075083200416
eelarve,-0.1421770453453064,0.6642665037978173
tööd,0.31548652052879333,0.1769433260681419
hääletada,-0.04019034653902054,0.5476559341816178
nr,-0.07426480948925018,0.5839794855299731
töö,-0.004847900476306677,0.4978318209867856
õigus,0.2700248956680298,0.21109058772825628
omavalitsuste,0.07989602535963058,0.41205771689235826
esitanud,-0.01939033903181553,0.5246858688423973
liiget,-0.09440616518259048,0.6188021362378797
muudatusettepanek,-0.0554167740046978,0.5618296301952137
muudatusettepaneku,-0.26653966307640076,0.7797259198519872
juhtivkomisjoni,-0.4491118788719177,0.9057212181075989
toetust,0.13099747896194458,0.34698926270154284
keskerakonna,-0.14664283394813538,0.6621769556327264
1.,0.11448133736848831,0.37129196468255055
võetud,0.37588781118392944,0.13860345127355334
fraktsioon,-0.12309878319501877,0.6342848972063644
lõpetada,-0.18516182899475098,0.704839907805597
omavalitsuse,0.326250821352005,0.1714531425102711
erakonna,-0.17688250541687012,0.6942416903163269
riigieelarve,0.003998138010501862,0.4941904624864659
läbirääkimised,-0.03332054615020752,0.543650403803299
öelnud,-0.02990318462252617,0.5362000136568554
liige,-0.2957030236721039,0.8028661062719868
jäänud,0.3879774510860443,0.12933204440370027
kõnetooli,-0.20650361478328705,0.7242467817911061
küsimusele,-0.1591014564037323,0.6735807891189749
ütleb,0.21097609400749207,0.2679162783486211
laste,0.33615773916244507,0.16428797015356944
kell,-0.2513546943664551,0.7626779016926973
kohaliku,0.393379807472229,0.126118335922614
nõukogu,-0.06745674461126328,0.5791890279360115
asju,-0.2805350422859192,0.7984682730783637
küsida,0.05606909096240997,0.4393727665001854
esitada,0.18332256376743317,0.2990295949469135
soovi,-0.07642900198698044,0.5902061126635856
kohalike,0.15533709526062012,0.331481855468411
küsimused,-0.3227294981479645,0.8265010026159243
euro,0.20574738085269928,0.27517905907823104
täielikult,-0.12643876671791077,0.6344166885910794
lõpuks,-0.1642754226922989,0.6841566765785914
liikme,-0.2501535415649414,0.7599220829500144
jõudnud,-0.09179437905550003,0.6050676060754643
panen,-0.5232417583465576,0.9343838312285491
võtnud,0.2038899064064026,0.2731242076756779
seaduses,0.5419760346412659,0.054824747605512925
hääletusele,-0.08040264993906021,0.5914982676269414
kolmas,0.3482459783554077,0.1561078177511962
juhtivkomisjon,-0.6067139506340027,0.960666512969479
arvestada,-0.20445676147937775,0.7210430645842496
võrreldes,0.05657719448208809,0.4364253376055812
andres,-0.32027995586395264,0.8289943075718631
võimaluse,0.09460534155368805,0.3887933146012119
läbirääkimisi,0.2627165913581848,0.2246403882692245
venemaa,-0.08983651548624039,0.6057086440788563
leidnud,-0.06902281939983368,0.5778573594595097
riikide,-0.03127250820398331,0.5321012102928996
jätta,0.018270470201969147,0.4784658764357075
omavalitsused,0.21034088730812073,0.2652946978105386
esitamise,0.36152487993240356,0.14740011549055776
ühtegi,-0.06421562284231186,0.575217201828996
reformierakonna,-0.28301650285720825,0.7935173453704484
summa,-0.10475451499223709,0.6239752143473108
esindajad,-0.039327122271060944,0.5550065459161382
öeldud,0.4362773895263672,0.10601593861344605
võimalust,0.004164473153650761,0.5004070771835314
muudatusettepanekut,-0.08394739031791687,0.5924414127731239
hääletustulemused,0.0728820264339447,0.4149727857504276
ettepanekut,-0.024249820038676262,0.5226421730636411
tööle,0.6930202841758728,0.021329819100271874
jüri,-0.46921777725219727,0.9136318570540394
süsteemi,0.33891063928604126,0.1630313535086999
helme,-0.4605100750923157,0.9065416972706688
tähtajaks,-0.05543457716703415,0.5545746149288291
aastatel,-0.07582415640354156,0.5904517196825436
väike,0.6065073609352112,0.0388831478936682
arvestamata,-0.350434273481369,0.8468876420124579
keele,0.2440255731344223,0.23864672484834937
vähe,0.27449557185173035,0.21455765399800075
täiskogu,-0.12713521718978882,0.6431331072571641
liikmete,-0.16052426397800446,0.6820614444752975
liit,0.07992619276046753,0.40849648297687324
seaduste,0.37705451250076294,0.13157643564245536
võimalikult,-0.1856069713830948,0.7086241566697401
vene,-0.07390134781599045,0.5818087245315512
lisaaega,0.3242029845714569,0.17488952616719478
lapsed,0.18475227057933807,0.29728130369261074
õpetajate,0.27480313181877136,0.20835054253571994
tartu,0.03294612094759941,0.46542952496353784
ühiskonnas,0.05772942304611206,0.43553358483363613
süsteem,0.3267029821872711,0.16525696928980227
ettepanekuid,-0.22944317758083344,0.7403624952378038
mart,-0.35977837443351746,0.8501505850528868
nähtud,0.20500050485134125,0.2760876737681234
toimus,-0.019632574170827866,0.5268151833121738
küsimuses,0.06368014961481094,0.4163425783454915
avaliku,0.2084246277809143,0.2765858110861138
äkki,-0.059656281024217606,0.5678448187051266
rääkinud,-0.19983872771263123,0.7219490738712739
näe,0.03151130676269531,0.4650867955042697
küsija,-0.28598880767822266,0.7926229864504193
päevakorrapunkti,-0.4464787244796753,0.8997625140056832
tõsta,-0.1368052065372467,0.6453376923661108
küsimustele,-0.3133620619773865,0.8193767823730408
põhiseaduse,0.156626895070076,0.3216951932488127
üldiselt,0.032371316105127335,0.46409460675244774
suunas,-0.019622553139925003,0.5159663588479007
arengukava,0.48043549060821533,0.08275144354385389
lapse,0.32710930705070496,0.17193524832060958
otsustas,0.3732263743877411,0.13831459237510613
neli,0.10398244112730026,0.3799822111683454
kohaloleku,-0.19301322102546692,0.7075875192504499
arvu,-0.1747944951057434,0.6904052147452426
hind,-0.35011473298072815,0.8447176819082817
15,0.1465320736169815,0.33439849877118055
võtab,0.34866511821746826,0.15469930595293313
muudatused,-0.053721483796834946,0.5623131273532294
peeter,-0.5308079123497009,0.940400650544719
sotsiaaldemokraatliku,-0.11489459127187729,0.6313438625979148
aivar,-0.23204243183135986,0.7455662558221742
näeb,0.3708631694316864,0.139481596881597
rahva,-0.16798634827136993,0.688246292610309
haridus-,0.24905775487422943,0.22958940124179084
suurendada,0.02424282766878605,0.47317758350942085
kodu-,0.17583830654621124,0.3053087241310939
lõppenud,-0.1294010877609253,0.6452805255675282
esimesel,-0.16165605187416077,0.6775991884138846
kõnesoove,-0.47154712677001953,0.9167627291980107
tean,0.13553476333618164,0.34531274158326963
tänase,-0.010475339367985725,0.5182917379615013
rahandusminister,-0.35278481245040894,0.8533442313295411
töökorra,-0.2453676164150238,0.7610100719608506
näitab,0.09157432615756989,0.3977148946338034
000,0.1289503574371338,0.3589893604167871
erapooletuid,-0.21042688190937042,0.7329386917312717
euroopas,-0.0038846242241561413,0.5046829234479724
soome,0.1356329470872879,0.34389140393147144
tarmo,-0.36833226680755615,0.8610086875851857
võimalused,0.004378593526780605,0.4923089125532596
tõsiselt,-0.07267356663942337,0.5784709272186077
öeldes,0.04473324492573738,0.449155121640348
vabandust,-0.15148469805717468,0.6649606480711688
päevakorda,-0.22692030668258667,0.7404960156958248
maailmas,0.14999522268772125,0.33177392283765206
10,0.08129321783781052,0.40473845478706827
ministeeriumi,0.2622954547405243,0.21965335129773644
lugemisel,-0.08089090883731842,0.5857358287716617
riikides,0.07431660592556,0.40803443271417117
30,0.13807953894138336,0.33926119621163764
arutas,0.318605899810791,0.17172276990514823
ettekandjale,-0.5374563932418823,0.9398629527316099
määrata,0.09323292970657349,0.3890680200506874
riigid,-0.0319344699382782,0.5369037012361303
ukraina,0.1373363584280014,0.3454403080154499
vastab,0.2459796816110611,0.24215362964013964
tänane,-0.0556626170873642,0.5658213800089613
maailma,-0.06798906624317169,0.5793700357230062
kalle,-0.46803733706474304,0.9119442162232236
omavalitsus,0.11655767261981964,0.37148392750017256
tähtis,0.47500938177108765,0.08204355932834662
koostöö,0.017749037593603134,0.4850224118214369
soovivad,0.05333264544606209,0.4398859029978929
ühiskonna,0.09898515045642853,0.3839448110274606
omavalitsustele,0.0004270917852409184,0.49551581380960685
st,0.2800277769565582,0.20760637790651693
lapsi,0.3495751917362213,0.15248517969820163
eestisse,0.48047393560409546,0.07945487878902124
jaak,-0.7315863370895386,0.9827245032601526
näinud,-0.13327617943286896,0.6509493879463274
ettepanekud,-0.14111453294754028,0.6632900784735738
kontroll,-0.10445265471935272,0.6226183910691556
majanduse,-0.0726596787571907,0.5773320044922199
põhjal,0.10309478640556335,0.3797584637600583
muudatusi,0.2321576476097107,0.24391775596348064
arvestatud,-0.05737454444169998,0.5619820635655279
jürgen,-0.476656436920166,0.9175523821928444
koostööd,0.31787461042404175,0.18061177567471987
päevakorrapunkt,-0.01041654497385025,0.5164494914683886
haigekassa,0.4387310743331909,0.09981680663831205
rahanduskomisjoni,-0.11630909144878387,0.6317013880021551
valitsuses,-0.38424399495124817,0.8685276427567294
järelevalve,-0.03628810495138168,0.5474018035740156
kooli,0.49769434332847595,0.07434480991899806
jäävad,0.2856532037258148,0.19873932823963025
avada,-0.2703673541545868,0.7837807893169164
teenuste,0.2172253280878067,0.2581680936459376
muudatusettepanekuid,-0.3061662018299103,0.8136753042938328
mõtet,-0.5338677167892456,0.9399482326291301
räägitud,0.04251397028565407,0.4559600136404264
keeles,-0.008294696919620037,0.5135532695068268
kulud,0.05417304486036301,0.43629389765700943
tasuta,0.021568743512034416,0.471797803519991
ülevaate,-0.1672501564025879,0.6900875267164838
nato,-0.2171526700258255,0.735360534494423
sõltub,0.19190390408039093,0.2881455169101821
tulu,-0.2211340218782425,0.735390383339135
lõpetan,-0.0703960433602333,0.5838354229061369
energia,-0.24579039216041565,0.7693220354819681
ülesanne,-0.3065844774246216,0.8140051591779706
kaheksa,-0.03137070685625076,0.5312511856346409
liidus,0.05290026217699051,0.4392207373086423
hääletas,-0.3093603253364563,0.8181940489666557
tõsi,0.02042429707944393,0.47328329140359937
ellu,-0.2573293447494507,0.7715446571267792
palka,0.11891826242208481,0.369979650683669
vastust,0.08056070655584335,0.40538375285440575
arupärimine,-0.04119539260864258,0.5542696844675088
mõelda,0.09392333775758743,0.39376933445629503
küsimuste,-0.5796846747398376,0.9550728363711191
näide,-0.1155981719493866,0.6330953363281571
100,-0.024890122935175896,0.5242228976750122
võtma,0.5518665909767151,0.05335844730332806
päev,-0.09348037838935852,0.6122053491520716
kasvab,0.5524025559425354,0.052075501010060976
avan,-0.5278745293617249,0.9395041215434758
kriisi,-0.04808975011110306,0.5572423849571048
andmed,-0.009699851274490356,0.5078055363176845
rahandusministeeriumi,0.2782929837703705,0.2091253226600278
koostöös,0.2279614806175232,0.25297688250778194
kaitseväe,-0.16728049516677856,0.6835541878584473
ausalt,-0.33859190344810486,0.8457009031498133
õiguskantsler,0.025225060060620308,0.4737923845825096
toetuse,0.19049915671348572,0.2917537162666253
mihhail,-0.47699230909347534,0.9148791221837445
rahastamise,0.11041726917028427,0.3687465481310641
ametikaaslased,-0.1896505057811737,0.7082683602126371
esimehe,-0.6730695366859436,0.974057262672441
ettekandeks,-0.1560574471950531,0.6764035479493278
vahendeid,0.16927839815616608,0.3132268023028376
põhjusel,0.6996975541114807,0.020667875668269886
president,-0.408844530582428,0.8823089226192073
fraktsioonide,-0.16271105408668518,0.6732828928467416
protseduuriline,-0.357301265001297,0.8530968624542433
läti,-0.09459611773490906,0.6124330445705501
ütlema,0.3086017370223999,0.1813128603501415
lõpetatud,0.3963473439216614,0.12440737046984607
täita,0.07002474367618561,0.4095696269772088
toetus,-0.24329932034015656,0.7684703638729793
isiku,0.07262860983610153,0.4160233393469086
andmeid,0.1531064510345459,0.3212657915771433
keelt,0.1729738712310791,0.3085192192961188
piiri,-0.17302672564983368,0.6967901444351472
lükata,-0.09901148080825806,0.6075964964974432
panga,-0.2021264284849167,0.7200098743423458
põhiseaduskomisjoni,-0.07306026667356491,0.5857087974962141
keskmine,0.07046430557966232,0.417351840800928
politsei,0.14603210985660553,0.3396370759226043
koosseisu,-0.1913032978773117,0.7105292294233467
võeti,0.3216358423233032,0.17146515390437256
jääda,0.15813061594963074,0.31162384704272816
aastaga,0.04152403771877289,0.4501586720977082
päevakorra,-0.6039094924926758,0.959129946151123
otsust,0.2579931914806366,0.22361605469860257
rääkis,-0.18651150166988373,0.7052447572053272
kolmandaks,0.02707827277481556,0.4681186138828215
maa,-0.08124514669179916,0.5905764411269792
kohalikud,0.27073270082473755,0.2178269107087799
punkti,0.08364321291446686,0.4003248434727966
martin,-0.350075900554657,0.845915393912891
õiguse,0.33010393381118774,0.16951495575688713
eelarves,0.07591238617897034,0.4218764146901708
poliitika,-0.25012704730033875,0.7697778278186238
lepingu,0.2640840411186218,0.22511885981881152
alkoholi,0.20174501836299896,0.27638931052522864
soovitakse,0.09094640612602234,0.3962439077900489
lauri,-0.24882933497428894,0.7658617240655328
riikliku,0.30526891350746155,0.18267960922952353
seadusena,0.513049304485321,0.06553912948904161
muudatusettepanekud,-0.15116164088249207,0.6707797775175801
maksab,0.12220992892980576,0.3625131641172188
võimaldab,0.29837268590927124,0.19160349539266408
analüüsi,0.46400317549705505,0.08678396240724884
tulumaksu,-0.036505185067653656,0.5466782384247995
2015.,0.09681330621242523,0.3908277150822408
ernits,-0.04351487755775452,0.551215984555325
16.,-0.26217561960220337,0.7757386866396507
vabaerakonna,-0.2292308211326599,0.7515969917191372
koalitsiooni,-0.28701239824295044,0.7998307634005464
näete,-0.3447563052177429,0.8487119005245686
rääkima,0.34095996618270874,0.15806479459989053
olulise,0.37912848591804504,0.13069173310800486
põhjalikult,0.05212555080652237,0.44468270858853765
kolmanda,0.4419289827346802,0.09672950161839733
toomas,-0.4548226296901703,0.9067011899761404
vaatama,0.6020967364311218,0.03956868361758825
väheneb,0.4740670323371887,0.08533208228757228
annan,-0.32516124844551086,0.8280118148003055
läbirääkimiste,-0.3991713225841522,0.8812441408670686
laps,0.21788440644741058,0.2654231310169344
räägib,-0.014204807579517365,0.5189924884144885
tähenda,0.3647255301475525,0.1424667326742709
käinud,0.10064420104026794,0.3796305305509393
äärmiselt,-0.5080611705780029,0.9323684592640371
lühidalt,-0.1741941124200821,0.6953409495787078
elektri,-0.09454530477523804,0.6054104508682258
öeldakse,0.06981976330280304,0.42639036485832693
lõpus,-0.3873111605644226,0.87593876823739
ettekandjaks,-0.3428562581539154,0.8447611061730118
õigust,0.15185588598251343,0.3227930938843314
sätestatud,0.5283868908882141,0.060955982434725886
täpsemalt,-0.04364959895610809,0.5473342997221388
teenuse,0.3556729853153229,0.154147514622333
põhjendatud,0.42151063680648804,0.10886837494499058
riigikohtu,0.15165948867797852,0.3305295972338338
ülejäänud,0.10993160307407379,0.3740137158034629
isiklikult,-0.11570525914430618,0.6320599675143305
palga,0.3033505976200104,0.1914760403963931
tänaseks,-0.07287422567605972,0.5847340484054184
rahvas,-0.2545667886734009,0.7755472755684454
laenu,0.08631175011396408,0.3948394751895078
küsis,-0.09669306129217148,0.6068753888723197
jaanuaril,0.3843843340873718,0.1295333302259185
noorte,0.20831720530986786,0.27461268374585435
tervise,0.5769720077514648,0.0474327101842319
ütlevad,0.23509645462036133,0.24371885065646925
räägitakse,0.17095248401165009,0.304244030971872
palk,-0.14218254387378693,0.6577854906136291
riigikogule,-0.3853544294834137,0.8675735906959716
2016.,0.06633919477462769,0.4292415798524061
ettevõtete,0.04594932496547699,0.4491112412638967
toime,0.6604794859886169,0.026955645808617645
kadri,-0.2139468640089035,0.7322481689779398
vajavad,0.3131003975868225,0.1803201907993135
hariduse,0.26154568791389465,0.21879953195169333
võttis,0.061582859605550766,0.43221090831902087
pensioni,0.30014291405677795,0.19479880490693902
nädalal,-0.016482777893543243,0.5182951303023594
2013.,0.2489699423313141,0.2316318141072531
miljardit,-0.06917000561952591,0.5787331771405003
jõuda,0.15583689510822296,0.3275240165960578
kohalik,0.358195424079895,0.1467330722113156
istung,-0.269965261220932,0.7789436190013415
soovin,-0.17378263175487518,0.6931970941565214
2014.,0.26016637682914734,0.2243116334426556
töötajate,0.37741971015930176,0.14066568835459226
2009.,0.0856044664978981,0.4006478421297438
rahanduskomisjon,0.12904460728168488,0.35932688575764693
hinna,-0.2666201591491699,0.7802086841141517
jätkata,-0.13205088675022125,0.6467175274791483
koolis,0.48023349046707153,0.07513281287385454
presidendi,-0.28672003746032715,0.7994278241107684
koalitsioon,-0.20157179236412048,0.7260404484176881
taavi,-0.4324156939983368,0.8978293413252386
õiguskantsleri,0.2004605382680893,0.2792786549470907
reformi,0.028494641184806824,0.4677414093687744
volikogu,-0.10247726738452911,0.614940093259163
12.,-0.47015464305877686,0.9173415635971317
sotsiaalministeeriumi,0.5914738178253174,0.04239869445059985
töötada,0.4047800302505493,0.11626820000270555
narva,-0.06834160536527634,0.5813229685682082
kulude,0.1426229625940323,0.3331009617640951
vastan,0.27018260955810547,0.21150256145477808
erakondade,-0.12790407240390778,0.6458992922217713
eestile,-0.22877237200737,0.7420575033801955
kõne,-0.10649997740983963,0.6255553673172541
vähenenud,0.25999021530151367,0.21804367383309375
jätnud,-0.15896479785442352,0.6849295851030439
kõnepulti,0.04515865445137024,0.44712788403364345
leidis,0.3405072093009949,0.15967413864524993
töötab,0.34000468254089355,0.155318980439479
esitas,-0.12454430758953094,0.6416493601138994
peaministri,-0.42352163791656494,0.8909814985866287
seletuskirjas,0.2628176808357239,0.22618561486122246
mõtlema,0.8693938851356506,0.0054517209994827676
riigieelarvest,0.3828359842300415,0.13497011785803747
vara,0.08236397802829742,0.40333441779113444
ülikooli,0.1724061667919159,0.3119486050585467
eestit,-0.07389218360185623,0.5886565410424097
menetluse,-0.07872951775789261,0.5909045461051083
eelnõusid,-0.2947419583797455,0.7995228560520249
elavad,0.17996959388256073,0.30414017992996567
jõuab,0.7333998084068298,0.016825342185916914
osaliselt,0.13439184427261353,0.34587287703358527
2010.,0.3373238146305084,0.16210001914228422
rõhutan,0.21528489887714386,0.2649994055901469
urve,-0.4452778100967407,0.9030519906428152
lõpuni,-0.32292410731315613,0.8298783633109842
liikmetel,-0.33972856402397156,0.8462274777448883
töötukassa,0.6271958947181702,0.033951636094279536
käsitlemise,0.0078081414103507996,0.48912951694593565
valitsust,-0.26892682909965515,0.7886403620394548
parlament,-0.17744438350200653,0.6909447983473902
kiire,0.3998064398765564,0.12364113482234529
lastele,0.16071291267871857,0.31874776083668865
2011.,0.057889338582754135,0.4315795180895359
reformierakond,-0.36409690976142883,0.8602914343250991
kooskõlas,-0.1779293715953827,0.6933241445091483
kiiremini,0.3774373531341553,0.1348722175573671
lähtudes,0.06656999886035919,0.4261461206629368
15.,-0.3933883011341095,0.8727994750157562
teenuseid,0.13283786177635193,0.34684840247861637
erakond,-0.2197166085243225,0.7380692820791652
liigume,-0.45133230090141296,0.9048367654171348
laekunud,0.32613950967788696,0.17162309610218562
mõjutab,0.3660648465156555,0.1415965270075854
auväärt,-0.14101779460906982,0.65421575850145
teenust,0.2987043261528015,0.19020190535414705
priit,-0.4983510971069336,0.9265914590350256
40,0.18610812723636627,0.29922395798399215
noored,0.2111939787864685,0.2663379604506839
teadus-,0.06096784397959709,0.42881857925835876
majandus,-0.09093938022851944,0.6050848408984898
töötavad,0.31214988231658936,0.1808766400541233
võttes,-0.10844311118125916,0.6143337828404587
käibemaksu,0.10627526044845581,0.3762822422279466
kodakondsuse,0.24410657584667206,0.2336305234817717
näen,0.06884719431400299,0.4252488744380244
sotsiaalkomisjoni,0.22613058984279633,0.25987034242160245
direktiivi,0.28224220871925354,0.20183308727144267
arutame,0.29425862431526184,0.1894896558092496
toetuste,0.2073734998703003,0.27304046927000847
mail,0.07878992706537247,0.4124816722071942
vastuseid,0.1154949739575386,0.3600183100265749
investeeringuid,0.21963998675346375,0.25875932089205145
osakaal,-0.1648324728012085,0.6871321303463009
kultuuri,-0.013556726276874542,0.5165073984186468
märksa,0.09268387407064438,0.39826124855657075
2020.,0.18345105648040771,0.29789511293267223
2017.,0.0784592404961586,0.4095867519873153
eestist,0.6819355487823486,0.022352946414192165
kulusid,0.10920003801584244,0.3715306189899019
nimetada,-0.1268632411956787,0.6438515171098622
põhimõte,0.1678406298160553,0.3120553788958076
tähtaeg,0.08704707026481628,0.4011017490211195
ettevõtjad,0.10418201982975006,0.3729534258944879
projekti,-0.09356701374053955,0.6092752422426859
res,-0.03657924756407738,0.5437703562070383
mai,0.010228722356259823,0.4864006560169538
11.,-0.6027507185935974,0.9624737701387188
ettekandes,-0.02080192044377327,0.5211159488786539
kohustusi,0.30344855785369873,0.1827483006385301
absoluutselt,-0.283558189868927,0.7972553762850767
kohus,0.05744624510407448,0.4343704556136455
lõpphääletusele,0.16623713076114655,0.31683599694601194
kasvu,0.1358351707458496,0.344589407172449
ameerika,-0.17105548083782196,0.6930707324356575
küllap,0.14045485854148865,0.3373486883749319
rail,-0.26535966992378235,0.7810589223795683
väikese,0.18782368302345276,0.29358064569663
kohalikele,0.11545693874359131,0.3662246290989968
käivad,0.17628484964370728,0.30522645271959914
sven,-0.6181706786155701,0.9635666956854119
nädala,-0.03531334921717644,0.5415900972700372
neljas,0.21687531471252441,0.2605638687300429
ütlete,-0.045271892100572586,0.5528775134172014
täpsustav,0.08429418504238129,0.4005914126635932
kreeka,0.1417052447795868,0.3362171781328527
novembril,0.06027327477931976,0.43349381472265736
ekre,-0.19858957827091217,0.7183801163853467
toetanud,-0.028317827731370926,0.5322173151090193
indrek,-0.5171644687652588,0.9381888078169267
haldusreformi,-0.09896177798509598,0.6156416121070586
siseminister,-0.36485999822616577,0.855192865713958
homme,0.10556372255086899,0.3815802630318659
ettevõtte,-0.07268320769071579,0.5824521968650592
registreeritud,0.14700953662395477,0.3367505664061664
andmete,0.1848430186510086,0.30403744967689483
17.,-0.41899222135543823,0.8910123863887025
kasv,-0.08197895437479019,0.5957494604789224
18.,-0.20273680984973907,0.7286846487869231
analüüs,0.27761203050613403,0.20644478035009128
arupärimisele,-0.40022242069244385,0.8818941662379083
programmi,0.18038107454776764,0.30296035216374595
2018.,0.18539513647556305,0.2924434092999455
omavalitsusi,0.312544584274292,0.1789256086773312
nõuab,0.5372024774551392,0.05990188322576262
2012.,0.04509780555963516,0.44858736652533615
tõus,-0.1872861683368683,0.7098251841504086
last,0.3297361433506012,0.16649105083055038
mahus,0.3384251594543457,0.17088166205805277
õpetaja,0.24190889298915863,0.24336554881766737
sotsiaalmaksu,0.26703327894210815,0.2183124963766142
arutelul,-0.03994143009185791,0.5473594633065033
ühiskond,0.21438325941562653,0.26571922966905726
regulatsiooni,0.32773521542549133,0.17092151079169482
suunata,0.2607420086860657,0.22247045764001316
opositsiooni,-0.22975170612335205,0.7492046389870974
täpsustada,0.08646677434444427,0.4035803832639211
publica,0.04441911354660988,0.43855629535522367
näiteid,-0.4677070677280426,0.9139631577281371
küsisin,0.2596397399902344,0.22483382328030943
arvestanud,-0.12999294698238373,0.6517368008742218
kõrge,0.6174607276916504,0.0387974136553747
eelarvet,-0.22938798367977142,0.7503639191499792
seonduvalt,0.5449240207672119,0.05471842598648502
keskerakond,-0.3606526851654053,0.8527322858739793
suudame,0.053057268261909485,0.4408237539125296
keskmise,0.23457270860671997,0.24574030897259935
eelnõust,0.2030915468931198,0.2798304786458725
2020,0.3251684010028839,0.17391876074681356
makstakse,0.1268613338470459,0.35609006845503444
linna,-0.18279659748077393,0.7065455801791392
soomes,0.47131261229515076,0.08868813111372176
riike,0.21055491268634796,0.27028477536673245
jaa,-0.4170011579990387,0.8872927908065121
meede,0.1900997757911682,0.2910784552732001
justiitsminister,-0.3990059494972229,0.8765900163281075
rääkisin,0.27572405338287354,0.21135415463373242
jevgeni,-0.3805132508277893,0.8682970379430898
9.,-0.19481779634952545,0.7145219467958769
käia,0.3083893358707428,0.18195194581580432
sektori,0.11276736110448837,0.3682715235514684
eeskätt,0.02815902791917324,0.47200529847244943
kohapeal,0.06945313513278961,0.41928872255888705
muudetakse,0.4142434597015381,0.11349033253344498
14.,-0.11400824785232544,0.6239158662201987
ministrile,-0.3830445408821106,0.8696029593698438
kodus,0.2883506119251251,0.2022209468004621
osakonna,-0.15125925838947296,0.6718604512314914
käesoleva,0.2679924964904785,0.2218170931634187
tõele,-0.529416024684906,0.9374968057622429
õiguskomisjoni,-0.025944216176867485,0.5259874500224937
ütlesid,0.2456044703722,0.236966023298526
hanno,-0.44314199686050415,0.9029686446075744
vaheaega,0.05939171463251114,0.4341567664309399
politsei-,0.3893910348415375,0.1255583115929093
idee,-0.30466997623443604,0.8064615512409969
herkel,-0.251152366399765,0.7676370563117084
seisukohti,-0.47660893201828003,0.9199858294399795
käis,-0.094028539955616,0.6042849038076408
kehtima,0.4017672836780548,0.1222743543178153
vahendid,0.10782942920923233,0.3775902471498118
konsensusega,-0.3183923065662384,0.8219611343641675
lõike,0.07317700982093811,0.4086499492193434
menetlemisel,-0.400566428899765,0.8772100282746698
planeeritud,0.34138885140419006,0.15852562968412576
pere,0.30527791380882263,0.18710851900482428
korb,-0.3245227634906769,0.8269611899347574
ossinovski,-0.3918832838535309,0.872023596535826
anti,-0.12357717752456665,0.6418988168241386
lähtuvalt,0.05918751284480095,0.429592951589562
tamm,-0.30763474106788635,0.8149428884503421
investeeringute,0.04200558364391327,0.4467174170620878
investeeringud,-0.08096048980951309,0.5872434049484878
10.,-0.22362610697746277,0.7443522816835666
ettevõtted,0.1745847761631012,0.3070123069897479
suureneb,0.41997092962265015,0.1056557614931577
oluliseks,0.5752067565917969,0.04593718875776831
13.,-0.4832226634025574,0.9205336251895901
töös,0.021318668499588966,0.4734682135624917
arutama,0.6227166056632996,0.034927590346990445
esitab,0.02159913256764412,0.47398969962467796
täiendavalt,0.5490224957466125,0.05315530767999521
nõuded,0.15260016918182373,0.3300906802724236
põhiseaduskomisjon,-0.09220772236585617,0.6132654062898273
konservatiivse,-0.3424224257469177,0.8414709683871449
rahandusministeerium,-0.06413769721984863,0.5769929931071787
ülesandeid,0.1708320826292038,0.31495424289916285
räägi,-0.16243727505207062,0.6786104300763668
sügisel,0.17894364893436432,0.2956860150370043
põhiseadusega,0.1884440928697586,0.2907543255724244
riigikontrolli,0.05721220001578331,0.4336945290921286
nime,-0.2522065341472626,0.7747233043522297
töökohti,-0.013854945078492165,0.5145094209680247
üha,0.12473592907190323,0.357403867693348
piir,0.053118884563446045,0.4327564913988138
simson,-0.5499253869056702,0.944509108067625
ametnikud,-0.0837964117527008,0.5976448864348914
teksti,0.16319197416305542,0.3153204907653513
muudatuste,0.23606745898723602,0.25046754736384846
ettevõtjate,0.014240696094930172,0.48847119261004757
vaatan,-0.23493923246860504,0.7529092258148482
balti,-0.2837371230125427,0.7990861143697654
tunne,-0.009417115710675716,0.5055729958403306
stalnuhhin,-0.31341812014579773,0.8183494086071679
käsitleb,0.5140734314918518,0.07019941942381491
kaja,-0.705439031124115,0.980961833647442
oktoobril,-0.007269942667335272,0.5077356554717288
krista,-0.30108195543289185,0.8095073531469883
tõusu,0.2896207571029663,0.20043413275399025
valesti,-0.16496093571186066,0.6832434486282014
200,-0.037979867309331894,0.5409533795376086
veebruaril,-0.05445189028978348,0.5623189054320377
kontrollida,-0.17722666263580322,0.6971061721051299
2.,-0.018788931891322136,0.5223597028758233
