topic_words3,Fraktsioonitud,Sotsiaaldemokraadid,difference
koolituse koolitus koolitusele,0.001937984496124,0.0555555555555555,-2766.6666666667093
pensioni pension sammas,0.0077519379844961,0.0401234567901234,-417.5925925925935
koolis kooli opilased,0.0116279069767441,0.0401234567901234,-245.0617283950638
humni humn laulda,0.001937984496124,0.0308641975308641,-1492.592592592613
untso missioonide liikmesusest,0.003875968992248,0.0246913580246913,-537.0370370370458
lasteaia lasteaias lasteaiakoha,0.001937984496124,0.0216049382716049,-1014.8148148148307
riigireformi riigireformist riigireform,0.003875968992248,0.0185185185185185,-377.777777777785
alkoholi kange lahja,0.003875968992248,0.015432098765432,-298.148148148152
elektri elektrit taastuvenergia,0.0116279069767441,0.0246913580246913,-112.34567901234678
apteeke apteegid apteekide,0.005813953488372,0.015432098765432,-165.4320987654347
pensioniiga pensioniea eluiga,0.005813953488372,0.015432098765432,-165.4320987654347
kaasne lisakulutusi riigieelarvele,0.003875968992248,0.0123456790123456,-218.51851851852163
loomi loomade loomad,0.003875968992248,0.0123456790123456,-218.51851851852163
jahimehed jahimeeste jahti,0.003875968992248,0.0123456790123456,-218.51851851852163
ulejaagis struktuurses struktuurse,0.001937984496124,0.0092592592592592,-377.7777777777824
toonadalal istungid taiendaval,0.001937984496124,0.0092592592592592,-377.7777777777824
psuhhiaatri alaealine psuhhiaatrilist,0.0096899224806201,0.0185185185185185,-91.11111111111202
puude raskusastme puuet,0.0096899224806201,0.0185185185185185,-91.11111111111202
arengufond arengufondi arengufondis,0.005813953488372,0.0123456790123456,-112.34567901234772
samba sammas sambasse,0.003875968992248,0.0092592592592592,-138.8888888888912
miili baasvorgu lairiba,0.003875968992248,0.0092592592592592,-138.8888888888912
borsile ipo enefit,0.001937984496124,0.0061728395061728,-218.51851851852163
oiglase virumaale ulemineku,0.001937984496124,0.0061728395061728,-218.51851851852163
poolte kokkuleppel huvitise,0.001937984496124,0.0061728395061728,-218.51851851852163
elatisraha elatisabi elatise,0.001937984496124,0.0061728395061728,-218.51851851852163
opositsiooni koalitsioonil opositsioonil,0.001937984496124,0.0061728395061728,-218.51851851852163
palgalohe soolist meeste,0.0174418604651162,0.0246913580246913,-41.56378600823077
slovakkia ungari portugal,0.0077519379844961,0.0123456790123456,-59.25925925925875
vallaga vald sauga,0.005813953488372,0.0092592592592592,-59.25925925926078
virumaale virumaa toostusalade,0.003875968992248,0.0061728395061728,-59.2592592592608
rahvuse rahvust rahvusriik,0.003875968992248,0.0061728395061728,-59.2592592592608
tootuid tootute tootu,0.003875968992248,0.0061728395061728,-59.2592592592608
huvigruppe huvigruppide kaasatud,0.003875968992248,0.0061728395061728,-59.2592592592608
ajakirjandus ajakirjanduse ajakirjandust,0.003875968992248,0.0061728395061728,-59.2592592592608
salvestisi salvestised salvestiste,0.003875968992248,0.0061728395061728,-59.2592592592608
palgatousu opetajate palgatous,0.0155038759689922,0.0185185185185185,-19.444444444444702
vagivalla naistevastase perevagivalla,0.001937984496124,0.0030864197530864,-59.2592592592608
haale valimispaeval valimiste,0.001937984496124,0.0030864197530864,-59.2592592592608
soita jalakaija konniteel,0.001937984496124,0.0030864197530864,-59.2592592592608
pealinnast tallinnast viljandisse,0.001937984496124,0.0030864197530864,-59.2592592592608
aituma infotundi jahimehed,0.001937984496124,0.0030864197530864,-59.2592592592608
id mobiil kaardi,0.001937984496124,0.0030864197530864,-59.2592592592608
riigiloivude riigiloivud riigiloivu,0.001937984496124,0.0030864197530864,-59.2592592592608
leping ratifitseerida lepinguga,0.001937984496124,0.0030864197530864,-59.2592592592608
kusimusena tahtsa tahtsusega,0.001937984496124,0.0030864197530864,-59.2592592592608
maavalitsuste maavalitsused maakonna,0.001937984496124,0.0030864197530864,-59.2592592592608
korterelamute kortermajade kredexi,0.001937984496124,0.0030864197530864,-59.2592592592608
lapsetoetust lapsetoetus lapsetoetuse,0.0077519379844961,0.0092592592592592,-19.444444444444052
valispoliitika valispoliitikas diplomaatia,0.0077519379844961,0.0092592592592592,-19.444444444444052
oppelaenu sugava puudega,0.005813953488372,0.0061728395061728,-6.172839506173858
terviseandmed isikuandmeid terviseandmeid,0.005813953488372,0.0061728395061728,-6.172839506173858
est kavatsuste for,0.0096899224806201,0.0092592592592592,4.4444444444445095
valimisea valimisiga valimisoiguse,0.003875968992248,0.0030864197530864,20.370370370369603
liitlaste ohutorje keskmaa,0.003875968992248,0.0030864197530864,20.370370370369603
kala kalurid kalurite,0.003875968992248,0.0030864197530864,20.370370370369603
kandidaadi kandidaati kandidaat,0.003875968992248,0.0030864197530864,20.370370370369603
oigusriik oigusriigi oigusriigist,0.003875968992248,0.0030864197530864,20.370370370369603
vanemahuvitist vanemahuvitise vanemahuvitis,0.0174418604651162,0.015432098765432,11.522633744856122
uhistranspordi uhistransport uhistransporti,0.0077519379844961,0.0061728395061728,20.370370370370626
jarviku jarvik maaeluministri,0.0077519379844961,0.0061728395061728,20.370370370370626
riigikontrolli auditi auditit,0.0077519379844961,0.0061728395061728,20.370370370370626
tulumaksuvaba maksususteemi tulumaksu,0.0077519379844961,0.0061728395061728,20.370370370370626
teadus teaduse arendustegevuse,0.0077519379844961,0.0061728395061728,20.370370370370626
uliopilased uliopilastele uliopilaste,0.0077519379844961,0.0061728395061728,20.370370370370626
lipu laevu kaubalaeva,0.0096899224806201,0.0061728395061728,36.29629629629634
pollumeestele pollumehi pollumehed,0.0096899224806201,0.0061728395061728,36.29629629629634
relva relvade relvaluba,0.0096899224806201,0.0061728395061728,36.29629629629634
danske filiaali rahapesu,0.0096899224806201,0.0061728395061728,36.29629629629634
taanis saksamaal hollandis,0.0096899224806201,0.0061728395061728,36.29629629629634
pensionitous pensionitousu pension,0.005813953488372,0.0030864197530864,46.91358024691307
vabatahtlike komandode paasteameti,0.005813953488372,0.0030864197530864,46.91358024691307
noukogudesse ariuhingute noukogudes,0.005813953488372,0.0030864197530864,46.91358024691307
karistuse karistus tingimisi,0.005813953488372,0.0030864197530864,46.91358024691307
