topic_words3,Keskerakond,Sotsiaaldemokraadid,difference
koolituse koolitus koolitusele,0.0017211703958691,0.0555555555555555,-3127.7777777779447
pensioni pension sammas,0.0051635111876075,0.0401234567901234,-677.0576131687342
untso missioonide liikmesusest,0.0034423407917383,0.0246913580246913,-617.2839506172995
palgalohe soolist meeste,0.0017211703958691,0.0246913580246913,-1334.5679012346404
humni humn laulda,0.0086058519793459,0.0308641975308641,-258.64197530864305
hooldekodus hoolduse hooldekodu,0.0068846815834767,0.0277777777777777,-303.4722222222248
lasteaia lasteaias lasteaiakoha,0.0034423407917383,0.0216049382716049,-527.6234567901373
puude raskusastme puuet,0.0017211703958691,0.0185185185185185,-975.9259259259817
palgatousu opetajate palgatous,0.0017211703958691,0.0185185185185185,-975.9259259259817
psuhhiaatri alaealine psuhhiaatrilist,0.0017211703958691,0.0185185185185185,-975.9259259259817
ametiuhingute tooandjate keskliit,0.0017211703958691,0.0185185185185185,-975.9259259259817
vanemahuvitist vanemahuvitise vanemahuvitis,0.0017211703958691,0.015432098765432,-796.6049382716467
riigireformi riigireformist riigireform,0.0051635111876075,0.0185185185185185,-258.6419753086467
arengufond arengufondi arengufondis,0.0017211703958691,0.0123456790123456,-617.2839506173173
elektri elektrit taastuvenergia,0.0103270223752151,0.0246913580246913,-139.09465020576184
apteeke apteegid apteekide,0.0068846815834767,0.015432098765432,-124.1512345679019
loomi loomade loomad,0.0051635111876075,0.0123456790123456,-139.0946502057632
kaasne lisakulutusi riigieelarvele,0.0051635111876075,0.0123456790123456,-139.0946502057632
valispoliitika valispoliitikas diplomaatia,0.0034423407917383,0.0092592592592592,-168.98148148148618
missiooni missioonile missioon,0.0034423407917383,0.0092592592592592,-168.98148148148618
oiglase virumaale ulemineku,0.0017211703958691,0.0061728395061728,-258.6419753086587
tootuid tootute tootu,0.0017211703958691,0.0061728395061728,-258.6419753086587
poolte kokkuleppel huvitise,0.0017211703958691,0.0061728395061728,-258.6419753086587
otsevalimise presidenti presidendi,0.0017211703958691,0.0061728395061728,-258.6419753086587
nord stream streami,0.0017211703958691,0.0061728395061728,-258.6419753086587
