topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
kaibemaksu kaibemaks kaibemaksumaara,0.008645533141210375,0.0013175230566534915,0.003875968992248062,0.00411522633744856,0.0051635111876075735,0.007525870178739417,0.0
kaitsekulud kaitsekulutused kaitsekulude,0.002881844380403458,0.0,0.0,0.0,0.0017211703958691911,0.0018814675446848542,0.0
kaitseliit kaitseliidule kaitseliidu,0.004322766570605188,0.005270092226613966,0.007751937984496124,0.00205761316872428,0.0017211703958691911,0.00658513640639699,0.0
kala kalurid kalurite,0.001440922190201729,0.0013175230566534915,0.003875968992248062,0.00205761316872428,0.0017211703958691911,0.0,0.0030864197530864196
kandidaadi kandidaati kandidaat,0.001440922190201729,0.0013175230566534915,0.003875968992248062,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0030864197530864196
kandidaati kandidaat valituks,0.001440922190201729,0.002635046113306983,0.0,0.00823045267489712,0.0068846815834767644,0.0,0.0030864197530864196
kandideerima ametikohale kandidaatide,0.0,0.0,0.0,0.0,0.0034423407917383822,0.0018814675446848542,0.0
kantsler kantsleri riigisekretar,0.002881844380403458,0.002635046113306983,0.003875968992248062,0.006172839506172839,0.0034423407917383822,0.005644402634054563,0.0
karistuse karistus tingimisi,0.018731988472622477,0.003952569169960474,0.005813953488372093,0.012345679012345678,0.010327022375215147,0.011288805268109126,0.0030864197530864196
kasvavad tuleval kasv,0.001440922190201729,0.0,0.0,0.006172839506172839,0.0017211703958691911,0.0009407337723424271,0.0
katteallikas katteallikaid katteallikat,0.001440922190201729,0.0013175230566534915,0.005813953488372093,0.0,0.0068846815834767644,0.0028222013170272815,0.0
kauguhendus avaksite ettekandjalt,0.002881844380403458,0.0013175230566534915,0.003875968992248062,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0
keeleoskust oskuse keeleoskuse,0.002881844380403458,0.0013175230566534915,0.0,0.01440329218106996,0.0034423407917383822,0.0037629350893697085,0.006172839506172839
keskkonnaameti uhendamine uhendamise,0.001440922190201729,0.002635046113306983,0.011627906976744186,0.01440329218106996,0.0068846815834767644,0.008466603951081843,0.0030864197530864196
kinnisasja maad maa,0.001440922190201729,0.002635046113306983,0.001937984496124031,0.00823045267489712,0.010327022375215147,0.0018814675446848542,0.0
kirik kiriku maarja,0.002881844380403458,0.01844532279314888,0.005813953488372093,0.00205761316872428,0.0017211703958691911,0.0037629350893697085,0.0
kodakondsust kodakondsuse kodanikuks,0.004322766570605188,0.013175230566534914,0.0,0.01646090534979424,0.022375215146299483,0.03762935089369708,0.012345679012345678
kodualuse maamaksu maamaksust,0.0,0.002635046113306983,0.001937984496124031,0.0,0.0,0.0009407337723424271,0.0
kohanimenoukogu vonnu mulgi,0.0,0.0,0.0,0.0,0.0034423407917383822,0.0,0.0
kohtla jarve johvi,0.0,0.005270092226613966,0.007751937984496124,0.00205761316872428,0.010327022375215147,0.0028222013170272815,0.0
kohtunike kohtususteem kohtuniku,0.011527377521613832,0.01844532279314888,0.013565891472868217,0.00823045267489712,0.0068846815834767644,0.004703668861712135,0.006172839506172839
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.006587615283267457,0.005813953488372093,0.0102880658436214,0.0,0.0,0.0
kolledz kolledzi turi,0.0,0.0,0.001937984496124031,0.0,0.0017211703958691911,0.0,0.0
koneleja konsensuslikud repliigi,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.006172839506172839
konkurss konkursi konkurssi,0.002881844380403458,0.003952569169960474,0.005813953488372093,0.006172839506172839,0.0017211703958691911,0.004703668861712135,0.0
koolilouna koolitoidu koolitoit,0.001440922190201729,0.0,0.005813953488372093,0.0,0.0,0.0,0.0
koolis kooli opilased,0.023054755043227664,0.03293807641633729,0.011627906976744186,0.037037037037037035,0.03614457831325301,0.04421448730009407,0.040123456790123455
koolituse koolitus koolitusele,0.001440922190201729,0.0,0.001937984496124031,0.0102880658436214,0.0017211703958691911,0.0018814675446848542,0.05555555555555555
koosoleku elektrooniline koosolekut,0.001440922190201729,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
korrata stenogrammist vabandan,0.001440922190201729,0.0013175230566534915,0.0,0.0,0.0017211703958691911,0.0018814675446848542,0.0
korruptsiooni korruptsioon korruptsiooniga,0.005763688760806916,0.002635046113306983,0.007751937984496124,0.0,0.0017211703958691911,0.0009407337723424271,0.0
korterelamute kortermajade kredexi,0.001440922190201729,0.0,0.001937984496124031,0.00411522633744856,0.0,0.0018814675446848542,0.0030864197530864196
korterid kortereid korterit,0.005763688760806916,0.003952569169960474,0.003875968992248062,0.006172839506172839,0.0034423407917383822,0.0009407337723424271,0.0
korteriuhistu korteriomanike korteriuhistute,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0030864197530864196
krimmi agressiooni ukraina,0.01585014409221902,0.011857707509881422,0.015503875968992248,0.00411522633744856,0.0051635111876075735,0.015051740357478834,0.006172839506172839
kulukuse krediidi kiirlaenude,0.0,0.0,0.001937984496124031,0.0,0.0,0.0009407337723424271,0.0
kusija vastaja vastasin,0.0,0.0,0.0,0.00205761316872428,0.0034423407917383822,0.0009407337723424271,0.0030864197530864196
kusimusena tahtsa tahtsusega,0.001440922190201729,0.003952569169960474,0.001937984496124031,0.00411522633744856,0.008605851979345954,0.0028222013170272815,0.0030864197530864196
kutsehariduse kutseharidus kutsehariduses,0.004322766570605188,0.006587615283267457,0.0,0.0,0.0,0.0,0.006172839506172839
laari laar kandidatuuri,0.007204610951008645,0.0013175230566534915,0.0,0.0,0.010327022375215147,0.004703668861712135,0.0
lae korgepalgaliste lagi,0.0,0.0013175230566534915,0.001937984496124031,0.0,0.0,0.0,0.0
lahususe voimude lahusus,0.004322766570605188,0.0,0.001937984496124031,0.0,0.0034423407917383822,0.0009407337723424271,0.0
lapsetoetust lapsetoetus lapsetoetuse,0.002881844380403458,0.0013175230566534915,0.007751937984496124,0.00411522633744856,0.0051635111876075735,0.0018814675446848542,0.009259259259259259
lasteaia lasteaias lasteaiakoha,0.001440922190201729,0.007905138339920948,0.001937984496124031,0.00205761316872428,0.0034423407917383822,0.007525870178739417,0.021604938271604937
leping ratifitseerida lepinguga,0.008645533141210375,0.002635046113306983,0.001937984496124031,0.00205761316872428,0.0,0.005644402634054563,0.0030864197530864196
liiklussurmade liikluses hukkunute,0.002881844380403458,0.0,0.001937984496124031,0.0,0.0034423407917383822,0.0009407337723424271,0.0
liitlaste ohutorje keskmaa,0.004322766570605188,0.003952569169960474,0.003875968992248062,0.0,0.0017211703958691911,0.0018814675446848542,0.0030864197530864196
lipu laevu kaubalaeva,0.002881844380403458,0.007905138339920948,0.009689922480620155,0.00823045267489712,0.0,0.0028222013170272815,0.006172839506172839
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0013175230566534915,0.0,0.00205761316872428,0.0,0.0,0.0
lng terminali gaasi,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0030864197530864196
loomi loomade loomad,0.004322766570605188,0.002635046113306983,0.003875968992248062,0.00411522633744856,0.0051635111876075735,0.0009407337723424271,0.012345679012345678
louis freeh kremli,0.002881844380403458,0.0,0.001937984496124031,0.00411522633744856,0.0017211703958691911,0.0018814675446848542,0.0
maantee neljarealiseks ppp,0.007204610951008645,0.0,0.003875968992248062,0.0,0.0017211703958691911,0.0018814675446848542,0.0
maavalitsuste maavalitsused maakonna,0.0,0.006587615283267457,0.001937984496124031,0.00205761316872428,0.0034423407917383822,0.0009407337723424271,0.0030864197530864196
majandusaasta koondaruanne raamatupidamise,0.001440922190201729,0.0013175230566534915,0.001937984496124031,0.0,0.008605851979345954,0.0009407337723424271,0.0
maksuamet tolliamet tolliameti,0.001440922190201729,0.003952569169960474,0.003875968992248062,0.00823045267489712,0.008605851979345954,0.005644402634054563,0.0
matusetoetust matusetoetus matusetoetuse,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,0.0
memorandumi moistmise memorandum,0.001440922190201729,0.0013175230566534915,0.0,0.0,0.0,0.0009407337723424271,0.0
mes maale maaelu,0.001440922190201729,0.0,0.0,0.00411522633744856,0.0017211703958691911,0.0,0.0
metsa metsade mets,0.002881844380403458,0.006587615283267457,0.01744186046511628,0.00411522633744856,0.0,0.0018814675446848542,0.006172839506172839
miili baasvorgu lairiba,0.0,0.0,0.003875968992248062,0.0102880658436214,0.0051635111876075735,0.0,0.009259259259259259
missiooni missioonile missioon,0.012968299711815562,0.006587615283267457,0.027131782945736434,0.006172839506172839,0.0034423407917383822,0.011288805268109126,0.009259259259259259
moisteid moiste moisted,0.0,0.007905138339920948,0.007751937984496124,0.0102880658436214,0.01549053356282272,0.00658513640639699,0.0
muraste kase kompleksi,0.0,0.0,0.0,0.0,0.0,0.0009407337723424271,0.0
muundatud geneetiliselt gmo,0.002881844380403458,0.0,0.003875968992248062,0.00205761316872428,0.0,0.0,0.0
muuseum muuseumi muuseumide,0.001440922190201729,0.007905138339920948,0.003875968992248062,0.0,0.0,0.0,0.0
nord stream streami,0.001440922190201729,0.002635046113306983,0.0,0.0,0.0017211703958691911,0.0,0.006172839506172839
normitehnika mojude eeskiri,0.002881844380403458,0.014492753623188406,0.009689922480620155,0.00411522633744856,0.0017211703958691911,0.0009407337723424271,0.0
noukogudesse ariuhingute noukogudes,0.001440922190201729,0.010540184453227932,0.005813953488372093,0.00205761316872428,0.0051635111876075735,0.004703668861712135,0.0030864197530864196
objekti anu raua,0.0,0.0,0.0,0.00205761316872428,0.0,0.0009407337723424271,0.0
oiglase virumaale ulemineku,0.002881844380403458,0.0013175230566534915,0.001937984496124031,0.0,0.0017211703958691911,0.0018814675446848542,0.006172839506172839
oigusloome oigusloomes oiguspoliitika,0.0,0.003952569169960474,0.001937984496124031,0.00205761316872428,0.0,0.0028222013170272815,0.0
oigusriik oigusriigi oigusriigist,0.011527377521613832,0.002635046113306983,0.003875968992248062,0.0,0.008605851979345954,0.0018814675446848542,0.0030864197530864196
omandireformi tagastatud omandireform,0.008645533141210375,0.010540184453227932,0.013565891472868217,0.012345679012345678,0.03442340791738382,0.008466603951081843,0.0
ooteala piiriuletuse piiripunkti,0.0,0.0,0.0,0.00205761316872428,0.0,0.0,0.0
ootuse oigusparase oiguskindluse,0.0,0.0,0.0,0.00205761316872428,0.0,0.0009407337723424271,0.0030864197530864196
operatsioonil sojalisel panustamisel,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0030864197530864196
opositsiooni koalitsioonil opositsioonil,0.002881844380403458,0.006587615283267457,0.001937984496124031,0.006172839506172839,0.0068846815834767644,0.0028222013170272815,0.006172839506172839
opositsioonis koalitsiooni opositsiooni,0.01440922190201729,0.00922266139657444,0.01744186046511628,0.018518518518518517,0.022375215146299483,0.02539981185324553,0.009259259259259259
oppelaenu sugava puudega,0.0,0.0013175230566534915,0.005813953488372093,0.00205761316872428,0.0,0.0009407337723424271,0.006172839506172839
otsevalimise presidenti presidendi,0.007204610951008645,0.003952569169960474,0.0,0.006172839506172839,0.0017211703958691911,0.0009407337723424271,0.006172839506172839
pagulasi pagulased pagulaste,0.025936599423631124,0.0,0.001937984496124031,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0
palgalohe soolist meeste,0.010086455331412104,0.0013175230566534915,0.01744186046511628,0.00823045267489712,0.0017211703958691911,0.008466603951081843,0.024691358024691357
palgatousu opetajate palgatous,0.008645533141210375,0.00922266139657444,0.015503875968992248,0.00205761316872428,0.0017211703958691911,0.005644402634054563,0.018518518518518517
pealinnast tallinnast viljandisse,0.001440922190201729,0.013175230566534914,0.001937984496124031,0.0,0.0,0.00658513640639699,0.0030864197530864196
pensioni pension sammas,0.004322766570605188,0.0,0.007751937984496124,0.00411522633744856,0.0051635111876075735,0.016933207902163686,0.040123456790123455
pensionifondide pensionifondid fondid,0.005763688760806916,0.002635046113306983,0.0,0.00205761316872428,0.0034423407917383822,0.005644402634054563,0.0030864197530864196
pensioniiga pensioniea eluiga,0.005763688760806916,0.005270092226613966,0.005813953488372093,0.00205761316872428,0.0,0.008466603951081843,0.015432098765432098
pensionitous pensionitousu pension,0.004322766570605188,0.0013175230566534915,0.005813953488372093,0.00205761316872428,0.0068846815834767644,0.010348071495766699,0.0030864197530864196
piima toorpiima toodangut,0.0,0.0,0.003875968992248062,0.00411522633744856,0.0034423407917383822,0.0018814675446848542,0.0
piirikontrolli schengeni valispiiri,0.001440922190201729,0.0013175230566534915,0.0,0.00205761316872428,0.0,0.0009407337723424271,0.0
piirilepingu piirileping piirilepingut,0.011527377521613832,0.0013175230566534915,0.001937984496124031,0.00205761316872428,0.0017211703958691911,0.0037629350893697085,0.0
piirivalve valvamise valvamine,0.002881844380403458,0.002635046113306983,0.001937984496124031,0.0,0.0,0.0,0.0
planeeringu keskkonnamoju keskkonnamojude,0.0,0.003952569169960474,0.0,0.00205761316872428,0.0,0.0009407337723424271,0.0
pohiseadusega riigikohus oiguskantsler,0.005763688760806916,0.005270092226613966,0.011627906976744186,0.00411522633744856,0.0068846815834767644,0.00940733772342427,0.006172839506172839
pollumeestele pollumehi pollumehed,0.01585014409221902,0.0013175230566534915,0.009689922480620155,0.00823045267489712,0.0034423407917383822,0.0009407337723424271,0.006172839506172839
poolte kokkuleppel huvitise,0.0,0.007905138339920948,0.001937984496124031,0.00205761316872428,0.0017211703958691911,0.0009407337723424271,0.006172839506172839
president ilves presidendi,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0
prokuratuur prokuratuuri prokuror,0.027377521613832854,0.003952569169960474,0.013565891472868217,0.00823045267489712,0.0189328743545611,0.004703668861712135,0.0030864197530864196
psuhhiaatri alaealine psuhhiaatrilist,0.007204610951008645,0.0013175230566534915,0.009689922480620155,0.0,0.0017211703958691911,0.0028222013170272815,0.018518518518518517
puude raskusastme puuet,0.0,0.0013175230566534915,0.009689922480620155,0.0,0.0017211703958691911,0.0009407337723424271,0.018518518518518517
raamatukogu pimedate raamatukogude,0.0,0.002635046113306983,0.003875968992248062,0.0,0.0017211703958691911,0.0009407337723424271,0.0
rahapesu terrorismi andmeburoo,0.0,0.0013175230566534915,0.0,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0
rahvaalgatuse rahvaalgatus rahvahaaletus,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,0.0
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.002881844380403458,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
rahvuse rahvust rahvusriik,0.027377521613832854,0.003952569169960474,0.003875968992248062,0.00823045267489712,0.010327022375215147,0.00940733772342427,0.006172839506172839
rail trassi balticu,0.01585014409221902,0.003952569169960474,0.0,0.006172839506172839,0.0051635111876075735,0.0028222013170272815,0.0
reklaami reklaam alkoholireklaam,0.001440922190201729,0.0,0.0,0.00205761316872428,0.0017211703958691911,0.0,0.0
relva relvade relvaluba,0.020172910662824207,0.0,0.009689922480620155,0.01646090534979424,0.0034423407917383822,0.008466603951081843,0.006172839506172839
riigiabi komisjonilt loa,0.001440922190201729,0.0,0.0,0.00823045267489712,0.0,0.0018814675446848542,0.0
riigikontrolli auditi auditit,0.001440922190201729,0.00922266139657444,0.007751937984496124,0.00205761316872428,0.0034423407917383822,0.004703668861712135,0.006172839506172839
riigikontrolor karis riigikontrolori,0.0,0.0013175230566534915,0.0,0.00205761316872428,0.0051635111876075735,0.0,0.0
riigiloivude riigiloivud riigiloivu,0.0,0.0013175230566534915,0.001937984496124031,0.00411522633744856,0.0,0.0009407337723424271,0.0030864197530864196
riigimetsa majandamise noukokku,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.0
riigipalgaliste riigisektoris koondada,0.001440922190201729,0.00922266139657444,0.007751937984496124,0.006172839506172839,0.0017211703958691911,0.0,0.0
riigipuha puhade tahtpaevade,0.001440922190201729,0.007905138339920948,0.0,0.012345679012345678,0.008605851979345954,0.004703668861712135,0.009259259259259259
riigireformi riigireformist riigireform,0.0,0.013175230566534914,0.003875968992248062,0.00411522633744856,0.0051635111876075735,0.0037629350893697085,0.018518518518518517
rongi rongide rongid,0.0,0.0,0.0,0.0,0.0,0.0009407337723424271,0.0
salastatud valisteabe riigisaladuse,0.001440922190201729,0.002635046113306983,0.0,0.0,0.0,0.0,0.0
salvestisi salvestised salvestiste,0.0,0.011857707509881422,0.003875968992248062,0.012345679012345678,0.0051635111876075735,0.0037629350893697085,0.006172839506172839
samba sammas sambasse,0.001440922190201729,0.0013175230566534915,0.003875968992248062,0.0,0.0051635111876075735,0.0037629350893697085,0.009259259259259259
seksuaalse vangistusega vaarkohtlemise,0.004322766570605188,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0
sigade katku katk,0.002881844380403458,0.0,0.001937984496124031,0.00205761316872428,0.0,0.0,0.0
skais arendused infosusteemide,0.001440922190201729,0.003952569169960474,0.01744186046511628,0.00411522633744856,0.0034423407917383822,0.0018814675446848542,0.0
slovakkia ungari portugal,0.020172910662824207,0.006587615283267457,0.007751937984496124,0.00205761316872428,0.010327022375215147,0.0028222013170272815,0.012345679012345678
soita jalakaija konniteel,0.008645533141210375,0.0,0.001937984496124031,0.00411522633744856,0.0051635111876075735,0.004703668861712135,0.0030864197530864196
sularaha kommertspangad pangad,0.0,0.0,0.001937984496124031,0.00205761316872428,0.0017211703958691911,0.0018814675446848542,0.0
suuria euroopasse turgis,0.002881844380403458,0.0,0.001937984496124031,0.0,0.0,0.0,0.0
taanis saksamaal hollandis,0.008645533141210375,0.010540184453227932,0.009689922480620155,0.00823045267489712,0.0068846815834767644,0.0037629350893697085,0.006172839506172839
talupidajate kaubanduskoja kaubanduskoda,0.001440922190201729,0.0,0.001937984496124031,0.00205761316872428,0.0017211703958691911,0.0,0.0
tantsupeo laulu traditsiooni,0.001440922190201729,0.006587615283267457,0.0,0.00205761316872428,0.0,0.0018814675446848542,0.0030864197530864196
tapsustatakse ajakohastatakse nouete,0.0,0.0013175230566534915,0.0,0.006172839506172839,0.0034423407917383822,0.0009407337723424271,0.0
tarbijakaitse amet ametile,0.001440922190201729,0.0013175230566534915,0.0,0.006172839506172839,0.0,0.0009407337723424271,0.0
teadus teaduse arendustegevuse,0.002881844380403458,0.022397891963109356,0.007751937984496124,0.00205761316872428,0.008605851979345954,0.012229539040451553,0.006172839506172839
teatri teater rahvusooper,0.001440922190201729,0.0,0.0,0.0,0.0017211703958691911,0.0028222013170272815,0.0
teede teehoiuks teedele,0.002881844380403458,0.002635046113306983,0.003875968992248062,0.00411522633744856,0.0,0.0028222013170272815,0.0
teekasutustasu autode autod,0.005763688760806916,0.0013175230566534915,0.0,0.00411522633744856,0.0,0.0,0.0
teenistuse teenistuses avalikus,0.005763688760806916,0.0013175230566534915,0.005813953488372093,0.00205761316872428,0.0017211703958691911,0.0009407337723424271,0.0
teenuseid teenused teenust,0.002881844380403458,0.003952569169960474,0.015503875968992248,0.0,0.0034423407917383822,0.0,0.0030864197530864196
terviseandmed isikuandmeid terviseandmeid,0.002881844380403458,0.013175230566534914,0.005813953488372093,0.02880658436213992,0.01549053356282272,0.00940733772342427,0.006172839506172839
tervist tervis tervisega,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0
tooandja tervisesse maksuvabalt,0.0,0.002635046113306983,0.003875968992248062,0.00205761316872428,0.0,0.0,0.0
tooandja tooandjal tootaja,0.0,0.002635046113306983,0.007751937984496124,0.00205761316872428,0.0,0.0,0.0
toonadalal istungid taiendaval,0.002881844380403458,0.003952569169960474,0.001937984496124031,0.012345679012345678,0.0068846815834767644,0.007525870178739417,0.009259259259259259
tootuid tootute tootu,0.0,0.0013175230566534915,0.003875968992248062,0.0,0.0017211703958691911,0.0028222013170272815,0.006172839506172839
tootuli lepitaja ametiuhingute,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678
toovoimereformi toovoimega toovoimereform,0.0,0.0013175230566534915,0.001937984496124031,0.00205761316872428,0.0034423407917383822,0.0028222013170272815,0.0
treenerite spordi sport,0.0,0.0013175230566534915,0.005813953488372093,0.0,0.0017211703958691911,0.0018814675446848542,0.0
