topic_words3,Fraktsioonitud,Reformierakond,difference
muugimaksu muugimaks paadimaksu,0.0044444444444444,0.0385818561001042,-768.0917622523531
katteallikas katteallikaid katteallikat,0.0044444444444444,0.0166840458811261,-275.39103232534103
soita jalakaija konniteel,0.0044444444444444,0.0166840458811261,-275.39103232534103
inimarengu aruanne aruandes,0.0044444444444444,0.0156412930135557,-251.92909280500672
tootuid tootute tootu,0.0222222222222222,0.0385818561001042,-73.61835245046908
valimisliitude volikogusse volikokku,0.0133333333333333,0.0260688216892596,-95.5161626694475
terviseandmed isikuandmeid terviseandmeid,0.0044444444444444,0.0125130344108446,-181.5432742440063
prokuratuur prokuratuuri prokuror,0.0088888888888888,0.0187695516162669,-111.15745568300474
vanemahuvitist vanemahuvitise vanemahuvitis,0.0044444444444444,0.0114702815432742,-158.0813347236721
huvigruppe huvigruppide kaasatud,0.0088888888888888,0.0177267987486965,-99.4264859228376
leping ratifitseerida lepinguga,0.0044444444444444,0.0104275286757038,-134.61939520333783
ulejaagis struktuurses struktuurse,0.0088888888888888,0.0156412930135557,-75.96454640250336
untso missioonide liikmesusest,0.0088888888888888,0.0156412930135557,-75.96454640250336
voidusamba vabadussoja uurimiskomisjon,0.0088888888888888,0.0114702815432742,-29.040667361836043
vaikesaarte saarte pusiasustusega,0.0088888888888888,0.0114702815432742,-29.040667361836043
majandusaasta koondaruanne raamatupidamise,0.0044444444444444,0.0062565172054223,-40.771637122003156
annetus erjk annetuse,0.0044444444444444,0.0052137643378519,-17.309697601668923
vagivallale vihakone ohutamine,0.0044444444444444,0.0052137643378519,-17.309697601668923
lng terminali gaasi,0.0044444444444444,0.0052137643378519,-17.309697601668923
tapsustatakse ajakohastatakse nouete,0.0044444444444444,0.0052137643378519,-17.309697601668923
riigiloivude riigiloivud riigiloivu,0.0044444444444444,0.0052137643378519,-17.309697601668923
ajakirjandus ajakirjanduse ajakirjandust,0.0088888888888888,0.0093847758081334,-5.578727841501803
