topic_words3,Fraktsioonitud,Keskerakond,difference
tootuid tootute tootu,0.0222222222222222,0.0649979814291481,-192.49091643116677
eriarstide eriarstiabi eriarsti,0.0044444444444444,0.0238191360516754,-435.93056116270185
kaibemaksu kaibemaks kaibemaksumaara,0.0133333333333333,0.0286637060960839,-114.97779572062979
valismaale valjarande valjaranne,0.0088888888888888,0.0222042793702058,-149.79814291481773
muugimaksu muugimaks paadimaksu,0.0044444444444444,0.0113039967702866,-154.33992733145104
elektri elektrit taastuvenergia,0.0133333333333333,0.0222042793702058,-66.53209527654393
inimarengu aruanne aruandes,0.0044444444444444,0.0100928542591844,-127.08922083165126
missiooni missioonile missioon,0.0044444444444444,0.0076705692369802,-72.5878078320562
uliopilased uliopilastele uliopilaste,0.0044444444444444,0.0076705692369802,-72.5878078320562
tulubaasi tasandusfondi tulumaksuosa,0.0222222222222222,0.0258377069035123,-16.26968106580548
riigiloivude riigiloivud riigiloivu,0.0044444444444444,0.0060557125555106,-36.25353249898985
koolis kooli opilased,0.0133333333333333,0.0153411384739604,-15.058538554703288
koolilouna koolitoidu koolitoit,0.0088888888888888,0.0104965684295518,-18.086394832458925
maantee neljarealiseks ppp,0.0044444444444444,0.0052482842147759,-18.086394832458925
soita jalakaija konniteel,0.0044444444444444,0.0048445700444085,-9.002825999192329
jarviku jarvik maaeluministri,0.0044444444444444,0.0044408558740411,0.0807428340742462
eelarvele kulude riigieelarvele,0.0044444444444444,0.0040371417036737,9.16431166734084
uuring uuringut uuringu,0.0044444444444444,0.0036334275333064,18.24788050060518
ametiuhingute tooandjate keskliit,0.0044444444444444,0.0036334275333064,18.24788050060518
krimmi agressiooni ukraina,0.0044444444444444,0.0036334275333064,18.24788050060518
pealinnast tallinnast viljandisse,0.0044444444444444,0.0036334275333064,18.24788050060518
aasia aasias saatkonna,0.0044444444444444,0.0036334275333064,18.24788050060518
opositsioonis koalitsiooni opositsiooni,0.0088888888888888,0.0076705692369802,13.706096083971895
vallaga vald sauga,0.0088888888888888,0.0076705692369802,13.706096083971895
maavalitsuste maavalitsused maakonna,0.0133333333333333,0.011707710940654,12.192167945094774
psuhhiaatri alaealine psuhhiaatrilist,0.0044444444444444,0.003229713362939,27.331449333871777
elamisluba elamisloa viisa,0.0044444444444444,0.003229713362939,27.331449333871777
katteallikas katteallikaid katteallikat,0.0044444444444444,0.003229713362939,27.331449333871777
vagivalla naistevastase perevagivalla,0.0044444444444444,0.003229713362939,27.331449333871777
salvestisi salvestised salvestiste,0.0044444444444444,0.003229713362939,27.331449333871777
teede teehoiuks teedele,0.0088888888888888,0.0068631408962454,22.78966491723848
ulejaagis struktuurses struktuurse,0.0088888888888888,0.0068631408962454,22.78966491723848
leping ratifitseerida lepinguga,0.0044444444444444,0.0028259991925716,36.41501816713836
riigimetsa majandamise noukokku,0.0044444444444444,0.0028259991925716,36.41501816713836
vagivallale vihakone ohutamine,0.0044444444444444,0.0028259991925716,36.41501816713836
valijate erakonda valijaid,0.0088888888888888,0.006459426725878,27.331449333871777
ajakirjandus ajakirjanduse ajakirjandust,0.0088888888888888,0.006459426725878,27.331449333871777
tapsustatakse ajakohastatakse nouete,0.0044444444444444,0.0024222850222042,45.49858700040495
erso teatri kontserdi,0.0044444444444444,0.0024222850222042,45.49858700040495
