topic_words3,Isamaa,Keskerakond,difference
maavalitsuste maavalitsused maakonna,0.0045454545454545,0.0210237659963436,-362.5228519195638
tulubaasi tasandusfondi tulumaksuosa,0.0045454545454545,0.0201096892138939,-342.4131627056702
haale valimispaeval valimiste,0.0045454545454545,0.0182815356489945,-302.19378427788297
abielu kooselu samasooliste,0.0045454545454545,0.0173674588665447,-282.0840950639872
koolis kooli opilased,0.0272727272727272,0.0484460694698354,-77.63558805606363
tulubaasi omavalitsustele omavalitsuste,0.0045454545454545,0.0146252285191956,-221.7550274223064
virumaale virumaa toostusalade,0.0045454545454545,0.0146252285191956,-221.7550274223064
arengufond arengufondi arengufondis,0.0045454545454545,0.0118829981718464,-161.42595978062343
elektri elektrit taastuvenergia,0.0045454545454545,0.0109689213893967,-141.31627056672983
hoone rkas hoonet,0.0045454545454545,0.0109689213893967,-141.31627056672983
eriarstide eriarstiabi eriarsti,0.0227272727272727,0.0338208409506398,-48.8117001828153
soita jalakaija konniteel,0.0045454545454545,0.0100548446069469,-121.206581352834
vallaga vald sauga,0.0181818181818181,0.0274223034734917,-50.82266910420502
liitlaste ohutorje keskmaa,0.0045454545454545,0.0091407678244972,-101.09689213894042
leping ratifitseerida lepinguga,0.0045454545454545,0.0082266910420475,-80.9872029250468
korterid kortereid korterit,0.009090909090909,0.0137111517367458,-50.822669104205296
rahvuse rahvust rahvusriik,0.0045454545454545,0.0073126142595978,-60.877513711153206
valismaale valjarande valjaranne,0.0045454545454545,0.006398537477148,-40.76782449725741
huvigruppe huvigruppide kaasatud,0.0045454545454545,0.0054844606946983,-20.658135283363798
valijate erakonda valijaid,0.0045454545454545,0.0054844606946983,-20.658135283363798
liiklussurmade liikluses hukkunute,0.0045454545454545,0.0054844606946983,-20.658135283363798
valimisliitude volikogusse volikokku,0.009090909090909,0.0100548446069469,-10.603290676416995
fie fuusilisest isikust,0.009090909090909,0.0091407678244972,-0.5484460694702104
taanis saksamaal hollandis,0.0045454545454545,0.0045703839122486,-0.5484460694702104
ulejaagis struktuurses struktuurse,0.0045454545454545,0.0045703839122486,-0.5484460694702104
elatisraha elatisabi elatise,0.0045454545454545,0.0036563071297989,19.561243144423397
deklaratsiooni deklaratsioone deklaratsioonis,0.0045454545454545,0.0036563071297989,19.561243144423397
kutsehariduse kutseharidus kutsehariduses,0.0045454545454545,0.0036563071297989,19.561243144423397
tooandja tooandjal tootaja,0.0045454545454545,0.0036563071297989,19.561243144423397
borsile ipo enefit,0.0045454545454545,0.0036563071297989,19.561243144423397
karistuse karistus tingimisi,0.009090909090909,0.0073126142595978,19.561243144423397
vabatahtlike komandode paasteameti,0.0136363636363636,0.0109689213893967,19.56124314442398
kaitseliit kaitseliidule kaitseliidu,0.0045454545454545,0.0027422303473491,39.6709323583192
uhistranspordi uhistransport uhistransporti,0.0045454545454545,0.0027422303473491,39.6709323583192
kohanimenoukogu vonnu mulgi,0.0045454545454545,0.0027422303473491,39.6709323583192
pollumeestele pollumehi pollumehed,0.0045454545454545,0.0027422303473491,39.6709323583192
kaasne lisakulutusi riigieelarvele,0.0045454545454545,0.0027422303473491,39.6709323583192
