topic_words3,Fraktsioonitud,Keskerakond,difference
koolis kooli opilased,0.0084033613445378,0.0484460694698354,-476.5082266910424
tulubaasi tasandusfondi tulumaksuosa,0.0028011204481792,0.0201096892138939,-617.9159049360305
abielu kooselu samasooliste,0.0028011204481792,0.0173674588665447,-520.0182815356617
virumaale virumaa toostusalade,0.0014005602240896,0.0146252285191956,-944.2413162705925
ts parvlaeva parvlaevad,0.0070028011204481,0.0210237659963436,-200.21937842779005
palgatousu opetajate palgatous,0.0042016806722689,0.0155393053016453,-269.83546617915886
tulubaasi omavalitsustele omavalitsuste,0.0042016806722689,0.0146252285191956,-248.08043875685595
fie fuusilisest isikust,0.0014005602240896,0.0091407678244972,-552.6508226691169
alkoholi kange lahja,0.0056022408963585,0.0146252285191956,-161.0603290676435
lng terminali gaasi,0.0014005602240896,0.0082266910420475,-487.3857404022066
kohtla jarve johvi,0.0028011204481792,0.0100548446069469,-258.95795246801345
haale valimispaeval valimiste,0.0084033613445378,0.0182815356489945,-117.55027422303495
arengufond arengufondi arengufondis,0.0042016806722689,0.0118829981718464,-182.81535648994486
kohtunike kohtususteem kohtuniku,0.0042016806722689,0.0118829981718464,-182.81535648994486
rahvuse rahvust rahvusriik,0.0014005602240896,0.0073126142595978,-422.12065813529625
jarviku jarvik maaeluministri,0.0014005602240896,0.006398537477148,-356.8555758683789
vallaga vald sauga,0.0168067226890756,0.0274223034734917,-63.16270566727592
soita jalakaija konniteel,0.0042016806722689,0.0100548446069469,-139.30530164533664
iive sundimus iibe,0.0014005602240896,0.0054844606946983,-291.59049360146855
pensioni pension sammas,0.0014005602240896,0.0054844606946983,-291.59049360146855
ajakirjandus ajakirjanduse ajakirjandust,0.0014005602240896,0.0054844606946983,-291.59049360146855
maksuamet tolliamet tolliameti,0.0028011204481792,0.0073126142595978,-161.06032906764813
estonian air airi,0.0140056022408963,0.0219378427787934,-56.63619744058553
prokuratuur prokuratuuri prokuror,0.0042016806722689,0.0091407678244972,-117.5502742230338
hambaravi hammaste hambad,0.0042016806722689,0.0091407678244972,-117.5502742230338
hanke hankija riigihangete,0.0056022408963585,0.0109689213893967,-95.79524680073261
kaitsekulud kaitsekulutused kaitsekulude,0.0014005602240896,0.0045703839122486,-226.3254113345584
efsf esm kreekale,0.0014005602240896,0.0045703839122486,-226.3254113345584
ulejaagis struktuurses struktuurse,0.0014005602240896,0.0045703839122486,-226.3254113345584
pensioniiga pensioniea eluiga,0.0028011204481792,0.006398537477148,-128.42778793418944
otsevalimise presidenti presidendi,0.0056022408963585,0.0100548446069469,-79.47897623400354
eelarves riigieelarves reservist,0.0056022408963585,0.0100548446069469,-79.47897623400354
tooandja tooandjal tootaja,0.0014005602240896,0.0036563071297989,-161.06032906764813
piirilepingu piirileping piirilepingut,0.0014005602240896,0.0036563071297989,-161.06032906764813
valijate erakonda valijaid,0.0028011204481792,0.0054844606946983,-95.7952468007343
konkurss konkursi konkurssi,0.0028011204481792,0.0054844606946983,-95.7952468007343
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0028011204481792,0.0054844606946983,-95.7952468007343
