topic_words3,EKRE,Eesti Vabaerakonna fraktsioon,Fraktsioonitud,Isamaa,Keskerakond,Reformierakond,Sotsiaaldemokraadid
kandidaadi kandidaati kandidaat,0.003898635477582846,0.0072254335260115606,0.0014005602240896359,0.0,0.002742230347349177,0.0017035775127768314,0.0
kandidaati kandidaat valituks,0.0009746588693957114,0.004335260115606936,0.0,0.0,0.0,0.0,0.0
kantsler kantsleri riigisekretar,0.0029239766081871343,0.005780346820809248,0.0028011204481792717,0.004545454545454545,0.0009140767824497258,0.0017035775127768314,0.0
karistuse karistus tingimisi,0.010721247563352826,0.010115606936416185,0.011204481792717087,0.00909090909090909,0.007312614259597806,0.0068143100511073255,0.026717557251908396
kasvavad tuleval kasv,0.0,0.0,0.0,0.004545454545454545,0.0018281535648994515,0.005110732538330494,0.0
katteallikas katteallikaid katteallikat,0.001949317738791423,0.005780346820809248,0.0,0.0,0.002742230347349177,0.010221465076660987,0.0
kauguhendus avaksite ettekandjalt,0.004873294346978557,0.005780346820809248,0.004201680672268907,0.0,0.0018281535648994515,0.0017035775127768314,0.003816793893129771
keeleoskust oskuse keeleoskuse,0.005847953216374269,0.010115606936416185,0.011204481792717087,0.013636363636363636,0.005484460694698354,0.01192504258943782,0.003816793893129771
keskkonnaameti uhendamine uhendamise,0.0029239766081871343,0.001445086705202312,0.0014005602240896359,0.0,0.0009140767824497258,0.0,0.003816793893129771
kinnisasja maad maa,0.0029239766081871343,0.011560693641618497,0.00980392156862745,0.022727272727272728,0.004570383912248629,0.0034071550255536627,0.03435114503816794
kinnitamise paevakorra paevakord,0.0009746588693957114,0.002890173410404624,0.0,0.0,0.0009140767824497258,0.0017035775127768314,0.0
kirik kiriku maarja,0.0029239766081871343,0.002890173410404624,0.0,0.0,0.0009140767824497258,0.0,0.0
kodakondsust kodakondsuse kodanikuks,0.001949317738791423,0.0,0.0028011204481792717,0.00909090909090909,0.003656307129798903,0.0017035775127768314,0.011450381679389313
kodualuse maamaksu maamaksust,0.0009746588693957114,0.001445086705202312,0.0028011204481792717,0.0,0.0009140767824497258,0.005110732538330494,0.003816793893129771
kohanimenoukogu vonnu mulgi,0.0,0.001445086705202312,0.0,0.004545454545454545,0.002742230347349177,0.0,0.0
kohtla jarve johvi,0.0,0.001445086705202312,0.0028011204481792717,0.0,0.010054844606946984,0.005110732538330494,0.0
kohtunike kohtususteem kohtuniku,0.004873294346978557,0.011560693641618497,0.004201680672268907,0.0,0.011882998171846435,0.01192504258943782,0.003816793893129771
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0,0.0056022408963585435,0.0,0.003656307129798903,0.0017035775127768314,0.003816793893129771
kolledz kolledzi turi,0.0009746588693957114,0.0,0.0014005602240896359,0.0,0.0,0.0,0.003816793893129771
koneleja konsensuslikud repliigi,0.0,0.002890173410404624,0.0014005602240896359,0.0,0.0009140767824497258,0.0017035775127768314,0.0
konkurss konkursi konkurssi,0.004873294346978557,0.002890173410404624,0.0028011204481792717,0.0,0.005484460694698354,0.005110732538330494,0.0
kontrollin haaled kandidaadi,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0,0.0
koolilouna koolitoidu koolitoit,0.001949317738791423,0.001445086705202312,0.0028011204481792717,0.02727272727272727,0.002742230347349177,0.0,0.0
koolis kooli opilased,0.007797270955165692,0.02601156069364162,0.008403361344537815,0.02727272727272727,0.048446069469835464,0.018739352640545145,0.015267175572519083
koolituse koolitus koolitusele,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0034071550255536627,0.003816793893129771
koosoleku elektrooniline koosolekut,0.0,0.001445086705202312,0.0,0.0,0.0,0.0,0.0
korrata stenogrammist vabandan,0.0,0.0,0.0014005602240896359,0.0,0.0018281535648994515,0.0,0.003816793893129771
korruptsiooni korruptsioon korruptsiooniga,0.0009746588693957114,0.0,0.004201680672268907,0.0,0.004570383912248629,0.0017035775127768314,0.011450381679389313
korterelamute kortermajade kredexi,0.001949317738791423,0.001445086705202312,0.0,0.0,0.0009140767824497258,0.005110732538330494,0.007633587786259542
korterid kortereid korterit,0.0029239766081871343,0.0,0.012605042016806723,0.00909090909090909,0.013711151736745886,0.022146507666098807,0.007633587786259542
korteriuhistu korteriomanike korteriuhistute,0.0,0.001445086705202312,0.01680672268907563,0.0,0.007312614259597806,0.0068143100511073255,0.0
krimmi agressiooni ukraina,0.018518518518518517,0.023121387283236993,0.011204481792717087,0.013636363636363636,0.005484460694698354,0.010221465076660987,0.007633587786259542
kulukuse krediidi kiirlaenude,0.0,0.001445086705202312,0.0014005602240896359,0.0,0.0,0.0,0.011450381679389313
kusija vastaja vastasin,0.0,0.0,0.0014005602240896359,0.004545454545454545,0.0009140767824497258,0.0,0.0
kusimusena tahtsa tahtsusega,0.0,0.001445086705202312,0.0,0.0,0.0009140767824497258,0.0017035775127768314,0.0
kutsehariduse kutseharidus kutsehariduses,0.0009746588693957114,0.014450867052023121,0.0056022408963585435,0.004545454545454545,0.003656307129798903,0.0017035775127768314,0.003816793893129771
laari laar kandidatuuri,0.0,0.002890173410404624,0.0,0.0,0.0,0.0,0.0
lae korgepalgaliste lagi,0.0,0.015895953757225433,0.004201680672268907,0.004545454545454545,0.0018281535648994515,0.0017035775127768314,0.0
lahususe voimude lahusus,0.005847953216374269,0.004335260115606936,0.0014005602240896359,0.004545454545454545,0.002742230347349177,0.0034071550255536627,0.0
lapsetoetust lapsetoetus lapsetoetuse,0.0029239766081871343,0.002890173410404624,0.011204481792717087,0.022727272727272728,0.005484460694698354,0.0034071550255536627,0.015267175572519083
lasteaia lasteaias lasteaiakoha,0.0029239766081871343,0.002890173410404624,0.004201680672268907,0.0,0.0,0.0068143100511073255,0.0
leping ratifitseerida lepinguga,0.011695906432748537,0.005780346820809248,0.0070028011204481795,0.004545454545454545,0.008226691042047532,0.0034071550255536627,0.019083969465648856
liibanonis missioonil pikendamine,0.0,0.0,0.0014005602240896359,0.0,0.0,0.0,0.0
liiklussurmade liikluses hukkunute,0.003898635477582846,0.001445086705202312,0.0,0.004545454545454545,0.005484460694698354,0.0,0.0
liitlaste ohutorje keskmaa,0.010721247563352826,0.008670520231213872,0.012605042016806723,0.004545454545454545,0.009140767824497258,0.0068143100511073255,0.0
lipu laevu kaubalaeva,0.009746588693957114,0.008670520231213872,0.02100840336134454,0.013636363636363636,0.002742230347349177,0.0034071550255536627,0.003816793893129771
lipud lippude lipp,0.0009746588693957114,0.0,0.0,0.0,0.0009140767824497258,0.0034071550255536627,0.0
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.001445086705202312,0.0,0.0,0.0009140767824497258,0.0,0.0
lng terminali gaasi,0.0,0.0,0.0014005602240896359,0.0,0.008226691042047532,0.0,0.0
loomi loomade loomad,0.0029239766081871343,0.002890173410404624,0.0056022408963585435,0.0,0.0009140767824497258,0.0017035775127768314,0.003816793893129771
louis freeh kremli,0.004873294346978557,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0
maantee neljarealiseks ppp,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0034071550255536627,0.0
maavalitsuste maavalitsused maakonna,0.010721247563352826,0.002890173410404624,0.0,0.004545454545454545,0.02102376599634369,0.0068143100511073255,0.003816793893129771
majandusaasta koondaruanne raamatupidamise,0.0009746588693957114,0.001445086705202312,0.0,0.0,0.0018281535648994515,0.005110732538330494,0.0
maksuamet tolliamet tolliameti,0.005847953216374269,0.008670520231213872,0.0028011204481792717,0.013636363636363636,0.007312614259597806,0.017035775127768313,0.003816793893129771
matusetoetust matusetoetus matusetoetuse,0.008771929824561403,0.0,0.012605042016806723,0.0,0.009140767824497258,0.0,0.0
memorandumi moistmise memorandum,0.0029239766081871343,0.0,0.0,0.0,0.0009140767824497258,0.0,0.0
mes maale maaelu,0.0,0.0,0.0,0.0,0.0009140767824497258,0.0,0.007633587786259542
metsa metsade mets,0.003898635477582846,0.0,0.004201680672268907,0.0,0.0018281535648994515,0.0034071550255536627,0.003816793893129771
miili baasvorgu lairiba,0.004873294346978557,0.001445086705202312,0.008403361344537815,0.06818181818181818,0.004570383912248629,0.0017035775127768314,0.015267175572519083
missiooni missioonile missioon,0.008771929824561403,0.001445086705202312,0.008403361344537815,0.00909090909090909,0.003656307129798903,0.008517887563884156,0.0
moisteid moiste moisted,0.004873294346978557,0.0072254335260115606,0.015406162464985995,0.0,0.002742230347349177,0.0068143100511073255,0.007633587786259542
muraste kase kompleksi,0.007797270955165692,0.002890173410404624,0.0,0.004545454545454545,0.0,0.0017035775127768314,0.0
muundatud geneetiliselt gmo,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0
muuseum muuseumi muuseumide,0.0009746588693957114,0.01300578034682081,0.0014005602240896359,0.0,0.002742230347349177,0.0,0.003816793893129771
nord stream streami,0.005847953216374269,0.010115606936416185,0.0014005602240896359,0.0,0.002742230347349177,0.0,0.0
normitehnika mojude eeskiri,0.0029239766081871343,0.011560693641618497,0.011204481792717087,0.0,0.0018281535648994515,0.0017035775127768314,0.015267175572519083
noukogudesse ariuhingute noukogudes,0.0029239766081871343,0.0072254335260115606,0.0070028011204481795,0.0,0.0009140767824497258,0.005110732538330494,0.003816793893129771
objekti anu raua,0.0,0.002890173410404624,0.0,0.0,0.0018281535648994515,0.0,0.003816793893129771
oiglase virumaale ulemineku,0.0,0.001445086705202312,0.0028011204481792717,0.0,0.0018281535648994515,0.0,0.0
oigusloome oigusloomes oiguspoliitika,0.0009746588693957114,0.002890173410404624,0.0014005602240896359,0.004545454545454545,0.0018281535648994515,0.0068143100511073255,0.0
oigusriik oigusriigi oigusriigist,0.004873294346978557,0.0,0.0,0.004545454545454545,0.0,0.0,0.0
omandireformi tagastatud omandireform,0.001949317738791423,0.005780346820809248,0.0,0.0,0.005484460694698354,0.0,0.0
ooteala piiriuletuse piiripunkti,0.0009746588693957114,0.0,0.0,0.0,0.0009140767824497258,0.0,0.003816793893129771
ootuse oigusparase oiguskindluse,0.0009746588693957114,0.0,0.0,0.0,0.0,0.0068143100511073255,0.0
operatsioonil sojalisel panustamisel,0.0,0.001445086705202312,0.0014005602240896359,0.0,0.0018281535648994515,0.0034071550255536627,0.0
opositsiooni koalitsioonil opositsioonil,0.0009746588693957114,0.001445086705202312,0.0014005602240896359,0.004545454545454545,0.002742230347349177,0.005110732538330494,0.003816793893129771
opositsioonis koalitsiooni opositsiooni,0.015594541910331383,0.0072254335260115606,0.015406162464985995,0.0,0.013711151736745886,0.008517887563884156,0.019083969465648856
otsevalimise presidenti presidendi,0.008771929824561403,0.014450867052023121,0.0056022408963585435,0.0,0.010054844606946984,0.0017035775127768314,0.003816793893129771
pagulasi pagulased pagulaste,0.031189083820662766,0.004335260115606936,0.004201680672268907,0.013636363636363636,0.005484460694698354,0.0,0.003816793893129771
palgalohe soolist meeste,0.010721247563352826,0.0072254335260115606,0.014005602240896359,0.00909090909090909,0.004570383912248629,0.0,0.022900763358778626
palgatousu opetajate palgatous,0.004873294346978557,0.015895953757225433,0.004201680672268907,0.0,0.015539305301645339,0.0034071550255536627,0.007633587786259542
pealinnast tallinnast viljandisse,0.0009746588693957114,0.0072254335260115606,0.004201680672268907,0.00909090909090909,0.003656307129798903,0.0034071550255536627,0.0
pensioni pension sammas,0.0,0.0,0.0014005602240896359,0.00909090909090909,0.005484460694698354,0.0017035775127768314,0.003816793893129771
pensionifondide pensionifondid fondid,0.005847953216374269,0.004335260115606936,0.0,0.004545454545454545,0.002742230347349177,0.005110732538330494,0.007633587786259542
pensioniiga pensioniea eluiga,0.0009746588693957114,0.004335260115606936,0.0028011204481792717,0.0,0.006398537477148081,0.0034071550255536627,0.003816793893129771
pensionitous pensionitousu pension,0.0029239766081871343,0.0,0.0014005602240896359,0.01818181818181818,0.002742230347349177,0.0,0.0
piima toorpiima toodangut,0.00682261208576998,0.001445086705202312,0.004201680672268907,0.0,0.003656307129798903,0.0,0.003816793893129771
piirikontrolli schengeni valispiiri,0.001949317738791423,0.001445086705202312,0.0,0.004545454545454545,0.0,0.0017035775127768314,0.0
piirilepingu piirileping piirilepingut,0.024366471734892786,0.0,0.0014005602240896359,0.0,0.003656307129798903,0.0034071550255536627,0.0
piirivalve valvamise valvamine,0.009746588693957114,0.005780346820809248,0.0070028011204481795,0.0,0.0018281535648994515,0.0017035775127768314,0.0
planeeringu keskkonnamoju keskkonnamojude,0.0,0.004335260115606936,0.0,0.0,0.0,0.0017035775127768314,0.003816793893129771
pohiseadusega riigikohus oiguskantsler,0.0029239766081871343,0.0072254335260115606,0.008403361344537815,0.01818181818181818,0.008226691042047532,0.010221465076660987,0.003816793893129771
pollumeestele pollumehi pollumehed,0.018518518518518517,0.002890173410404624,0.0196078431372549,0.004545454545454545,0.002742230347349177,0.008517887563884156,0.003816793893129771
poolte kokkuleppel huvitise,0.001949317738791423,0.0,0.0028011204481792717,0.004545454545454545,0.0009140767824497258,0.0017035775127768314,0.0
post posti omniva,0.0009746588693957114,0.0,0.0028011204481792717,0.0,0.0009140767824497258,0.0017035775127768314,0.0
president ilves presidendi,0.0029239766081871343,0.0,0.004201680672268907,0.0,0.0009140767824497258,0.0017035775127768314,0.0
prokuratuur prokuratuuri prokuror,0.012670565302144249,0.001445086705202312,0.004201680672268907,0.0,0.009140767824497258,0.0,0.015267175572519083
psuhhiaatri alaealine psuhhiaatrilist,0.001949317738791423,0.002890173410404624,0.0070028011204481795,0.013636363636363636,0.0018281535648994515,0.008517887563884156,0.007633587786259542
puude raskusastme puuet,0.0,0.001445086705202312,0.004201680672268907,0.0,0.0018281535648994515,0.0017035775127768314,0.0
raamatukogu pimedate raamatukogude,0.0009746588693957114,0.002890173410404624,0.0014005602240896359,0.0,0.0,0.0,0.0
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.005780346820809248,0.004201680672268907,0.0,0.005484460694698354,0.0,0.0
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.016569200779727095,0.005780346820809248,0.0028011204481792717,0.022727272727272728,0.005484460694698354,0.0,0.003816793893129771
rahvuse rahvust rahvusriik,0.021442495126705652,0.008670520231213872,0.0014005602240896359,0.004545454545454545,0.007312614259597806,0.0017035775127768314,0.007633587786259542
rail trassi balticu,0.016569200779727095,0.0072254335260115606,0.012605042016806723,0.031818181818181815,0.004570383912248629,0.008517887563884156,0.007633587786259542
reklaami reklaam alkoholireklaam,0.001949317738791423,0.0,0.0014005602240896359,0.0,0.0,0.0,0.003816793893129771
relva relvade relvaluba,0.005847953216374269,0.0,0.0,0.0,0.003656307129798903,0.0017035775127768314,0.0
riigiabi komisjonilt loa,0.0009746588693957114,0.002890173410404624,0.0028011204481792717,0.0,0.0018281535648994515,0.0017035775127768314,0.003816793893129771
riigikontrolli auditi auditit,0.007797270955165692,0.008670520231213872,0.00980392156862745,0.0,0.006398537477148081,0.0034071550255536627,0.003816793893129771
riigikontrolor karis riigikontrolori,0.0,0.002890173410404624,0.004201680672268907,0.0,0.003656307129798903,0.0,0.0
riigiloivude riigiloivud riigiloivu,0.001949317738791423,0.001445086705202312,0.004201680672268907,0.004545454545454545,0.0,0.008517887563884156,0.0
riigimetsa majandamise noukokku,0.0,0.001445086705202312,0.0014005602240896359,0.004545454545454545,0.0,0.0034071550255536627,0.0
riigipalgaliste riigisektoris koondada,0.0009746588693957114,0.015895953757225433,0.0070028011204481795,0.0,0.002742230347349177,0.0017035775127768314,0.003816793893129771
riigipuha puhade tahtpaevade,0.001949317738791423,0.001445086705202312,0.0,0.0,0.0009140767824497258,0.0,0.0
riigireformi riigireformist riigireform,0.001949317738791423,0.017341040462427744,0.015406162464985995,0.013636363636363636,0.002742230347349177,0.005110732538330494,0.030534351145038167
rongi rongide rongid,0.0,0.0,0.0056022408963585435,0.0,0.0009140767824497258,0.0,0.0
salastatud valisteabe riigisaladuse,0.00682261208576998,0.001445086705202312,0.0,0.0,0.002742230347349177,0.0034071550255536627,0.003816793893129771
salvestisi salvestised salvestiste,0.021442495126705652,0.03901734104046243,0.01680672268907563,0.01818181818181818,0.008226691042047532,0.05110732538330494,0.019083969465648856
samba sammas sambasse,0.001949317738791423,0.001445086705202312,0.0028011204481792717,0.004545454545454545,0.0009140767824497258,0.0,0.0
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771
sigade katku katk,0.001949317738791423,0.0,0.004201680672268907,0.0,0.003656307129798903,0.0,0.0
skais arendused infosusteemide,0.0,0.0,0.0014005602240896359,0.004545454545454545,0.0,0.0,0.0
slovakkia ungari portugal,0.015594541910331383,0.002890173410404624,0.008403361344537815,0.0,0.006398537477148081,0.0034071550255536627,0.003816793893129771
soita jalakaija konniteel,0.0029239766081871343,0.001445086705202312,0.004201680672268907,0.004545454545454545,0.010054844606946984,0.017035775127768313,0.003816793893129771
sularaha kommertspangad pangad,0.0009746588693957114,0.0,0.0028011204481792717,0.0,0.003656307129798903,0.008517887563884156,0.0
suuria euroopasse turgis,0.004873294346978557,0.0,0.0,0.0,0.004570383912248629,0.0017035775127768314,0.0
taanis saksamaal hollandis,0.007797270955165692,0.005780346820809248,0.0056022408963585435,0.004545454545454545,0.004570383912248629,0.0068143100511073255,0.0
talupidajate kaubanduskoja kaubanduskoda,0.0009746588693957114,0.0,0.0,0.0,0.0,0.0,0.0
tantsupeo laulu traditsiooni,0.0,0.004335260115606936,0.0014005602240896359,0.0,0.0,0.0,0.0
tapsustatakse ajakohastatakse nouete,0.0009746588693957114,0.001445086705202312,0.0056022408963585435,0.00909090909090909,0.0018281535648994515,0.015332197614991482,0.007633587786259542
tarbijakaitse amet ametile,0.0,0.001445086705202312,0.0014005602240896359,0.004545454545454545,0.0018281535648994515,0.0,0.0
teadus teaduse arendustegevuse,0.0009746588693957114,0.023121387283236993,0.0014005602240896359,0.0,0.0018281535648994515,0.005110732538330494,0.003816793893129771
teatri teater rahvusooper,0.0,0.0,0.0014005602240896359,0.0,0.0009140767824497258,0.0,0.0
teede teehoiuks teedele,0.0009746588693957114,0.0,0.0,0.0,0.003656307129798903,0.0034071550255536627,0.007633587786259542
teekasutustasu autode autod,0.0029239766081871343,0.0,0.0014005602240896359,0.0,0.0,0.0068143100511073255,0.0
teenistuse teenistuses avalikus,0.0,0.002890173410404624,0.0014005602240896359,0.004545454545454545,0.0018281535648994515,0.0017035775127768314,0.0
teenuseid teenused teenust,0.0,0.0,0.0070028011204481795,0.00909090909090909,0.002742230347349177,0.005110732538330494,0.003816793893129771
terviseandmed isikuandmeid terviseandmeid,0.005847953216374269,0.002890173410404624,0.0028011204481792717,0.0,0.0009140767824497258,0.0034071550255536627,0.011450381679389313
tervist tervis tervisega,0.0,0.0,0.0014005602240896359,0.0,0.0,0.0,0.003816793893129771
tooandja tervisesse maksuvabalt,0.003898635477582846,0.001445086705202312,0.0,0.01818181818181818,0.003656307129798903,0.01192504258943782,0.011450381679389313
tooandja tooandjal tootaja,0.001949317738791423,0.001445086705202312,0.0014005602240896359,0.004545454545454545,0.003656307129798903,0.010221465076660987,0.003816793893129771
toonadalal istungid taiendaval,0.004873294346978557,0.0072254335260115606,0.0014005602240896359,0.004545454545454545,0.0018281535648994515,0.015332197614991482,0.007633587786259542
tootuid tootute tootu,0.0029239766081871343,0.002890173410404624,0.0056022408963585435,0.0,0.003656307129798903,0.0,0.0
