topic_words3,Fraktsioonitud,Sotsiaaldemokraadid,difference
elatisraha elatisabi elatise,0.0042016806722689,0.0343511450381679,-717.5572519083976
kinnisasja maad maa,0.0098039215686274,0.0343511450381679,-250.38167938931437
tulubaasi tasandusfondi tulumaksuosa,0.0028011204481792,0.015267175572519,-445.0381679389422
deklaratsiooni deklaratsioone deklaratsioonis,0.0028011204481792,0.015267175572519,-445.0381679389422
karistuse karistus tingimisi,0.011204481792717,0.0267175572519083,-138.4541984732834
vagivalla naistevastase perevagivalla,0.0042016806722689,0.015267175572519,-263.3587786259529
prokuratuur prokuratuuri prokuror,0.0042016806722689,0.015267175572519,-263.3587786259529
fie fuusilisest isikust,0.0014005602240896,0.0114503816793893,-717.557251908417
kulukuse krediidi kiirlaenude,0.0014005602240896,0.0114503816793893,-717.557251908417
leping ratifitseerida lepinguga,0.0070028011204481,0.0190839694656488,-172.51908396946797
riigireformi riigireformist riigireform,0.0154061624649859,0.0305343511450381,-98.19569743233943
kodakondsust kodakondsuse kodanikuks,0.0028011204481792,0.0114503816793893,-308.7786259542085
terviseandmed isikuandmeid terviseandmeid,0.0028011204481792,0.0114503816793893,-308.7786259542085
abielu kooselu samasooliste,0.0028011204481792,0.0114503816793893,-308.7786259542085
alkoholi kange lahja,0.0056022408963585,0.015267175572519,-172.51908396946624
ajakirjandus ajakirjanduse ajakirjandust,0.0014005602240896,0.0076335877862595,-445.0381679389422
toonadalal istungid taiendaval,0.0014005602240896,0.0076335877862595,-445.0381679389422
aituma infotundi jahimehed,0.0014005602240896,0.0076335877862595,-445.0381679389422
rahvuse rahvust rahvusriik,0.0014005602240896,0.0076335877862595,-445.0381679389422
virumaale virumaa toostusalade,0.0014005602240896,0.0076335877862595,-445.0381679389422
hambaravi hammaste hambad,0.0042016806722689,0.0114503816793893,-172.51908396946587
arengufond arengufondi arengufondis,0.0042016806722689,0.0114503816793893,-172.51908396946587
jaatmeid liigiti prugi,0.0042016806722689,0.0114503816793893,-172.51908396946587
korruptsiooni korruptsioon korruptsiooniga,0.0042016806722689,0.0114503816793893,-172.51908396946587
palgalohe soolist meeste,0.0140056022408963,0.0229007633587786,-63.5114503816799
untso missioonide liikmesusest,0.0084033613445378,0.015267175572519,-81.67938931297644
koolis kooli opilased,0.0084033613445378,0.015267175572519,-81.67938931297644
miili baasvorgu lairiba,0.0084033613445378,0.015267175572519,-81.67938931297644
reklaami reklaam alkoholireklaam,0.0014005602240896,0.0038167938931297,-172.51908396946754
ulikooliga kbfi instituudi,0.0014005602240896,0.0038167938931297,-172.51908396946754
kolledz kolledzi turi,0.0014005602240896,0.0038167938931297,-172.51908396946754
jalitustegevuse jalitustoimingu sideandmete,0.0014005602240896,0.0038167938931297,-172.51908396946754
tervist tervis tervisega,0.0014005602240896,0.0038167938931297,-172.51908396946754
korrata stenogrammist vabandan,0.0014005602240896,0.0038167938931297,-172.51908396946754
teadus teaduse arendustegevuse,0.0014005602240896,0.0038167938931297,-172.51908396946754
pensioni pension sammas,0.0014005602240896,0.0038167938931297,-172.51908396946754
ulejaagis struktuurses struktuurse,0.0014005602240896,0.0038167938931297,-172.51908396946754
efsf esm kreekale,0.0014005602240896,0.0038167938931297,-172.51908396946754
tooandja tooandjal tootaja,0.0014005602240896,0.0038167938931297,-172.51908396946754
opositsiooni koalitsioonil opositsioonil,0.0014005602240896,0.0038167938931297,-172.51908396946754
keskkonnaameti uhendamine uhendamise,0.0014005602240896,0.0038167938931297,-172.51908396946754
kaitsekulud kaitsekulutused kaitsekulude,0.0014005602240896,0.0038167938931297,-172.51908396946754
muuseum muuseumi muuseumide,0.0014005602240896,0.0038167938931297,-172.51908396946754
palgatousu opetajate palgatous,0.0042016806722689,0.0076335877862595,-81.67938931297644
veb fondi uurimiskomisjon,0.0042016806722689,0.0076335877862595,-81.67938931297644
aasia aasias saatkonna,0.0042016806722689,0.0076335877862595,-81.67938931297644
vagivallale vihakone ohutamine,0.0042016806722689,0.0076335877862595,-81.67938931297644
treenerite spordi sport,0.0042016806722689,0.0076335877862595,-81.67938931297644
joustumine joustuma joustada,0.0140056022408963,0.0190839694656488,-36.259541984733005
lapsetoetust lapsetoetus lapsetoetuse,0.011204481792717,0.015267175572519,-36.259541984733126
normitehnika mojude eeskiri,0.011204481792717,0.015267175572519,-36.259541984733126
opositsioonis koalitsiooni opositsiooni,0.0154061624649859,0.0190839694656488,-23.872310895212063
tapsustatakse ajakohastatakse nouete,0.0056022408963585,0.0076335877862595,-36.259541984733126
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0028011204481792,0.0038167938931297,-36.25954198473377
kodualuse maamaksu maamaksust,0.0028011204481792,0.0038167938931297,-36.25954198473377
elamisluba elamisloa viisa,0.0028011204481792,0.0038167938931297,-36.25954198473377
utah jordaania energia,0.0028011204481792,0.0038167938931297,-36.25954198473377
maksuamet tolliamet tolliameti,0.0028011204481792,0.0038167938931297,-36.25954198473377
riigiabi komisjonilt loa,0.0028011204481792,0.0038167938931297,-36.25954198473377
valijate erakonda valijaid,0.0028011204481792,0.0038167938931297,-36.25954198473377
pensioniiga pensioniea eluiga,0.0028011204481792,0.0038167938931297,-36.25954198473377
salvestisi salvestised salvestiste,0.0168067226890756,0.0190839694656488,-13.549618320610577
psuhhiaatri alaealine psuhhiaatrilist,0.0070028011204481,0.0076335877862595,-9.007633587786898
vaesuses suhtelises vaesuse,0.0070028011204481,0.0076335877862595,-9.007633587786898
vanemahuvitist vanemahuvitise vanemahuvitis,0.0196078431372549,0.0190839694656488,2.6717557251911184
kaitseliit kaitseliidule kaitseliidu,0.0042016806722689,0.0038167938931297,9.160305343512963
piima toorpiima toodangut,0.0042016806722689,0.0038167938931297,9.160305343512963
soita jalakaija konniteel,0.0042016806722689,0.0038167938931297,9.160305343512963
kauguhendus avaksite ettekandjalt,0.0042016806722689,0.0038167938931297,9.160305343512963
metsa metsade mets,0.0042016806722689,0.0038167938931297,9.160305343512963
ametiuhingute tooandjate keskliit,0.0042016806722689,0.0038167938931297,9.160305343512963
kohtunike kohtususteem kohtuniku,0.0042016806722689,0.0038167938931297,9.160305343512963
pagulasi pagulased pagulaste,0.0042016806722689,0.0038167938931297,9.160305343512963
arengukavad arengukavade pohialuste,0.0168067226890756,0.015267175572519,9.160305343511776
vallaga vald sauga,0.0168067226890756,0.015267175572519,9.160305343511776
kutsehariduse kutseharidus kutsehariduses,0.0056022408963585,0.0038167938931297,31.870229007634325
kohtutaiturite kohtutaitur kohtutaituri,0.0056022408963585,0.0038167938931297,31.870229007634325
loomi loomade loomad,0.0056022408963585,0.0038167938931297,31.870229007634325
eelarves riigieelarves reservist,0.0056022408963585,0.0038167938931297,31.870229007634325
otsevalimise presidenti presidendi,0.0056022408963585,0.0038167938931297,31.870229007634325
volakirjade keskpank volakirju,0.0056022408963585,0.0038167938931297,31.870229007634325
krimmi agressiooni ukraina,0.011204481792717,0.0076335877862595,31.870229007633434
noukogudesse ariuhingute noukogudes,0.0070028011204481,0.0038167938931297,45.49618320610726
tulumaksuvaba maksususteemi tulumaksu,0.0070028011204481,0.0038167938931297,45.49618320610726
valismaale valjarande valjaranne,0.0070028011204481,0.0038167938931297,45.49618320610726
teenuseid teenused teenust,0.0070028011204481,0.0038167938931297,45.49618320610726
riigipalgaliste riigisektoris koondada,0.0070028011204481,0.0038167938931297,45.49618320610726
valispoliitika valispoliitikas diplomaatia,0.0070028011204481,0.0038167938931297,45.49618320610726
vabatahtlike komandode paasteameti,0.0168067226890756,0.0114503816793893,31.870229007633533
rail trassi balticu,0.0126050420168067,0.0076335877862595,39.44020356234119
korterid kortereid korterit,0.0126050420168067,0.0076335877862595,39.44020356234119
pohiseadusega riigikohus oiguskantsler,0.0084033613445378,0.0038167938931297,54.58015267175648
haale valimispaeval valimiste,0.0084033613445378,0.0038167938931297,54.58015267175648
slovakkia ungari portugal,0.0084033613445378,0.0038167938931297,54.58015267175648
huvigruppe huvigruppide kaasatud,0.0084033613445378,0.0038167938931297,54.58015267175648
valimisliitude volikogusse volikokku,0.0196078431372549,0.0114503816793893,41.60305343511457
