topic_words3,EKRE,Fraktsioonitud,difference
treenerite spordi sport,0.0009746588693957,0.0042016806722689,-331.0924369747942
pealinnast tallinnast viljandisse,0.0009746588693957,0.0042016806722689,-331.0924369747942
keeleoskust oskuse keeleoskuse,0.0058479532163742,0.011204481792717,-91.59663865546295
kala kalurid kalurite,0.0019493177387914,0.0056022408963585,-187.39495798319444
valimisea valimisiga valimisoiguse,0.0048732943469785,0.0098039215686274,-101.17647058823664
valispoliitika valispoliitikas diplomaatia,0.0029239766081871,0.0070028011204481,-139.4957983193278
noukogudesse ariuhingute noukogudes,0.0029239766081871,0.0070028011204481,-139.4957983193278
miili baasvorgu lairiba,0.0048732943469785,0.0084033613445378,-72.43697478991767
vaesuses suhtelises vaesuse,0.0038986354775828,0.0070028011204481,-79.62184873949589
loomi loomade loomad,0.0029239766081871,0.0056022408963585,-91.59663865546295
tootuid tootute tootu,0.0029239766081871,0.0056022408963585,-91.59663865546295
hanke hankija riigihangete,0.0029239766081871,0.0056022408963585,-91.59663865546295
pensioniiga pensioniea eluiga,0.0009746588693957,0.0028011204481792,-187.39495798318936
post posti omniva,0.0009746588693957,0.0028011204481792,-187.39495798318936
kodualuse maamaksu maamaksust,0.0009746588693957,0.0028011204481792,-187.39495798318936
kaibemaksu kaibemaks kaibemaksumaara,0.0009746588693957,0.0028011204481792,-187.39495798318936
riigiabi komisjonilt loa,0.0009746588693957,0.0028011204481792,-187.39495798318936
sularaha kommertspangad pangad,0.0009746588693957,0.0028011204481792,-187.39495798318936
vee monopolide veeteenuse,0.0009746588693957,0.0028011204481792,-187.39495798318936
riigiloivude riigiloivud riigiloivu,0.0019493177387914,0.0042016806722689,-115.5462184873971
hambaravi hammaste hambad,0.0019493177387914,0.0042016806722689,-115.5462184873971
sigade katku katk,0.0019493177387914,0.0042016806722689,-115.5462184873971
matusetoetust matusetoetus matusetoetuse,0.0087719298245614,0.0126050420168067,-43.69747899159645
palgalohe soolist meeste,0.0107212475633528,0.0140056022408963,-30.634071810542178
elektri elektrit taastuvenergia,0.0097465886939571,0.0126050420168067,-29.327731092436938
riigikontrolli auditi auditit,0.0077972709551656,0.0098039215686274,-25.7352941176479
elatisraha elatisabi elatise,0.0029239766081871,0.0042016806722689,-43.69747899159806
ametiuhingute tooandjate keskliit,0.0029239766081871,0.0042016806722689,-43.69747899159806
president ilves presidendi,0.0029239766081871,0.0042016806722689,-43.69747899159806
soita jalakaija konniteel,0.0029239766081871,0.0042016806722689,-43.69747899159806
aasia aasias saatkonna,0.0029239766081871,0.0042016806722689,-43.69747899159806
lasteaia lasteaias lasteaiakoha,0.0029239766081871,0.0042016806722689,-43.69747899159806
estonian air airi,0.0116959064327485,0.0140056022408963,-19.747899159663763
huvigruppe huvigruppide kaasatud,0.0068226120857699,0.0084033613445378,-23.169267707084046
liitlaste ohutorje keskmaa,0.0107212475633528,0.0126050420168067,-17.570664629488245
hooldekodus hoolduse hooldekodu,0.0019493177387914,0.0028011204481792,-43.69747899159467
koolilouna koolitoidu koolitoit,0.0019493177387914,0.0028011204481792,-43.69747899159467
poolte kokkuleppel huvitise,0.0019493177387914,0.0028011204481792,-43.69747899159467
samba sammas sambasse,0.0019493177387914,0.0028011204481792,-43.69747899159467
kodakondsust kodakondsuse kodanikuks,0.0019493177387914,0.0028011204481792,-43.69747899159467
uuring uuringut uuringu,0.0019493177387914,0.0028011204481792,-43.69747899159467
haiguspaevade haiguspaevi haiguspaeva,0.0019493177387914,0.0028011204481792,-43.69747899159467
opositsiooni koalitsioonil opositsioonil,0.0009746588693957,0.0014005602240896,-43.69747899159467
oigusloome oigusloomes oiguspoliitika,0.0009746588693957,0.0014005602240896,-43.69747899159467
kolledz kolledzi turi,0.0009746588693957,0.0014005602240896,-43.69747899159467
teadus teaduse arendustegevuse,0.0009746588693957,0.0014005602240896,-43.69747899159467
jalitustegevuse jalitustoimingu sideandmete,0.0009746588693957,0.0014005602240896,-43.69747899159467
muuseum muuseumi muuseumide,0.0009746588693957,0.0014005602240896,-43.69747899159467
raamatukogu pimedate raamatukogude,0.0009746588693957,0.0014005602240896,-43.69747899159467
pollumeestele pollumehi pollumehed,0.0185185185185185,0.0196078431372549,-5.882352941176574
koolis kooli opilased,0.0077972709551656,0.0084033613445378,-7.773109243698551
metsa metsade mets,0.0038986354775828,0.0042016806722689,-7.773109243698551
karistuse karistus tingimisi,0.0107212475633528,0.011204481792717,-4.5072574484333705
opositsioonis koalitsiooni opositsiooni,0.0155945419103313,0.0154061624649859,1.2079831932773848
utah jordaania energia,0.0029239766081871,0.0028011204481792,4.201680672270227
kantsler kantsleri riigisekretar,0.0029239766081871,0.0028011204481792,4.201680672270227
volakirjade keskpank volakirju,0.0058479532163742,0.0056022408963585,4.2016806722685205
missiooni missioonile missioon,0.0087719298245614,0.0084033613445378,4.201680672269046
kohtunike kohtususteem kohtuniku,0.0048732943469785,0.0042016806722689,13.781512605041163
kauguhendus avaksite ettekandjalt,0.0048732943469785,0.0042016806722689,13.781512605041163
tulubaasi omavalitsustele omavalitsuste,0.0048732943469785,0.0042016806722689,13.781512605041163
palgatousu opetajate palgatous,0.0048732943469785,0.0042016806722689,13.781512605041163
tooandja tooandjal tootaja,0.0019493177387914,0.0014005602240896,28.151260504202664
danske filiaali rahapesu,0.0019493177387914,0.0014005602240896,28.151260504202664
erimargistatud kutust kutuse,0.0019493177387914,0.0014005602240896,28.151260504202664
reklaami reklaam alkoholireklaam,0.0019493177387914,0.0014005602240896,28.151260504202664
tulubaasi tasandusfondi tulumaksuosa,0.0038986354775828,0.0028011204481792,28.151260504202664
tulumaksuvaba maksususteemi tulumaksu,0.0087719298245614,0.0070028011204481,20.168067226891626
taanis saksamaal hollandis,0.0077972709551656,0.0056022408963585,28.151260504201385
piirivalve valvamise valvamine,0.0097465886939571,0.0070028011204481,28.15126050420239
iive sundimus iibe,0.0029239766081871,0.0014005602240896,52.100840336135114
eelarvele kulude riigieelarvele,0.0029239766081871,0.0014005602240896,52.100840336135114
keskkonnaameti uhendamine uhendamise,0.0029239766081871,0.0014005602240896,52.100840336135114
etv saateid pbk,0.0029239766081871,0.0014005602240896,52.100840336135114
pensionitous pensionitousu pension,0.0029239766081871,0.0014005602240896,52.100840336135114
teekasutustasu autode autod,0.0029239766081871,0.0014005602240896,52.100840336135114
louis freeh kremli,0.0048732943469785,0.0028011204481792,42.52100840336213
konkurss konkursi konkurssi,0.0048732943469785,0.0028011204481792,42.52100840336213
rail trassi balticu,0.016569200779727,0.0126050420168067,23.924864063272068
salvestisi salvestised salvestiste,0.0214424951267056,0.0168067226890756,21.619556913674515
piima toorpiima toodangut,0.0068226120857699,0.0042016806722689,38.41536614645798
otsevalimise presidenti presidendi,0.0087719298245614,0.0056022408963585,36.13445378151307
ts parvlaeva parvlaevad,0.0107212475633528,0.0070028011204481,34.68296409472938
vallaga vald sauga,0.0224171539961013,0.0168067226890756,25.027402265253855
maksuamet tolliamet tolliameti,0.0058479532163742,0.0028011204481792,52.100840336135114
terviseandmed isikuandmeid terviseandmeid,0.0058479532163742,0.0028011204481792,52.100840336135114
kaitseliit kaitseliidule kaitseliidu,0.0077972709551656,0.0042016806722689,46.11344537815072
kandidaadi kandidaati kandidaat,0.0038986354775828,0.0014005602240896,64.07563025210133
valismaale valjarande valjaranne,0.0116959064327485,0.0070028011204481,40.126050420168546
leping ratifitseerida lepinguga,0.0116959064327485,0.0070028011204481,40.126050420168546
eelarves riigieelarves reservist,0.0107212475633528,0.0056022408963585,47.74637127578332
toonadalal istungid taiendaval,0.0048732943469785,0.0014005602240896,71.26050420168106
krimmi agressiooni ukraina,0.0185185185185185,0.011204481792717,39.49579831932814
slovakkia ungari portugal,0.0155945419103313,0.0084033613445378,46.11344537815108
idapiiri piiririba valjaehitamine,0.0058479532163742,0.0014005602240896,76.05042016806755
nord stream streami,0.0058479532163742,0.0014005602240896,76.05042016806755
lahususe voimude lahusus,0.0058479532163742,0.0014005602240896,76.05042016806755
haale valimispaeval valimiste,0.016569200779727,0.0084033613445378,49.28324270884805
veb fondi uurimiskomisjon,0.0107212475633528,0.0042016806722689,60.80977845683726
ajakirjandus ajakirjanduse ajakirjandust,0.0068226120857699,0.0014005602240896,79.47178871548648
prokuratuur prokuratuuri prokuror,0.0126705653021442,0.0042016806722689,66.83904330963148
alkoholi kange lahja,0.0155945419103313,0.0056022408963585,64.07563025210094
ulejaagis struktuurses struktuurse,0.0097465886939571,0.0014005602240896,85.63025210084069
elamisluba elamisloa viisa,0.0126705653021442,0.0028011204481792,77.89269553975485
valijate erakonda valijaid,0.0136452241715399,0.0028011204481792,79.47178871548662
jarviku jarvik maaeluministri,0.0126705653021442,0.0014005602240896,88.94634776987742
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.016569200779727,0.0028011204481792,83.09441423628309
efsf esm kreekale,0.0185185185185185,0.0014005602240896,92.43697478991616
vagivallale vihakone ohutamine,0.0204678362573099,0.0042016806722689,79.47178871548618
rahvuse rahvust rahvusriik,0.0214424951267056,0.0014005602240896,93.46829640947303
piirilepingu piirileping piirilepingut,0.0243664717348927,0.0014005602240896,94.25210084033625
pagulasi pagulased pagulaste,0.0311890838206627,0.0042016806722689,86.52836134453781
abielu kooselu samasooliste,0.0419103313840155,0.0028011204481792,93.3163963259724
maavalitsuste maavalitsused maakonna,0.0107212475633528,0.0,100.0
muraste kase kompleksi,0.0077972709551656,0.0,100.0
salastatud valisteabe riigisaladuse,0.0068226120857699,0.0,100.0
pensionifondide pensionifondid fondid,0.0058479532163742,0.0,100.0
relva relvade relvaluba,0.0058479532163742,0.0,100.0
kaasne lisakulutusi riigieelarvele,0.0048732943469785,0.0,100.0
volitust kaasuses jarvik,0.0048732943469785,0.0,100.0
oigusriik oigusriigi oigusriigist,0.0048732943469785,0.0,100.0
suuria euroopasse turgis,0.0048732943469785,0.0,100.0
liiklussurmade liikluses hukkunute,0.0038986354775828,0.0,100.0
tooandja tervisesse maksuvabalt,0.0038986354775828,0.0,100.0
muundatud geneetiliselt gmo,0.0029239766081871,0.0,100.0
varude varud varu,0.0029239766081871,0.0,100.0
inflatsiooni inflatsioon hinnatous,0.0029239766081871,0.0,100.0
memorandumi moistmise memorandum,0.0029239766081871,0.0,100.0
kirik kiriku maarja,0.0029239766081871,0.0,100.0
apteeke apteegid apteekide,0.0019493177387914,0.0,100.0
omandireformi tagastatud omandireform,0.0019493177387914,0.0,100.0
piirikontrolli schengeni valispiiri,0.0019493177387914,0.0,100.0
uhistranspordi uhistransport uhistransporti,0.0019493177387914,0.0,100.0
uliopilased uliopilastele uliopilaste,0.0019493177387914,0.0,100.0
riigipuha puhade tahtpaevade,0.0019493177387914,0.0,100.0
katteallikas katteallikaid katteallikat,0.0019493177387914,0.0,100.0
korterelamute kortermajade kredexi,0.0019493177387914,0.0,100.0
valdkonnad laekumisest fikseeritakse,0.0009746588693957,0.0,100.0
domeenide domeeni interneti,0.0009746588693957,0.0,100.0
kandidaati kandidaat valituks,0.0009746588693957,0.0,100.0
hansson ardo panga,0.0009746588693957,0.0,100.0
energiaagentuur agentuuri agentuur,0.0009746588693957,0.0,100.0
annetus erjk annetuse,0.0009746588693957,0.0,100.0
hoiu pangad pankade,0.0009746588693957,0.0,100.0
eripensioni valjateenitud staazi,0.0009746588693957,0.0,100.0
ugri rahvaste polisrahvaste,0.0009746588693957,0.0,100.0
talupidajate kaubanduskoja kaubanduskoda,0.0009746588693957,0.0,100.0
teede teehoiuks teedele,0.0009746588693957,0.0,100.0
ootuse oigusparase oiguskindluse,0.0009746588693957,0.0,100.0
ooteala piiriuletuse piiripunkti,0.0009746588693957,0.0,100.0
kinnitamise paevakorra paevakord,0.0009746588693957,0.0,100.0
lipud lippude lipp,0.0009746588693957,0.0,100.0
majandusaasta koondaruanne raamatupidamise,0.0009746588693957,0.0,100.0
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
objekti anu raua,0.0,0.0,
valitsemisalade katteallikaks riigieelarves,0.0,0.0,
tsernoboli represseeritud oigusvastaselt,0.0,0.0,
tootuli lepitaja ametiuhingute,0.0,0.0,
aardla pria pealtnagija,0.0,0.0,
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.0,
ametipalkade riigiteenijate korgemate,0.0,0.0,
ammendumiseni kaheni pikendada,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
haaletamissedel haaletamiskasti sedeli,0.0,0.0,
haalte kandidaatidele haaletamisest,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
hadaolukorda eriolukord eriolukorra,0.0,0.0,
maantee neljarealiseks ppp,0.0,0.0,
huvihariduse huvitegevuse huviharidus,0.0,0.0,
inimarengu aruanne aruandes,0.0,0.0,
kasvavad tuleval kasv,0.0,0.0,
kohanimenoukogu vonnu mulgi,0.0,0.0,
mes maale maaelu,0.0,0.0,
kontrollin haaled kandidaadi,0.0,0.0,
koolituse koolitus koolitusele,0.0,0.0,
koosoleku elektrooniline koosolekut,0.0,0.0,
kusimusena tahtsa tahtsusega,0.0,0.0,
laari laar kandidatuuri,0.0,0.0,
humni humn laulda,0.0,0.0,
kusija vastaja vastasin,0.0,0.0014005602240896,-inf
puude raskusastme puuet,0.0,0.0042016806722689,-inf
riigikontrolor karis riigikontrolori,0.0,0.0042016806722689,-inf
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0056022408963585,-inf
kohtla jarve johvi,0.0,0.0028011204481792,-inf
oiglase virumaale ulemineku,0.0,0.0028011204481792,-inf
ulikooliga kbfi instituudi,0.0,0.0014005602240896,-inf
tervist tervis tervisega,0.0,0.0014005602240896,-inf
teenuseid teenused teenust,0.0,0.0070028011204481,-inf
teenistuse teenistuses avalikus,0.0,0.0014005602240896,-inf
operatsioonil sojalisel panustamisel,0.0,0.0014005602240896,-inf
pensioni pension sammas,0.0,0.0014005602240896,-inf
teatri teater rahvusooper,0.0,0.0014005602240896,-inf
kaitsekulud kaitsekulutused kaitsekulude,0.0,0.0014005602240896,-inf
tarbijakaitse amet ametile,0.0,0.0014005602240896,-inf
jaatmeid liigiti prugi,0.0,0.0042016806722689,-inf
vagivalla naistevastase perevagivalla,0.0,0.0042016806722689,-inf
hiv narkomaania epideemia,0.0,0.0056022408963585,-inf
koneleja konsensuslikud repliigi,0.0,0.0014005602240896,-inf
korrata stenogrammist vabandan,0.0,0.0014005602240896,-inf
korteriuhistu korteriomanike korteriuhistute,0.0,0.0168067226890756,-inf
tantsupeo laulu traditsiooni,0.0,0.0014005602240896,-inf
riigimetsa majandamise noukokku,0.0,0.0014005602240896,-inf
deklaratsiooni deklaratsioone deklaratsioonis,0.0,0.0028011204481792,-inf
rongi rongide rongid,0.0,0.0056022408963585,-inf
annetused annetusi annetuste,0.0,0.0014005602240896,-inf
aituma infotundi jahimehed,0.0,0.0014005602240896,-inf
virumaale virumaa toostusalade,0.0,0.0014005602240896,-inf
liibanonis missioonil pikendamine,0.0,0.0014005602240896,-inf
kulukuse krediidi kiirlaenude,0.0,0.0014005602240896,-inf
jahimehed jahimeeste jahti,0.0,0.0042016806722689,-inf
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0042016806722689,-inf
fie fuusilisest isikust,0.0,0.0014005602240896,-inf
lng terminali gaasi,0.0,0.0014005602240896,-inf
lae korgepalgaliste lagi,0.0,0.0042016806722689,-inf
skais arendused infosusteemide,0.0,0.0014005602240896,-inf
voidusamba vabadussoja uurimiskomisjon,0.0,0.0,
