topic_words3,Isamaa ja Res Publica Liidu fraktsioon,Keskerakond,difference
korterelamute kortermajade kredexi,0.0044444444444444,0.0017381228273464,60.89223638470561
riigipalgaliste riigisektoris koondada,0.0044444444444444,0.0017381228273464,60.89223638470561
elatisraha elatisabi elatise,0.0044444444444444,0.0017381228273464,60.89223638470561
valispoliitika valispoliitikas diplomaatia,0.0044444444444444,0.0017381228273464,60.89223638470561
jalitustegevuse jalitustoimingu sideandmete,0.0029629629629629,0.0005793742757821,80.44611819235371
kohanimenoukogu vonnu mulgi,0.0029629629629629,0.0005793742757821,80.44611819235371
kandidaadi kandidaati kandidaat,0.0029629629629629,0.0005793742757821,80.44611819235371
objekti anu raua,0.0029629629629629,0.0005793742757821,80.44611819235371
tooandja tervisesse maksuvabalt,0.0074074074074074,0.0034762456546929,53.0706836616458
salvestisi salvestised salvestiste,0.0074074074074074,0.0034762456546929,53.0706836616458
tootuid tootute tootu,0.0251851851851851,0.0173812282734646,30.986299502419733
annetused annetusi annetuste,0.0044444444444444,0.0011587485515643,73.928157589803
tulumaksuvaba maksususteemi tulumaksu,0.0103703703703703,0.0052143684820393,49.71858963747785
majandusaasta koondaruanne raamatupidamise,0.0103703703703703,0.0046349942062572,55.305413011090984
riigiabi komisjonilt loa,0.0044444444444444,0.0005793742757821,86.96407879490262
samba sammas sambasse,0.0044444444444444,0.0005793742757821,86.96407879490262
keskkonnaameti uhendamine uhendamise,0.0044444444444444,0.0005793742757821,86.96407879490262
psuhhiaatri alaealine psuhhiaatrilist,0.0074074074074074,0.0023174971031286,68.71378910776387
ulejaagis struktuurses struktuurse,0.0222222222222222,0.0127462340672074,42.64194669756664
valimisea valimisiga valimisoiguse,0.0074074074074074,0.0017381228273464,76.53534183082357
maksuamet tolliamet tolliameti,0.0148148148148148,0.0063731170336037,56.98146002317499
karistuse karistus tingimisi,0.0251851851851851,0.0133256083429895,47.08949628518857
arengufond arengufondi arengufondis,0.0088888888888888,0.0017381228273464,80.44611819235281
pollumeestele pollumehi pollumehed,0.0133333333333333,0.0046349942062572,65.23754345307091
huvigruppe huvigruppide kaasatud,0.0251851851851851,0.0127462340672074,49.38995296844103
jaatmeid liigiti prugi,0.0103703703703703,0.0023174971031286,77.6527065055455
vanemahuvitist vanemahuvitise vanemahuvitis,0.0118518518518518,0.0028968713789107,75.55764774044086
ametiuhingute tooandjate keskliit,0.0222222222222222,0.007531865585168,66.10660486674396
eelarves riigieelarves reservist,0.0355555555555555,0.0168018539976825,52.744785631517885
uliopilased uliopilastele uliopilaste,0.037037037037037,0.0115874855156431,68.7137891077636
katteallikas katteallikaid katteallikat,0.0281481481481481,0.0034762456546929,87.65017991095941
aasia aasias saatkonna,0.0281481481481481,0.0034762456546929,87.65017991095941
lapsetoetust lapsetoetus lapsetoetuse,0.077037037037037,0.0249130938586326,67.66088777965959
efsf esm kreekale,0.0918518518518518,0.0318655851680185,65.30762905094758
aituma infotundi jahimehed,0.0222222222222222,0.0,100.0
lahususe voimude lahusus,0.0059259259259259,0.0,100.0
kusija vastaja vastasin,0.0059259259259259,0.0,100.0
toovoimereformi toovoimega toovoimereform,0.0059259259259259,0.0,100.0
valitsemisalade katteallikaks riigieelarves,0.0044444444444444,0.0,100.0
vaikesaarte saarte pusiasustusega,0.0029629629629629,0.0,100.0
tootuna arvele ariuhingu,0.0029629629629629,0.0,100.0
viirust vaktsineeritud viiruse,0.0029629629629629,0.0,100.0
oigusriik oigusriigi oigusriigist,0.0029629629629629,0.0,100.0
kasvavad tuleval kasv,0.0014814814814814,0.0,100.0
hoiu pangad pankade,0.0014814814814814,0.0,100.0
korrata stenogrammist vabandan,0.0014814814814814,0.0,100.0
teenuseid teenused teenust,0.0,0.0,
teadus teaduse arendustegevuse,0.0,0.0,
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,
rahapesu terrorismi andmeburoo,0.0,0.0,
planeeringu keskkonnamoju keskkonnamojude,0.0,0.0,
id mobiil kaardi,0.0,0.0,
danske filiaali rahapesu,0.0,0.0,
piirikontrolli schengeni valispiiri,0.0,0.0,
haiguspaevade haiguspaevi haiguspaeva,0.0,0.0,
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,
korterid kortereid korterit,0.0,0.0,
energiaagentuur agentuuri agentuur,0.0,0.0,
est kavatsuste for,0.0,0.0,
haaletamissedel haaletamiskasti sedeli,0.0,0.0,
mes maale maaelu,0.0,0.0,
aardla pria pealtnagija,0.0,0.0069524913093858,-inf
ooteala piiriuletuse piiripunkti,0.0,0.0011587485515643,-inf
annetus erjk annetuse,0.0,0.0011587485515643,-inf
ootuse oigusparase oiguskindluse,0.0,0.0034762456546929,-inf
koondaruande majandusaasta koondaruanne,0.0,0.0005793742757821,-inf
kulukuse krediidi kiirlaenude,0.0,0.0011587485515643,-inf
kusimusena tahtsa tahtsusega,0.0,0.0005793742757821,-inf
kutsehariduse kutseharidus kutsehariduses,0.0,0.0023174971031286,-inf
laari laar kandidatuuri,0.0,0.0005793742757821,-inf
lae korgepalgaliste lagi,0.0,0.0005793742757821,-inf
liibanonis missioonil pikendamine,0.0,0.0011587485515643,-inf
korruptsiooni korruptsioon korruptsiooniga,0.0,0.0017381228273464,-inf
kirik kiriku maarja,0.0,0.0005793742757821,-inf
operatsioonil sojalisel panustamisel,0.0,0.0005793742757821,-inf
pealinnast tallinnast viljandisse,0.0,0.0017381228273464,-inf
voidusamba vabadussoja uurimiskomisjon,0.0,0.0005793742757821,-inf
veb fondi uurimiskomisjon,0.0,0.0005793742757821,-inf
valimisliitude volikogusse volikokku,0.0,0.0011587485515643,-inf
valimiskomisjon proteste valimiskasti,0.0,0.0005793742757821,-inf
valijate erakonda valijaid,0.0,0.0023174971031286,-inf
vagivalla naistevastase perevagivalla,0.0,0.0005793742757821,-inf
utah jordaania energia,0.0,0.0017381228273464,-inf
koolis kooli opilased,0.0,0.0283893395133256,-inf
konkurss konkursi konkurssi,0.0,0.0005793742757821,-inf
koneleja konsensuslikud repliigi,0.0,0.0005793742757821,-inf
miili baasvorgu lairiba,0.0,0.0005793742757821,-inf
omandireformi tagastatud omandireform,0.0,0.0023174971031286,-inf
oigusloome oigusloomes oiguspoliitika,0.0,0.0005793742757821,-inf
oiglase virumaale ulemineku,0.0,0.0017381228273464,-inf
nord stream streami,0.0,0.004055619930475,-inf
muuseum muuseumi muuseumide,0.0,0.0023174971031286,-inf
muundatud geneetiliselt gmo,0.0,0.0005793742757821,-inf
muugimaksu muugimaks paadimaksu,0.0,0.0011587485515643,-inf
muraste kase kompleksi,0.0,0.0005793742757821,-inf
matusetoetust matusetoetus matusetoetuse,0.0,0.0011587485515643,-inf
kolledz kolledzi turi,0.0,0.0005793742757821,-inf
magustatud suhkrut joogi,0.0,0.0005793742757821,-inf
maantee neljarealiseks ppp,0.0,0.0023174971031286,-inf
louis freeh kremli,0.0,0.0011587485515643,-inf
lipud lippude lipp,0.0,0.0005793742757821,-inf
liitlaste ohutorje keskmaa,0.0,0.0005793742757821,-inf
liiklussurmade liikluses hukkunute,0.0,0.0034762456546929,-inf
kodakondsust kodakondsuse kodanikuks,0.0,0.0034762456546929,-inf
kohtla jarve johvi,0.0,0.0028968713789107,-inf
ts parvlaeva parvlaevad,0.0,0.0017381228273464,-inf
tervist tervis tervisega,0.0,0.0011587485515643,-inf
teekasutustasu autode autod,0.0,0.0017381228273464,-inf
inflatsiooni inflatsioon hinnatous,0.0,0.0034762456546929,-inf
volitust kaasuses jarvik,0.0,0.0011587485515643,-inf
estonian air airi,0.0,0.0011587485515643,-inf
erso teatri kontserdi,0.0,0.0005793742757821,-inf
abipolitseinik abipolitseiniku abipolitseinike,0.0,0.004055619930475,-inf
ametipalkade riigiteenijate korgemate,0.0,0.0011587485515643,-inf
kaitsekulud kaitsekulutused kaitsekulude,0.0,0.0011587485515643,-inf
kaitseliit kaitseliidule kaitseliidu,0.0,0.0081112398609501,-inf
inimarengu aruanne aruandes,0.0,0.0023174971031286,-inf
erimargistatud kutust kutuse,0.0,0.0023174971031286,-inf
reklaami reklaam alkoholireklaam,0.0,0.0017381228273464,-inf
hiv narkomaania epideemia,0.0,0.0023174971031286,-inf
hadaolukorda eriolukord eriolukorra,0.0,0.0005793742757821,-inf
hambaravi hammaste hambad,0.0,0.0028968713789107,-inf
jarviku jarvik maaeluministri,0.0,0.0052143684820393,-inf
keeleoskust oskuse keeleoskuse,0.0,0.004055619930475,-inf
humni humn laulda,0.0,0.0005793742757821,-inf
ammendumiseni kaheni pikendada,0.0,0.0005793742757821,-inf
huvihariduse huvitegevuse huviharidus,0.0,0.0005793742757821,-inf
kinnitamise paevakorra paevakord,0.0,0.0011587485515643,-inf
skais arendused infosusteemide,0.0,0.0011587485515643,-inf
teatri teater rahvusooper,0.0,0.0005793742757821,-inf
piirivalve valvamise valvamine,0.0,0.0005793742757821,-inf
tarbijakaitse amet ametile,0.0,0.0017381228273464,-inf
tapsustatakse ajakohastatakse nouete,0.0,0.0034762456546929,-inf
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0005793742757821,-inf
taanis saksamaal hollandis,0.0,0.0092699884125144,-inf
suuria euroopasse turgis,0.0,0.0005793742757821,-inf
sularaha kommertspangad pangad,0.0,0.0011587485515643,-inf
pensioniiga pensioniea eluiga,0.0,0.0028968713789107,-inf
piirilepingu piirileping piirilepingut,0.0,0.0005793742757821,-inf
president ilves presidendi,0.0,0.0005793742757821,-inf
sigade katku katk,0.0,0.0011587485515643,-inf
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0005793742757821,-inf
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.0,0.0005793742757821,-inf
pagulasi pagulased pagulaste,0.0,0.0005793742757821,-inf
rail trassi balticu,0.0,0.0034762456546929,-inf
riigikontrolor karis riigikontrolori,0.0,0.0017381228273464,-inf
riigireformi riigireformist riigireform,0.0,0.0005793742757821,-inf
rongi rongide rongid,0.0,0.0005793742757821,-inf
salastatud valisteabe riigisaladuse,0.0,0.0023174971031286,-inf
ulikooliga kbfi instituudi,0.0,0.0,
