topic_words3,Fraktsioonitud,Keskerakond,difference
koolis kooli opilased,0.0023310023310023,0.0283893395133256,-1117.9026651216843
alkoholi kange lahja,0.0093240093240093,0.0289687137891077,-210.6894553881809
toonadalal istungid taiendaval,0.0046620046620046,0.0214368482039397,-359.8203939745126
tulubaasi tasandusfondi tulumaksuosa,0.0046620046620046,0.0196987253765932,-322.53765932792976
terviseandmed isikuandmeid terviseandmeid,0.0046620046620046,0.0196987253765932,-322.53765932792976
kodualuse maamaksu maamaksust,0.0163170163170163,0.0365005793742757,-123.6964078794899
tootuid tootute tootu,0.0046620046620046,0.0173812282734646,-272.8273464658206
karistuse karistus tingimisi,0.0023310023310023,0.0133256083429895,-471.66859791425713
kaibemaksu kaibemaks kaibemaksumaara,0.0046620046620046,0.015063731170336,-223.11703360371152
ulejaagis struktuurses struktuurse,0.0046620046620046,0.0127462340672074,-173.40672074160236
prokuratuur prokuratuuri prokuror,0.0046620046620046,0.0127462340672074,-173.40672074160236
poolte kokkuleppel huvitise,0.0023310023310023,0.0086906141367323,-272.8273464658206
riigikontrolli auditi auditit,0.0023310023310023,0.007531865585168,-223.11703360371152
ametiuhingute tooandjate keskliit,0.0023310023310023,0.007531865585168,-223.11703360371152
hanke hankija riigihangete,0.0023310023310023,0.007531865585168,-223.11703360371152
eriarstide eriarstiabi eriarsti,0.0139860139860139,0.0231749710312862,-65.70104287369735
kohtunike kohtususteem kohtuniku,0.0069930069930069,0.0139049826187717,-98.84125144843794
kaasne lisakulutusi riigieelarvele,0.0046620046620046,0.0104287369640787,-123.69640787949106
iive sundimus iibe,0.0023310023310023,0.0063731170336037,-173.40672074160236
vee monopolide veeteenuse,0.0023310023310023,0.0063731170336037,-173.40672074160236
tulubaasi omavalitsustele omavalitsuste,0.0069930069930069,0.0127462340672074,-82.27114716106824
palgatousu opetajate palgatous,0.0163170163170163,0.0237543453070683,-45.58020195331875
lng terminali gaasi,0.0046620046620046,0.0086906141367323,-86.4136732329103
uliopilased uliopilastele uliopilaste,0.0069930069930069,0.0115874855156431,-65.70104287369853
lapsetoetust lapsetoetus lapsetoetuse,0.0186480186480186,0.0249130938586326,-33.596465816917664
palgalohe soolist meeste,0.0046620046620046,0.0081112398609501,-73.98609501738194
moisteid moiste moisted,0.0023310023310023,0.0046349942062572,-98.84125144843648
lasteaia lasteaias lasteaiakoha,0.0023310023310023,0.0046349942062572,-98.84125144843648
lipu laevu kaubalaeva,0.0023310023310023,0.0046349942062572,-98.84125144843648
riigimetsa majandamise noukokku,0.0023310023310023,0.0046349942062572,-98.84125144843648
teenistuse teenistuses avalikus,0.0023310023310023,0.0046349942062572,-98.84125144843648
keeleoskust oskuse keeleoskuse,0.0023310023310023,0.004055619930475,-73.9860950173798
eelarves riigieelarves reservist,0.0139860139860139,0.0168018539976825,-20.133256083430627
vallaga vald sauga,0.0046620046620046,0.0063731170336037,-36.70336037080117
liiklussurmade liikluses hukkunute,0.0023310023310023,0.0034762456546929,-49.130938586327375
rahvuse rahvust rahvusriik,0.0023310023310023,0.0034762456546929,-49.130938586327375
inflatsiooni inflatsioon hinnatous,0.0023310023310023,0.0034762456546929,-49.130938586327375
salvestisi salvestised salvestiste,0.0023310023310023,0.0034762456546929,-49.130938586327375
missiooni missioonile missioon,0.0326340326340326,0.0359212050984936,-10.072835623241225
memorandumi moistmise memorandum,0.0046620046620046,0.0057937427578215,-24.27578215527282
vanemahuvitist vanemahuvitise vanemahuvitis,0.0023310023310023,0.0028968713789107,-24.27578215527068
huvigruppe huvigruppide kaasatud,0.0116550116550116,0.0127462340672074,-9.362688296640002
jarviku jarvik maaeluministri,0.0046620046620046,0.0052143684820393,-11.848203939744453
eelarvele kulude riigieelarvele,0.0069930069930069,0.007531865585168,-7.705677867903836
muuseum muuseumi muuseumide,0.0023310023310023,0.0023174971031286,0.579374275781755
salastatud valisteabe riigisaladuse,0.0023310023310023,0.0023174971031286,0.579374275781755
erimargistatud kutust kutuse,0.0023310023310023,0.0023174971031286,0.579374275781755
pensionifondide pensionifondid fondid,0.0023310023310023,0.0023174971031286,0.579374275781755
majandusaasta koondaruanne raamatupidamise,0.0046620046620046,0.0046349942062572,0.579374275781755
apteeke apteegid apteekide,0.0046620046620046,0.0046349942062572,0.579374275781755
maksuamet tolliamet tolliameti,0.0069930069930069,0.0063731170336037,8.864426419465882
loomi loomade loomad,0.0069930069930069,0.0063731170336037,8.864426419465882
ajakirjandus ajakirjanduse ajakirjandust,0.0046620046620046,0.004055619930475,13.006952491310104
noukogudesse ariuhingute noukogudes,0.0046620046620046,0.004055619930475,13.006952491310104
