topic_words3,Fraktsioonitud,Isamaa ja Res Publica Liidu fraktsioon,Keskerakond,Reformierakond,Sotsiaaldemokraadid
eriarstide eriarstiabi eriarsti,0.013986013986013986,0.0044444444444444444,0.023174971031286212,0.003911342894393742,0.0058997050147492625
erimargistatud kutust kutuse,0.002331002331002331,0.0,0.002317497103128621,0.002607561929595828,0.004424778761061947
eripensioni valjateenitud staazi,0.0,0.002962962962962963,0.0011587485515643105,0.003911342894393742,0.0029498525073746312
erso teatri kontserdi,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
est kavatsuste for,0.0,0.0,0.0,0.0,0.0014749262536873156
estonian air airi,0.004662004662004662,0.0,0.0011587485515643105,0.001303780964797914,0.01032448377581121
etv saateid pbk,0.002331002331002331,0.0014814814814814814,0.0017381228273464658,0.003911342894393742,0.0029498525073746312
fie fuusilisest isikust,0.0,0.0014814814814814814,0.0011587485515643105,0.0,0.0029498525073746312
haale valimispaeval valimiste,0.046620046620046623,0.002962962962962963,0.004055619930475087,0.005215123859191656,0.0029498525073746312
haaletamissedel haaletamiskasti sedeli,0.0,0.0,0.0,0.001303780964797914,0.0
hadaolukorda eriolukord eriolukorra,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
haiguspaevade haiguspaevi haiguspaeva,0.002331002331002331,0.0,0.0,0.001303780964797914,0.0
hambaravi hammaste hambad,0.0,0.0,0.0028968713789107765,0.0,0.0014749262536873156
hanke hankija riigihangete,0.002331002331002331,0.0014814814814814814,0.007531865585168019,0.0,0.014749262536873156
hiv narkomaania epideemia,0.0,0.0,0.002317497103128621,0.0,0.0014749262536873156
hoiu pangad pankade,0.0,0.0014814814814814814,0.0,0.0,0.0
hooldekodus hoolduse hooldekodu,0.0,0.0014814814814814814,0.0005793742757821553,0.002607561929595828,0.0014749262536873156
hoone rkas hoonet,0.009324009324009324,0.0014814814814814814,0.005214368482039398,0.001303780964797914,0.008849557522123894
humni humn laulda,0.0,0.0,0.0005793742757821553,0.0,0.0
huvigruppe huvigruppide kaasatud,0.011655011655011656,0.025185185185185185,0.012746234067207415,0.009126466753585397,0.01032448377581121
huvihariduse huvitegevuse huviharidus,0.0,0.0,0.0005793742757821553,0.0,0.0
id mobiil kaardi,0.002331002331002331,0.0,0.0,0.0,0.0014749262536873156
idapiiri piiririba valjaehitamine,0.0,0.0014814814814814814,0.0005793742757821553,0.0,0.0014749262536873156
iive sundimus iibe,0.002331002331002331,0.002962962962962963,0.006373117033603708,0.0,0.004424778761061947
inflatsiooni inflatsioon hinnatous,0.002331002331002331,0.0,0.0034762456546929316,0.002607561929595828,0.0014749262536873156
inimarengu aruanne aruandes,0.006993006993006993,0.0,0.002317497103128621,0.002607561929595828,0.0014749262536873156
jaatmeid liigiti prugi,0.0,0.01037037037037037,0.002317497103128621,0.009126466753585397,0.0
jahimehed jahimeeste jahti,0.0,0.0014814814814814814,0.0005793742757821553,0.0,0.0
jalitustegevuse jalitustoimingu sideandmete,0.0,0.002962962962962963,0.0005793742757821553,0.010430247718383311,0.0029498525073746312
jarviku jarvik maaeluministri,0.004662004662004662,0.0,0.005214368482039398,0.0,0.0029498525073746312
joustumine joustuma joustada,0.018648018648018648,0.016296296296296295,0.013325608342989572,0.01303780964797914,0.007374631268436578
kaasne lisakulutusi riigieelarvele,0.004662004662004662,0.0044444444444444444,0.010428736964078795,0.005215123859191656,0.008849557522123894
kaibemaksu kaibemaks kaibemaksumaara,0.004662004662004662,0.005925925925925926,0.015063731170336037,0.002607561929595828,0.0029498525073746312
kaitsekulud kaitsekulutused kaitsekulude,0.004662004662004662,0.0,0.0011587485515643105,0.001303780964797914,0.0014749262536873156
kaitseliit kaitseliidule kaitseliidu,0.027972027972027972,0.0,0.008111239860950173,0.002607561929595828,0.0058997050147492625
kala kalurid kalurite,0.0,0.002962962962962963,0.0028968713789107765,0.002607561929595828,0.0014749262536873156
kandidaadi kandidaati kandidaat,0.002331002331002331,0.002962962962962963,0.0005793742757821553,0.002607561929595828,0.0014749262536873156
kandidaati kandidaat valituks,0.0,0.0014814814814814814,0.002317497103128621,0.011734028683181226,0.008849557522123894
kandideerima ametikohale kandidaatide,0.0,0.0014814814814814814,0.0011587485515643105,0.001303780964797914,0.0014749262536873156
kantsler kantsleri riigisekretar,0.0,0.0014814814814814814,0.0011587485515643105,0.0,0.0
karistuse karistus tingimisi,0.002331002331002331,0.025185185185185185,0.013325608342989572,0.009126466753585397,0.007374631268436578
kasvavad tuleval kasv,0.0,0.0014814814814814814,0.0,0.001303780964797914,0.0
katteallikas katteallikaid katteallikat,0.006993006993006993,0.028148148148148148,0.0034762456546929316,0.009126466753585397,0.0058997050147492625
kauguhendus avaksite ettekandjalt,0.006993006993006993,0.0014814814814814814,0.0017381228273464658,0.001303780964797914,0.0029498525073746312
keeleoskust oskuse keeleoskuse,0.002331002331002331,0.0,0.004055619930475087,0.002607561929595828,0.0014749262536873156
keskkonnaameti uhendamine uhendamise,0.002331002331002331,0.0044444444444444444,0.0005793742757821553,0.0,0.0029498525073746312
kinnisasja maad maa,0.006993006993006993,0.005925925925925926,0.004055619930475087,0.001303780964797914,0.004424778761061947
kinnitamise paevakorra paevakord,0.0,0.0,0.0011587485515643105,0.001303780964797914,0.0
kirik kiriku maarja,0.0,0.0,0.0005793742757821553,0.0,0.0014749262536873156
kodakondsust kodakondsuse kodanikuks,0.009324009324009324,0.0,0.0034762456546929316,0.001303780964797914,0.004424778761061947
kodualuse maamaksu maamaksust,0.016317016317016316,0.02666666666666667,0.03650057937427578,0.01564537157757497,0.035398230088495575
kohanimenoukogu vonnu mulgi,0.0,0.002962962962962963,0.0005793742757821553,0.0,0.0
kohtla jarve johvi,0.0,0.0,0.0028968713789107765,0.002607561929595828,0.0014749262536873156
kohtunike kohtususteem kohtuniku,0.006993006993006993,0.005925925925925926,0.013904982618771726,0.02346805736636245,0.0029498525073746312
kohtutaiturite kohtutaitur kohtutaituri,0.0,0.0014814814814814814,0.0005793742757821553,0.001303780964797914,0.0
kolledz kolledzi turi,0.0,0.0,0.0005793742757821553,0.0,0.0
koneleja konsensuslikud repliigi,0.0,0.0,0.0005793742757821553,0.0,0.0
konkurss konkursi konkurssi,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0014749262536873156
koolilouna koolitoidu koolitoit,0.006993006993006993,0.0014814814814814814,0.0011587485515643105,0.0,0.0029498525073746312
koolis kooli opilased,0.002331002331002331,0.0,0.028389339513325607,0.01303780964797914,0.01327433628318584
koolituse koolitus koolitusele,0.0,0.0014814814814814814,0.0005793742757821553,0.0,0.0014749262536873156
koondaruande majandusaasta koondaruanne,0.0,0.0,0.0005793742757821553,0.0,0.0
korrata stenogrammist vabandan,0.0,0.0014814814814814814,0.0,0.001303780964797914,0.0
korruptsiooni korruptsioon korruptsiooniga,0.0,0.0,0.0017381228273464658,0.001303780964797914,0.0014749262536873156
korterelamute kortermajade kredexi,0.002331002331002331,0.0044444444444444444,0.0017381228273464658,0.002607561929595828,0.004424778761061947
korterid kortereid korterit,0.002331002331002331,0.0,0.0,0.001303780964797914,0.008849557522123894
korteriuhistu korteriomanike korteriuhistute,0.006993006993006993,0.0014814814814814814,0.0005793742757821553,0.001303780964797914,0.0014749262536873156
krimmi agressiooni ukraina,0.0,0.005925925925925926,0.005793742757821553,0.005215123859191656,0.0029498525073746312
kulukuse krediidi kiirlaenude,0.0,0.0,0.0011587485515643105,0.0,0.0
kusija vastaja vastasin,0.0,0.005925925925925926,0.0,0.003911342894393742,0.0
kusimusena tahtsa tahtsusega,0.002331002331002331,0.0,0.0005793742757821553,0.002607561929595828,0.0014749262536873156
kutsehariduse kutseharidus kutsehariduses,0.0,0.0,0.002317497103128621,0.002607561929595828,0.0014749262536873156
laari laar kandidatuuri,0.0,0.0,0.0005793742757821553,0.0,0.0
lae korgepalgaliste lagi,0.0,0.0,0.0005793742757821553,0.0,0.0014749262536873156
lahususe voimude lahusus,0.004662004662004662,0.005925925925925926,0.0,0.001303780964797914,0.0029498525073746312
lapsetoetust lapsetoetus lapsetoetuse,0.018648018648018648,0.07703703703703704,0.024913093858632676,0.007822685788787484,0.05014749262536873
lasteaia lasteaias lasteaiakoha,0.002331002331002331,0.0014814814814814814,0.004634994206257242,0.0,0.0058997050147492625
leping ratifitseerida lepinguga,0.016317016317016316,0.0044444444444444444,0.00869061413673233,0.01694915254237288,0.008849557522123894
liibanonis missioonil pikendamine,0.0,0.0,0.0011587485515643105,0.0,0.0
liiklussurmade liikluses hukkunute,0.002331002331002331,0.0,0.0034762456546929316,0.0,0.0
liitlaste ohutorje keskmaa,0.0,0.0,0.0005793742757821553,0.0,0.0014749262536873156
lipu laevu kaubalaeva,0.002331002331002331,0.002962962962962963,0.004634994206257242,0.002607561929595828,0.0029498525073746312
lipud lippude lipp,0.0,0.0,0.0005793742757821553,0.0,0.0
lisaeelarve lisaeelarves lisaeelarvega,0.0,0.0,0.0,0.0,0.0014749262536873156
lng terminali gaasi,0.004662004662004662,0.0014814814814814814,0.00869061413673233,0.02998696219035202,0.0014749262536873156
loomi loomade loomad,0.006993006993006993,0.0044444444444444444,0.006373117033603708,0.002607561929595828,0.028023598820058997
louis freeh kremli,0.0,0.0,0.0011587485515643105,0.0,0.0
maantee neljarealiseks ppp,0.0,0.0,0.002317497103128621,0.001303780964797914,0.0014749262536873156
maavalitsuste maavalitsused maakonna,0.002331002331002331,0.002962962962962963,0.0017381228273464658,0.001303780964797914,0.011799410029498525
magustatud suhkrut joogi,0.002331002331002331,0.0,0.0005793742757821553,0.0,0.0
majandusaasta koondaruanne raamatupidamise,0.004662004662004662,0.01037037037037037,0.004634994206257242,0.002607561929595828,0.004424778761061947
maksuamet tolliamet tolliameti,0.006993006993006993,0.014814814814814815,0.006373117033603708,0.01694915254237288,0.0058997050147492625
matusetoetust matusetoetus matusetoetuse,0.0,0.0,0.0011587485515643105,0.003911342894393742,0.004424778761061947
memorandumi moistmise memorandum,0.004662004662004662,0.002962962962962963,0.005793742757821553,0.00651890482398957,0.007374631268436578
mes maale maaelu,0.0,0.0,0.0,0.0,0.0014749262536873156
metsa metsade mets,0.004662004662004662,0.0014814814814814814,0.0017381228273464658,0.0,0.008849557522123894
miili baasvorgu lairiba,0.002331002331002331,0.0,0.0005793742757821553,0.0,0.0014749262536873156
missiooni missioonile missioon,0.03263403263403263,0.002962962962962963,0.03592120509849363,0.005215123859191656,0.007374631268436578
moisteid moiste moisted,0.002331002331002331,0.005925925925925926,0.004634994206257242,0.02346805736636245,0.007374631268436578
muraste kase kompleksi,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
muugimaksu muugimaks paadimaksu,0.002331002331002331,0.0,0.0011587485515643105,0.001303780964797914,0.0
muundatud geneetiliselt gmo,0.0,0.0,0.0005793742757821553,0.0,0.0
muuseum muuseumi muuseumide,0.002331002331002331,0.0,0.002317497103128621,0.002607561929595828,0.0014749262536873156
nord stream streami,0.004662004662004662,0.0,0.004055619930475087,0.003911342894393742,0.0
normitehnika mojude eeskiri,0.0,0.002962962962962963,0.0011587485515643105,0.003911342894393742,0.0058997050147492625
noukogudesse ariuhingute noukogudes,0.004662004662004662,0.0044444444444444444,0.004055619930475087,0.003911342894393742,0.004424778761061947
objekti anu raua,0.0,0.002962962962962963,0.0005793742757821553,0.0,0.004424778761061947
oiglase virumaale ulemineku,0.0,0.0,0.0017381228273464658,0.0,0.0014749262536873156
oigusloome oigusloomes oiguspoliitika,0.002331002331002331,0.0,0.0005793742757821553,0.001303780964797914,0.0014749262536873156
oigusriik oigusriigi oigusriigist,0.0,0.002962962962962963,0.0,0.001303780964797914,0.0
omandireformi tagastatud omandireform,0.0,0.0,0.002317497103128621,0.0,0.0
ooteala piiriuletuse piiripunkti,0.004662004662004662,0.0,0.0011587485515643105,0.0,0.0
ootuse oigusparase oiguskindluse,0.0,0.0,0.0034762456546929316,0.010430247718383311,0.0029498525073746312
operatsioonil sojalisel panustamisel,0.0,0.0,0.0005793742757821553,0.0,0.0
opositsiooni koalitsioonil opositsioonil,0.006993006993006993,0.0014814814814814814,0.0017381228273464658,0.001303780964797914,0.0058997050147492625
opositsioonis koalitsiooni opositsiooni,0.011655011655011656,0.007407407407407408,0.006952491309385863,0.00651890482398957,0.0058997050147492625
oppelaenu sugava puudega,0.0,0.0014814814814814814,0.0005793742757821553,0.001303780964797914,0.0029498525073746312
otsevalimise presidenti presidendi,0.0,0.002962962962962963,0.0028968713789107765,0.007822685788787484,0.0014749262536873156
pagulasi pagulased pagulaste,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
palgalohe soolist meeste,0.004662004662004662,0.002962962962962963,0.008111239860950173,0.003911342894393742,0.022123893805309734
palgatousu opetajate palgatous,0.016317016317016316,0.014814814814814815,0.023754345307068367,0.003911342894393742,0.019174041297935103
pealinnast tallinnast viljandisse,0.0,0.0,0.0017381228273464658,0.002607561929595828,0.0014749262536873156
pensioni pension sammas,0.0,0.0044444444444444444,0.002317497103128621,0.0,0.0
pensionifondide pensionifondid fondid,0.002331002331002331,0.002962962962962963,0.002317497103128621,0.001303780964797914,0.0
pensioniiga pensioniea eluiga,0.0,0.0,0.0028968713789107765,0.001303780964797914,0.0029498525073746312
pensionitous pensionitousu pension,0.0,0.007407407407407408,0.006373117033603708,0.001303780964797914,0.0014749262536873156
piima toorpiima toodangut,0.002331002331002331,0.002962962962962963,0.0011587485515643105,0.001303780964797914,0.0
piirikontrolli schengeni valispiiri,0.0,0.0,0.0,0.0,0.0014749262536873156
piirilepingu piirileping piirilepingut,0.002331002331002331,0.0,0.0005793742757821553,0.001303780964797914,0.0029498525073746312
piirivalve valvamise valvamine,0.002331002331002331,0.0,0.0005793742757821553,0.0,0.0
planeeringu keskkonnamoju keskkonnamojude,0.002331002331002331,0.0,0.0,0.0,0.007374631268436578
pohiseadusega riigikohus oiguskantsler,0.009324009324009324,0.002962962962962963,0.006373117033603708,0.028683181225554105,0.008849557522123894
pollumeestele pollumehi pollumehed,0.0,0.013333333333333334,0.004634994206257242,0.005215123859191656,0.01032448377581121
poolte kokkuleppel huvitise,0.002331002331002331,0.007407407407407408,0.00869061413673233,0.018252933507170794,0.019174041297935103
post posti omniva,0.0,0.0014814814814814814,0.0011587485515643105,0.0,0.0
president ilves presidendi,0.0,0.0,0.0005793742757821553,0.0,0.0014749262536873156
prokuratuur prokuratuuri prokuror,0.004662004662004662,0.0044444444444444444,0.012746234067207415,0.011734028683181226,0.004424778761061947
psuhhiaatri alaealine psuhhiaatrilist,0.004662004662004662,0.007407407407407408,0.002317497103128621,0.002607561929595828,0.0029498525073746312
puude raskusastme puuet,0.0,0.0014814814814814814,0.0011587485515643105,0.001303780964797914,0.0
rahapesu terrorismi andmeburoo,0.002331002331002331,0.0,0.0,0.001303780964797914,0.0014749262536873156
rahvaalgatuse rahvaalgatus rahvahaaletus,0.0,0.0,0.0005793742757821553,0.0,0.0
rahvahaaletuse rahvahaaletus rahvahaaletusel,0.002331002331002331,0.0,0.0005793742757821553,0.003911342894393742,0.0
rahvuse rahvust rahvusriik,0.002331002331002331,0.002962962962962963,0.0034762456546929316,0.002607561929595828,0.0014749262536873156
rail trassi balticu,0.0,0.0,0.0034762456546929316,0.005215123859191656,0.007374631268436578
reklaami reklaam alkoholireklaam,0.0,0.0,0.0017381228273464658,0.0,0.0
relva relvade relvaluba,0.004662004662004662,0.0014814814814814814,0.0011587485515643105,0.0,0.0
riigiabi komisjonilt loa,0.002331002331002331,0.0044444444444444444,0.0005793742757821553,0.002607561929595828,0.0
riigikontrolli auditi auditit,0.002331002331002331,0.0044444444444444444,0.007531865585168019,0.002607561929595828,0.0014749262536873156
riigikontrolor karis riigikontrolori,0.002331002331002331,0.0,0.0017381228273464658,0.0,0.0
riigiloivude riigiloivud riigiloivu,0.0,0.0044444444444444444,0.00869061413673233,0.00651890482398957,0.025073746312684365
riigimetsa majandamise noukokku,0.002331002331002331,0.0014814814814814814,0.004634994206257242,0.002607561929595828,0.04424778761061947
riigipalgaliste riigisektoris koondada,0.0,0.0044444444444444444,0.0017381228273464658,0.0,0.0
riigireformi riigireformist riigireform,0.0,0.0,0.0005793742757821553,0.0,0.0014749262536873156
rongi rongide rongid,0.002331002331002331,0.0,0.0005793742757821553,0.0,0.0
salastatud valisteabe riigisaladuse,0.002331002331002331,0.0,0.002317497103128621,0.001303780964797914,0.0
salvestisi salvestised salvestiste,0.002331002331002331,0.007407407407407408,0.0034762456546929316,0.002607561929595828,0.0029498525073746312
samba sammas sambasse,0.002331002331002331,0.0044444444444444444,0.0005793742757821553,0.0,0.0014749262536873156
seksuaalse vangistusega vaarkohtlemise,0.0,0.0,0.0,0.001303780964797914,0.0
sigade katku katk,0.0,0.0,0.0011587485515643105,0.0,0.0014749262536873156
skais arendused infosusteemide,0.002331002331002331,0.0,0.0011587485515643105,0.001303780964797914,0.0
slovakkia ungari portugal,0.006993006993006993,0.0014814814814814814,0.0034762456546929316,0.01694915254237288,0.004424778761061947
soita jalakaija konniteel,0.004662004662004662,0.0014814814814814814,0.002317497103128621,0.005215123859191656,0.0014749262536873156
sularaha kommertspangad pangad,0.006993006993006993,0.0,0.0011587485515643105,0.0,0.0029498525073746312
suuria euroopasse turgis,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
taanis saksamaal hollandis,0.0,0.0,0.009269988412514484,0.010430247718383311,0.0058997050147492625
talupidajate kaubanduskoja kaubanduskoda,0.0,0.0,0.0005793742757821553,0.0,0.0029498525073746312
tapsustatakse ajakohastatakse nouete,0.0,0.0,0.0034762456546929316,0.003911342894393742,0.0014749262536873156
tarbijakaitse amet ametile,0.0,0.0,0.0017381228273464658,0.002607561929595828,0.0029498525073746312
teadus teaduse arendustegevuse,0.0,0.0,0.0,0.002607561929595828,0.0029498525073746312
teatri teater rahvusooper,0.0,0.0,0.0005793742757821553,0.0,0.0029498525073746312
teede teehoiuks teedele,0.004662004662004662,0.0014814814814814814,0.0017381228273464658,0.0,0.0
teekasutustasu autode autod,0.002331002331002331,0.0,0.0017381228273464658,0.001303780964797914,0.0
teenistuse teenistuses avalikus,0.002331002331002331,0.0044444444444444444,0.004634994206257242,0.020860495436766623,0.016224188790560472
teenuseid teenused teenust,0.0,0.0,0.0,0.0,0.0029498525073746312
terviseandmed isikuandmeid terviseandmeid,0.004662004662004662,0.008888888888888889,0.019698725376593278,0.01564537157757497,0.011799410029498525
tervist tervis tervisega,0.0,0.0,0.0011587485515643105,0.001303780964797914,0.0
tooandja tervisesse maksuvabalt,0.004662004662004662,0.007407407407407408,0.0034762456546929316,0.003911342894393742,0.0029498525073746312
tooandja tooandjal tootaja,0.0,0.002962962962962963,0.004055619930475087,0.01303780964797914,0.0029498525073746312
toonadalal istungid taiendaval,0.004662004662004662,0.007407407407407408,0.021436848203939745,0.007822685788787484,0.016224188790560472
tootuid tootute tootu,0.004662004662004662,0.025185185185185185,0.01738122827346466,0.01564537157757497,0.0029498525073746312
tootuli lepitaja ametiuhingute,0.0,0.0014814814814814814,0.0011587485515643105,0.003911342894393742,0.0058997050147492625
tootuna arvele ariuhingu,0.002331002331002331,0.002962962962962963,0.0,0.0,0.0014749262536873156
toovoimereformi toovoimega toovoimereform,0.0,0.005925925925925926,0.0,0.0,0.0
treenerite spordi sport,0.006993006993006993,0.0014814814814814814,0.002317497103128621,0.002607561929595828,0.0
ts parvlaeva parvlaevad,0.0,0.0,0.0017381228273464658,0.002607561929595828,0.0
tulubaasi omavalitsustele omavalitsuste,0.006993006993006993,0.002962962962962963,0.012746234067207415,0.00651890482398957,0.008849557522123894
tulubaasi tasandusfondi tulumaksuosa,0.004662004662004662,0.005925925925925926,0.019698725376593278,0.003911342894393742,0.011799410029498525
tulumaksuvaba maksususteemi tulumaksu,0.013986013986013986,0.01037037037037037,0.005214368482039398,0.01955671447196871,0.0014749262536873156
uhistranspordi uhistransport uhistransporti,0.0,0.0014814814814814814,0.0005793742757821553,0.0,0.0
ulejaagis struktuurses struktuurse,0.004662004662004662,0.022222222222222223,0.012746234067207415,0.01564537157757497,0.008849557522123894
ulikooliga kbfi instituudi,0.002331002331002331,0.0,0.0,0.0,0.0014749262536873156
uliopilased uliopilastele uliopilaste,0.006993006993006993,0.037037037037037035,0.011587485515643106,0.010430247718383311,0.029498525073746312
untso missioonide liikmesusest,0.0,0.0014814814814814814,0.0005793742757821553,0.0,0.0014749262536873156
utah jordaania energia,0.006993006993006993,0.0,0.0017381228273464658,0.0,0.0014749262536873156
uuring uuringut uuringu,0.009324009324009324,0.0014814814814814814,0.004634994206257242,0.003911342894393742,0.0014749262536873156
vabatahtlike komandode paasteameti,0.018648018648018648,0.002962962962962963,0.01216685979142526,0.002607561929595828,0.008849557522123894
vaesuses suhtelises vaesuse,0.016317016317016316,0.007407407407407408,0.010428736964078795,0.0,0.007374631268436578
vagivalla naistevastase perevagivalla,0.002331002331002331,0.0,0.0005793742757821553,0.002607561929595828,0.0014749262536873156
vagivallale vihakone ohutamine,0.004662004662004662,0.0014814814814814814,0.004055619930475087,0.009126466753585397,0.004424778761061947
vaikesaarte saarte pusiasustusega,0.002331002331002331,0.002962962962962963,0.0,0.002607561929595828,0.0
valdkonnad laekumisest fikseeritakse,0.0,0.0014814814814814814,0.0011587485515643105,0.0,0.0
valijate erakonda valijaid,0.0,0.0,0.002317497103128621,0.003911342894393742,0.004424778761061947
valimisea valimisiga valimisoiguse,0.0,0.007407407407407408,0.0017381228273464658,0.001303780964797914,0.0
valimiskomisjon proteste valimiskasti,0.0,0.0,0.0005793742757821553,0.001303780964797914,0.0
valimisliitude volikogusse volikokku,0.011655011655011656,0.0,0.0011587485515643105,0.007822685788787484,0.008849557522123894
valismaale valjarande valjaranne,0.004662004662004662,0.0044444444444444444,0.002317497103128621,0.001303780964797914,0.004424778761061947
valispoliitika valispoliitikas diplomaatia,0.006993006993006993,0.0044444444444444444,0.0017381228273464658,0.001303780964797914,0.004424778761061947
valitsemisalade katteallikaks riigieelarves,0.0,0.0044444444444444444,0.0,0.0,0.0
vallaga vald sauga,0.004662004662004662,0.0014814814814814814,0.006373117033603708,0.001303780964797914,0.0014749262536873156
vanemahuvitist vanemahuvitise vanemahuvitis,0.002331002331002331,0.011851851851851851,0.0028968713789107765,0.001303780964797914,0.011799410029498525
veb fondi uurimiskomisjon,0.002331002331002331,0.0,0.0005793742757821553,0.0,0.0
vee monopolide veeteenuse,0.002331002331002331,0.0014814814814814814,0.006373117033603708,0.002607561929595828,0.0
viirust vaktsineeritud viiruse,0.002331002331002331,0.002962962962962963,0.0,0.0,0.0014749262536873156
virumaale virumaa toostusalade,0.006993006993006993,0.0014814814814814814,0.0017381228273464658,0.002607561929595828,0.007374631268436578
voidusamba vabadussoja uurimiskomisjon,0.002331002331002331,0.0,0.0005793742757821553,0.001303780964797914,0.0
volakirjade keskpank volakirju,0.011655011655011656,0.007407407407407408,0.008111239860950173,0.011734028683181226,0.0014749262536873156
volitust kaasuses jarvik,0.0,0.0,0.0011587485515643105,0.002607561929595828,0.0
